"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled"
0.005,154,77,231,0.0937180089504263,0.0727102034987057,1.56946644771513,0.540375121470284,83,205,98,206,155,0.209121630584495,0.0489159269839529
0.01,308,231,385,0.0997848466336996,0.11841113852916,1.42681205125581,0.517118607780788,254,297,259,367,155,0.222659124637412,0.0796613174997132
0.015,462,385,539,0.0669932847926563,0.106580656083742,1.34403906865792,0.429218075972994,397,511,385,488,155,0.149488290574573,0.0717023380492529
0.02,616,539,693,0.0801802609658649,0.169862757961461,1.30545950839146,0.432305410771245,596,552,659,693,155,0.178913605844331,0.114275491828099
0.025,770,693,847,0.0890056802431985,0.103333129410535,1.25859750126806,0.342903837579969,693,847,801,693,155,0.198606577243713,0.069517558334974
0.03,924,847,1001,0.0365450985594357,0.192954086070375,1.17661946862411,0.469269400909457,964,916,1001,893,155,0.0815464464750081,0.129810226506132
0.035,1077,1000,1154,0.0966260093917556,0.264492287344566,1.18332496147282,0.424866668805972,1154,1047,1000,1154,155,0.215610519975571,0.177937686775914
0.04,1231,1154,1308,0.11733724328221,0.212047172288143,1.1052485604874,0.401841912137261,1287,1247,1284,1245,155,0.261825404938394,0.142655136386536
0.045,1385,1308,1462,0.10389371399018,0.140079146654331,1.11817053027475,0.32570189459607,1398,1353,1393,1433,155,0.231827619050232,0.0942385109655168
0.05,1539,1462,1616,0.130341880606164,0.232629268283694,1.10191670673525,0.41233653539837,1616,1582,1616,1586,155,0.290843850729145,0.156501780412405
0.055,1693,1616,1770,0.061267673485893,0.152434386478292,1.06167464124838,0.326757002668762,1737,1629,1717,1763,155,0.136712206383575,0.102550521935324
0.06,1847,1770,1924,0.0604763474270604,0.149964938388635,1.02078554711887,0.292839911024276,1783,1891,1806,1770,155,0.134946447618526,0.100889196060387
0.065,2001,1924,2078,0.245396388216738,0.112098320607355,1.03192703174632,0.359073086313734,1924,2078,1924,2078,155,0.54757557718256,0.0754143572978829
0.07,2155,2078,2232,0.0972621428690418,0.233811291063966,0.996841481821832,0.344979875841492,2183,2078,2175,2130,155,0.217029983230599,0.157296988474423
0.075,2309,2232,2386,0.198264556663085,0.193613569382408,0.96506143141694,0.287160929380617,2232,2277,2313,2354,155,0.442405977685976,0.130253895152158
0.08,2463,2386,2540,0.0989985733745601,0.130873986865436,0.897680614065968,0.239141058651889,2540,2505,2386,2491,155,0.220904640649993,0.0880457222997935
0.085,2617,2540,2694,0.202870092097946,0.508967672474117,0.940564856392206,0.370256561125598,2573,2540,2694,2540,155,0.452682733355872,0.342408964711259
0.09,2771,2694,2848,0.112405360725929,0.408767848333302,0.937957273841843,0.467428714900822,2747,2789,2694,2801,155,0.250820440859758,0.27499934342524
0.095,2925,2848,3002,0.214012409930275,0.308042346440875,0.862449094500463,0.318387659104916,2848,2877,2944,2848,155,0.477545614030386,0.207236071437151
0.1,3078,3001,3155,0.318242215557621,0.643536670148036,1.10027121226457,0.610767790126582,3155,3118,3155,3114,155,0.71012318532541,0.432940512524056
0.105,3232,3155,3309,0.247248799360761,0.401779712705913,0.961108821600533,0.31198223952686,3155,3243,3155,3309,155,0.551709032889627,0.27029806195916
0.11,3386,3309,3463,0.0699576747506739,0.36070833191792,0.881083234105295,0.427462304008375,3330,3376,3309,3463,155,0.156103007091191,0.242667212819928
0.115,3540,3463,3617,0.144385325423617,0.150950688911964,0.878339680602498,0.213292680268411,3498,3463,3548,3601,155,0.322180283418435,0.101552361590166
0.12,3694,3617,3771,0.1047445438377,0.333010570301134,0.914856618825203,0.429711672834966,3644,3754,3748,3620,155,0.233726154102949,0.224033491283311
0.125,3848,3771,3925,0.205022161958127,0.54236446334084,0.988218148232319,0.585143963629066,3785,3829,3771,3824,155,0.457484845173367,0.364876718959314
0.13,4002,3925,4079,0.317603402025704,0.110533701648819,0.818883203563787,0.0939360410303846,4079,3925,4068,4016,155,0.708697741817488,0.0743617569329996
0.135,4156,4079,4233,0.140279737848549,0.267069797376269,0.950434426079622,0.163118335477287,4079,4125,4192,4233,155,0.313019107484151,0.179671711526834
0.14,4310,4233,4387,0.312869270171789,0.402090090913922,1.046414201293,0.336122880548482,4233,4387,4233,4318,155,0.698134037106085,0.270506869485888
0.145,4464,4387,4541,0.255514144672632,0.70294410633835,0.910785417698351,0.506929667558477,4541,4437,4541,4387,155,0.570152259632489,0.472906977630168
0.15,4618,4541,4695,0.192708490549421,0.589157054021908,0.945511908834546,0.523592060842488,4558,4669,4552,4667,155,0.430008215309917,0.396356522879625
0.155,4772,4695,4849,0.242703365634309,0.211653765285753,0.915834127703332,0.126038034482834,4817,4708,4811,4849,155,0.541566387700779,0.142390471081284
0.16,4926,4849,5003,0.171437614509377,0.29377389823854,0.862122085628781,0.151985744876824,4990,4931,4945,4897,155,0.38254454924113,0.197636945910675
0.165,5080,5003,5157,0.185145161093264,0.463592817130633,0.800995972040879,0.067483576445282,5028,5136,5095,5003,155,0.413131461244901,0.311882944921906
0.17,5233,5156,5310,0.260323901709261,0.158488438112338,0.644686888573623,0.0616148248398246,5250,5156,5179,5305,155,0.580884713783827,0.106623396627434
0.175,5387,5310,5464,0.214938204984355,0.283590203840016,0.758388998732373,0.0760134635026561,5350,5310,5464,5310,155,0.479611425857424,0.190785846234768
0.18,5541,5464,5618,0.149024879639956,0.52410181412097,0.929603152913636,0.600944378678913,5558,5611,5464,5618,155,0.332532948330674,0.352590487140576
0.185,5695,5618,5772,0.275327409918047,0.258339942362945,0.880004393141982,0.0632436058746985,5656,5618,5772,5704,155,0.614363424399295,0.173798685048234
0.19,5849,5772,5926,0.266819623833457,0.372295378000241,0.836871616701501,0.0691882880738708,5872,5772,5856,5772,155,0.595379217216505,0.250462419996492
0.195,6003,5926,6080,0.15363143255962,0.31682494966049,0.890874271450457,0.0819414644760037,6003,5956,6020,5926,155,0.342811974408186,0.213144584371342
0.2,6157,6080,6234,0.176710473777506,0.334241958503801,0.833211004687289,0.0144784085720664,6150,6234,6169,6080,155,0.394310366081915,0.224861910026653
0.205,6311,6234,6388,0.154469858911603,0.518863467196826,0.916598785400446,0.0191659113655473,6359,6388,6234,6388,155,0.344682832398184,0.349066379335506
0.21,6465,6388,6542,0.448150718261351,0.596225007254821,0.798162263338341,0.083321229633354,6542,6388,6542,6388,155,1,0.401111501790849
0.215,6619,6542,6696,0.181869228263719,0.341594895234384,0.895968584711286,0.11021597752353,6696,6583,6671,6566,155,0.405821570406715,0.229808612125172
0.22,6773,6696,6850,0.228980589508871,0.433062100130675,0.791954664560518,0.217530691167875,6837,6783,6845,6783,155,0.510945492617364,0.291343347290822
0.225,6927,6850,7004,0.0503646837372956,0.442117096988012,0.954503639439063,0.690877454951021,6874,6925,6947,6850,155,0.112383360519182,0.297435113560205
0.23,7081,7004,7158,0.0576189129266889,0.653394120648857,0.877907875251894,0.490185963280566,7039,7158,7004,7089,155,0.128570390671754,0.439572131000474
0.235,7234,7157,7311,0.207295045519546,0.460856554733048,0.749259378093086,0.291504018697104,7260,7311,7283,7233,155,0.462556539736832,0.310042119216453
0.24,7388,7311,7465,0.225825924189725,0.245296251185197,0.884960732963542,0.126711403379456,7427,7465,7409,7311,155,0.503906197151354,0.1650235171275
0.245,7542,7465,7619,0.158474465068559,0.653611635567891,0.9022554677398,0.424321631941005,7540,7497,7465,7500,155,0.353618679187613,0.439718464573829
