"percentile","center_rank_trt","iod_local_amplitude_scaled_trt","cv2_local_amplitude_scaled_trt","window_n_trt","center_rank_ctrl","iod_local_amplitude_scaled_ctrl","cv2_local_amplitude_scaled_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_n"
0.18,5496,0.705100905207738,0.334001144790896,153,5541,0.332532948330674,0.352590487140576,155,5518,1.03763385353841,0.686591631931472,0.35104222160694,155
0.185,5649,0.694330687267379,0.203644905182985,153,5695,0.614363424399295,0.173798685048234,155,5672,1.30869411166667,0.377443590231219,0.931250521435455,155
0.19,5802,0.351176667335096,0.268816501744724,153,5849,0.595379217216505,0.250462419996492,155,5826,0.946555884551601,0.519278921741215,0.427276962810386,155
0.195,5954,0.298453128579644,0.401486677994686,153,6003,0.342811974408186,0.213144584371342,155,5978,0.64126510298783,0.614631262366028,0.0266338406218017,155
0.2,6107,0.260560146647694,0.328158144964303,153,6157,0.394310366081915,0.224861910026653,155,6132,0.654870512729609,0.553020054990956,0.101850457738653,155
0.205,6260,0.379211744716549,0.364314492926357,153,6311,0.344682832398184,0.349066379335506,155,6286,0.723894577114732,0.713380872261863,0.0105137048528692,155
0.21,6412,0.204497181827969,0.264459509081532,153,6465,1,0.401111501790849,155,6438,1.20449718182797,0.665571010872381,0.538926170955588,155
0.215,6565,0.469026630296765,0.407515961588804,153,6619,0.405821570406715,0.229808612125172,155,6592,0.87484820070348,0.637324573713977,0.237523626989503,155
0.22,6718,0.636653920040341,0.274714040941633,153,6773,0.510945492617364,0.291343347290822,155,6746,1.1475994126577,0.566057388232455,0.58154202442525,155
0.225,6870,0.246613445457508,0.0892720163222093,153,6927,0.112383360519182,0.297435113560205,155,6898,0.358996805976689,0.386707129882415,-0.0277103239057253,155
0.23,7023,0.766495961440367,0.525056861104449,153,7081,0.128570390671754,0.439572131000474,155,7052,0.895066352112121,0.964628992104923,-0.0695626399928022,155
0.235,7176,0.643516820760534,0.353653407413978,153,7234,0.462556539736832,0.310042119216453,155,7205,1.10607336049737,0.663695526630431,0.442377833866935,155
0.24,7328,0.271719888337173,0.431325954361287,153,7388,0.503906197151354,0.1650235171275,155,7358,0.775626085488528,0.596349471488787,0.179276613999741,155
0.245,7481,0.415496603776946,0.305009668913921,153,7542,0.353618679187613,0.439718464573829,155,7512,0.769115282964558,0.74472813348775,0.0243871494768084,155
0.25,7634,0.285722326186098,0.431627043210571,153,7696,0.416585525530435,0.205482513834477,155,7665,0.702307851716532,0.637109557045048,0.0651982946714842,155
0.255,7786,0.185140987551881,0.558210288807474,153,7850,0.736351210557501,0.198117528424141,155,7818,0.921492198109382,0.756327817231616,0.165164380877766,155
0.26,7939,0.402068883463628,0.631135955977551,153,8004,0.488016579261059,0.537219881264108,155,7972,0.890085462724686,1.16835583724166,-0.278270374516972,155
0.265,8092,0.437326995311973,0.130903728433606,153,8158,0.346873080679338,0.26529668288156,155,8125,0.78420007599131,0.396200411315166,0.387999664676145,155
0.27,8244,1,0.47526789435938,153,8312,0.164385193330357,0.181584191745257,155,8278,1.16438519333036,0.656852086104637,0.50753310722572,155
0.275,8397,0.39877188893709,0.305773700575323,153,8466,0.619438313234837,0.313593023389398,155,8432,1.01821020217193,0.619366723964721,0.398843478207205,155
0.28,8550,0.278550238074852,0.215843629760193,153,8620,0.362414385855427,0.232814759043834,155,8585,0.640964623930279,0.448658388804026,0.192306235126253,155
0.285,8702,0.33485659653894,0.18888510881351,153,8774,0.306180840252334,0.331650843093825,155,8738,0.641037436791274,0.520535951907336,0.120501484883938,155
0.29,8855,0.82152780285688,0.153470187138475,153,8928,0.22871564442291,0.261964738478912,155,8892,1.05024344727979,0.415434925617387,0.634808521662403,155
0.295,9008,0.253375224969448,0.322113385603931,153,9082,0.542222537510281,0.202732725928524,155,9045,0.795597762479729,0.524846111532455,0.270751650947274,155
0.3,9160,0.554324298255977,0.164218237309892,153,9236,0.287450527181283,0.493921301351969,155,9198,0.84177482543726,0.658139538661862,0.183635286775398,155
0.305,9313,0.464792854051094,0.180316593218644,153,9389,0.345390783410931,0.50630686538981,155,9351,0.810183637462025,0.686623458608454,0.123560178853571,155
0.31,9466,0.873652261330829,0.133366645194328,153,9543,0.203754396340088,0.509685882637322,155,9504,1.07740665767092,0.64305252783165,0.434354129839267,155
0.315,9619,0.268060560866789,0.563399682228471,153,9697,0.346128831374744,0.112349740259981,155,9658,0.614189392241533,0.675749422488451,-0.0615600302469186,155
0.32,9771,0.133698567709309,0.498194579187005,153,9851,0.29958150196516,0.0967150304726216,155,9811,0.433280069674469,0.594909609659627,-0.161629539985158,155
0.325,9924,2.68360996298491e-15,1.05390745051277e-15,153,10005,0.485817941072687,0.15252441846305,155,9964,0.48581794107269,0.152524418463051,0.333293522609639,155
0.33,10077,2.68360996298491e-15,1.05390745051277e-15,153,10159,0.39834892409926,0.350699192109829,155,10118,0.398348924099262,0.35069919210983,0.0476497319894321,155
0.335,10229,0.610094646572784,0.619771810839612,153,10313,0.270681392047622,0.334946172861291,155,10271,0.880776038620406,0.954717983700903,-0.0739419450804973,155
0.34,10382,0.383493485519213,0.355795039980277,153,10467,0.234801853367628,0.452166842569968,155,10424,0.618295338886841,0.807961882550244,-0.189666543663403,155
0.345,10535,0.435865970778888,0.312519139675018,153,10621,0.695876420342553,0.323460949161288,155,10578,1.13174239112144,0.635980088836307,0.495762302285135,155
0.35,10687,0.383910692765523,0.347256910269718,153,10775,0.782960944789124,0.16782370875335,155,10731,1.16687163755465,0.515080619023068,0.651791018531579,155
0.355,10840,0.396383403059214,0.273565856770861,153,10929,0.417720062796759,0.418423352280095,155,10884,0.814103465855972,0.691989209050956,0.122114256805017,155
0.36,10993,0.612885907497045,0.227287087864044,153,11083,0.530078252470302,0.388146367516778,155,11038,1.14296415996735,0.615433455380822,0.527530704586525,155
0.365,11145,0.247902407009289,0.248797352580024,153,11237,0.374143122856136,0.2180391626074,155,11191,0.622045529865425,0.466836515187424,0.155209014678001,155
0.37,11298,0.631278013603161,0.149036128568857,153,11390,0.52226107038774,0.254515049468403,155,11344,1.1535390839909,0.40355117803726,0.74998790595364,155
0.375,11451,0.260926792018196,0.218381961280538,153,11544,0.38390109701824,0.306337152046761,155,11498,0.644827889036435,0.524719113327299,0.120108775709136,155
0.38,11603,0.165565956622667,0.472656794408803,153,11698,0.532628116358966,0.326054844163373,155,11650,0.698194072981633,0.798711638572176,-0.100517565590543,155
0.385,11756,0.53500955034969,0.168309373267874,153,11852,0.491401408932967,0.418135543486958,155,11804,1.02641095928266,0.586444916754832,0.439966042527825,155
0.39,11909,0.341647459783679,0.464924434828378,153,12006,0.428289526863588,0.22186405405281,155,11958,0.769936986647267,0.686788488881188,0.0831484977660792,155
0.395,12061,0.276838653574655,0.288283773091112,153,12160,0.473048485717444,0.45792449989525,155,12110,0.749887139292098,0.746208272986362,0.00367886630573644,155
0.4,12214,0.509028627062972,0.392243734831208,153,12314,0.246402846815569,0.151242390835937,155,12264,0.755431473878541,0.543486125667144,0.211945348211396,155
0.405,12367,0.853321667765036,0.388029152435866,153,12468,0.751124761077486,0.622692997916638,155,12418,1.60444642884252,1.0107221503525,0.593724278490018,155
0.41,12519,0.689081450285197,0.468691102077283,153,12622,0.450746672781581,0.45350973768562,155,12570,1.13982812306678,0.922200839762903,0.217627283303874,155
0.415,12672,0.467802339238434,0.389239102922607,153,12776,0.468515293602434,0.577108687434443,155,12724,0.936317632840868,0.96634779035705,-0.0300301575161818,155
0.42,12825,0.632094555898523,0.225425573437619,153,12930,0.270354565475379,0.115343598556007,155,12878,0.902449121373902,0.340769171993626,0.561679949380276,155
0.425,12977,0.267090855926287,0.583656636199217,153,13084,0.62717404609611,0.680426778502672,155,13030,0.894264902022396,1.26408341470189,-0.369818512679493,155
0.43,13130,0.547679112825223,0.665521474690605,153,13238,0.55764095374241,0.666719324911928,155,13184,1.10532006656763,1.33224079960253,-0.2269207330349,155
0.435,13283,0.572060672090754,0.264988030024927,153,13391,0.516557356344776,0.635445932179459,155,13337,1.08861802843553,0.900433962204386,0.188184066231144,155
0.44,13435,0.427183424999862,0.44276455677977,153,13545,0.337112753378255,0.151409179422755,155,13490,0.764296178378117,0.594173736202525,0.170122442175592,155
0.445,13588,0.250236231604129,0.481628310899445,153,13699,0.200541383277953,0.146102719148277,155,13644,0.450777614882081,0.627731030047721,-0.17695341516564,155
0.45,13741,0.258392823646984,0.199464462543405,153,13853,0.378188256814767,0.206579909176557,155,13797,0.636581080461751,0.406044371719962,0.230536708741789,155
0.455,13893,0.396907806820673,0.558721774624846,153,14007,0.407414637847298,0.714054935536671,155,13950,0.804322444667972,1.27277671016152,-0.468454265493545,155
0.46,14046,0.213915463016665,0.231562673153611,153,14161,0.462225209582411,0.131190300880695,155,14104,0.676140672599076,0.362752974034305,0.313387698564771,155
0.465,14199,0.144606825059888,0.296220129664523,153,14315,0.162509312519727,0.221941612490947,155,14257,0.307116137579615,0.518161742155471,-0.211045604575856,155
0.47,14351,0.417410757229149,0.328566156768214,153,14469,0.433295523444947,0.716859896793622,155,14410,0.850706280674096,1.04542605356184,-0.19471977288774,155
0.475,14504,0.209865477143069,0.205337670513946,153,14623,0.332545674238582,0.118112103579092,155,14564,0.542411151381651,0.323449774093038,0.218961377288613,155
0.48,14657,0.706834744827055,0.668057051330924,153,14777,0.322132009918758,0.0518308421248735,155,14717,1.02896675474581,0.719887893455797,0.309078861290015,155
0.485,14809,0.317221725988293,0.498254280576139,153,14931,0.21417359007686,0.235373190165183,155,14870,0.531395316065154,0.733627470741322,-0.202232154676168,155
0.49,14962,0.557289898700664,0.27208252423534,153,15085,0.23882646506506,0.100481040072429,155,15024,0.796116363765724,0.372563564307769,0.423552799457955,155
0.495,15115,0.306081097346984,0.18997441975409,153,15239,0.415447871558613,0.674667707281111,155,15177,0.721528968905597,0.864642127035201,-0.143113158129604,155
0.5,15268,0.750557468605451,0.220060543688216,153,15392,0.569818914463289,0.231812210490424,155,15330,1.32037638306874,0.45187275417864,0.868503628890101,155
0.505,15420,0.629041303460079,0.620126075378915,153,15546,0.396390653152912,0.138474748467889,155,15483,1.02543195661299,0.758600823846804,0.266831132766186,155
0.51,15573,0.476237233479404,0.142261685041059,153,15700,0.811958375076934,0.600977262779866,155,15636,1.28819560855634,0.743238947820925,0.544956660735413,155
0.515,15726,0.227462623662964,0.218436639291724,153,15854,0.30972719316631,0.298843328719852,155,15790,0.537189816829274,0.517279968011576,0.0199098488176983,155
0.52,15878,0.237845079281835,0.398839661389527,153,16008,0.468680761202983,0.632272076930987,155,15943,0.706525840484818,1.03111173832051,-0.324585897835696,155
0.525,16031,0.386513087921058,0.126870078696904,153,16162,0.738023971250536,0.669184183777312,155,16096,1.12453705917159,0.796054262474216,0.328482796697377,155
0.53,16184,0.452724371712456,0.358662883252161,153,16316,0.883702859757895,0.393943284651574,155,16250,1.33642723147035,0.752606167903735,0.583821063566616,155
0.535,16336,0.368742599795579,0.177289251579478,153,16470,0.699454505211613,0.377017049075816,155,16403,1.06819710500719,0.554306300655294,0.513890804351898,155
0.54,16489,0.344335798038792,0.774742669788591,153,16624,0.337605245171256,0.59237951117247,155,16556,0.681941043210048,1.36712218096106,-0.685181137751014,155
0.545,16642,0.742032230943614,0.114253037234899,153,16778,0.405640471828676,0.291652245589689,155,16710,1.14767270277229,0.405905282824588,0.741767419947702,155
0.55,16794,0.407312385968986,0.181802847092589,153,16932,0.547866667121872,0.82410601605474,155,16863,0.955179053090858,1.00590886314733,-0.0507298100564707,155
0.555,16947,0.392220708721983,0.4293192364527,153,17086,1.61027291169709e-15,6.72214176494386e-16,155,17016,0.392220708721985,0.429319236452701,-0.0370985277307163,155
0.56,17100,0.446200704440357,0.391583833536094,153,17240,0.398880373342928,0.833964141574558,155,17170,0.845081077783286,1.22554797511065,-0.380466897327367,155
0.565,17252,0.523861576467878,0.0932941965440663,153,17394,0.343280079767631,0.244507264126576,155,17323,0.867141656235509,0.337801460670642,0.529340195564867,155
0.57,17405,0.583595686019059,0.259908020143817,153,17547,0.22472117530244,0.188999266101572,155,17476,0.808316861321498,0.44890728624539,0.359409575076109,155
0.575,17558,0.377273424547203,0.529499022428051,153,17701,0.280382796816641,0.176368560462239,155,17630,0.657656221363844,0.70586758289029,-0.0482113615264456,155
0.58,17710,0.473600677726636,0.541765059443493,153,17855,0.50809613871747,0.196680796437128,155,17782,0.981696816444106,0.738445855880621,0.243250960563485,155
0.585,17863,0.229942866783353,0.736355150350786,153,18009,0.28035275713681,0.396489917534401,155,17936,0.510295623920164,1.13284506788519,-0.622549443965023,155
0.59,18016,0.113665905408234,0.665957683990101,153,18163,0.492258676617978,0.323134919226184,155,18090,0.605924582026213,0.989092603216285,-0.383168021190073,155
0.595,18168,0.630331010656348,0.509321275217792,153,18317,0.276636824191375,0.397655144527299,155,18242,0.906967834847723,0.906976419745091,-8.58489736810242e-06,155
0.6,18321,0.26511516003421,0.0800705981545919,153,18471,0.989551409448314,0.671324591528311,155,18396,1.25466656948252,0.751395189682903,0.503271379799621,155
0.605,18474,0.774961924530042,0.384789510322729,153,18625,0.401980002682419,0.186460818576311,155,18550,1.17694192721246,0.57125032889904,0.605691598313421,155
0.61,18626,0.385948328213663,0.225712811968896,153,18779,0.772298857950425,0.619087731376927,155,18702,1.15824718616409,0.844800543345823,0.313446642818266,155
0.615,18779,0.754694374579206,0.649418070471817,153,18933,0.224428862738457,0.25555505960386,155,18856,0.979123237317663,0.904973130075677,0.0741501072419856,155
0.62,18932,0.208543689979523,0.165351000442721,153,19087,0.909483163456377,0.735772914394748,155,19010,1.1180268534359,0.901123914837468,0.216902938598431,155
0.625,19084,0.344532579995754,0.164956571884685,153,19241,0.230961786766793,0.456573026288494,155,19162,0.575494366762547,0.62152959817318,-0.0460352314106326,155
0.63,19237,0.846836941889433,0.756192618159236,153,19395,0.738953783777912,0.712801811110094,155,19316,1.58579072566735,1.46899442926933,0.116796296398016,155
0.635,19390,0.250604970796505,0.358248447597543,153,19548,0.404003922108998,0.229189907078048,155,19469,0.654608892905502,0.587438354675591,0.0671705382299109,155
0.64,19542,0.405137429659691,0.404106846824551,153,19702,0.283119256577475,0.325293605238424,155,19622,0.688256686237165,0.729400452062975,-0.04114376582581,155
0.645,19695,0.676727163877473,0.867945889044947,153,19856,0.981675372410569,1,155,19776,1.65840253628804,1.86794588904495,-0.209543352756905,155
0.65,19848,0.617019711747487,0.146884067513691,153,20010,0.225985547780543,0.297812655431134,155,19929,0.84300525952803,0.444696722944825,0.398308536583205,155
0.655,20000,0.436138039149986,0.188866167218301,153,20164,0.203207121027488,0.255134853904876,155,20082,0.639345160177473,0.444001021123177,0.195344139054296,155
0.66,20153,0.568346682335319,0.792374292844801,153,20318,0.620201670479269,0.846336059739339,155,20236,1.18854835281459,1.63871035258414,-0.450161999769552,155
0.665,20306,0.5168504852972,0.226807986418642,153,20472,0.564522862415998,0.331287503032558,155,20389,1.0813733477132,0.5580954894512,0.523277858261998,155
0.67,20458,0.492126920680167,0.302011197012047,153,20626,0.329371803542677,0.25930191013244,155,20542,0.821498724222845,0.561313107144487,0.260185617078358,155
0.675,20611,0.527820674767451,0.312615007467572,153,20780,0.347086381645721,0.4867475512013,155,20696,0.874907056413172,0.799362558668871,0.0755444977443007,155
0.68,20764,0.438803162093976,0.804776271088821,153,20934,0.614777986462795,0.744064981563252,155,20849,1.05358114855677,1.54884125265207,-0.495260104095302,155
0.685,20916,0.378210567297322,0.151895474724356,153,21088,0.15783674921536,0.126176442536485,155,21002,0.536047316512682,0.278071917260841,0.257975399251841,155
0.69,21069,0.351676630157204,0.176174826401932,153,21242,0.398731787669819,0.318163613828685,155,21156,0.750408417827023,0.494338440230617,0.256069977596405,155
0.695,21222,0.248289153879849,0.183305645904354,153,21396,0.512181975180802,0.464351233991421,155,21309,0.760471129060651,0.647656879895775,0.112814249164876,155
0.7,21375,0.458802843327138,0.778446348724759,153,21550,0.806110227003519,0.761695692583032,155,21462,1.26491307033066,1.54014204130779,-0.275228970977134,155
0.705,21527,0.322732282985504,0.743668093774395,153,21703,0.695264852255095,0.876083298328495,155,21615,1.0179971352406,1.61975139210289,-0.601754256862291,155
0.71,21680,0.210659769318226,0.233195344931209,153,21857,0.264880852136208,0.476685214419235,155,21768,0.475540621454434,0.709880559350444,-0.234339937896009,155
0.715,21833,0.284284104567744,0.174155330319748,153,22011,0.358294511156972,0.459058392085076,155,21922,0.642578615724716,0.633213722404824,0.00936489331989254,155
0.72,21985,0.31858489568513,0.537787124698917,153,22165,0.208819771873643,0.621042738556753,155,22075,0.527404667558773,1.15882986325567,-0.631425195696897,155
0.725,22138,0.459655249779792,0.591627419820418,153,22319,0.491055502429262,0.502445801916268,155,22228,0.950710752209055,1.09407322173669,-0.143362469527632,155
0.73,22291,0.392927042983203,0.849286522064503,153,22473,0.538766220491138,0.874616123125719,155,22382,0.931693263474341,1.72390264519022,-0.792209381715881,155
0.735,22443,0.329209477867323,1,153,22627,0.313855842022012,0.405380865429085,155,22535,0.643065319889335,1.40538086542908,-0.762315545539749,155
0.74,22596,0.475398587215226,0.698654627918062,153,22781,0.41534917418403,0.356921824029807,155,22688,0.890747761399256,1.05557645194787,-0.164828690548613,155
0.745,22749,0.293365180458352,0.301192026198516,153,22935,0.593077110598259,0.209771825244471,155,22842,0.886442291056611,0.510963851442988,0.375478439613623,155
0.75,22901,0.684002393558643,0.635227577302139,153,23089,0.526300675376102,0.360675831612556,155,22995,1.21030306893475,0.995903408914695,0.214399660020051,155
0.755,23054,0.426168232441732,0.192093909698402,153,23243,0.407581266272704,0.122252745251374,155,23148,0.833749498714436,0.314346654949777,0.519402843764659,155
0.76,23207,0.462512939751958,0.839816426948743,153,23397,0.344849983329628,0.652403492130259,155,23302,0.807362923081585,1.492219919079,-0.684856995997416,155
0.765,23359,0.429272001506941,0.225205718747371,153,23551,0.349776636455515,0.821367961529671,155,23455,0.779048637962456,1.04657368027704,-0.267525042314586,155
0.77,23512,0.334010265768223,0.887236096771002,153,23704,0.786127005633296,0.771287570172391,155,23608,1.12013727140152,1.65852366694339,-0.538386395541874,155
0.775,23665,0,8.78256208760639e-16,153,23858,0.320687503223883,0.17436578061162,155,23762,0.320687503223883,0.17436578061162,0.146321722612262,155
0.78,23817,0.239904212687884,0.942094166905286,153,24012,0.43310360826165,0.238726405388822,155,23914,0.673007820949534,1.18082057229411,-0.507812751344574,155
0.785,23970,0.632486297931187,0.852844370967877,153,24166,0.307419953298527,0.295150522290641,155,24068,0.939906251229714,1.14799489325852,-0.208088642028804,155
0.79,24123,0.446586217588406,0.197088090377463,153,24320,0.418904801255978,0.339139858818825,155,24222,0.865491018844384,0.536227949196287,0.329263069648097,155
0.795,24275,0.416250636861199,0.346400571640281,153,24474,0.362045967262901,0.623854883987224,155,24374,0.7782966041241,0.970255455627505,-0.191958851503405,155
0.8,24428,0.396468690262439,0.972583214170374,153,24628,0.273389234426176,0.242361829625235,155,24528,0.669857924688615,1.21494504379561,-0.545087119106995,155
0.805,24581,0.410969853399817,0.187626046324688,153,24782,0.816600014015687,0.613948757173211,155,24682,1.2275698674155,0.801574803497898,0.425995063917605,155
0.81,24733,0.350915479279706,0.350405505019055,153,24936,0,0,155,24834,0.350915479279706,0.350405505019055,0.000509974260650692,155
0.815,24886,0.359324792033338,0.268582143672735,153,25090,0.992152017612134,0.6373252855682,155,24988,1.35147680964547,0.905907429240935,0.445569380404537,155
0.82,25039,0.717474643379511,0.869957899649646,153,25244,0.55214809682821,0.177987231785717,155,25142,1.26962274020772,1.04794513143536,0.221677608772358,155
0.825,25191,0.621853679677622,0.957468127762614,153,25398,0.287881311176919,0.173315430396793,155,25294,0.909734990854541,1.13078355815941,-0.221048567304865,155
0.83,25344,0.60322556494952,0.664070109977087,153,25552,0.46487856569342,0.693526134921206,155,25448,1.06810413064294,1.35759624489829,-0.289492114255353,155
0.835,25497,0.367632154593011,0.521960106757532,153,25705,0.200680824618158,0.119897232944569,155,25601,0.568312979211169,0.641857339702102,-0.0735443604909323,155
0.84,25649,0.381237923166815,0.441303435570131,153,25859,0.35046501906357,0.34638307155706,155,25754,0.731702942230385,0.787686507127191,-0.0559835648968061,155
0.845,25802,0.374049753337535,0.918053295135178,153,26013,0.625434823591918,0.53550795364116,155,25908,0.999484576929453,1.45356124877634,-0.454076671846885,155
0.85,25955,5.62280182720647e-15,0,153,26167,0.583190971615035,0.437750401023116,155,26061,0.583190971615041,0.437750401023116,0.145440570591925,155
0.855,26107,0.111930192141318,0.851573187736815,153,26321,0.716587477182763,0.274493101848677,155,26214,0.82851766932408,1.12606628958549,-0.297548620261412,155
0.86,26260,0.230231639603434,0.326630126261214,153,26475,0.434306038123915,0.306360838957917,155,26368,0.664537677727349,0.632990965219131,0.0315467125082184,155
0.865,26413,0.451585998438255,0.446140169985003,153,26629,0.207506768946106,0.107731964942402,155,26521,0.659092767384362,0.553872134927405,0.105220632456957,155
0.87,26565,0.20584142154272,0.449351468535794,153,26783,0.486147630603326,0.437165252259655,155,26674,0.691989052146045,0.886516720795449,-0.194527668649404,155
0.875,26718,0.419469529830962,0.387692034212099,153,26937,0.211382020676717,0.076888913363937,155,26828,0.630851550507679,0.464580947576036,0.166270602931643,155
0.88,26871,0.735645508268872,0.286179062370037,153,27091,0.240973434071549,0.353380203291111,155,26981,0.976618942340421,0.639559265661148,0.337059676679273,155
0.885,27023,0.230170583876131,0.284014842660186,153,27245,0.666699157856712,0.664921550366342,155,27134,0.896869741732843,0.948936393026527,-0.0520666512936843,155
0.89,27176,0.643663822050636,0.527218755878524,153,27399,0.472468745471984,0.540968452223251,155,27288,1.11613256752262,1.06818720810177,0.0479453594208454,155
0.895,27329,0.39225443478259,0.526956345969233,153,27553,0.462686684721169,0.359774831993694,155,27441,0.854941119503759,0.886731177962927,-0.0317900584591678,155
0.9,27482,0.508537839562843,0.61751440717874,153,27706,0.226298060409939,0.0572536757826818,155,27594,0.734835899972782,0.674768082961422,0.0600678170113602,155
0.905,27634,0.329588362331714,0.22979923330616,153,27860,0.535827831263113,0.484038520694717,155,27747,0.865416193594826,0.713837754000878,0.151578439593949,155
