"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled"
0.005,153,77,229,0.129069393191619,0.0493377443277184,1.75069079773658,0.745431311804561,86,191,100,178,153,0.29712769571243,0.0390292574743643
0.01,305,229,381,0.143180083097674,0.0680834856894114,1.60958344187747,0.682151259012461,229,381,257,302,153,0.329611591956321,0.0538583173781495
0.015,458,382,534,0.0690003384446192,0.0721048705940889,1.46757968701711,0.607346297526997,420,521,409,512,153,0.158844099739353,0.0570394856497603
0.02,611,535,687,0.113952455584852,0.148712199582059,1.39963027624789,0.551594525946325,535,687,687,535,153,0.262327339669391,0.117640698944692
0.025,763,687,839,0.0563127324569972,0.167253857699595,1.36556701118183,0.539933742152881,731,786,733,776,153,0.129636252410184,0.132308316172268
0.03,916,840,992,0.0907442585845828,0.1579438430937,1.33939398662244,0.507018370754395,992,840,888,845,153,0.208900280582714,0.124943509327228
0.035,1069,993,1145,0.127430963730531,0.258509923778881,1.28935658867698,0.513526724233153,993,1095,993,1145,153,0.293355904753145,0.20449760142715
0.04,1221,1145,1297,0.109851633557611,0.199301250260357,1.21218771308278,0.541813924012044,1186,1235,1180,1227,153,0.252886931146885,0.157659818408119
0.045,1374,1298,1450,0.0623684970826738,0.359822143792856,1.27234331000432,0.604836018341647,1450,1405,1298,1450,153,0.143577089540586,0.284641936643617
0.05,1527,1451,1603,0.122895881852848,0.387389246428362,1.26152731669561,0.657741698577112,1451,1563,1451,1571,153,0.282915796568994,0.306449247886643
0.055,1679,1603,1755,0.129039104534775,0.361740593359163,1.19559023899514,0.554555328572327,1755,1603,1644,1698,153,0.297057968888806,0.286159550857546
0.06,1832,1756,1908,0.12454662299313,0.472918470795514,1.21552116824804,0.538588341849267,1878,1835,1870,1908,153,0.286715929963141,0.374108241318431
0.065,1985,1909,2061,0.0500895525178641,0.155745459150125,1.16951098221252,0.421869815906544,1947,2040,1950,1997,153,0.115310012318753,0.123204449422273
0.07,2137,2061,2213,0.145446392290211,0.483821141817281,1.14388904642578,0.656832368460136,2119,2061,2124,2072,153,0.334828810473423,0.382732939513799
0.075,2290,2214,2366,0.133130543770034,0.216841670886128,1.09455712046153,0.330960771633764,2366,2214,2366,2214,153,0.306476777500658,0.17153539383501
0.08,2443,2367,2519,0.105381304515418,0.50961488549781,1.11900326405392,0.586026992203652,2443,2519,2453,2367,153,0.242595888983145,0.403137412337856
0.085,2595,2519,2671,0.0748498486300152,0.176014572536198,1.13109716574054,0.415514415529723,2519,2610,2667,2622,153,0.172310123243878,0.139238592367022
0.09,2748,2672,2824,0.122429638963634,0.432448618190005,1.08424340962019,0.62736713812366,2766,2814,2769,2716,153,0.281842469485873,0.342094043693213
0.095,2901,2825,2977,0.119488016206037,0.165858720656779,1.07494532428588,0.362493810802784,2977,2825,2967,2921,153,0.275070627068343,0.131204675063456
0.1,3054,2978,3130,0.112094761138583,0.207886058815938,1.11907189858234,0.3456497287074,3130,3099,2997,3120,153,0.25805078380662,0.164450941675903
0.105,3206,3130,3282,0.160789024182307,0.422784838829563,1.06524636553903,0.745796412633077,3177,3282,3235,3282,153,0.370148732164653,0.334449386687233
0.11,3359,3283,3435,0.190456103066481,0.31045859988808,1.0527960882295,0.353485099631168,3340,3435,3435,3283,153,0.438444635394683,0.24559227008186
0.115,3512,3436,3588,0.202598401537942,0.315303581593942,1.01935126998133,0.446632165574547,3515,3436,3436,3483,153,0.466397142772801,0.249424955200186
0.12,3664,3588,3740,0.0771452165355694,0.262381557192173,1.0138597559649,0.31329878478136,3712,3670,3588,3635,153,0.177594237159073,0.207560306854663
0.125,3817,3741,3893,0.153259576429348,0.462220311375498,1.05732160161824,0.678388339615175,3848,3893,3783,3837,153,0.352815362839034,0.365645324657058
0.13,3970,3894,4046,0.237880605667441,0.613756234896623,1.09956948989377,0.349824669169073,3954,3994,3894,4046,153,0.547619497301807,0.485519766756328
0.135,4122,4046,4198,0.238129068248992,0.145641143743542,1.15072664469969,0.29460027229965,4198,4107,4046,4198,153,0.548191477323575,0.115211300708659
