"comparison_name","feature_id","gene_symbol","pc1_loading_trt_normalized","pc1_loading_ctrl_normalized","pc1_loading_trt_raw","pc1_loading_ctrl_raw","baseMean_original","baseMean_leading_edge","baseMean_remainder","dispGeneEst_original","dispFit_original","dispersion_original","dispGeneEst_leading_edge","dispFit_leading_edge","dispersion_leading_edge","dispGeneEst_remainder","dispFit_remainder","dispersion_remainder"
"RT0_ZT6","100020","Nrip1",-0.0006757798156639,0.000718515879570529,-0.000522764591868836,-0.000213978800279025,19.6146159733904,19.8392391994858,NA,0.661531060204682,0.54409883353095,0.607197901811497,0.679837584991562,0.782048119580942,0.721581948511342,NA,NA,NA
"RT0_ZT6","100055","-",-2.36633328889765e-05,9.14813800241628e-05,-2.84944654364749e-05,-2.2425634903585e-05,1.18415664088307,NA,1.16863020127829,9.20765702541585,6.95026523585153,7.60778010624718,NA,NA,NA,9.17745524852824,6.17812559089175,6.73481447057499
"RT0_ZT6","10008","Mag",4.99853213889706e-05,0.000384221796101484,6.14252749316441e-05,-9.41876665950571e-05,2.58804930362242,NA,2.57147089218596,7.1622283276676,3.25195597759888,4.65157808208691,NA,NA,NA,7.17178133123847,2.74341833465307,3.77718896838999
"RT0_ZT6","100116","-",-2.44986745174796e-05,-8.60553855782335e-06,-1.47787925593059e-05,-2.81760850238511e-05,3.26048460482924,NA,3.22713243422594,1.42953492004277,2.60860668733463,2.0655702306561,NA,NA,NA,1.41080167948882,2.11879291895817,1.90152308778499
"RT0_ZT6","100129","Btg3",0.00102531291393932,-0.00137763713635904,0.00111178815531386,-0.00138636825221426,65.2649259967856,65.2594395710463,NA,0.152262785292202,0.256203190318286,0.189440762252258,0.143424878551211,0.323282592686059,0.201672051967704,NA,NA,NA
"RT0_ZT6","100144","RGD1563888",9.37878804420972e-05,-0.000238895050802056,8.95424658298111e-05,-0.00022262648239401,4.50711575154444,NA,4.50529502952714,2.10312367545677,1.92373670961576,2.00253386908045,NA,NA,NA,2.13673437557974,1.40841574811922,1.61257550410466
"RT0_ZT6","100145","RGD1563888",7.81786464224071e-05,8.8019071282389e-05,7.24832028794287e-05,1.78961483750638e-05,1.27718382480199,NA,1.27766247325453,4.49516663379435,6.45367482310383,5.67643080775576,NA,NA,NA,4.54962885163732,5.71418200263644,5.4043769408436
"RT0_ZT6","10017","Usf2",-0.000473360554317335,0.00200508177145031,-0.000279136472807529,-0.00153513732417102,98.0453300798917,98.4228054686614,NA,0.26770506348972,0.214845282500465,0.247605410732403,0.266984064682077,0.2557630322062,0.262974326390767,NA,NA,NA
"RT0_ZT6","10018","Usf2",-0.00061258862015342,-3.31085317809058e-05,-0.000561502274886743,-8.20861900787253e-05,18.124751551708,18.3233651965737,NA,0.630479462424962,0.577932253404194,0.611674552123693,0.63626066733962,0.836579053760635,0.699083455827294,NA,NA,NA
"RT0_ZT6","100191","-",-0.000215575509186801,-0.000157213693750674,-0.000187662019185087,5.36081687940307e-05,7.45438540446193,NA,7.39388653396768,0.617230542949113,1.21552950788447,0.85484050071191,NA,NA,NA,0.620519366122495,0.722449430265861,0.681128839629568
"RT0_ZT6","100193","LOC680960",-0.00010200967398119,5.48888280144977e-05,-6.17221798102178e-05,-1.3455380942151e-05,3.02568330948497,NA,2.98897603984856,1.74003624911148,2.80075911951053,2.37917162189669,NA,NA,NA,1.74160030420073,2.31381698512061,2.1668840398212
"RT0_ZT6","100197","-",0.000185226091508247,2.47131331002395e-05,0.000193302060447124,-1.9237435846051e-05,6.39228371582151,NA,6.38615934807932,0.262867738022708,1.39547842395197,0.726028746305994,NA,NA,NA,0.288579845689736,0.881439515493878,0.646184565645358
