"rank","feature_id","mu","empirical_variance","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","combined_nb_support","abs_pc1_loading"
64,"111191",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
65,"112064",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
66,"113742",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
67,"117295",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
68,"117645",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
69,"117795",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
70,"118444",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
71,"118508",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
72,"119572",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
73,"119928",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
74,"120511",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
75,"122774",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
76,"127566",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
77,"129543",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
78,"130155",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
79,"132691",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
80,"134528",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
81,"136110",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
82,"136675",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
83,"137407",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
84,"137699",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
85,"139527",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
86,"139752",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
87,"141610",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
88,"143083",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
89,"145071",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
90,"145259",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
91,"146643",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
92,"146713",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
93,"146908",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
94,"147641",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
95,"148937",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
96,"148950",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
97,"152961",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
98,"153246",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
99,"154567",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
100,"154624",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
101,"157801",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
102,"160378",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
103,"162005",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
104,"164178",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
105,"164319",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
106,"164710",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
107,"165513",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
108,"167271",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
109,"167876",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
110,"167948",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
111,"172218",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
112,"172670",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
113,"172678",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
114,"173032",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
115,"173973",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
116,"175299",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
117,"176216",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
118,"177375",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
119,"179352",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
120,"181282",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
121,"182163",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
122,"188598",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
123,"191050",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
124,"192832",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
125,"193785",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
126,"198939",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
127,"200239",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
128,"204325",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
129,"205128",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
130,"206511",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
131,"209591",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
132,"213626",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
133,"217452",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
134,"219016",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
135,"219795",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
136,"221755",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
137,"224097",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
138,"226263",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
139,"227681",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
140,"231439",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
141,"234055",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
142,"234287",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
143,"236699",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
144,"239156",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
145,"239378",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
146,"239640",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
147,"239927",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
148,"240818",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
149,"241384",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
150,"244404",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
151,"245046",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
152,"248999",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
153,"253384",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
154,"253668",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
155,"254102",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
156,"254747",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
157,"255516",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
158,"258449",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
159,"259682",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
160,"263321",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
161,"264175",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
162,"266766",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
163,"268168",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
164,"268523",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
165,"271734",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
166,"272030",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
167,"272032",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
168,"272923",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
169,"273517",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
170,"276997",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
171,"277440",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
172,"280767",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
173,"281904",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
174,"282994",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
175,"283189",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
176,"287721",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
177,"289718",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
178,"291395",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
179,"293108",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
180,"293745",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
181,"300214",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
182,"301552",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
183,"301942",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
184,"302565",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
185,"304391",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
186,"306174",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
187,"307948",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
188,"308614",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
189,"313849",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
190,"314148",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
191,"314423",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
192,"314966",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
193,"316181",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
194,"323477",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
195,"325069",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
196,"326011",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
197,"327631",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
198,"329507",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
199,"329629",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
200,"330409",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
201,"331087",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
202,"333697",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
203,"336490",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
204,"337169",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
205,"337203",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
206,"337732",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
207,"342283",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
208,"342515",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
209,"342983",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
210,"344588",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
211,"345116",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
212,"346010",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
213,"348696",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
214,"348814",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
215,"350519",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
216,"352240",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
217,"353201",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
218,"353305",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
219,"353693",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
220,"357633",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
221,"364996",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
222,"365592",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
223,"365984",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
224,"366035",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
225,"368651",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
226,"369101",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
227,"370928",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
228,"370945",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
229,"374487",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
230,"375097",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
231,"375156",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
232,"376936",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
233,"377901",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
234,"383929",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
235,"385795",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
236,"391779",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
237,"392061",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
238,"392588",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
239,"400636",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
240,"401132",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
241,"404651",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
242,"404898",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
243,"406755",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
244,"410116",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
245,"411807",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
246,"412588",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
247,"416490",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
248,"418302",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
249,"418936",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
250,"421074",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
251,"421935",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
252,"423086",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
253,"423527",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
254,"424752",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
255,"424825",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
256,"425959",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
257,"427181",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
258,"427196",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
259,"428485",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
260,"429208",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
261,"430108",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
262,"431138",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
263,"435218",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
264,"438364",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
265,"439280",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
266,"440006",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
267,"440443",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
268,"440885",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
269,"441335",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
270,"443615",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
271,"444705",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
272,"450041",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
273,"453658",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
274,"457067",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
275,"458628",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
276,"460097",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
277,"460677",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
278,"465555",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
279,"465890",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
280,"468809",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
281,"469410",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
282,"470902",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
283,"471535",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
284,"472859",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
285,"473298",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
286,"476190",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
287,"476872",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
288,"481083",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
289,"481724",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
290,"483494",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
291,"485536",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
292,"486909",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
293,"489765",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
294,"498232",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
295,"500034",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
296,"500520",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
297,"501309",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
298,"502515",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
299,"505902",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
300,"507754",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
301,"509155",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
302,"510096",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
303,"510716",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
304,"511592",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
305,"514314",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
306,"515695",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
307,"521173",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
308,"522426",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
309,"522625",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
310,"522655",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
311,"523866",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
312,"526529",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
313,"532261",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
314,"532488",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
315,"532515",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
316,"533487",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
317,"535211",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
318,"537129",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
319,"538138",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
320,"539336",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
321,"540099",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
322,"541262",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
323,"541765",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
324,"544539",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
325,"544662",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
326,"546544",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
327,"547057",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
328,"551315",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
329,"551404",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
330,"551407",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
331,"554287",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
332,"556542",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
333,"556737",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
334,"557504",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
335,"558557",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
336,"560110",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
337,"565134",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
338,"566614",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
339,"566976",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
340,"569450",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
341,"569935",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
342,"571451",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
343,"572064",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
344,"572149",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
345,"573673",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
346,"574230",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
347,"575459",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
348,"576614",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
349,"577301",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
350,"578570",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
351,"579484",0,0,0,0,0,0,0,0,0,0,0.31382895254594,0
352,"487951",7.4,18.8,7.4,11.4,0.2081811541271,1.54054054054054,2.12823170584927,2.51769647261099,0.932376869625779,0.389464766761723,0.325343483031083,1.46307085391794e-07
353,"568294",281,14401,281,14120,0.178822456655817,50.2491103202847,5.64190707093811,9.55541833006925,3.93669825826364,3.91351125913114,0.471196712259943,2.44458781495287e-07
354,"391696",11.8,129.2,11.8,117.4,0.843148520540075,9.94915254237288,2.54944517092557,4.7740687224499,2.39326205987688,2.22462355152433,0.414587080246638,3.13666959881459e-07
355,"62844",4.8,12.2,4.8,7.4,0.321180555555556,1.54166666666667,1.75785791755237,2.12823170584927,0.932820033825366,0.370373788296894,0.328932790448029,3.45676895276357e-07
356,"194721",975.4,239810.8,975.4,238835.4,0.251034375302316,244.858929669879,6.88387233851881,12.3835340776952,5.50475791481672,5.49966173917641,0.546069740018805,4.45453117704559e-07
357,"43794",104,2851,104,2747,0.253975591715976,26.4134615384615,4.65396035015752,7.91862865334224,3.3110341897713,3.26466830318472,0.446374027191122,4.69483994432263e-07
358,"454685",9.6,35.8,9.6,26.2,0.284288194444444,2.72916666666667,2.36085400111802,3.30321697330195,1.31618479493286,0.94236297218393,0.349630272034944,5.87414485993505e-07
359,"574093",57.4,965.8,57.4,908.4,0.275710522162464,15.8257839721254,4.06731588983418,6.81278504139091,2.82291247011392,2.74546915155673,0.424525425238915,9.35886397399299e-07
360,"552876",277.4,27778.3,277.4,27500.9,0.357383084975379,99.1380677721702,5.62905892846026,10.2220103721771,4.60654991145072,4.59295144371682,0.509366428120122,1.10622212683167e-06
361,"118923",66.4,1076.3,66.4,1009.9,0.229056285382494,15.2093373493976,4.21064501791826,6.91859630216001,2.78558745578786,2.70795128424175,0.420801278898303,1.28799486533006e-06
362,"93523",147.4,4038.3,147.4,3890.9,0.179083305564198,26.3968792401628,4.99991133073328,8.26665274924508,3.31042911056292,3.2667414185118,0.442523194699634,1.32034499061367e-06
363,"266905",36.6,511.8,36.6,475.2,0.354743348562214,12.983606557377,3.62700405039585,6.16583793405276,2.63788568331837,2.53883388365691,0.418393062830497,1.6760709181573e-06
364,"447689",34,305,34,271,0.234429065743945,7.97058823529412,3.55534806148941,5.605802066296,2.19395125199125,2.05045400480658,0.392807913680955,1.80638546942327e-06
