"comparison","total_features","control_mode","control_cutoff_center_rank","control_terminal_start_rank","control_cutoff_range_rank_min","control_cutoff_range_rank_max","control_center_nb_support","control_nb_support_threshold","control_pre_evs_remainder_size","control_pre_evs_leading_edge_size","control_left_median_log_nb2","control_right_median_log_nb2","control_right_left_log_nb2_diff","control_left_median_nb_gap","control_right_median_nb_gap","control_right_left_nb_gap_diff","control_left_median_log_alpha_mu","control_right_median_log_alpha_mu","control_right_left_log_alpha_mu_diff","treatment_mode","treatment_cutoff_center_rank","treatment_terminal_start_rank","treatment_cutoff_range_rank_min","treatment_cutoff_range_rank_max","treatment_center_nb_support","treatment_nb_support_threshold","treatment_pre_evs_remainder_size","treatment_pre_evs_leading_edge_size","treatment_left_median_log_nb2","treatment_right_median_log_nb2","treatment_right_left_log_nb2_diff","treatment_left_median_nb_gap","treatment_right_median_nb_gap","treatment_right_left_nb_gap_diff","treatment_left_median_log_alpha_mu","treatment_right_median_log_alpha_mu","treatment_right_left_log_alpha_mu_diff"
"RT0_ZT6",31757,"terminal_start = second of final two d2 zero-crossings before sustained rise; cutoff_center = first of those two zeros",28251,28493,28073,28493,0.461936850032243,0.32335579502257,28250,3507,3.6988297849671,3.92197333628131,0.22314355131421,1.6094379124341,1.78379129957888,0.174353387144778,1.79175946922806,1.93221130469715,0.140451835469096,"terminal_start = second of final two d2 zero-crossings before sustained rise; cutoff_center = first of those two zeros",25574,26034,24292,26034,0.427876213063605,0.299513349144523,25573,6184,3.06339092202781,3.40119738166216,0.337806459634349,1.28785428830664,1.52146913948814,0.233614851181505,1.50812600189258,1.68175857401373,0.173632572121143
"RT2_ZT8",31757,"terminal_start = second of final two d2 zero-crossings before sustained rise; cutoff_center = first of those two zeros",23381,24576,23291,24576,0.468901926852998,0.328231348797099,23380,8377,3.06805293513362,3.14415227867226,0.0760993435386474,1.00685216947417,1.37520367442573,0.368351504951565,1.20865628281888,1.57239664075375,0.363740357934867,"terminal_start = second of final two d2 zero-crossings before sustained rise; cutoff_center = first of those two zeros",25015,25957,23714,25957,0.357425723496324,0.250198006447427,25014,6743,2.91777073208428,3.62434093297637,0.706570200892086,1.09861228866811,1.60237074521101,0.503758456542899,1.33434456361081,1.8294997972109,0.495155233600087
"RT4_ZT10",31757,"terminal_start = second of final two d2 zero-crossings before sustained rise; cutoff_center = first of those two zeros",24046,25090,23885,25090,0.455629580052432,0.318940706036702,24045,7712,2.72129542785223,2.84490938381941,0.123613955967177,0.826678573184468,1.15745278869104,0.330774215506575,1.09861228866811,1.37147927533475,0.27286698666664,"terminal_start = second of final two d2 zero-crossings before sustained rise; cutoff_center = first of those two zeros",24655,25231,18939,25231,0.75480093272247,0.528360652905729,24654,7103,4.65109911787649,4.55387689160054,-0.0972222262759503,2.14122580839182,2.05017115937972,-0.0910546490120931,2.22030252461876,2.14006616349627,-0.0802363611224934
"RT8_ZT14",31757,"terminal_start = second of final two d2 zero-crossings before sustained rise; cutoff_center = first of those two zeros",26162,26520,26091,26327,0.506366502265615,0.35445655158593,26161,5596,3.74242022104197,3.77276093809464,0.0303407170526722,1.33883757726661,1.7276936495883,0.388856072321684,1.50915057838873,1.90278572242156,0.393635144032827,"terminal_start = second of final two d2 zero-crossings before sustained rise; cutoff_center = first of those two zeros",28103,28646,26771,28646,0.440448483249511,0.308313938274658,28102,3655,3.55248682920838,4.06044301054642,0.507956181338038,1.49165487677772,1.90854100254735,0.416886125769632,1.64444087446777,2.04514290573198,0.400702031264214
