"rank","feature_id","mu","empirical_variance.x","log_nb1","log_nb2","log_alpha_mu","nb_gap","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d1_spline","d2_spline"
85,"41545",0,0,0,0,0,0,0,0,0,-0.272718505739534,0.00033581791107338,1.53566465793844e-07
86,"41573",0,0,0,0,0,0,0,0,0,-0.272382610607417,0.00033597279097136,1.56193330165226e-07
87,"41750",0,0,0,0,0,0,0,0,0,-0.27204655928197,0.000336130297733711,1.58820194536607e-07
88,"42152",0,0,0,0,0,0,0,0,0,-0.271710349136328,0.000336290431360433,1.61447058907988e-07
89,"42185",0,0,0,0,0,0,0,0,0,-0.271373977543627,0.000336453191851527,1.64073923279369e-07
90,"42458",0,0,0,0,0,0,0,0,0,-0.271037441877003,0.000336618579206992,1.6670078765075e-07
91,"43619",0,0,0,0,0,0,0,0,0,-0.270700739509592,0.000336786593426828,1.69327652022131e-07
92,"44033",0,0,0,0,0,0,0,0,0,-0.270363867814528,0.000336957234511036,1.71954516393512e-07
93,"44053",0,0,0,0,0,0,0,0,0,-0.270026824164948,0.000337130502459615,1.74581380764893e-07
94,"44722",0,0,0,0,0,0,0,0,0,-0.269689605933988,0.000337306397272566,1.77208245136275e-07
95,"45864",0,0,0,0,0,0,0,0,0,-0.269352210494782,0.000337484918949888,1.79835109507656e-07
96,"45945",0,0,0,0,0,0,0,0,0,-0.269014635220466,0.000337666067491581,1.82461973879037e-07
97,"45979",0,0,0,0,0,0,0,0,0,-0.268676877484177,0.000337849842897646,1.85088838250418e-07
98,"45995",0,0,0,0,0,0,0,0,0,-0.26833893465905,0.000338036245168082,1.87715702621799e-07
99,"46126",0,0,0,0,0,0,0,0,0,-0.268000804118219,0.000338225274302889,1.9034256699318e-07
100,"46486",0,0,0,0,0,0,0,0,0,-0.267662483234822,0.000338416930302068,1.92969431364561e-07
101,"47036",0,0,0,0,0,0,0,0,0,-0.267323969381994,0.000338611213165618,1.95596295735942e-07
102,"47139",0,0,0,0,0,0,0,0,0,-0.26698525993287,0.00033880812289354,1.98223160107324e-07
103,"47161",0,0,0,0,0,0,0,0,0,-0.266646352260585,0.000339007659485833,2.00850024478705e-07
104,"48544",0,0,0,0,0,0,0,0,0,-0.266307243738276,0.000339209822942497,2.03476888850086e-07
105,"49195",0,0,0,0,0,0,0,0,0,-0.265967931739079,0.000339414613263533,2.06103753221467e-07
106,"49715",0,0,0,0,0,0,0,0,0,-0.265628413636128,0.00033962203044894,2.08730617592848e-07
107,"49994",0,0,0,0,0,0,0,0,0,-0.265288686802559,0.000339832074498719,2.11357481964229e-07
108,"50282",0,0,0,0,0,0,0,0,0,-0.264948748611509,0.000340044745412869,2.1398434633561e-07
109,"50824",0,0,0,0,0,0,0,0,0,-0.264608596436112,0.00034026004319139,2.16611210706991e-07
110,"51791",0,0,0,0,0,0,0,0,0,-0.264268227649505,0.000340477967834283,2.19238075078373e-07
111,"53096",0,0,0,0,0,0,0,0,0,-0.263927639624822,0.000340698519341547,2.21864939449754e-07
112,"53311",0,0,0,0,0,0,0,0,0,-0.2635868297352,0.000340921697713182,2.24491803821135e-07
113,"53630",0,0,0,0,0,0,0,0,0,-0.263245795353774,0.000341147502949189,2.27118668192516e-07
114,"53725",0,0,0,0,0,0,0,0,0,-0.26290453385368,0.000341375935049567,2.29745532563897e-07
115,"55374",0,0,0,0,0,0,0,0,0,-0.262563042608054,0.000341606994014317,2.32372396935278e-07
116,"55460",0,0,0,0,0,0,0,0,0,-0.26222131899003,0.000341840679843438,2.34999261306659e-07
117,"55583",0,0,0,0,0,0,0,0,0,-0.261879360372746,0.00034207699253693,2.3762612567804e-07
118,"55993",0,0,0,0,0,0,0,0,0,-0.261537164129335,0.000342315932094794,2.40252990049422e-07
