"rank_index","n_leading_edge","n_remainder","leading_mean_abs","leading_sd_dev","leading_skew_abs","leading_p_uniform_deviation","leading_distortion","remainder_mean_abs","remainder_sd_dev","remainder_skew_abs","remainder_p_uniform_deviation","remainder_distortion","total_distortion","split_score"
5862,5862,25796,0.104512169062053,0.634838869277938,0.15766364790018,0.017049016202499,0.835231878492581,0.122911135818193,0.225533918517637,0.0893113765572237,0.0156824124484973,0.408783155062939,1.24401503355552,-1.24401503355552
5863,5863,25795,0.104610619598145,0.634716800995063,0.157845207540471,0.0170589791608169,0.835309003524261,0.122942329413773,0.225547433568969,0.0893772677300836,0.0156722703484462,0.40885066719623,1.24415967072049,-1.24415967072049
5864,5864,25794,0.104759658368933,0.634617228434701,0.158094551330191,0.0219079316587462,0.840332094127475,0.122985033775288,0.225551998197232,0.0894561162849646,0.0156655130973329,0.408930603212335,1.24926269733981,-1.24926269733981
5865,5865,25793,0.10451247257908,0.63458746558002,0.157741596054682,0.0170963004688992,0.835067036655339,0.122937656581269,0.225552134800258,0.089382019657622,0.0156667775898108,0.408847578800149,1.24391461545549,-1.24391461545549
5866,5866,25792,0.104677334741263,0.634496881278023,0.158008159614504,0.0171186461232527,0.835296941949791,0.122983970615563,0.225553321469566,0.0894626906355341,0.0156622573679007,0.408930894770796,1.24422783672059,-1.24422783672059
5867,5867,25791,0.104861998858091,0.634418762066443,0.158293131131198,0.0218468296500186,0.840274156140152,0.123034805623077,0.225549888186939,0.0895438731019787,0.0156598764395389,0.409016506800544,1.2492906629407,-1.2492906629407
5868,5868,25790,0.104820666966245,0.634282533921812,0.158230434638478,0.0171129594054829,0.835331377612779,0.12303423801017,0.225573645663968,0.0895407483725074,0.0156640866926057,0.409042344552998,1.24437372216578,-1.24437372216578
5869,5869,25789,0.104412290593002,0.634442724946686,0.157944800539894,0.0170531368347406,0.834880552644377,0.122950136027558,0.225522983399108,0.089564400817065,0.0156522153880893,0.408907535223288,1.24378808786766,-1.24378808786766
5870,5870,25788,0.104285794318991,0.634332211348646,0.157733749036229,0.017062515644361,0.834547395830113,0.122930158879201,0.225542546458624,0.089517565045666,0.0156453128161211,0.408876800676779,1.24342419650689,-1.24342419650689
5871,5871,25787,0.104399323066171,0.634216146777257,0.157937304491822,0.0170758599765465,0.834659982065885,0.122964817553257,0.225553671497642,0.0895883955967933,0.0156519388150324,0.408964625664328,1.24362460773021,-1.24362460773021
5872,5872,25786,0.104377256328251,0.634077838768825,0.157910087252234,0.0218214353952335,0.839231574118426,0.122968609853558,0.225577284819469,0.0895959543053652,0.0156591880449499,0.40900305987066,1.24823463398909,-1.24823463398909
5873,5873,25785,0.104475962004246,0.633956200937049,0.158092055133638,0.0218368010233073,0.839314991531421,0.122999908837514,0.22559074497107,0.0896620140321331,0.0156544890519084,0.409076149876559,1.24839114140798,-1.24839114140798
5874,5874,25784,0.104678309825099,0.633890689248382,0.158390086175476,0.0218463729246055,0.839610415085824,0.123054829213349,0.225582781967053,0.0897418452566136,0.0157091621756044,0.409217695984313,1.24882811107014,-1.24882811107014
5875,5875,25783,0.104730067973425,0.633756421818723,0.158496101491121,0.0218486407098106,0.839583181247519,0.123075455682746,0.225602074473908,0.0897884061144539,0.0156975058180602,0.409269239031941,1.24885242027946,-1.24885242027946
5876,5876,25782,0.104862047903757,0.633648699388197,0.158724596559127,0.0218673918816222,0.83974043745314,0.123114371189467,0.225609913916475,0.0898641391923536,0.0156822455386889,0.409338600240808,1.24907903769395,-1.24907903769395
5877,5877,25781,0.105006800262083,0.633547375296991,0.158968880683889,0.0218858909661616,0.839924506867181,0.123156211538134,0.225615270731329,0.0899424135198489,0.0156673931813123,0.4094100822107,1.24933458907788,-1.24933458907788
5878,5878,25780,0.105122119202488,0.633432319195338,0.159175028634151,0.0219036417071599,0.840045594422062,0.123191355360612,0.225626051630047,0.0900138791200888,0.0156072015925557,0.409431548143259,1.24947714256532,-1.24947714256532
5879,5879,25779,0.105354516516188,0.633390566992704,0.159487375234114,0.0219012913843101,0.840390062510259,0.12325321102925,0.225609583045661,0.0900869709323535,0.0155124734245117,0.409418752965599,1.24980881547586,-1.24980881547586
5880,5880,25778,0.105518179161833,0.633299859234387,0.159752594409052,0.021918602806134,0.840612938406881,0.123299411048023,0.225610907978331,0.0901676624012726,0.0155066978558248,0.409500848082816,1.2501137864897,-1.2501137864897
5881,5881,25777,0.105386745958586,0.633192069997172,0.159533696036283,0.0219334370651786,0.840279101039078,0.123278301489964,0.225629995668959,0.0901186741163031,0.0155002280006465,0.409467862217721,1.2497469632568,-1.2497469632568
5882,5882,25776,0.10554747592713,0.633099735386192,0.159795856870859,0.021881645577093,0.840426785325845,0.12332385078863,0.225631952808286,0.0901991228092404,0.0154942902767973,0.409549655278333,1.24997644060418,-1.24997644060418
5883,5883,25775,0.10477185897613,0.634044194898344,0.16176932808452,0.0220376009571541,0.841738318873887,0.123155700131171,0.225358368304877,0.0915681297060209,0.0154754931752765,0.409773626464334,1.25151194533822,-1.25151194533822
5884,5884,25774,0.104931424899087,0.633951155306306,0.162030141711417,0.0218586229034258,0.841756273964527,0.123200971080569,0.225360584761608,0.0916485173209698,0.0155196131754256,0.409905427678088,1.25166170164262,-1.25166170164262
5885,5885,25773,0.104796205420041,0.633845232186639,0.161805509485999,0.0216695177841777,0.841213710133858,0.123178946704741,0.225379256052136,0.0915978221818118,0.0155130101698596,0.409870124017643,1.2510838341515,-1.2510838341515
5886,5886,25772,0.104694462765329,0.6337250593802,0.161635292315724,0.0218470239892063,0.841084192292597,0.123164555811,0.225400852250173,0.0915623790138456,0.0155081841602608,0.409854781728356,1.25093897402095,-1.25093897402095
5887,5887,25771,0.104640792213085,0.633591463210353,0.16155017122374,0.0220652597185654,0.841072600753873,0.123161137258267,0.225424504849602,0.0915522756222323,0.0155034090546146,0.409865188973599,1.25093778972747,-1.25093778972747
