"comparison_name","dataset_key","dataset_label","dataset_name","n_features","n_standard_significant","n_HBFSS_significant","n_overlap","n_strong_effect","n_weak_effect","hc_p_threshold","hbfss_threshold","evs_fixed_top_n","evs_cutoff_mode_main","evs_primary_preprocessing"
"RT8_ZT14","raw_dataset","Original dataset","RT8_ZT14_raw_dataset",31580,88,190,0,0,88,0.0186581006283235,1.72913256898303,5000,"matched_curvature_wave","normalized"
"RT8_ZT14","leading_edge_dataset","Leading-edge dataset","RT8_ZT14_leading_edge_dataset",4557,137,42,0,0,137,0.095682391886149,1.01916797664609,5000,"matched_curvature_wave","normalized"
"RT8_ZT14","remainder_dataset","Remainder dataset","RT8_ZT14_remainder_dataset",27023,140,284,0,0,124,0.0247335725084379,1.60671314976708,5000,"matched_curvature_wave","normalized"
