"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_mu","log_alpha","log_nb1","log_nb2","log_alpha_mu"
"42185","-",59,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"42356","Tulp2",60,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"43370","-",61,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"44033","Gabrb3",62,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"44053","-",63,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"45323","Mctp2",64,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"45864","-",65,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"45865","-",66,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"46451","Fah",67,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"49195","-",68,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"51143","LOC100911864",69,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"51725","Sox6",70,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"51791","Nucb2",71,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"53096","-",72,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"53920","Tial1",73,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"56090","Pacs1",74,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"56131","Fosl1",75,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"57412","-",76,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"58526","Klf9",77,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"58912","Smarca2",78,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"59575","-",79,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"60651","-",80,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"61768","LOC102554335",81,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"61884","Add3",82,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"62248","Vti1a",83,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"62250","Vti1a",84,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"62844","-",85,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"64861","-",86,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"64932","Nudt16l1",87,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"65617","Telo2",88,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"65774","Stub1",89,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"66389","Ranbp17",90,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"66785","Tenm2",91,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"67386","Tenm2",92,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"67764","Gabra1",93,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"67867","Ttc1",94,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"67942","LOC102550742",95,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"68806","-",96,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"69589","Gemin5",97,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"71654","Slc16a13",98,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"71719","Chrne",99,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"73210","Supt6h",100,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"73234","Sarm1",101,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"75099","Trim37",102,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"75200","Tex14",103,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"75259","-",104,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"75930","Nme1",105,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"76292","Ttll6",106,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"76580","Srcin1",107,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"76752","Plxdc1",108,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"76991","Cdc6",109,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"77549","Becn1",110,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"77604","Brca1",111,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"78544","Tanc2",112,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"78938","Bptf",113,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"79424","LOC120095200",114,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"79457","Rgs9",115,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"79918","Sdk2",116,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"80350","Fbf1",117,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"80595","Cygb",118,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"81685","Wdr45b",119,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"82037","Bfar",120,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"82225","Cpped1",121,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"82296","Zc3h7a",122,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"83065","Adcy9",123,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"83889","-",124,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"84587","-",125,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"84604","-",126,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"85938","Cdkl3",127,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"86134","LOC120095098",128,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"86259","Septin8",129,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"87637","Myo15a",130,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"88407","Gas7",131,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"88480","Ntn1",132,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"91818","-",133,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"92913","Msi2",134,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"93917","Copz2",135,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"96247","Cep112",136,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"99105","-",137,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"100285","Ncam2",138,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"101706","Vps26c",139,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"102656","Tbc1d23",140,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"102694","Tmem45a",141,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"103433","Spice1",142,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"107067","Pigz",143,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"107265","-",144,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"107406","-",145,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"107836","RGD1559972",146,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"108201","-",147,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"108287","Klhl24",148,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"108508","Rtn4r",149,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"108653","-",150,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"109045","Epha3",151,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"109329","-",152,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"110817","-",153,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"111314","Ifnar1",154,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"111428","Itsn1",155,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"111535","Slc5a3",156,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"111661","LOC120093083",157,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"112074","Brwd1",158,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"113452","Dzip3",159,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"113798","Sidt1",160,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"113838","Atp6v1a",161,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"114519","LOC108352342",162,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"114932","Kalrn",163,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"114956","Kalrn",164,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"115261","Rnf168",165,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"116674","LOC680329",166,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"117145","Ppil2",167,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"117319","Mzt2b",168,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"117645","-",169,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"117795","LOC683489",170,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"118135","LOC103690996",171,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"119357","Card11",172,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"119699","-",173,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"120100","-",174,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"120472","Ccl26",175,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"121324","-",176,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"121358","Tmem132d",177,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"121426","-",178,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"121775","Snrnp35",179,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"123638","RGD1311899",180,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"123688","Git2",181,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"125312","-",182,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"125449","Zfp655",183,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"126007","LOC120095892",184,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"126373","LOC498154",185,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"127108","Cux1",186,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"128482","Rimbp2",187,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"129543","-",188,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"130330","Med13l",189,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"130718","Gcn1",190,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"132019","-",191,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"133184","Inhbb",192,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"133963","Dpp10",193,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"134363","Thsd7b",194,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"134718","Cntn2",195,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"135433","Gpr37l1",196,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"135807","-",197,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"136201","LOC108352547",198,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"136223","-",199,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"136675","Rgl1",200,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"137407","-",201,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"140083","Rgs7",202,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"141631","-",203,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"141671","Mtarc2",204,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"142517","Traf3ip3",205,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"143037","-",206,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"143842","-",207,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"143895","Cdh20",208,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"144487","Nifk",209,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"145491","Fcamr",210,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"146294","Lmod1",211,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"146643","Dennd1b",212,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"146713","Kcnt2",213,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"146780","-",214,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"147207","-",215,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"147488","Arpc5",216,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"147641","Lamc2",217,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"148821","Slc9c2",218,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"148871","Dnm3",219,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"148937","Prrx1",220,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"150488","RGD1563812",221,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"150666","Smyd3",222,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"150962","Acbd3",223,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"151970","Lpgat1",224,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"152399","-",225,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"152515","Pcgf3",226,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"152586","Ccdc18",227,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"152961","Lrrc8b",228,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"153146","Ibsp",229,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"153497","LOC108352711",230,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"153852","-",231,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"154580","Ythdc1",232,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"154742","-",233,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"155812","Usp46",234,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"157973","-",235,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"158134","-",236,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"158209","Slit2",237,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"158619","Rab28",238,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"159821","Ywhah",239,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"161185","-",240,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"161326","-",241,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"161556","-",242,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"161976","Papolg",243,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"162126","Fancl",244,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"164178","-",245,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"164319","Rasgef1b",246,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"164419","Prkg2",247,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"165467","-",248,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"165573","-",249,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"165657","-",250,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"168269","-",251,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"169875","LOC120096632",252,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"169970","-",253,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"170306","Trmt44",254,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"170313","-",255,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"171186","-",256,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"171891","-",257,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"173167","Ccdc88a",258,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"173553","Kcnma1",259,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"174526","Top2b",260,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"174797","-",261,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"175395","Styx",262,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"175851","-",263,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"175994","Hnrnpc",264,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"176284","Psmb5",265,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"176478","Zfhx2",266,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"177842","-",267,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"178572","R3hcc1",268,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"182163","LOC108352964",269,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"182432","-",270,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"182668","-",271,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"182814","Gpc6",272,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"183715","Fgf14",273,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"184373","-",274,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"185726","Cadps",275,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"186677","Fbxo34",276,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"187013","LOC108352909",277,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"187059","-",278,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"187067","Rab2b",279,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"187334","LOC108352923",280,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"187563","Adcy4",281,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"188314","Kcnrg",282,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"189475","Lgi3",283,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"189636","-",284,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"191138","-",285,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"191805","LOC120097072",286,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"191914","-",287,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"192836","Abcc4",288,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"193764","Itgbl1",289,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"193785","Fgf14",290,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"195904","Nrg3",291,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"196299","Mbl1",292,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"196502","Fam32a",293,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"196836","Upf1",294,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"197603","Klhl2",295,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"197647","-",296,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"197738","Spock3",297,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"198249","Galnt7",298,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"198937","-",299,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"199390","-",300,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"199868","-",301,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"200020","Trmt9b",302,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"200329","LOC120097496",303,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"200448","LOC364616",304,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"201635","-",305,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"203048","Dux4",306,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"203506","Erc2",307,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"203563","-",308,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"205040","-",309,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"205675","-",310,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"206533","-",311,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"208456","Stox2",312,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"210608","Rab11fip1",313,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"210803","Bag4",314,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"211440","Csmd1",315,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"212111","LOC102550919",316,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"212126","Dlgap2",317,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"212305","Pcid2",318,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"212484","Irs2",319,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"213626","Dapk1",320,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"213679","-",321,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"213865","Ntrk2",322,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"214969","LOC689303",323,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"215232","-",324,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"216023","-",325,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"217394","RGD1561897",326,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"218064","LOC120097752",327,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"218703","Odad2",328,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"219016","Chrm3",329,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"220445","Frmd4a",330,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
