"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_mu","log_alpha","log_nb1","log_nb2","log_alpha_mu"
"116399","Igf2bp2",137,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"116697","-",138,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"117125","Ccdc116",139,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"117756","Elavl1",140,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"121324","-",141,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"122774","Tbx3",142,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"124472","Arhgef18",143,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"124755","Cers4",144,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"125263","-",145,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"125449","Zfp655",146,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"128246","Galnt17",147,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"128951","Ncor2",148,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"129111","Rilpl1",149,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"129341","Kntc1",150,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"129502","Vps33a",151,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"130458","Rfc5",152,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"130718","Gcn1",153,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"131542","-",154,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"131840","-",155,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"132927","-",156,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"133439","-",157,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"134363","Thsd7b",158,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"134367","Thsd7b",159,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"134762","Nfasc",160,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"135736","Camsap2",161,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"135737","Camsap2",162,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"136257","-",163,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"136675","Rgl1",164,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"137407","-",165,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"138049","Prdx6",166,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"139228","Rgs4",167,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"140819","-",168,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"141676","Mtarc2",169,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"142226","LOC498316",170,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"143571","-",171,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"143842","-",172,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"143895","Cdh20",173,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"145071","-",174,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"145234","Ubxn4",175,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"146223","Lgr6",176,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"147835","-",177,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"148371","Cop1",178,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"148634","Tnr",179,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"151971","Lpgat1",180,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"153246","Mapk10",181,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"153852","-",182,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"154567","LOC689849",183,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"154742","-",184,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"155812","Usp46",185,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"157836","-",186,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"157851","-",187,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"158209","Slit2",188,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"159124","Afap1",189,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"160378","Kremen1",190,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"160696","-",191,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"160883","Pkd1l1",192,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"160920","-",193,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"161126","-",194,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"161185","-",195,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"161251","-",196,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"162126","Fancl",197,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"164178","-",198,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"164319","Rasgef1b",199,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"164419","Prkg2",200,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"164710","Cxcl10",201,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"164871","LOC120093066",202,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"165513","-",203,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"165657","-",204,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"165684","-",205,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"166995","Apbb2",206,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"167271","-",207,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"167910","Ccdc149",208,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"167948","-",209,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"168937","Kcnip4",210,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"169000","Kcnip4",211,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"169062","Kcnip4",212,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"169875","LOC120096632",213,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"170516","Mxd4",214,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"170841","Drg1",215,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"171700","-",216,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"172009","Vstm2a",217,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"172380","LOC120096688",218,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"173110","Ccdc88a",219,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"173593","Lrmda",220,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"173973","-",221,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"174083","Fam149b1",222,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"175106","-",223,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"175994","Hnrnpc",224,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"176284","Psmb5",225,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"177185","Atp8a2",226,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"177375","-",227,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"177771","Prss55",228,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"179169","-",229,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"179210","Lrch1",230,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"179808","Cnmd",231,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"184373","-",232,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"184963","-",233,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"186677","Fbxo34",234,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"187067","Rab2b",235,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"187148","LOC100362843",236,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"187771","Zmym2",237,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"188314","Kcnrg",238,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"188864","Fzd3",239,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"189475","Lgi3",240,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"189572","Gfra2",241,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"191862","-",242,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"191914","-",243,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"191990","LOC120097077",244,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"192836","Abcc4",245,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"193303","Mbnl2",246,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"193785","Fgf14",247,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"193835","LOC120097511",248,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"195904","Nrg3",249,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"197603","Klhl2",250,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"198104","-",251,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"198939","-",252,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"199891","Sgcz",253,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"199929","Sgcz",254,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"200005","Trmt9b",255,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"200588","-",256,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"200804","Nsd3",257,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"202544","LOC102554055",258,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"203075","Dennd6a",259,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"205181","Mast3",260,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"206509","-",261,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"207302","-",262,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"209374","Sgcz",263,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"209591","Eri1",264,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"210568","-",265,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"213246","Habp4",266,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"214932","-",267,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"215134","-",268,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"215207","Id4",269,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"218703","Odad2",270,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"219709","-",271,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"219795","Ankrd16",272,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"220178","Upf2",273,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"220713","Frmd4a",274,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"221755","Arhgap21",275,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"222496","LOC102552000",276,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"224097","-",277,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"225194","-",278,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"225718","Tubb2b",279,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"226263","Prl3d4",280,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"226447","Ripor2",281,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"226866","-",282,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"227093","Sugct",283,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"227298","-",284,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"227620","Ggps1",285,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"228760","LOC120097887",286,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"228919","-",287,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"231114","-",288,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"231975","Cables1",289,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"232690","-",290,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"233452","Celf4",291,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"234055","-",292,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"234280","-",293,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"234852","LOC108348772",294,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"234932","LOC120098127",295,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"235654","Jakmip2",296,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"236251","Dtwd2",297,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"236748","-",298,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"237308","Fech",299,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"237886","-",300,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"239156","-",301,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"239378","Zfp516",302,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"239668","LOC108348844",303,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"239739","Cd226",304,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"239927","-",305,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"240650","-",306,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"241384","Fhod3",307,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"242469","LOC103694952",308,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"244404","Tcerg1",309,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"245605","-",310,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"247082","Psmg2",311,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"247243","Ldlrad4",312,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"248133","St8sia5",313,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"248153","Rnf165",314,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"248623","LOC102552707",315,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"248881","-",316,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"248999","-",317,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"250826","LOC103694298",318,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"251967","-",319,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"253668","Pdpr",320,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"254062","Nudt7",321,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"254240","Cmc2",322,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"255784","-",323,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"257740","-",324,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"257821","Zswim4",325,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"258449","Arhgap10",326,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"258942","Smpd3",327,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"259279","-",328,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"261598","Banp",329,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
"264175","Homer1",330,0,0,0,NA,0,0,NA,0,NA,NA,0,0,NA
