"dataset_name","feature_id","gene_symbol","stat","lfc_shrunk","pvalue","padj","empirical_p","empirical_q","lfdr","resGA_padj","resLA_padj","deseq2_strong_call","deseq2_weak_call","standard_significant","HBFSS_significant","HBFSS_only_call","overlap_call","hc_p_threshold_dataset","hbfss_threshold_dataset","HBFSS","regulation_direction"
"RT0_ZT6_rem","336132","-",1.61055538996766,0.0288033081336915,0.107276663570669,0.869513796166561,0.099185699705497,0.786114249797023,1,1,0.879659336462198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0665131283138631,1.17709262550071,0.0289055869123118,"upregulated"
"RT0_ZT6_rem","535127","Smap1",-2.87337042537803,-0.337362557249863,0.00406117632307338,0.427527679489524,0.00326492400948819,0.32684397919981,0.577265959631545,1,0.00862402233512591,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.0665131283138631,1.17709262550071,0.838726136187335,"downregulated"
"RT0_ZT6_rem","71394","Atp1b2",1.99723995565202,0.181295079149347,0.0457991225456127,0.761417258525186,0.0408859722050297,0.658372954724359,0.811108199336923,1,0.756701393161406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0665131283138631,1.17709262550071,0.251714741905987,"upregulated"
"RT0_ZT6_rem","49798","Pgm2l1",1.04421610543622,0.0109938546950774,0.296385417221315,0.98522358070159,0.285059973110765,0.913517929298259,1,1,0.84328300192353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0665131283138631,1.17709262550071,0.00599235177878926,"upregulated"
"RT0_ZT6_rem","19423","Taf10",-2.02545422813008,-0.192484850853551,0.0428207439406765,0.751051183781681,0.0381193558720356,0.649840479343217,0.777820313212598,1,0.746271012757185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0665131283138631,1.17709262550071,0.273107986523757,"downregulated"
"RT0_ZT6_rem","196647","-",1.22121692823149,0.105570333473912,0.222003896450215,0.956425336476022,0.211216634118345,0.88670834476484,1,1,0.0275174142139992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0665131283138631,1.17709262550071,0.0712886778146108,"upregulated"
"RT0_ZT6_rem","256747","Rpgrip1l",0.709224100715909,0.0152520545625687,0.478185419792374,0.988674396442759,0.467794780236477,0.945457874801048,1,1,0.785630815299629,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0665131283138631,1.17709262550071,0.00503233347588605,"upregulated"
"RT0_ZT6_rem","147878","-",-1.42625395263363,-0.0704686610148902,0.153795051091539,0.922226210523887,0.144253058396913,0.842405392602478,1,1,0.785630815299629,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0665131283138631,1.17709262550071,0.0592553332402956,"downregulated"
"RT0_ZT6_rem","83721","Clcn7",-1.56653818339095,-0.104161759283844,0.11722267677676,0.880971194428737,0.108768863824347,0.801212758071401,1,1,0.745685480789276,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0665131283138631,1.17709262550071,0.100359376757967,"downregulated"
"RT0_ZT6_rem","399564","Fam234b",0.106811605753457,0.00658400875243952,0.9149384400913,0.996600411006267,0.912925745402908,0.971288361707922,1,1,0.0965369334403643,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0665131283138631,1.17709262550071,0.000260493312004342,"upregulated"
