"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_standard_call","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R4_1","R4_2","R4_3","R4_4","R4_5","ZT10_1","ZT10_2","ZT10_3","ZT10_4","ZT10_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT4_ZT10_remainder_dataset","381909","Dnajc2",140.844300002387,0.283568738077258,"upregulated",1,0.167808784317434,0.167808784317434,0.627110391005359,0.219538334162835,0.78351522598529,0.186727074977043,0.0439040575624545,1.35749534090703,0.0192627867796843,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",0.303701114195024,0.220188330011048,1.3792788844885,FALSE,FALSE,0.775185308818789,1,0.0192627867796843,FALSE,FALSE,184.735807330875,133.635999286369,135.860196710015,129.315043980614,194.87514768618,172.68685930866,100.968688851978,133.226998854966,155.174662627839,67.9635953863754,0.0704020851302797,0.0320133618588559,0.0503569019237756,9,FALSE,0.202656003053543,0.658489635504776
"RT4_ZT10_remainder_dataset","263271","-",24.6419518904083,0.0322878269057769,"upregulated",1,0.936306643672332,0.936306643672332,0.989806511470216,0.943291227205681,0.939580323129941,0.00081863216838551,0.0439040575624545,1.35749534090703,0.605541442527725,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"intermediate",0.0818684379404659,1.02447270033017,0.0799127569861851,FALSE,FALSE,0.0285818950172298,1,0.605541442527725,FALSE,FALSE,26.9590532229267,44.8413153751603,26.8889972655237,6.36778625662114,21.5034645722682,8.03194694458883,4.29653995114798,32.3366502075159,0,75.1937651083302,1.21657823030179,0.158953693190358,1.21657823030179,11,TRUE,0.00444969349689507,0.0253542045667695
"RT4_ZT10_remainder_dataset","142520","Hsd11b1",138.464793904112,0.2699660629408,"upregulated",1,0.191041409345466,0.191041409345466,0.657999442262047,0.244477847051568,0.801209048072295,0.165154570305701,0.0439040575624545,1.35749534090703,0.0169039605818804,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",0.289201081046638,0.221185524902278,1.30750455381025,FALSE,FALSE,0.71887248667352,1,0.0169039605818804,FALSE,FALSE,211.694860553801,162.494271557512,89.1582540909472,134.703170813139,161.275984292011,139.220413706206,137.489278436735,140.987794904769,133.876179522057,73.7477311639393,0.070421066610027,0.0323583038768229,0.0508227032969502,9,FALSE,0.181774474505525,0.611760487620686
"RT4_ZT10_remainder_dataset","531933","Tcaim",38.6526544807662,0.0343505929127409,"upregulated",1,0.911522704416016,0.911522704416016,0.986474400910387,0.921208866469374,0.938221474258055,0.00122432007744217,0.0439040575624545,1.35749534090703,0.0708316839288954,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",0.0413585975138085,0.372204001964477,0.111118089261587,FALSE,FALSE,0.040232509367988,1,0.0708316839288954,FALSE,FALSE,37.5658938352257,34.1859533058153,21.2281557359398,28.4101232987712,75.2621260029386,49.5303394916311,13.9637548412309,47.8582423071235,38.0330055460389,40.4889504429471,0.182204319231424,0.0976873479913028,0.138557789834326,11,FALSE,0.00591418024210943,0.0356418906815452
"RT4_ZT10_remainder_dataset","120649","Gtf2ird1",37.2801384795146,-0.808286001469295,"downregulated",0.688144366996087,0.0212883517352678,0.0212883517352678,0.236366544524572,0.0403789794702041,0.42083601910052,1.12662512812985,0.0439040575624545,1.35749534090703,0.780827164874448,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"intermediate",-1.05848494961285,0.459645077887214,-2.30283103319249,TRUE,FALSE,1.6718579627979,1,0.780827164874448,FALSE,FALSE,6.62927538268689,31.9660862080351,16.9825245887518,29.8796124349146,36.2870964657025,87.012758566379,82.7083940595986,32.3366502075159,25.8624437713065,23.1365431102555,0.351634082193015,0.101412970145463,0.224143757255802,8,FALSE,0.626413993766159,1.39384466152065
"RT4_ZT10_remainder_dataset","371191","Capg",44.6043954598017,-0.810439923973906,"downregulated",1,0.0418425755200956,0.0418425755200956,0.336000997876103,0.0700609850063552,0.535965152843468,0.935672149181443,0.0439040575624545,1.35749534090703,0.839019814503077,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"intermediate",-1.2828763320841,0.630380513250568,-2.03508247021933,TRUE,FALSE,1.3783815913554,1,0.839019814503077,FALSE,FALSE,23.8653913776728,18.2029102017978,4.24563114718796,51.9219494770647,30.9112303226355,115.12457287244,82.7083940595986,24.5758541577121,68.4594099828701,26.0286109990374,0.451232781412093,0.084571497425163,0.451232781412093,9,TRUE,0.473659432814198,1.15452376111171
"RT4_ZT10_remainder_dataset","402625","-",34.6600439186246,-0.0850847609872,"downregulated",1,0.821852453696634,0.821852453696634,0.969101891288029,0.84114626494734,0.932736749910714,0.0063922886950927,0.0439040575624545,1.35749534090703,0.321719585757097,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"intermediate",-0.121625704671376,0.540167309391392,-0.225163023672077,FALSE,FALSE,0.0852061438918348,1,0.321719585757097,FALSE,FALSE,11.0487923044781,55.0527040249493,73.5909398845913,14.6948913614334,12.0956988219008,13.3865782409814,20.4085647679529,28.456252182614,44.1182864334052,73.7477311639393,0.539752147561678,0.109486578015181,0.31961226149385,11,FALSE,0.0136305588648182,0.0751284791885863
"RT4_ZT10_remainder_dataset","171125","Nipsnap1",139.616900868969,0.658551372848455,"upregulated",0.261290461203356,0.000867308643563893,0.000867308643563893,0.0327981534100531,0.00303167515257474,0.108017190780636,1.65844133868835,0.0439040575624545,1.35749534090703,0.406690799721428,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",0.701366401638957,0.210597184462637,3.3303693182251,FALSE,FALSE,3.06182632542636,1,0.406690799721428,TRUE,FALSE,209.043150400727,164.714138655292,147.181879769183,120.008279451706,223.098444937282,100.39933680736,76.2635841328766,124.172736796861,144.525421074948,86.762036663458,0.0554897276671197,0.0321896378858115,0.0446651172402029,8,FALSE,1.48415060709319,2.51831733569249
"RT4_ZT10_remainder_dataset","152432","LOC689547",29.2913269993372,-0.763310438549604,"downregulated",1,0.0357573587934494,0.0357573587934494,0.307789925036325,0.0616209140053634,0.503936104543483,0.923813147431081,0.0439040575624545,1.35749534090703,0.768442188399039,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"intermediate",-1.03288655954243,0.491926657457727,-2.09967592502585,TRUE,FALSE,1.44663456772268,1,0.768442188399039,FALSE,FALSE,11.4907439966573,26.6384051733626,16.9825245887518,20.083018193959,21.5034645722682,52.2076551398274,79.4859890962376,45.2713102905223,9.12792133104934,10.1222376107368,0.383385709873266,0.131301948895216,0.253355512411544,8,FALSE,0.511745600140475,1.21027186420568
"RT4_ZT10_remainder_dataset","452402","Mcfd2",114.843536977533,-0.091555745472658,"downregulated",1,0.663361141840529,0.663361141840529,0.93628157101831,0.698416104019795,0.920089116980694,0.0142722365315251,0.0439040575624545,1.35749534090703,0.00173404035465857,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",-0.0983721630359078,0.22599882295093,-0.435277324684416,FALSE,FALSE,0.178249972036465,1,0.00173404035465857,FALSE,FALSE,165.731884567172,93.234418106769,94.8190956205311,92.5778155770304,107.517322861341,128.511151113421,150.378898290179,113.825008730456,133.876179522057,67.9635953863754,0.0672943806483257,0.0366798047498201,0.0521840723857389,9,FALSE,0.0285935248194507,0.155885755261392
