"comparison_name","dataset_name","n_features","hc_p_threshold","hbfss_threshold","n_standard_significant","n_HBFSS_significant","n_overlap_significant","n_strong_effect","n_weak_effect","evs_fixed_top_n","evs_cutoff_mode_main","evs_primary_preprocessing","shared_cutoff_rank","shared_cutoff_method","shared_cutoff_quantile","shared_selected_reason"
"RT4_ZT10","RT4_ZT10_remainder_dataset",26960,0.0439040575624545,1.35749534090703,972,1768,38,38,108,5000,"combined_fourier_first_stable_crossing","normalized",4698,"first_stable_crossing",0.851601490934361,"first_crossing_fallback"
