"dataset_name","feature_id","gene_symbol","stat","lfc_shrunk","pvalue","padj","empirical_p","empirical_q","lfdr","resGA_padj","resLA_padj","deseq2_strong_call","deseq2_weak_call","standard_significant","HBFSS_significant","HBFSS_only_call","overlap_call","hc_p_threshold_dataset","hbfss_threshold_dataset","HBFSS","regulation_direction"
"RT2_ZT8_lead","248551","Mbp",0.348162696404022,3.02464924658145e-06,0.72771800118772,0.999886969258784,0.612997402850448,0.956793591355251,1,1,0.0545771954924031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,6.42863081021145e-07,"upregulated"
"RT2_ZT8_lead","55601","Bc1",0.664513045679603,1.2053890510424e-05,0.506362002110892,0.999886969258784,0.334352978202389,0.923539225045475,1,1,0.242751800258239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,5.73517847320019e-06,"upregulated"
"RT2_ZT8_lead","415923","-",-0.123125553454781,-0.000142401146429548,0.902007676503163,0.999886969258784,0.858037562291939,0.96874693698414,1,1,0.0764282149140345,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,9.46877905835576e-06,"downregulated"
"RT2_ZT8_lead","179269","Lcp1",-0.341289837168612,-2.02195754809466e-05,0.732885397901353,0.999886969258784,0.620025052430149,0.957262383172337,1,1,0.133493314805946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,4.19739708658251e-06,"downregulated"
"RT2_ZT8_lead","25328","-",0.804552489229576,-8.9747954186188e-07,0.421077968202058,0.999886969258784,0.242472998878966,0.897534785987095,1,1,0.571497715932545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,5.52252024396996e-07,"downregulated"
"RT2_ZT8_lead","8277","Apoe",1.3824185159731,2.71505165174399e-06,0.166843234050399,0.999886969258784,0.0446079250708353,0.664722918645589,0.913794909042854,1,0.317119059289413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,3.66691611890328e-06,"upregulated"
"RT2_ZT8_lead","565080","-",0.354215455179896,3.81786077537325e-07,0.72317742194793,0.999886969258784,0.60683762412552,0.956374152546631,1,1,0.484654581811763,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,8.28198995849235e-08,"upregulated"
"RT2_ZT8_lead","412143","Yipf1",0.196962283074142,6.18413221987438e-07,0.843857053319772,0.999886969258784,0.774770561287526,0.965503940701707,1,1,0.0296438860968864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,6.85368137503794e-08,"upregulated"
"RT2_ZT8_lead","169957","Nsg1",-1.37217712072599,-3.1601549995847e-06,0.170008306011726,0.999886969258784,0.0462116945842574,0.671070884956702,0.913794909042854,1,0.419851151477554,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,4.21959097658938e-06,"downregulated"
"RT2_ZT8_lead","175929","Ndrg2",-0.362129913675775,-1.3470263017291e-06,0.717254950640478,0.999886969258784,0.598825237747276,0.95581622209989,1,1,0.0102167107079984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,2.99982628640214e-07,"downregulated"
"RT2_ZT8_lead","470412","-",-0.0851849266052075,-7.72433053782073e-08,0.932114373846925,0.999886969258784,0.901510127723484,0.970209122917025,1,1,0.410357714818807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,3.47821892071802e-09,"downregulated"
"RT2_ZT8_lead","335788","Cst3",0.217220234748614,1.07835368872825e-06,0.828036716095473,0.999886969258784,0.752328505674823,0.964511437344676,1,1,0.00040043383453405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,1.33276409382796e-07,"upregulated"
"RT2_ZT8_lead","243793","LOC120098124",0.160851351738313,-1.44181364890914e-06,0.872210478943602,0.999886969258784,0.815233692287276,0.967159882714046,1,1,0.369886808167621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,1.27914650205018e-07,"downregulated"
"RT2_ZT8_lead","56995","Fth1",0.0115792373123959,4.20664985607673e-08,0.990761311774969,0.999886969258784,0.986578665490046,0.972707758483663,1,1,0.0248755021187956,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,2.46858003903662e-10,"upregulated"
"RT2_ZT8_lead","468058","Crip2",-1.68768283801813,-2.43400277347304e-06,0.0914721279533192,0.999886969258784,0.0142139271732469,0.470038661479756,0.707694039609231,1,0.659051165606714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,4.49629903818936e-06,"downregulated"
"RT2_ZT8_lead","206283","Cpe",0.0392507380499094,1.35243567067158e-07,0.968690481663509,0.999886969258784,0.954527508239483,0.971817165974123,1,1,0.0195460237693472,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,2.73348229224208e-09,"upregulated"
"RT2_ZT8_lead","359893","Gnas",-0.173439823047249,-8.24467149707536e-07,0.862305725132007,0.999886969258784,0.801065977737182,0.966598469909255,1,1,0.000410060126532171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,7.94223327574724e-08,"downregulated"
"RT2_ZT8_lead","249918","Mt3",0.171120630012797,4.39581650092714e-07,0.864128914717762,0.999886969258784,0.803671354118428,0.966703146959838,1,1,0.0792347277960187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,4.17257545627692e-08,"upregulated"
"RT2_ZT8_lead","161605","Mdh1",-0.317891152137307,-1.19703201108917e-06,0.750567504323769,0.999886969258784,0.644208980994397,0.958800674913226,1,1,0.00833386959915754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,2.28601063493579e-07,"downregulated"
"RT2_ZT8_lead","441714","Vsnl1",-2.59166690951282,-9.30685448671019e-06,0.00955121975277571,0.999886969258784,0.000166489170015272,0.0694123613599074,0.13190438456885,1,0.400409054995918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,3.51670107687151e-05,"downregulated"
"RT2_ZT8_lead","433098","Cap1",-1.1439606379822,-8.62676669486692e-07,NA,NA,0.0965310155095354,0.779971684837357,0.945729434868084,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,8.75904198688717e-07,"downregulated"
"RT2_ZT8_lead","456157","-",0.850380524030767,2.2054712911337e-07,0.395113560602109,0.999886969258784,0.216679688889667,0.886719165958692,1,1,0.527769477859587,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,1.46483388460007e-07,"upregulated"
"RT2_ZT8_lead","163095","Atp5me",0.20541410966022,9.30595868474244e-07,0.837248597404335,0.999886969258784,0.765383406467252,0.965095626231302,1,1,0.00128133725856371,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,1.08061683316461e-07,"upregulated"
"RT2_ZT8_lead","189162","-",0.340091410216288,1.50850513804003e-05,0.733787690310957,0.999886969258784,0.621254056214259,0.957343322948011,1,1,0.0977054173628939,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,3.11854417736191e-06,"upregulated"
"RT2_ZT8_lead","155886","Ociad1",-1.00069095683264,-2.91649233200195e-06,0.316976240734084,0.999886969258784,0.146009675600796,0.840628389180305,1,1,0.145111636201786,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,2.43707455089962e-06,"downregulated"
"RT2_ZT8_lead","339719","Stmn3",0.458294007743193,1.68469519182589e-06,0.646741228625331,0.999886969258784,0.505542321342091,0.948086649592786,1,1,0.01591765514898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,4.99078284539762e-07,"upregulated"
"RT2_ZT8_lead","60635","Scd2",1.66027929450386,5.37781387801427e-06,0.0968582791172617,0.999886969258784,0.01586527788071,0.487063350778851,0.707694039609231,1,0.229267589129323,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,9.67765742360212e-06,"upregulated"
"RT2_ZT8_lead","569661","Tmsb4x",0.0481734974401979,1.42894397401838e-07,0.96157797163666,0.999886969258784,0.944205678476983,0.971517853006552,1,1,0.0433751523257144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,3.56284203057408e-09,"upregulated"
"RT2_ZT8_lead","111059","-",-0.317537080381331,-8.63928847892861e-07,0.750836108036336,0.999886969258784,0.644577929719005,0.958823285886493,1,1,0.0656728591367669,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,1.64772456959578e-07,"downregulated"
"RT2_ZT8_lead","120174","Fis1",0.986898859933469,2.33377286701575e-06,0.323692223203539,0.999886969258784,0.151647969245565,0.845639190178714,1,1,0.285206376196692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,1.91174131903743e-06,"upregulated"
"RT2_ZT8_lead","214225","LOC100360522",0.0899055632196377,-9.29577113708357e-07,0.928362260248533,0.999886969258784,0.896082331951795,0.97003407946646,1,1,0.0127558930408952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,4.42962881687931e-08,"downregulated"
"RT2_ZT8_lead","437093","Clstn1",-0.958109358922492,-4.6428254803465e-06,0.338007616673413,0.999886969258784,0.16394956185524,0.855548254280477,1,1,0.00331057039752931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0175320861505617,1.75616640394201,3.64596321255034e-06,"downregulated"
