"Comparison","Analysis","PAS","Gene","Direction","Apeglm_LFC","Std_p","Std_BH","Strong_p","Strong_BH","Weak_p","Weak_BH","EmpP","HBFSS","HCp","Htau","Std","Strong","Weak","HBFSS_sig","Ovlp","Support"
"RT0_ZT6","NormEVS Lead","481724","Kdelr3","upregulated",10.3373595168946,1.20838069021893e-12,8.04539863547762e-09,3.16992987067386e-10,2.11053930789465e-06,0.999999999841504,0.999999999841504,5.07494284374133e-08,75.4065806674146,0.034292401519239,1.4648020998943,TRUE,TRUE,FALSE,TRUE,TRUE,"Std+Strong+HBFSS"
"RT0_ZT6","NormEVS Lead","500103","Gpd1","upregulated",1.93967162851195,8.78874563442317e-09,2.92577342169947e-05,0.00291702975514903,1,0.998541485122425,0.99887951541529,1.02468882487994e-05,9.677813140914,0.034292401519239,1.4648020998943,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT0_ZT6","NormEVS Lead","268475","-","upregulated",2.8901788203932,1.43773926859647e-06,0.00319082268343844,0.000927061003524051,1,0.999536469498238,0.999705624426229,0.000218655108617849,10.5787491990377,0.034292401519239,1.4648020998943,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT0_ZT6","NormEVS Lead","466749","RGD1566401","downregulated",-1.04075241724871,0.000290560989960529,0.483638767789301,0.429154293083636,1,0.785422853458182,0.796200525546802,0.00545151738253691,2.35572498609965,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
"RT0_ZT6","NormEVS Lead","171529","Ramp3","downregulated",-0.835965083281884,0.000579943164658366,0.643543598382567,0.844201199973914,1,0.577899400013043,0.608694609530758,0.00831728955919808,1.73882256995884,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
"RT0_ZT6","NormEVS Lead","146436","Camsap2","upregulated",1.44955208372598,0.000830164025818078,0.762827665614737,0.116173696753963,1,0.941913151623019,0.942710707212877,0.0103614005191104,2.87675430424521,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
"RT0_ZT6","NormEVS Lead","257551","Prdx2","upregulated",1.41373145132215,0.000916584758924286,0.762827665614737,0.125926339085955,1,0.937036830457022,0.938148004065899,0.0110102209291716,2.76837453549328,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
"RT0_ZT6","NormEVS Lead","358487","Ttpal","upregulated",1.08822953364929,0.00115393800577477,0.763498150926664,0.311950689710852,1,0.844024655144574,0.849631359547681,0.012681869712823,2.06417196684305,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
"RT0_ZT6","NormEVS Lead","206366","-","upregulated",2.60381778356963,0.00160223991352192,0.763498150926664,0.0206206455860983,1,0.989689677206951,NA,0.0155170063099392,4.71080646821892,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
"RT0_ZT6","NormEVS Lead","15145","LOC102548165","upregulated",1.26856858499846,0.00217476735774207,0.763498150926664,0.163706978062067,1,0.918146510968967,0.92001456083869,0.0187291433448444,2.19142950599562,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
"RT0_ZT6","NormEVS Lead","101579","-","upregulated",1.40104191971731,0.00228374874572747,0.763498150926664,0.118810609729177,1,0.940594695135411,0.941550584053232,0.0193022980642878,2.40193363302643,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
"RT0_ZT6","NormEVS Lead","40451","Ttc9b","upregulated",1.0764324946608,0.00328015116375001,0.763498150926664,0.232263597727156,1,0.883868201136422,0.887472148949414,0.0241364689618895,1.74094254566647,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
"RT0_ZT6","NormEVS Lead","282293","Cisd2","upregulated",1.12497163507176,0.00337472673386738,0.763498150926664,0.199288422212424,1,0.900355788893788,0.902799917265403,0.0245642666662671,1.81086256228456,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
"RT0_ZT6","NormEVS Lead","390593","Herc3","upregulated",1.34697949202289,0.00356555929512845,0.763498150926664,0.10328697391797,1,0.948356513041015,0.94899881342235,0.0254140249496562,2.14833335151269,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
"RT0_ZT6","NormEVS Lead","570401","Klhl34","upregulated",1.09553353814177,0.00390431794974279,0.763498150926664,0.186273218158617,1,0.906863390920691,NA,0.0268816683150328,1.72058338612691,0.034292401519239,1.4648020998943,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
