"feature_id","original_rank_index","baseMean","alpha_used","dispFit","dispersion","mean_trt","mean_untrt","baseMean_scoring","iod_nb","cv2_nb","log_baseMean","log_iod_nb","log_cv2_nb","filtered_rank_index","log_baseMean_smooth","log_iod_nb_smooth","log_cv2_nb_smooth"
"237033",15369,4.34830148675864,1.88811731921946,1.53765862374783,1.74079801488069,4.2604799932602,4.43612298025708,4.34830148675864,9.21010334633672,2.11809217331943,1.46978530603603,2.22030107130488,0.750515765268847,15369,2.32656346204468,1.97709181266305,-0.349471649381623
"328831",15370,16.9361258761955,0.221968138180956,0.440212908670577,0.288340440552465,13.8265166216046,20.0457351307864,16.9361258761955,4.75928032873744,0.281013518884317,2.82944896626807,1.56009646537104,-1.26935250089703,15370,2.31105724599392,1.9916056382528,-0.319451607741126
"145619",15371,1.55572698517495,0.552044473622692,4.18809771215003,2.58671329531471,2.52336712909722,0.588086841252673,1.55572698517495,1.85883048463152,1.19483077837239,0.441942950962265,0.619947518261798,0.178004567299533,15371,2.29526167139165,1.99469274995814,-0.300568921433509
"520491",15372,2.87960609754052,1e-08,2.29074552095662,0.865566736995408,2.52336712909722,3.23584506598381,2.87960609754052,1.00000002879606,0.34726972888763,1.05765351310643,2.87960604545341e-08,-1.05765348431037,15372,2.27238349212941,1.99867511736022,-0.273708374769194
"576156",15373,1.94781123497635,0.811468129342426,3.35735749074024,1.96187156511511,2.52336712909722,1.37225534085548,1.94781123497635,2.58058673915842,1.3248649010846,0.666706298562187,0.948016791356367,0.28131049279418,15373,2.25635400841846,2.00433027204796,-0.252023736370505
"310268",15374,116.556923500408,0.152220547941294,0.116198772234581,0.140293013883824,93.870693751716,139.243153249099,116.556923500408,18.7423587615836,0.160800046867383,4.75837976741034,2.93078613663685,-1.82759363077349,15374,2.20779054440564,1.99458002585646,-0.213210518549189
"122467",15375,8.37407156868364,0.276245363193903,0.827821441929593,0.494646149091479,9.74334082823002,7.00480230913725,8.37407156868364,3.31329844190275,0.39566158644899,2.12514021409538,1.19794420133207,-0.927196012763303,15375,2.17419064140838,1.99255312137921,-0.181637520029168
"170625",15376,4.08353385530236,2.3752741244603,1.63339460089324,2.01477644431387,5.9157011150309,2.25136659557382,4.08353385530236,10.6995123028573,2.62016005792734,1.40696275453788,2.37019816125688,0.963235406719001,15376,2.11500447696922,1.96827316255155,-0.146731314417669
"575147",15377,1.3300546727856,8.57279571686736,4.88832896971061,6.06673479070799,0.408742749997375,2.25136659557382,1.3300546727856,12.4022870020558,9.3246445095983,0.285220048746371,2.51788089125449,2.23266084250812,15377,2.13513636402859,1.9841013612938,-0.151035002734793
"41545",15378,2.0991479106004,1.71351754768654,3.119717036039,2.43021998610483,0.383195699982091,3.81510012121871,2.0991479106004,4.59692678000334,2.18990131985912,0.741531505530838,1.52538798891898,0.783856483388144,15378,2.13008721081486,1.98912714622944,-0.140960064585416
"307867",15379,101.727417253648,0.125089372063943,0.124228793393551,0.124770297282869,117.95430471211,85.5005297951854,101.727417253648,13.7250187459455,0.134919563638615,4.62229685623652,2.61922035321947,-2.00307650301705,15379,2.08295712924124,1.9733638716467,-0.109593257594539
"441331",15380,23.2856914967864,0.231666707081622,0.336839962000728,0.268673994141002,21.2614580754362,25.3099249181365,23.2856914967864,6.39451947117903,0.274611534386322,3.14783907308535,1.85544129087511,-1.29239778221024,15380,2.06832038350582,1.9800171031339,-0.0883032803719174
"19427",15381,23.9113774403322,0.238304422726484,0.329625087906333,0.26820960474668,28.7500432473109,19.0727116333534,23.9113774403322,6.69818699751342,0.280125518248704,3.17435438919323,1.90183689239278,-1.27251749680045,15381,2.02226520566021,1.97077062916546,-0.0514945764947511
"500449",15382,39.6453990095863,0.407181132286627,0.223061595369907,0.345106830358196,36.3959590814253,42.8948389377474,39.6453990095864,17.1428584586785,0.432404740195283,3.67997490123637,2.84158167048298,-0.838393230753391,15382,1.98366780956921,1.97141894755016,-0.0122488620190469
"124822",15383,10.6868960918261,0.519089171681289,0.661893120021703,0.575261168178483,5.97609686849863,15.3976953151536,10.6868960918261,6.54745204015004,0.612661710555776,2.36901832663839,1.87907597246264,-0.489942354175752,15383,1.96421513800202,1.96444427097163,0.000229132969612023
"154405",15384,61.1236124622244,0.101095247916724,0.166155021395887,0.121952319932232,61.3321674834421,60.9150574410066,61.1236124622244,7.17930675543433,0.11745553749578,4.11289824753288,1.97120282623075,-2.14169542130213,15384,1.95251177508347,1.97831691802881,0.0258051429453466
"30286",15385,12.1970305012617,0.0889094097808696,0.587509724553826,0.259646609189976,14.1949483515985,10.199112650925,12.1970305012617,2.08443078294645,0.170896578698464,2.50119252057633,0.734495812196822,-1.76669670837951,15385,1.92094652097986,1.98846307691972,0.0675165559398556
"382757",15386,15.5761955493507,0.120760237883461,0.473311330573566,0.241165609509882,13.953778102955,17.1986129957463,15.5761955493507,2.88098507985889,0.184960767263801,2.74574382252054,1.05813227728263,-1.68761154523791,15386,1.93341905920897,2.00385535778029,0.0704362985713239
"52281",15387,3.28552577176273,1.05484513526908,2.01527937606315,1.4643508514097,3.93626263095444,2.63478891257103,3.28552577176273,4.46572087714511,1.35921042395269,1.18952669141655,1.49643065194511,0.306903960528556,15387,1.94127778824828,2.00983433019769,0.0685565419494086
"96900",15388,86.3235222721326,0.249529765824213,0.135491155084398,0.209095898039013,78.8584501697634,93.7885943745018,86.3235222721326,22.5402882976865,0.26111409386921,4.4581021249382,3.11530429902169,-1.34279782591651,15388,1.94572209900785,2.02259456664705,0.0768724676392023
"416495",15389,32.803602422204,0.0895041394370855,0.256838661008929,0.142008501144173,30.0737599692876,35.5334448751204,32.803602422204,3.93605820523566,0.119988596208916,3.49053833930448,1.37017976699623,-2.12035857230824,15389,1.9826586438611,2.02101672446082,0.0383580805997148
"302560",15390,20.3842432348697,0.144040262998167,0.376086123889246,0.219106207864647,21.9902474993879,18.7782389703516,20.3842432348697,3.93615175656925,0.193097762385212,3.01476221195542,1.37020353448568,-1.64455867746974,15390,2.02074605506628,2.02790776563548,0.00716171056920573
"567356",15391,84.2556487244333,0.168514309133813,0.137316571244087,0.157891487675211,98.1388869531672,70.3724104956995,84.2556487244333,15.1982824354191,0.180382949576789,4.43385561415919,2.72118242379772,-1.71267319036148,15391,2.06345423594961,2.02778325660225,-0.0356709793473676
"410211",15392,28.8945470254362,0.141600456108591,0.283317594417923,0.18759978836499,26.098751104274,31.6903429465985,28.8945470254362,5.09148103785289,0.176209062331754,3.36365289307432,1.62756875834746,-1.73608413472685,15392,2.08772981720738,2.04506434794434,-0.0426654692630335
"83209",15393,15.1628838164399,0.181135534334271,0.484547043345358,0.2800196969127,12.8213125055129,17.5044551273669,15.1628838164399,3.74653706213932,0.247086049559863,2.71885058748251,1.32083196324342,-1.39801862423909,15393,2.0762617226189,2.03624007205473,-0.0400216505641707
"444947",15394,25.6438628928532,0.348245873014239,0.31148465495352,0.334600367990807,33.6389584832369,17.6487673024695,25.6438628928532,9.93036942057911,0.387241558031674,3.24430427955219,2.29559767984032,-0.94870659971187,15394,2.07638895220915,2.02937447973947,-0.0470144724696785
"71033",15395,16.7596888605794,0.100778967441511,0.444203853930689,0.222432568068094,15.5754148188879,17.9439629022709,16.7596888605794,2.68902413801018,0.160445946245163,2.81897653047704,0.989178353821441,-1.8297981766556,15395,2.09825757046882,2.02162587228257,-0.0766316981862428
"93946",15396,34.4249623944627,0.38816217639024,0.247620367636745,0.339649298385912,31.5314962393303,37.3184285495951,34.4249623944627,14.3624683251868,0.417210864622383,3.53878195222379,2.66461843778945,-0.874163514434334,15396,2.11654975939967,2.025057074972,-0.0914926844276708
"253231",15397,14.5503295255926,0.198014335633267,0.502373131200681,0.304662286705888,14.8095287342421,14.2911303169432,14.5503295255926,3.88117383425533,0.266741301454976,2.6776136411681,1.35613764248271,-1.32147599868539,15397,2.12918861087298,2.03966458945907,-0.0895240214139049
"524125",15398,17.7405457862033,0.181577150006964,0.423023226213726,0.267168126162695,15.4417764880449,20.0393150843617,17.7405457862033,4.22127774342684,0.237945201590681,2.87585274225954,1.44013786502103,-1.43571487723852,15398,2.13905799008709,2.05308646684014,-0.0859715232469462
