"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R8_1","R8_2","R8_3","R8_4","R8_5","ZT14_1","ZT14_2","ZT14_3","ZT14_4","ZT14_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT8_ZT14_raw_dataset","65094","Naa60",172.363831621675,0.0579457348063485,"upregulated",0.734573675787826,0.0289171987474668,0.0289171987474668,0.999580341370701,0.0129224933448935,0.471465777219461,0.109439425445873,0.0186581006283235,1.72913256898303,0.0137108999210964,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.415102318143451,0.190011790196246,2.18461347958845,FALSE,FALSE,1.53884378009954,1,0.0137108999210964,FALSE,FALSE,229.099753893634,181.890523748832,161.580853492448,201.555348258244,214.733673072947,149.530633334476,178.449567730661,132.319539281852,117.452223279256,157.026200124398,0.0174190680360489,0.0983639067219006,0.0374075627968594,10,FALSE,0.000182293680221713,1.88865368282263
"RT8_ZT14_raw_dataset","69222","Pdlim4",90.2041675166111,-0.060449021948691,"downregulated",0.583971851256973,0.0150569113852847,0.0150569113852847,0.947918368466188,0.00567010991960726,0.347852928345376,0.135793198044866,0.0186581006283235,1.72913256898303,0.0739969608879071,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.518022397146629,0.213089610278316,-2.43100729533476,FALSE,FALSE,1.822264105552,1,0.0739969608879071,FALSE,FALSE,89.8175171514816,70.8487433328783,66.4205879968957,74.0407401764976,71.5778910243157,114.756067442737,126.468762716024,111.736499838008,85.4197987485501,90.9550667387226,0.0121555171170717,0.132291418109318,0.0428600409160708,10,FALSE,0.0232290610281245,2.24640852188026
"RT8_ZT14_raw_dataset","69714","Guk1",900.955763250552,-0.166844404486079,"downregulated",0.549690283636983,0.0129923030873909,0.0129923030873909,0.914621159719002,0.00470522209948654,0.322483307321698,0.388316982508399,0.0186581006283235,1.72913256898303,0.000106947876397863,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.346321937009682,0.139422180850631,-2.4839802024092,FALSE,FALSE,1.88631385666463,1,0.000106947876397863,FALSE,FALSE,805.754248069088,738.461901661924,910.728446957436,784.283395943642,723.732009245859,1065.26086848359,868.133032203216,1160.49136673861,1044.01976248228,908.692600719879,0.00996817541432038,0.0682407249439024,0.0221826917199075,6,FALSE,0.0387587554559926,2.32741987185311
"RT8_ZT14_raw_dataset","71544","Nlgn2",157.22433747597,-0.0424787603527041,"downregulated",0.734573675787826,0.0383238694384744,0.0383238694384744,0.999580341370701,0.0184211895516282,0.527907230890492,0.0736871549242184,0.0186581006283235,1.72913256898303,0.059678340908951,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.465539781612926,0.224749276307399,-2.07137388498723,FALSE,FALSE,1.41653064805543,1,0.059678340908951,FALSE,FALSE,91.1192202986045,141.016248749094,127.09324049406,165.906102988078,136.79330284647,166.917916280345,250.793987080929,158.783447138222,161.348508747261,172.471400136634,0.0355634963253002,0.101950742917878,0.053953747554132,7,FALSE,0.000182293680221713,1.73468232858936
"RT8_ZT14_raw_dataset","81431","Arhgdia",236.289534235947,-0.053896469078337,"downregulated",0.734573675787826,0.0383213794533602,0.0383213794533602,0.999580341370701,0.0184196843357201,0.527895094239865,0.0934951651687552,0.0186581006283235,1.72913256898303,0.00777802697199412,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.385199971383827,0.185961122388463,-2.07140055102037,FALSE,FALSE,1.41655886602879,1,0.00777802697199412,FALSE,FALSE,203.065690951176,220.721084998582,224.169484489523,197.441973803994,176.558797859979,286.310592508648,279.731754821036,199.949526025909,338.120036713011,236.826400187617,0.0200861045810992,0.0882864491918995,0.0371049401799761,6,FALSE,0.000182293680221713,1.73471781672492
"RT8_ZT14_raw_dataset","87690","Shmt1",103.85041140479,0.0532435734384036,"upregulated",0.734573675787826,0.0352436807801252,0.0352436807801252,0.999580341370701,0.0165783468106895,0.511898192017966,0.0947979877740951,0.0186581006283235,1.72913256898303,0.0135756889463998,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.405891506672268,0.192772433185992,2.10554745802608,FALSE,FALSE,1.45291874103694,1,0.0135756889463998,FALSE,FALSE,149.695861919136,103.548163332668,107.933455494956,108.31886062858,124.068344442147,81.14065374739,88.4209569836609,91.1534603941644,88.9789570297396,95.2454000754548,0.00530752969152836,0.122938558893479,0.0348099102589808,8,FALSE,0.000182293680221713,1.78045877938236
"RT8_ZT14_raw_dataset","105785","Cox17",671.800079877384,0.0752073382474923,"upregulated",0.546517561440515,0.0118997260751683,0.0118997260751683,0.896682546793699,0.0042102021063124,0.307565571436806,0.178669852050272,0.0186581006283235,1.72913256898303,0.0554931008940585,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.510024236735533,0.20278454805875,2.51510404327144,FALSE,FALSE,1.92446303570092,1,0.0554931008940585,FALSE,FALSE,1038.75911140409,682.600392495616,777.248611463674,671.851160860812,776.22246266369,594.645076748729,611.980199244489,511.635551889826,679.799231707211,373.259000295701,0.0381818321657462,0.0706715472137038,0.0478372670294447,9,FALSE,0.0473612833524155,2.37569705581529
"RT8_ZT14_raw_dataset","111349","Son",393.534840796163,0.107159349725213,"upregulated",0.546517561440515,0.0101814005993212,0.0101814005993212,0.851986405960494,0.00345579472032354,0.280767059551251,0.263767602473006,0.0186581006283235,1.72913256898303,0.0246568067485018,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.476617346484969,0.185482599256124,2.56960679005167,FALSE,FALSE,1.9921924743847,1,0.0246568067485018,FALSE,FALSE,460.802914081514,508.884723746731,501.347707476569,360.605827155905,458.098502555621,279.3556793303,392.267518254787,404.799775728924,304.901226088575,264.284533542703,0.0246545252463232,0.0774292923903468,0.0386893012130622,9,FALSE,0.0695673346504872,2.46145206320662
"RT8_ZT14_raw_dataset","113994","Gap43",420.339112035206,0.0940604739384311,"upregulated",0.546517561440515,0.0121227029147776,0.0121227029147776,0.896682546793699,0.00431029946551975,0.310720515282301,0.22249935086156,0.0186581006283235,1.72913256898303,0.028670740513164,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.476914251679723,0.190115333157216,2.50855227592473,FALSE,FALSE,1.91640053775229,1,0.028670740513164,FALSE,FALSE,590.973228793806,538.859192079872,466.22143497821,452.471189967486,396.064330334547,288.62889690143,366.009173453578,327.368341630655,472.181665304485,304.613666907986,0.0284748384749421,0.0763889241010379,0.0409426532614058,9,FALSE,0.0473612833524155,2.36549255542982
"RT8_ZT14_raw_dataset","115419","Apod",887.876040973412,-0.28925905565922,"downregulated",0.362017079505486,0.00667275582837561,0.00667275582837561,0.813037951209304,0.00202275772829741,0.233556651783387,0.779280132303963,0.0186581006283235,1.72913256898303,0.0571287304719871,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.530424271638997,0.195530144398664,-2.71274934752527,FALSE,FALSE,2.17569476670164,1,0.0571287304719871,FALSE,FALSE,639.136245237354,777.292462911674,623.331671970868,862.437510574389,731.685108248561,1288.97724238711,1210.02739920671,731.187972624157,864.875462329069,1149.80933424423,0.0338267845656477,0.0683457054858923,0.0447070312784083,9,FALSE,0.0898891818154019,2.6940561308547
