"dataset_name","feature_id","gene_symbol","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_wald_threshold_dataset","hc_empirical_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_wald_pass","hc_empirical_pass","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","baseMean.x","log2FoldChange","lfcSE","stat","lfcSE_shrunk","padj_strong_effect","padj_weak_effect","neglog10_wald_pvalue","neglog10_empirical_p","raw_lfc_pass","shrunk_lfc_pass","HBFSS_only_call","overlap_call","R8_1","R8_2","R8_3","R8_4","R8_5","ZT14_1","ZT14_2","ZT14_3","ZT14_4","ZT14_5","baseMean.y","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","hc_empirical_threshold_source","hc_wald_threshold_source"
"RT8_ZT14_raw_dataset","6990","Epn1",-0.426155722222847,"downregulated",0.236500809795885,0.00191590342989031,0.00191590342989031,0.593491342862632,0.000414140543302022,0.122275653194121,1.44162184423866,0.1214593269481,0.077886604890723,1.10853722682373,0.0840838778082118,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"weak_effect",534.071305580886,-0.58676787855956,0.189098912696939,-3.10296801917602,0.233545573502366,1,0.0840838778082118,2.71762638509188,3.3828522510952,FALSE,FALSE,FALSE,FALSE,480.328461288358,494.578727496823,450.254947478957,383.914949063321,322.895819509691,778.950275974944,750.238422891668,532.218591333669,620.479927020718,526.852933750714,534.071305580886,0.0288244579110327,0.0731361757861879,0.040919812321833,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","9850","Aplp1",-0.73050731311124,"downregulated",0.0395226683403388,3.30533744873503e-05,3.30533744873503e-05,0.104286701845039,2.3140909060082e-06,0.00715570947185086,4.1168613202904,0.1214593269481,0.077886604890723,1.10853722682373,0.465683555480793,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",2849.45419060393,-0.841962344431489,0.202816985886155,-4.15134038578061,0.219770770024573,1,0.465683555480793,4.4807841958932,5.63561958436341,FALSE,FALSE,TRUE,FALSE,1884.86615703399,1898.61007373781,2158.03045039914,2056.68722712493,2206.18966334946,4927.55598685935,3662.2352728869,4238.14583596093,2271.92936949269,3190.29186919406,2849.45419060393,0.0402910370130576,0.0633676734011316,0.0490060570290918,10,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","11489","Lin7b",-0.865658379026235,"downregulated",0.00851573572314562,1.37966089610583e-05,1.37966089610583e-05,0.104286701845039,7.55257874462956e-07,0.00538172149160735,5.29947813204474,0.1214593269481,0.077886604890723,1.10853722682373,0.62057979413646,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",267.495909501746,-0.982843956488177,0.226093253289856,-4.34707335219841,0.242655869763256,1,0.62057979413646,4.86022764479243,6.1219047379938,FALSE,FALSE,TRUE,FALSE,162.712893390365,178.48433416552,190.320530991105,185.101850441244,182.92127706214,418.453942897254,484.975551940686,237.195025971912,259.81855452684,374.975133630394,267.495909501746,0.0463801955143152,0.0851165329453109,0.0570112852584692,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","21974","Aldoa",-0.905118964888579,"downregulated",0.136811559706065,0.000800772270938639,0.000800772270938639,0.437812413287423,0.000136248056378685,0.0716799542824934,3.49889094330394,0.1214593269481,0.077886604890723,1.10853722682373,0.756423519925633,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1531.40459621903,-1.17656422737709,0.350948398262413,-3.35252770265485,0.41934342299404,1,0.756423519925633,3.09649097397384,3.86566968435431,TRUE,FALSE,TRUE,FALSE,809.659357510457,862.44720249446,1288.81487093977,1099.6421041028,634.657300415599,4116.14944938546,1504.76392248557,2655.21208825582,1023.85119888887,1318.84846771148,1531.40459621903,0.195631555390037,0.0653069788544871,0.14712127351184,8,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","25331","-",0.729873850336579,"upregulated",0.236500809795885,0.00338212101521409,0.00338212101521409,0.667319442515521,0.000853406329544226,0.162730381775678,2.23986908882884,0.1214593269481,0.077886604890723,1.10853722682373,0.71931024459076,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",137.48117746367,1.135750834367,0.387537251368024,2.93068816057746,0.580559673226136,1,0.71931024459076,2.47081085702821,3.06884414038937,TRUE,FALSE,TRUE,FALSE,257.737223130338,243.201936248438,188.404552491195,89.1231131754138,165.424459256196,45.2069356592601,86.8133032203216,105.855631425481,151.857419997422,41.1872000326291,137.48117746367,0.208428753353917,0.107815091017452,0.171986305373567,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","25995","Slc3a2",-0.406830828322742,"downregulated",0.362017079505486,0.00506329083627416,0.00506329083627416,0.749633332767817,0.00142497334981329,0.203294260612901,1.15791916066059,0.1214593269481,0.077886604890723,1.10853722682373,0.299812512223347,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",85.6927412926032,-0.686945815769341,0.245077014715363,-2.80297936780066,0.398891526729295,1,0.299812512223347,2.29556712594886,2.84619325785706,FALSE,FALSE,TRUE,FALSE,42.9562038550564,76.9798845828389,84.9417134960301,61.700616813748,58.8529326199929,126.34758940665,102.353956265935,95.0740393358489,90.1653431234695,117.555133426462,85.6927412926032,0.0276431455406034,0.136038639161854,0.0595090391355456,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","29890","-",0.760700424501106,"upregulated",0.236500809795885,0.00321123119762409,0.00321123119762409,0.667319442515521,0.000798965028607324,0.159343616752493,2.35624844002562,0.1214593269481,0.077886604890723,1.10853722682373,0.739292458983886,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",46.2216090888289,1.17154767599565,0.397571562600505,2.94675924085864,0.58378783231588,1,0.739292458983886,2.49332842559582,3.09747222971636,TRUE,FALSE,TRUE,FALSE,70.2919699446377,84.4735016661241,82.3870754961495,31.5358708159157,49.3092138167508,25.5013483206083,15.0047684578334,23.5234736501069,51.0146020303841,29.1742666897789,46.2216090888289,0.147715656614929,0.200020457769053,0.16485752019082,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","35839","Mtrf1l",2.0144153404568,"upregulated",0.101472776718159,0.000361166378568215,0.000361166378568215,0.307977308383939,4.93106064445303e-05,0.0409002377404412,8.6762070438783,0.1214593269481,0.077886604890723,1.10853722682373,0.986277689570304,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",15.3343097179433,2.50726895562032,0.702917626368938,3.56694562999099,0.815192828024542,1,0.986277689570304,3.44229268549562,4.30705965628262,TRUE,TRUE,TRUE,FALSE,33.8442818251959,36.1056095831014,32.5716344984777,9.59787372658303,17.4968178059438,0,1.60765376333929,3.92057894168449,13.0502470310285,5.14840000407864,15.3343097179433,0.465003993885615,0.479813389498678,0.47173049305995,5,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","42416","Dbp",-0.612424860862878,"downregulated",0.0395226683403388,9.9713093759333e-05,9.9713093759333e-05,0.204169240237127,9.51351884159735e-06,0.0188181449234051,3.07538870252282,0.1214593269481,0.077886604890723,1.10853722682373,0.233901834289143,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",650.605941860335,-0.723102250527768,0.185825893886947,-3.89128896626047,0.204426740225796,1,0.233901834289143,4.00124780884936,5.02165881736045,FALSE,FALSE,TRUE,FALSE,536.301696614644,473.460352080292,471.969370477942,479.893686329151,493.092138167508,1132.49169587429,763.635537586162,821.3612882829,581.329185927632,752.524467262827,650.605941860335,0.0302531073764736,0.0709828792227768,0.039764589805625,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","56140","Fibp",-0.584912759327394,"downregulated",0.181425508733462,0.00148649399017381,0.00148649399017381,0.526970470606448,0.000299772406038512,0.103678447169216,2.06076951553531,0.1214593269481,0.077886604890723,1.10853722682373,0.453324187385725,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",136.579207102524,-0.79526316932747,0.250294691529833,-3.17730737502549,0.309504897559357,1,0.453324187385725,2.82783684228792,3.52320834632679,FALSE,FALSE,TRUE,FALSE,97.6277360342191,79.7048362494881,93.2442869956421,145.339230716829,84.3028494286385,242.262809045779,158.62183798281,188.187789200855,134.061628591474,142.439066779509,136.579207102524,0.0499307455440727,0.108123502493012,0.0670230181098296,8,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","57138","Syt7",0.631460624347279,"upregulated",0.236500809795885,0.00289403311683065,0.00289403311683065,0.663729088438151,0.000699987400545554,0.15231711263411,1.99220129755531,0.1214593269481,0.077886604890723,1.10853722682373,0.599278776384338,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",29.6372159882802,0.942715384474605,0.31647755216461,2.97877488632834,0.437089101418315,1,0.599278776384338,2.53849650349531,3.15490977701829,FALSE,FALSE,TRUE,FALSE,41.6545007079335,27.2495166664916,38.9582294981792,37.0203700882488,50.8998336172912,18.5464351422606,20.8994989234108,20.5830394438436,22.5413357808674,18.0194000142752,29.6372159882802,1e-08,0.277749481019969,0.0834179924033316,8,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","57145","Syt7",0.421283476199569,"upregulated",0.335398586357143,0.00416404182609177,0.00416404182609177,0.695242949571853,0.00111160516156983,0.180932816591141,1.24449221918539,0.1214593269481,0.077886604890723,1.10853722682373,0.25060017415256,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",107.074205613303,0.666462134224881,0.232584711873254,2.865459766711,0.34085509742052,1,0.25060017415256,2.3804849168297,2.95404944530948,FALSE,FALSE,TRUE,FALSE,117.153283241063,100.823211666019,132.202516493821,137.112481808329,171.786938458358,62.5942186051294,88.9568415714407,107.815920896323,75.9287099987112,76.3679333938331,107.074205613303,0.0292019395855756,0.121077156273367,0.0551342475923449,10,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","65851","Capn15",-0.682037184185813,"downregulated",0.236500809795885,0.00238791244275551,0.00238791244275551,0.638483266791348,0.000548132130758328,0.138644754861424,2.22420151418843,0.1214593269481,0.077886604890723,1.10853722682373,0.624642637126547,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",34.4485593178031,-0.981859929421717,0.323278571179425,-3.03719459610198,0.424821919570447,1,0.624642637126547,2.62198160146447,3.26111473943109,FALSE,FALSE,TRUE,FALSE,22.1289535010897,21.118375416531,32.5716344984777,20.5668722712493,17.4968178059438,61.4350664087381,42.870767022381,42.1462236231083,49.8282159366542,34.3226666938576,34.4485593178031,0.0281211507445031,0.247492612922245,0.0923348167039093,10,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","65958","Arhgdig",-0.494682601161322,"downregulated",0.181425508733462,0.00131448307876671,0.00131448307876671,0.518415695227107,0.000256298435996172,0.0966528439685025,1.77653089191334,0.1214593269481,0.077886604890723,1.10853722682373,0.188613687991763,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1038.13252830185,-0.659825587732144,0.205374072638436,-3.21279886626087,0.247925031634273,1,0.188613687991763,2.88124500015902,3.59125404399252,FALSE,FALSE,TRUE,FALSE,869.537702278111,953.051845410545,790.021801463077,808.963642669141,599.663664803712,1816.39149174514,1204.66855332891,1302.61235337467,993.005160451894,1043.40906749327,1038.13252830185,0.045334666904792,0.0672990730536434,0.0495998175999142,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
