"feature_id","rank_index","mean_value","var_value","log_mean","log_var","log_mean_smooth","log_var_smooth"
"523232",1,14.7239545156574,649.762018905139,2.75518531488546,6.47814401301667,2.87155032024016,5.53138395206144
"116600",2,16.4955936814748,640.717517194801,2.86194905959513,6.46414820249016,2.86628506270195,5.53312334181084
"322426",3,29.8890183225148,614.793598867616,3.43040072664288,6.42291184061275,2.84734008697427,5.50413440797029
"417259",4,15.696531361108,726.211292076455,2.81520099492181,6.58921707090065,2.84152816869235,5.48811222389746
"49031",5,19.4911644962463,387.21939652283,3.01999379305398,5.96157063476961,2.83908106707266,5.48295166169016
"315962",6,19.8901558650094,217.730863921229,3.03927803676655,5.38784204219395,2.83256940695395,5.4605460311892
"157980",7,37.1913514859867,2111.4524281351,3.64260908908958,7.65560483975178,2.82563305250224,5.44139576798799
"22463",8,14.3707997166723,198.271123254956,2.7324695872101,5.29466632587788,2.82108774377203,5.42680050583132
"532248",9,23.5056072388083,396.693346084284,3.19890195825478,5.98568122108118,2.82725940379311,5.42961027785414
"431520",10,28.2560967990204,691.309321517876,3.37608798953112,6.54003285215765,2.83392623982395,5.42879538054761
"80920",11,28.7539071136768,1167.67139720074,3.39296045492057,7.06362282460928,2.81782670140561,5.40351215246671
"258201",12,34.2311862074066,608.320611622968,3.56193166216402,6.41234458504757,2.81038062709522,5.38055563422166
"157795",13,72.927287381271,9375.94405347306,4.30308200717762,9.14600919504511,2.81959957670616,5.38940011167192
"391876",14,18.2501766551938,187.473994640183,2.95752023758487,5.23896003790226,2.81534538073229,5.38646393300929
"132931",15,16.9140699245014,290.159460361765,2.88558643338921,5.67387109084047,2.80553039673482,5.36606297901179
"494885",16,27.4956211353803,1383.18815687272,3.34975043109748,7.23286907843468,2.82578336615404,5.40653082459112
"350700",17,23.5980645364762,288.180462400687,3.20266776246407,5.66705093060516,2.80936070365144,5.38804204399894
"60409",18,11.1812485122846,201.557023310807,2.49989776214214,5.31102144350229,2.80730113073782,5.37268487508195
"482689",19,10.9442801092136,213.627394097827,2.48025251183845,5.36890347395019,2.79171701170664,5.35941374622393
"331759",20,53.4126441838364,829.457205101084,3.9965965567042,6.72197639864812,2.78452791997594,5.34340290049084
"31707",21,12.2113272977667,109.501997913196,2.58107459022915,4.70503360145676,2.77819957739071,5.32977688354281
"514194",22,14.954481499024,110.253104208924,2.76973976149133,4.71180782365864,2.76962208795681,5.31771050376449
"63560",23,11.9196884039955,103.754542032894,2.55875238072582,4.65161991855808,2.77502274259554,5.32828981996305
"84957",24,9.01597948154278,261.187487198439,2.30418176578763,5.56905984783555,2.76157509908189,5.31421694863787
"94429",25,32.1547332134879,537.007743804325,3.50118548814354,6.28787295374653,2.75687027374049,5.29767032472163
"299028",26,12.6712745555525,94.5405276951534,2.61529688381106,4.55955053123684,2.7614331417387,5.31549939253575
"146021",27,27.2149921132631,1044.25044557915,3.33985347189822,6.95201179652613,2.75901575890086,5.30532011532783
"461100",28,10.8979242975793,80.2878900098814,2.47636395612817,4.39799705109096,2.74618039817498,5.29516157512924
"578125",29,10.9320797148335,119.756848704322,2.47923054739062,4.79377900897249,2.73843418814966,5.27920825245698
"506016",30,10.4999994760225,90.3796314377591,2.44234698980594,4.5150226028348,2.73173830289564,5.26241883826761
"72517",31,13.0324594205331,159.114146847574,2.64137317600984,5.07588697866966,2.72443830001918,5.24586425692865
"290144",32,23.1207214516859,461.016390996662,3.18307128234391,6.13560036880015,2.71802483850802,5.23201012085602
"188226",33,14.6867182709837,96.6223044695316,2.75281438431866,4.58110599671112,2.71376852784769,5.2202002355796
"458539",34,12.6030930938375,113.685433735868,2.61029720025336,4.7421930216146,2.70822841465272,5.20603644536184
"307935",35,5.75951052989782,116.196487671136,1.91095048061352,4.76385190801753,2.70617361780168,5.19798800499542
"32243",36,12.1479437651317,61.0582157905501,2.57626537872648,4.12807290885752,2.7005750230585,5.18556744198932
"239113",37,14.3110600672853,213.80935582302,2.72857544746106,5.36975091765927,2.70390216922813,5.18486335094062
"287232",38,36.653575889435,487.322868505993,3.62842792687889,6.19097680287288,2.69552450304869,5.17358946653258
"29793",39,11.2304826876608,62.979101130677,2.50393141643136,4.15855648519913,2.69355717625409,5.16215061713312
"321025",40,12.5924433749628,76.3852532537223,2.60951400412621,4.34879623600552,2.68228980962439,5.15405691438504
"315170",41,11.952386449982,97.9283862914936,2.56128005301962,4.5943962175827,2.67768162804967,5.1409101848739
