"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","center_distance","center_agreement","local_fourier_score"
0.01,309,1,2163,0.492106274952919,0.203199174620672,1082,1082,0.284625274710851,0.322240805942394,0,1,2.24046953001243
0.02,618,1,2472,0.451261383698167,0.132718125885489,1236.5,897.5,0.295243258115459,0.335439588071722,339,0.00294117647058824,1.05148206452693
0.03,927,1,2781,0.498239186046571,0.209348507785607,1391,1391,0.301081990518786,0.342787515731426,0,1,2.26251390496969
0.04,1236,1,3090,0.454194387057917,0.126453825848253,1545.5,1545.5,0.310893582045538,0.359971145315539,0,1,2.04501877020477
0.05,1545,1,3399,0.483413683933305,0.178629181043882,1700,1700,0.318489460682371,0.365085656706285,0,1,2.1850009184017
0.06,1854,1,3708,0.500703289543066,0.216211736161756,1854.5,1854.5,0.327527624928426,0.368788796575576,0,1,2.2780823450318
0.07,2163,309,4017,0.215388145419838,0.076243799904251,1788.5,3633,0.336957882749377,0.393068750040157,1844.5,0.000541858574911948,0.476320564198747
0.08,2472,618,4326,0.169664646109138,0.0541572836594332,2013.5,1984.5,0.35595044614484,0.406020986912898,29,0.0333333333333333,0.381063876589953
0.09,2781,927,4635,0.142226884479393,0.0589847830720964,2188,2149.5,0.368212153785281,0.417465645413302,38.5,0.0253164556962025,0.323834196011378
0.1,3090,1236,4944,0.159925163947257,0.109269447038916,3090,3090,0.383973132491984,0.426424081789346,0,1,1.41184966775419
0.11,3399,1545,5253,0.0583268122375616,0.211908579107321,3447.5,3399,0.387729183437619,0.442707448003628,48.5,0.0202020202020202,0.379334058308558
0.12,3708,1854,5562,0.0527044470171629,0.0615972656931023,3681.5,4972.5,0.397222770018693,0.460013953748457,1291,0.000773993808049536,0.118648597495616
0.13,4017,2163,5871,0.0562035880833274,0.0979595960966033,3658,4017,0.402701967643922,0.468165496722097,359,0.00277777777777778,0.183427396161257
0.14,4326,2472,6180,0.0548869026941669,0.0488110660964498,5620,5791.5,0.400532038463807,0.473525464883625,171.5,0.00579710144927536,0.108636773906615
0.15,4635,2781,6489,0.0545830736802585,0.0512728763852968,4635,5921.5,0.406160672687046,0.479799992386303,1286.5,0.000776699029126214,0.106751158006178
0.16,4944,3090,6798,0.0306352548153142,0.0973882447290372,6366,4225.5,0.401351566447909,0.476913348036025,2140.5,0.000466962409526033,0.127510424641866
0.17,5254,3400,7108,0.0447934267863581,0.0751808265255085,4611,5962,0.400169636901141,0.482819108173924,1351,0.000739644970414201,0.123052645609131
0.18,5563,3709,7417,0.0458127910719015,0.123697149546922,4253,5563,0.392216225401259,0.487063959653122,1310,0.0007627765064836,0.199306562601083
0.19,5872,4018,7726,0.0314839995723318,0.117350128398313,6793.5,6518,0.388893168258668,0.482182114228085,275.5,0.00361663652802893,0.162910477254553
0.2,6181,4327,8035,0.0494847156714442,0.148768047004761,6925.5,6688.5,0.377535817973952,0.484089738885725,237,0.00420168067226891,0.248624583268181
0.21,6490,4636,8344,0.0564417175173366,0.155341233678032,5096,6687.5,0.37270569744462,0.485937715403631,1591.5,0.000627943485086342,0.269442468322607
0.22,6799,4945,8653,0.0361251794498157,0.159419530160163,8249.5,6571.5,0.362135403612929,0.491139619257095,1678,0.000595592614651578,0.2337397075344
0.23,7108,5254,8962,0.0631476366331468,0.133521110118272,7108,7108,0.36368441770119,0.484627621088122,0,1,1.24930597972568
0.24,7417,5563,9271,0.0476913950658305,0.105753155523593,7029.5,6905,0.353754540682549,0.488184650571785,124.5,0.00796812749003984,0.182969678355428
0.25,7726,5872,9580,0.0941292276209185,0.0866834656976227,7726,7476,0.352148861686527,0.493918843154251,250,0.00398406374501992,0.245624211500363
0.26,8035,6181,9889,0.0645089517922966,0.114841439596444,8272.5,8436,0.356615583606279,0.497239374744325,163.5,0.0060790273556231,0.229651849109805
0.27,8344,6490,10198,0.0578033829978903,0.142462737914487,8229.5,8626,0.351790270709809,0.503684234191804,396.5,0.00251572327044025,0.254461465421215
0.28,8653,6799,10507,0.0528871444800353,0.173839582458066,8155,8653,0.359425806698429,0.512577289882054,498,0.00200400801603206,0.291751182680606
0.29,8962,7108,10816,0.147283934778282,0.148698365380873,8962,8723.5,0.372457264070991,0.515200071977509,238.5,0.00417536534446764,0.450196942504644
0.3,9271,7417,11125,0.0706194291553825,0.184431145140799,9426,9271,0.377234077282831,0.520000445508751,155,0.00641025641025641,0.348912143795334
0.31,9580,7726,11434,0.0865415268674585,0.105290213728706,11058.5,9920,0.385063394121802,0.534464336190678,1138.5,0.000877577885037297,0.255297910510029
0.32,9889,8035,11743,0.0756383117868466,0.156087782348534,11243.5,10356.5,0.393043699555158,0.541774184863604,887,0.00112612612612613,0.310673155011283
0.33,10198,8344,12052,0.078801460148922,0.174536508960334,9512,10198,0.394144477389695,0.556217890768726,686,0.00145560407569141,0.345714370326922
0.34,10507,8653,12361,0.0594549074243909,0.290291781264418,11132.5,10507,0.399647098691149,0.557255303940507,625.5,0.00159616919393456,0.482817043370989
0.35,10816,8962,12670,0.053338477459286,0.189479715397588,11171,10686.5,0.402749595047191,0.582855497096019,484.5,0.00205973223480947,0.316634415817919
0.36,11125,9271,12979,0.0640341542437762,0.214372967139407,11183,11125,0.407985547774724,0.580309871911963,58,0.0169491525423729,0.391617602661024
0.37,11434,9580,13288,0.0820710189038482,0.126094486947697,12009,11434,0.411724876778158,0.590131240318469,575,0.00173611111111111,0.278723268605861
0.38,11743,9889,13597,0.119072947035869,0.120505135266663,10278,11475,0.412187870239658,0.613337210053104,1197,0.000834724540901503,0.345596177232657
