"feature_id","rank_index","mean_value","var_value","log_mean","log_var","log_mean_smooth","log_var_smooth"
"157795",1,72.927287381271,9375.94405347306,4.30308200717762,9.14600919504511,3.15144008558527,6.42256173755437
"133139",2,50.005243139893,4921.80910497763,3.93192843410465,8.50163460284909,3.16363057865632,6.42588211547852
"32631",3,58.3518592401713,3996.81259808122,4.08348344727387,8.29350264004508,3.15432608013373,6.42605183843847
"534198",4,25.7358099270723,1331.92768103458,3.28600386257703,7.19513306591971,3.14256801536015,6.39649259003099
"135069",5,27.2242815782168,462.232305284406,3.34018265632708,6.13822866753235,3.14932327265741,6.40329845473429
"37466",6,10.8786783957956,553.511170601032,2.47474506160104,6.31808695194554,3.13783171840741,6.38148636035987
"120304",7,28.0174870348773,752.497851819852,3.36789864945697,6.62472616712666,3.1525040124839,6.41097432959863
"191103",8,20.3483305563036,318.094454197485,3.06097354253317,5.76548715362043,3.1247804025831,6.37693763770656
"248384",9,18.7851905477129,689.122320938074,2.98493370570902,6.53686885860149,3.1276622602281,6.37304835987377
"257893",10,22.1044870601099,386.361370952832,3.14002684369103,5.95935803240496,3.11460344936874,6.34416621370317
"71209",11,66.5852450120021,16440.369189407,4.21338969017154,9.70755594916944,3.11446512368477,6.33744730277731
"3656",12,11.3965295428569,348.931757035476,2.51741655786246,5.85773815557377,3.11939321899183,6.32642859291675
"424073",13,17.5063586252247,753.907472970615,2.91811438250132,6.62659518938207,3.12678993882246,6.33420323940577
"56517",14,61.9428000594155,3092.13614003794,4.14222637840355,8.03694078724759,3.11286518503376,6.31755519112921
"416922",15,26.5727463972244,1092.94663464223,3.31682783549786,6.99754720175762,3.11076812433425,6.30716650212689
"172745",16,12.2046480815247,251.36845275418,2.58056889499826,5.53089013376724,3.09350716086181,6.27493948524658
"242641",17,23.3365926626563,268.524851900702,3.19198108855112,5.59666060094243,3.08022147408155,6.24851324854454
"129813",18,26.6110695186436,489.983856688946,3.3182167618323,6.19641124882009,3.09452372781908,6.27267470206444
"22582",19,14.470541824902,294.41754153013,2.73893768820577,5.68838975062986,3.09311123055553,6.27255053939361
"85211",20,17.0224614527683,233.428743039432,2.89161883845499,5.45715167407353,3.07718681478889,6.25223061783299
"313448",21,39.0639638152214,1097.4240370443,3.69047727230284,7.00163173790359,3.06734361113505,6.2287637426808
"499613",22,13.6370652663634,388.007126025914,2.68355702849053,5.96359766228334,3.06108276453706,6.22852704876641
"457865",23,23.2217369330961,1278.29281187652,3.18725045037999,7.15406271351295,3.05471157335945,6.21395959993959
"104836",24,9.79243451569807,409.069727261693,2.3788453808542,6.01632721173062,3.05538237450364,6.21755464096729
"372804",25,10.7282751001241,161.431813177948,2.46200260156463,5.09025830249574,3.04859200990058,6.20287483098854
"83253",26,42.1283687090305,1317.2350610727,3.76418098729272,7.18404904595319,3.02986877200226,6.17424829717216
"56594",27,50.762678436214,1557.95762905811,3.94666939607587,7.35177269040628,3.04189493273034,6.19998300809557
"92285",28,14.861556754921,455.067203017957,2.7638983674377,6.12264017369513,3.0460544884554,6.19450253964277
"426214",29,9.20968109329284,162.314735091395,2.32333639694761,5.09567922916587,3.04119659298753,6.18173507731026
"544520",30,11.8033379409012,139.797519361968,2.54970591356216,4.9473228254009,3.04305228772908,6.17202597397144
"125388",31,44.3767856266405,700.443976519874,3.81500064446395,6.55314103394404,3.03037491670591,6.15974757778334
"481991",32,15.0341428157932,286.688441657867,2.77472037464067,5.66187809476912,3.022187163031,6.14559538247962
"71208",33,41.0760651164503,1275.35254407018,3.7394790544671,7.15176171420036,3.01219052184744,6.12865164168508
"354681",34,12.0450088869034,518.713723134767,2.56840559983824,6.25327812754371,3.00608122876163,6.11037417656444
"329429",35,278.327481098125,233395.188248339,5.6323848608718,12.3604926672888,2.99910652486925,6.09202325648805
"212124",36,7.39672273093072,175.982435846769,2.12784147864086,5.17605049514583,2.99267830110853,6.07134860763018
"3039",37,68.5765068761096,1058.12346427323,4.24242696547579,6.96519692452181,2.98484814025825,6.0499261755873
"435218",38,9.18496493643408,179.418520257358,2.3209126070056,5.1952792645396,3.00387889207491,6.08915778945288
"359327",39,13.3009254173819,421.101616341409,2.6603242496742,6.04524608206662,3.00734757540535,6.09583548924981
"541696",40,31.4257729709622,1308.45098575441,3.47895356865275,7.17736323350645,3.0085946575152,6.09016596499257
