"dataset_name","feature_id","gene_symbol","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_wald_threshold_dataset","hc_empirical_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_wald_pass","hc_empirical_pass","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","baseMean.x","log2FoldChange","lfcSE","stat","lfcSE_shrunk","padj_strong_effect","padj_weak_effect","neglog10_wald_pvalue","neglog10_empirical_p","raw_lfc_pass","shrunk_lfc_pass","HBFSS_only_call","overlap_call","R8_1","R8_2","R8_3","R8_4","R8_5","ZT14_1","ZT14_2","ZT14_3","ZT14_4","ZT14_5","baseMean.y","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","hc_empirical_threshold_source","hc_wald_threshold_source"
"RT8_ZT14_raw_dataset","36611","Mrpl18",0.0496155557829669,"upregulated",0.809628677762402,0.0580483928072455,0.0580483928072455,0.999580341370701,0.0310273626374757,0.611833244973465,0.0748329169538173,0.1214593269481,0.077886604890723,1.10853722682373,0.00225354356539779,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",132.526477946969,0.335135188808475,0.176821336542646,1.8953322905556,0.0868318145669349,1,0.00225354356539779,1.23620980012192,1.50825513839165,FALSE,FALSE,FALSE,FALSE,148.394158772013,157.365958748989,143.698387493284,160.421603715745,130.430823644309,105.482849871607,132.363493181601,102.915197219218,110.333906716877,133.858400106045,132.526477946969,0.00420921328738308,0.109561063982091,0.0299220170507103,11,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","38008","Tfpt",-0.0286499686320755,"downregulated",1,0.118550874425772,0.118550874425772,0.999580341370701,0.0757081909095625,0.78068620918049,0.0321125216558291,0.1214593269481,0.077886604890723,1.10853722682373,0.0264989161143426,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",121.498135936554,-0.358913725821734,0.229942445129494,-1.56088505373425,0.0711918740267554,1,0.0264989161143426,0.926095238337949,1.12085713140631,FALSE,FALSE,FALSE,FALSE,97.6277360342191,100.823211666019,103.462838995165,119.287859173246,112.934005838365,117.07437183552,150.047684578334,176.426052375802,85.4197987485501,151.87780012032,121.498135936554,0.0320454317526435,0.113958545748236,0.0549424211285924,7,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","38513","Syt5",-0.0402692851062154,"downregulated",1,0.104592854364802,0.104592854364802,0.999580341370701,0.0647742434208212,0.752816669005736,0.0478639776838691,0.1214593269481,0.077886604890723,1.10853722682373,0.000563321916079906,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",246.543739486545,-0.278225122408087,0.171428150723126,-1.62298386370305,0.0769254230193912,1,0.000563321916079906,0.980497984837202,1.18859765097944,FALSE,FALSE,FALSE,FALSE,214.781019275282,213.908705831959,253.54782148815,207.039847530577,222.686772075649,339.631593542647,238.468641561995,297.963999568021,233.718060464783,243.690933526389,246.543739486545,0.0140311273642655,0.0871563159916786,0.0310990298245666,10,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","39208","Strn4",-0.123194352621864,"downregulated",0.56689482675422,0.0134105147105798,0.0134105147105798,0.91981554268153,0.00489764980619811,0.327806859487863,0.284580466299859,0.1214593269481,0.077886604890723,1.10853722682373,0.00341692956931842,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",243.523790846068,-0.406355386598921,0.164338215334185,-2.47267737313922,0.28463105876149,1,0.00341692956931842,1.87255455311971,2.31001227120659,FALSE,FALSE,FALSE,FALSE,206.970800392544,243.8831741651,187.127233491254,179.617351168911,229.04925127781,286.310592508648,292.592984927751,261.69864435744,312.019542650954,235.968333520271,243.523790846068,0.0103132929063643,0.0874792622633029,0.0281356893669721,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","39682","NEWGENE_1309147",0.0349215891490031,"upregulated",0.809628677762402,0.0556659238983871,0.0556659238983871,0.999580341370701,0.0294390813598062,0.603873855316036,0.0534675981644113,0.1214593269481,0.077886604890723,1.10853722682373,0.0802705448135231,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",287.372693339401,0.463681787148782,0.242303317276031,1.91364192765284,0.0762312121220198,1,0.0802705448135231,1.25441057846401,1.53107574618888,FALSE,FALSE,FALSE,FALSE,291.581504955534,275.901356248228,280.371520486896,356.492452701655,464.460981757782,150.689785530867,263.119332599864,205.830394438436,266.936871089219,318.342733585529,287.372693339401,0.0598281891378783,0.0834563744058064,0.0669027853922387,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","40472","LOC100362069",-0.0513833643892661,"downregulated",0.734573675787826,0.0310886013243832,0.0310886013243832,0.999580341370701,0.0141565365911978,0.486660688003876,0.0950100494269309,0.1214593269481,0.077886604890723,1.10853722682373,0.0270905999345663,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",993.358842723986,-0.437014956987917,0.202703047346886,-2.15593678885376,0.0918731949728487,1,0.0270905999345663,1.50739881641826,1.8490429841682,FALSE,FALSE,FALSE,FALSE,1001.00972013753,772.523797495038,763.198102464331,1079.07523183155,604.435524205333,1477.91905039889,1009.60656337707,1207.53831403882,933.685855765401,1084.5962675259,993.358842723986,0.0422073525253357,0.0675778327458134,0.0482804985880669,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","41987","Shank1",0.0426314545905304,"upregulated",0.734573675787826,0.0337491038526467,0.0337491038526467,0.999580341370701,0.0156984437092837,0.503345913437995,0.0769132574295886,0.1214593269481,0.077886604890723,1.10853722682373,0.0809229541983041,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",309.183889404829,0.490128766981295,0.230859955494112,2.12305666408133,0.083155931902537,1,0.0809229541983041,1.47173775459644,1.80414339994566,FALSE,FALSE,FALSE,FALSE,384.002428401262,374.68085416426,509.650280976181,249.544716891159,284.720944296723,267.764157366387,238.468641561995,297.963999568021,295.410137338736,189.632733483563,309.183889404829,0.0506420867367229,0.0818802763990531,0.0606552694107492,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","42414","Dbp",0.035150045150119,"upregulated",1,0.10132065981137,0.10132065981137,0.999580341370701,0.0622583383847539,0.745371260301616,0.0423840114173333,0.1214593269481,0.077886604890723,1.10853722682373,0.00649916018085922,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",280.709224592818,0.326838147756865,0.19947588333372,1.63848452401672,0.074653941569666,1,0.00649916018085922,0.994301990698463,1.20580247440137,FALSE,FALSE,FALSE,FALSE,317.615567897993,314.050679581316,292.506050986329,233.091219074159,405.608049137789,199.374177779301,215.961488875244,278.361104859599,246.768307495811,303.75560024064,280.709224592818,0.0301724630843856,0.0839867264837172,0.0441341357467338,7,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","44881","Selenos",0.0376057116775918,"upregulated",1,0.0803004620531406,0.0803004620531406,0.999580341370701,0.0465748374181532,0.686507952879791,0.0500851164222002,0.1214593269481,0.077886604890723,1.10853722682373,0.0071761976221899,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",255.810450248398,0.343810370312086,0.19658153713763,1.74894537563505,0.0765094684702181,1,0.0071761976221899,1.09528195576052,1.33184865244937,FALSE,FALSE,FALSE,FALSE,317.615567897993,225.489750415218,242.690609988657,355.121327883572,292.674043299424,249.217722224126,214.889719699685,213.671552321805,175.58514187202,271.149066881475,255.810450248398,0.0271671257478925,0.0862129516869493,0.0423963979590685,7,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
"RT8_ZT14_raw_dataset","45798","-",0.0282485554267799,"upregulated",1,0.100156765917844,0.100156765917844,0.999580341370701,0.0613680070573166,0.74262786559169,0.0342388870374902,0.1214593269481,0.077886604890723,1.10853722682373,0.0592684231934287,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",161.779419631441,0.408355611904338,0.248377274281519,1.64409410275392,0.0714400564902591,1,0.0592684231934287,0.999319707363583,1.21205798031822,FALSE,FALSE,FALSE,FALSE,175.729924861594,168.947003332248,175.631362491792,154.937104443412,248.136688884294,124.029285013868,131.291724006042,213.671552321805,129.316084216555,96.1034667428012,161.779419631441,0.0540312470398416,0.100800950976646,0.06771782832338,9,FALSE,"empirical_quantile_fallback","wald_quantile_fallback"
