"feature_id","gene_symbol","baseMean_original","dispGeneEst_original","dispFit_original","dispersion_original","baseMean_leading_edge","dispGeneEst_leading_edge","dispFit_leading_edge","dispersion_leading_edge","baseMean_remainder","dispGeneEst_remainder","dispFit_remainder","dispersion_remainder","pc1_loading_treatment_ranking_space","pc1_loading_control_ranking_space","pc1_loading_treatment_raw_count_view","pc1_loading_control_raw_count_view","pc1_loading_abs_trt","pc1_loading_abs_ctrl","combined_pc1_loading_abs","comparison_name","ranking_space","final_analysis_space","combined_loading_rule","cutoff_feature_id"
"100020","Nrip1",28.6530096236434,0.0925356480051387,0.285190709007926,0.152967146490236,NA,NA,NA,NA,28.67673564042,0.0936090274035444,0.241738512058698,0.14399977017879,0.00166172823214134,0.00269357670037076,0.00287482497073013,0.0032406185828528,0.00166172823214134,0.00269357670037076,0.00269357670037076,"RT8_ZT14","Normalized before EVS | comparison-specific combined rank","Raw counts","max","533419"
"100055","-",1.27004296717769,10,5.11642312416013,7.84216437230186,NA,NA,NA,NA,1.27200389019642,10,4.20182930535222,6.77127229862354,-0.00725006314148325,0,0.00449475878220547,0,0.00725006314148325,0,0.00725006314148325,"RT8_ZT14","Normalized before EVS | comparison-specific combined rank","Raw counts","max","533419"
"10008","Mag",3.48339902063934,0.893271308449113,1.90427372881054,1.3389687949743,NA,NA,NA,NA,3.48160367827308,0.889932359852546,1.5719029481779,1.21571270298109,-0.00412101258951929,-0.0053836977213966,0.0020635276516244,0.00467443343856544,0.00412101258951929,0.0053836977213966,0.0053836977213966,"RT8_ZT14","Normalized before EVS | comparison-specific combined rank","Raw counts","max","533419"
"100116","-",1.87738044005469,5.80520961169782,3.48101757194683,4.44983014693586,NA,NA,NA,NA,1.87612386849544,5.79616422824339,2.86747552620096,3.99786033020726,0.00506322335006582,-0.00535851258243986,0.0023949256772828,-0.00387265758854534,0.00506322335006582,0.00535851258243986,0.00535851258243986,"RT8_ZT14","Normalized before EVS | comparison-specific combined rank","Raw counts","max","533419"
"100129","Btg3",61.630405295828,0.20095475429987,0.165291262525789,0.187439213314205,NA,NA,NA,NA,61.6154736748174,0.199454050936338,0.143476604228708,0.17793463067395,-0.004457647700571,-0.00419154935296449,0.00841231958319057,0.00144585208846327,0.004457647700571,0.00419154935296449,0.004457647700571,"RT8_ZT14","Normalized before EVS | comparison-specific combined rank","Raw counts","max","533419"
"100144","RGD1563888",5.74219100585382,0.94992411281616,1.17923455751113,1.04212528563031,NA,NA,NA,NA,5.74979566650997,0.952771517310549,0.974667181525266,0.962271011830745,-0.00609525830132418,0.00774688399614914,0.0101790054967127,0.00574962029881669,0.00609525830132418,0.00774688399614914,0.00774688399614914,"RT8_ZT14","Normalized before EVS | comparison-specific combined rank","Raw counts","max","533419"
"100145","RGD1563888",3.70940174540956,1.00104304504925,1.79197556108041,1.34963317648324,NA,NA,NA,NA,3.71044387895436,1.00142945573857,1.47852918541498,1.22906976647921,-0.00408734599828973,-0.0018082894217066,0.00626703511713502,0.000435729755796678,0.00408734599828973,0.0018082894217066,0.00408734599828973,"RT8_ZT14","Normalized before EVS | comparison-specific combined rank","Raw counts","max","533419"
"10017","Usf2",107.435396358688,0.169438103456756,0.120875565590889,0.152564979363407,NA,NA,NA,NA,107.501161221151,0.170033914412674,0.10696154271769,0.146937742076435,-0.00487872561029136,0.00185597679356909,0.00651822337713331,0.00332335461582723,0.00487872561029136,0.00185597679356909,0.00487872561029136,"RT8_ZT14","Normalized before EVS | comparison-specific combined rank","Raw counts","max","533419"
"10018","Usf2",18.7532579498059,0.0835837492956946,0.403479452987318,0.180227157674088,NA,NA,NA,NA,18.7645396608357,0.0841217441511342,0.338834211112035,0.16815616850272,0.000750949204584339,-0.00111682154406476,0.0041754804926777,0.00141911941030227,0.000750949204584339,0.00111682154406476,0.00111682154406476,"RT8_ZT14","Normalized before EVS | comparison-specific combined rank","Raw counts","max","533419"
"100191","-",4.33560726672934,1.71642016918061,1.54198179590849,1.64151308716001,NA,NA,NA,NA,4.341493247944,1.71974579613628,1.27204058542195,1.51330058526405,0.0071735940989156,0.00414822096148006,0.00234256115369608,0.00452890052447979,0.0071735940989156,0.00414822096148006,0.0071735940989156,"RT8_ZT14","Normalized before EVS | comparison-specific combined rank","Raw counts","max","533419"
