"index","rank","d1","d2","left_d1","right_d1","left_d2","right_d2","before_terminal_start","inside_terminal_block"
1592,1592,1.41323238951141e-05,1.89938714975566e-09,1.41314555310903e-05,1.41352543053898e-05,-1.62659102165339e-10,3.96143340167665e-09,TRUE,FALSE
2349,2349,0.000129301264844537,-1.28070356004832e-09,0.000129301771352662,0.000129299209945541,2.67687310023e-10,-2.82909443011895e-09,TRUE,FALSE
2663,2663,8.92704761485013e-05,2.41706689949638e-09,8.92699079768617e-05,8.92747421106607e-05,-1.28072362041722e-09,6.11485741941164e-09,TRUE,FALSE
2957,2957,0.000151580495071155,-2.46796459646864e-09,0.00015158158351417,0.000151576647584977,2.91078565474866e-10,-5.22700775841334e-09,TRUE,FALSE
3641,3641,-0.000390023019470339,1.20727627400873e-08,-0.000390027982238901,-0.000390003836713421,-2.14722561523811e-09,2.62927510954064e-08,TRUE,FALSE
3911,3911,-0.000219436375670819,-7.12048722903823e-09,-0.00021943595241453,-0.000219450193388988,6.27397465254123e-09,-2.05149491106177e-08,TRUE,FALSE
4220,4220,-0.000480236381870086,8.99431770814831e-09,-0.000480237446999784,-0.000480219458364368,-6.86405831136865e-09,2.48526937276513e-08,TRUE,FALSE
5035,5035,0.00053549289460404,-3.36590581669452e-09,0.000535489707605486,0.000535482975793853,9.73990292480107e-09,-1.64717145582016e-08,TRUE,FALSE
5223,5223,0.00047008427822512,4.29799143904642e-09,0.000470082581240202,0.00047009117722308,-9.04021602101771e-10,9.5000044801946e-09,TRUE,FALSE
5538,5538,0.000717636728499784,-2.72843774505506e-09,0.000717633766324127,0.000717628309448637,8.65278905973685e-09,-1.4109664549857e-08,TRUE,FALSE
5930,5930,0.000378727508849421,1.37127143435873e-08,0.000378720851781115,0.000378748277209802,-3.98577732736709e-10,2.78240064199238e-08,TRUE,FALSE
6303,6303,0.000667957998742029,-8.96008520988047e-11,0.000667954329115514,0.00066795414991381,7.42885388230221e-09,-7.60805558649984e-09,TRUE,FALSE
6850,6850,9.41438152294087e-05,1.14288714527527e-09,9.41455213301353e-05,9.41478071044259e-05,-4.55508859859191e-09,6.84086288914245e-09,TRUE,FALSE
7292,7292,0.000303255536399098,-8.91404652008686e-11,0.000303253831096151,0.000303253652815221,3.49974635924275e-09,-3.67802728964449e-09,TRUE,FALSE
7611,7611,0.000217354332949871,4.14358790614153e-09,0.000217353154721776,0.000217361441897589,-1.78713171643133e-09,1.00743075287197e-08,TRUE,FALSE
7884,7884,0.000301782540465689,-5.70522750709755e-09,0.000301785127298201,0.000301773716843187,5.31562481509397e-10,-1.194201749571e-08,TRUE,FALSE
8264,8264,7.47142552673118e-05,4.04974722921913e-09,7.47148864825624e-05,7.47229859770208e-05,-5.3121777303603e-09,1.34116721887985e-08,TRUE,FALSE
8832,8832,0.000772049945729236,-2.07676690785364e-09,0.000772049019741024,0.000772044866207208,3.92874333226179e-09,-8.08227714796907e-09,TRUE,FALSE
9984,9984,-4.34985344519742e-05,5.44571565803458e-09,-4.35012195710137e-05,-4.34903281396976e-05,-7.54775791070655e-11,1.09669088951762e-08,TRUE,FALSE
11041,11041,0.000549411515886331,-7.0811731755584e-09,0.000549413648305807,0.000549399485959456,2.81633422347516e-09,-1.69786805745746e-08,TRUE,FALSE
11913,11913,-0.000363331014023631,2.23562241886883e-09,-0.000363332072615642,-0.000363327601370804,-1.18438397022949e-10,4.58968323476476e-09,TRUE,FALSE
12687,12687,0.000650243857445816,-1.01391529289679e-08,0.000650248775939308,0.00065022849763345,3.0216594537313e-10,-2.05804718033091e-08,TRUE,FALSE
13333,13333,-2.13449211473775e-05,1.21340380172828e-09,-2.13432301932555e-05,-2.1340803385652e-05,-4.59531204569968e-09,7.02211964915623e-09,TRUE,FALSE
13609,13609,5.39071261690615e-05,-3.79389126435694e-10,5.3904950043288e-05,5.39041912650352e-05,4.73164067328638e-09,-5.49041892615775e-09,TRUE,FALSE
14193,14193,-0.000253040783014365,8.78447920481086e-09,-0.000253044876593481,-0.000253027307635072,-5.97320972419925e-10,1.81662793820417e-08,TRUE,FALSE
14727,14727,0.000405929653751306,-9.55398735872127e-09,0.000405932883579468,0.00040591377560475,3.09433103520861e-09,-2.22023057526734e-08,TRUE,FALSE
15830,15830,-0.000347185139889145,1.21567924044229e-09,-0.000347182324614974,-0.000347179893256493,-6.84622758328843e-09,9.27758606418721e-09,TRUE,FALSE
16336,16336,9.06438965481574e-05,-6.97830606626829e-09,9.06468016865332e-05,9.06328450744006e-05,1.16802931475635e-09,-1.51246414472929e-08,TRUE,FALSE
17095,17095,-0.000251796501683873,2.4499267874055e-09,-0.000251796359564702,-0.000251791459711127,-2.73416512881783e-09,7.63401870362883e-09,TRUE,FALSE
