"index","rank","d1_here","d2_here","d1_left","d1_right","role"
24046,24046,0.00115415894593046,-2.034420847686e-08,0.00115416772319845,0.0011541270347815,"cutoff_center"
25090,25090,-0.00107234237963867,7.79522071110009e-09,-0.00107234368298489,-0.00107232809254347,"terminal_start"
