"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_mu","log_alpha","log_nb1","log_nb2","log_alpha_mu"
"526964","Bckdhb",3817,0.00104189096849468,3.8,8.2,0.304709141274238,3.8,4.4,1.15789473684211,2.21920348405499,1.33500106673234,-1.18839759254046,1.56861591791385,1.68639895357023,0.146603474191875
"86935","-",3818,0.00104211823111436,7.6,26.3,0.323753462603878,7.6,18.7,2.46052631578947,3.30688670219091,2.02814824729229,-1.12777297072403,2.15176220325946,2.98061863574394,0.900375276568256
"194711","Smim4",3819,0.00104312972870477,111.8,5067.7,0.396496106963303,111.8,4955.9,44.3282647584973,8.53083965345009,4.716711560721,-0.925089056459085,4.72561633906396,8.50853582432505,3.79162250426191
"196564","Haus8",3820,0.00104324674507649,13.2,75.7,0.358700642791552,13.2,62.5,4.73484848484849,4.33990170837321,2.58021682959233,-1.02526710244229,2.65324196460721,4.15103990589865,1.55494972715003
"88405","Gas7",3821,0.00104333180718769,6.4,26.3,0.48583984375,6.4,19.9,3.109375,3.30688670219091,1.85629799036563,-0.721876249000806,2.00148000021012,3.03974915897077,1.13442174136482
"246774","Nedd4l",3822,0.00104411193571078,22.4,147.3,0.248923788265306,22.4,124.9,5.57589285714286,4.99923724914389,3.10906095886099,-1.39060850059046,3.15273602236366,4.8354879410503,1.71845245827054
"494613","-",3823,0.00104624588579292,86.6,3244.3,0.421051368346943,86.6,3157.7,36.4630484988453,8.08496307478792,4.46129981556839,-0.865000437667115,4.47278099794235,8.05791582953082,3.59629937790127
"332762","Frmd5",3824,0.00104631603518022,7.6,12.3,0.0813711911357341,7.6,4.7,0.618421052631579,2.58776403522771,2.02814824729229,-2.50873398586856,2.15176220325946,1.7404661748405,-0.480585738576272
"106184","Kpna1",3825,0.00104679938321846,7.8,34.2,0.433925049309665,7.8,26.4,3.38461538461539,3.56104608260405,2.05412373369555,-0.834883457238822,2.17475172148416,3.31054301339402,1.21924027645672
"489006","Cdk17",3826,0.00104801750863633,45.4,206.8,0.0783054202487919,45.4,161.4,3.55506607929515,5.33657607866513,3.8155121050473,-2.54713845425876,3.83729945923221,5.09006242772758,1.26837365078855
"105690","Igsf11",3827,0.00104808064189813,15.4,42.3,0.113425535503458,15.4,26.9,1.74675324675325,3.76815263500844,2.73436750941958,-2.17660873223137,2.79728133483015,3.32862668882732,0.55775877718821
"553220","Sp140",3828,0.00105095183589675,5.8,29.2,0.695600475624257,5.8,23.4,4.03448275862069,3.40784192438082,1.75785791755237,-0.362979812741092,1.91692261218206,3.19458313229916,1.39487810481128
"346816","-",3829,0.00105130775961509,6.4,7.3,0.02197265625,6.4,0.899999999999999,0.140625,2.11625551480255,1.85629799036563,-3.81795649638908,2.00148000021012,0.641853886172394,-1.96165850602345
"406063","Unc13b",3830,0.00105131947038839,198,14223,0.357744107744108,198,14025,70.8333333333333,9.56268595775369,5.28826703069454,-1.02793733099817,5.29330482472449,9.54866802909686,4.26032969969636
"237554","Spire1",3831,0.00105197040217317,7.6,22.3,0.254501385041551,7.6,14.7,1.93421052631579,3.14845336057166,2.02814824729229,-1.36844900079988,2.15176220325946,2.75366071235426,0.659699246492405
"11419","Flt3lg",3832,0.00105207831990432,7.2,22.7,0.298996913580247,7.2,15.5,2.15277777777778,3.16547504814109,1.97408102602201,-1.20732202811882,2.10413415427021,2.80336038090653,0.766758997903191
"97307","LOC100912002",3833,0.00105228881990689,35,296.5,0.213469387755102,35,261.5,7.47142857142857,5.69541422498568,3.55534806148941,-1.54426183947385,3.58351893845611,5.57025108203168,2.01108622201556
"484917","Asic1",3834,0.00105249210557157,2.8,8.7,0.752551020408163,2.8,5.9,2.10714285714286,2.27212588550934,1.02961941718116,-0.284286483450643,1.33500106673234,1.93152141160321,0.745332933730516
"351653","Ell3",3835,0.00105264013411393,14,99.5,0.436224489795918,14,85.5,6.10714285714286,4.61015772749913,2.63905732961526,-0.829598283287803,2.70805020110221,4.46014441393783,1.80945904632746
"532575","Tubb4a",3836,0.00105289674613864,588,84341.5,0.24224136933685,588,83753.5,142.437925170068,11.3426411687868,6.37672694789863,-1.41782065593839,6.37842618365159,11.3356451795871,4.95890629196024
"534774","Rims1",3837,0.00105304188427935,10.2,31.7,0.206651287966167,10.2,21.5,2.1078431372549,3.48737507790321,2.32238772029023,-1.57672250544683,2.41591377830105,3.11351530921037,0.745665214843392
"125354","-",3838,0.00105330990206494,5.4,26.3,0.716735253772291,5.4,20.9,3.87037037037037,3.30688670219091,1.68639895357023,-0.333048748169692,1.85629799036563,3.08648663682246,1.35335020540054
"516282","-",3839,0.00105330990206494,5.4,26.3,0.716735253772291,5.4,20.9,3.87037037037037,3.30688670219091,1.68639895357023,-0.333048748169692,1.85629799036563,3.08648663682246,1.35335020540054
"325042","-",3840,0.00105355909659421,5.4,10.3,0.16803840877915,5.4,4.9,0.907407407407407,2.42480272571829,1.68639895357023,-1.78356270202388,1.85629799036563,1.77495235091167,-0.0971637484536477
"23016","Ctbp2",3841,0.0010544230099271,12.4,207.3,1.26755983350676,12.4,194.9,15.7177419354839,5.33897934826693,2.51769647261099,0.237093661291533,2.59525470695687,5.2776043249505,2.75479013390252
"175523","Bmp4",3842,0.00105476621229147,11.8,86.2,0.534329215742603,11.8,74.4,6.30508474576271,4.46820433091493,2.46809953147162,-0.626743121104192,2.54944517092557,4.32280727501391,1.84135641036743
"209783","RGD1560512",3843,0.00105589482597712,4.2,2.7,-0.0850340136054422,4.2,0,-0.357142857142857,1.30833281965018,1.43508452528932,NA,1.64865862558738,0,NA
"298510","LOC361963",3844,0.00105609739588018,20.2,238.2,0.534261346926772,20.2,218,10.7920792079208,5.47730002207648,3.00568260440716,-0.626870146025229,3.05400118167797,5.3890717298165,2.37881245838193
"155725","LOC120096595",3845,0.00105683962964406,7,1.5,-0.112244897959184,7,0,-0.785714285714286,0.916290731874155,1.94591014905531,NA,2.07944154167984,0,NA
"457379","-",3846,0.00105779511881411,11.4,402.3,3.0078485687904,11.4,390.9,34.2894736842105,5.99968070187932,2.43361335540045,1.10122506199801,2.51769647261099,5.97100670520559,3.53483841739846
"379668","Kcnj8",3847,0.00105823587273256,4,0.5,-0.21875,4,0,-0.875,0.405465108108164,1.38629436111989,NA,1.6094379124341,0,NA
"428476","-",3848,0.00105850305570928,3.4,12.3,0.769896193771626,3.4,8.9,2.61764705882353,2.58776403522771,1.22377543162212,-0.261499586506137,1.48160454092422,2.29253475714054,0.962275845115978
"31086","Ccdc186",3849,0.00105986705363535,15,197,0.808888888888889,15,182,12.1333333333333,5.28826703069454,2.70805020110221,-0.212093715127625,2.77258872223978,5.20948615284142,2.49595648597459
"142121","Rps6kc1",3850,0.00106042617021735,13.6,36.3,0.122729238754325,13.6,22.7,1.66911764705882,3.61899332664977,2.61006979274201,-2.09777466099666,2.68102152871429,3.16547504814109,0.51229513174535
"395024","Slc25a26",3851,0.00106087993554349,6.8,53.7,1.01427335640138,6.8,46.9,6.89705882352941,4.00186370942794,1.91692261218206,0.0141724510881119,2.05412373369555,3.86911550441687,1.93109506327017
"484649","LOC102555574",3852,0.00106174095315518,9,65.5,0.697530864197531,9,56.5,6.27777777777778,4.19720194766181,2.19722457733622,-0.360208516520044,2.30258509299405,4.0517849478033,1.83701606081618
"171600","-",3853,0.0010622334630393,28.4,248.3,0.272639357270383,28.4,219.9,7.74295774647887,5.51865699052951,3.34638914516716,-1.29960539277361,3.38099467434464,5.39771011042607,2.04678375239356
"578127","Rpl10",3854,0.00106241339247971,204.2,3093.7,0.0692964877628566,204.2,2889.5,14.1503428011753,8.03744624988751,5.31909990573056,-2.6693610557033,5.32398511329661,7.96918477652253,2.64973885002727
"519349","Opcml",3855,0.00106364386046069,5.4,2.3,-0.106310013717421,5.4,0,-0.574074074074074,1.19392246847243,1.68639895357023,NA,1.85629799036563,0,NA
"476325","Ankrd46",3856,0.00106398021049708,300.2,3263.7,0.0328839179387848,300.2,2963.5,9.87175216522319,8.09092315387488,5.70444891919936,-3.41477155717083,5.70777449592574,7.99446366314742,2.28967736202853
"247426","Tcf4",3857,0.00106402935728239,4.8,16.7,0.516493055555555,4.8,11.9,2.47916666666667,2.87356463957978,1.56861591791385,-0.660693435710207,1.75785791755237,2.55722731136763,0.907922482203638
"566573","Slitrk4",3858,0.0010642109587452,6.6,15.8,0.211202938475666,6.6,9.2,1.39393939393939,2.82137888640921,1.88706964903238,-1.55493581400976,2.02814824729229,2.32238772029023,0.332133835022615
"447994","Mlh3",3859,0.00106424862691234,5.6,86.3,2.57334183673469,5.6,80.7,14.4107142857143,4.46935046284556,1.7227665977411,0.945205379793696,1.88706964903238,4.40305400186596,2.6679719775348
"72209","Rap1gap2",3860,0.0010645202880475,10,31,0.21,10,21,2.1,3.46573590279973,2.30258509299405,-1.56064774826467,2.39789527279837,3.09104245335832,0.741937344729377
"147361","Ivns1abp",3861,0.00106514578848896,7.2,9.2,0.0385802469135802,7.2,2,0.277777777777778,2.32238772029023,1.97408102602201,-3.25501487148407,2.10413415427021,1.09861228866811,-1.28093384546206
"46864","Grm5",3862,0.00106533224604383,4.8,13.2,0.364583333333333,4.8,8.4,1.75,2.65324196460721,1.56861591791385,-1.00900012997842,1.75785791755237,2.24070968927596,0.559615787935423
"7018","U2af2",3863,0.00106540598364025,24.6,371.8,0.573732566593959,24.6,347.2,14.1138211382114,5.92104208281144,3.20274644293832,-0.555591903090439,3.24259235148552,5.85277702733409,2.64715453984788
"529462","Ip6k1",3864,0.0010679759021037,6.4,101.3,2.31689453125,6.4,94.9,14.828125,4.62790967295758,1.85629799036563,0.84022772488463,2.00148000021012,4.56330598188939,2.69652571525026
"327751","Chn1",3865,0.0010683755970769,247,9077.5,0.144740939861332,247,8830.5,35.751012145749,9.11366425971072,5.50938833662798,-1.93280975611953,5.51342874616498,9.0860801545955,3.57657858050845
"399409","-",3866,0.00107027139192869,8.4,38.8,0.430839002267574,8.4,30.4,3.61904761904762,3.68386691229039,2.12823170584927,-0.84202080328636,2.24070968927596,3.44680789291421,1.28621090256291
"68996","LOC100362027",3867,0.00107114002584889,28.6,206.3,0.217247787177857,28.6,177.7,6.21328671328671,5.33416701944173,3.35340671782581,-1.52671670049101,3.38777436133001,5.18570842216538,1.8266900173348
"223914","Diras2",3868,0.0010712600930851,444.6,119954.8,0.604597095470027,444.6,119510.2,268.803868645974,11.6948786205795,6.0971750015301,-0.503193000700541,6.09942168861307,11.6911653698113,5.59398200082956
"405680","Sec61gl",3869,0.00107199686167971,9.6,38.3,0.311414930555556,9.6,28.7,2.98958333333333,3.67122451887522,2.26176309847379,-1.16662907418201,2.36085400111802,3.39114704580865,1.09513402429178
"95060","-",3870,0.00107255482381622,30.2,733.7,0.771347747905794,30.2,703.5,23.294701986755,6.59946225262623,3.40784192438082,-0.259615972207204,3.44041809481544,6.55748833133874,3.14822595217362
"437440","Klhl21",3871,0.00107420771974474,7,3,-0.0816326530612245,7,0,-0.571428571428571,1.38629436111989,1.94591014905531,NA,2.07944154167984,0,NA
"548646","RGD1310553",3872,0.00107433524095106,14.6,38.8,0.113529742916119,14.6,24.2,1.65753424657534,3.68386691229039,2.68102152871429,-2.17569042426594,2.74727091425549,3.22684399451738,0.50533110444835
"579208","LOC103694730",3873,0.00107567212539696,14.4,81.3,0.322627314814815,14.4,66.9,4.64583333333333,4.41037110768302,2.66722820658195,-1.13125744602973,2.73436750941958,4.21803603456465,1.53597076055223
"181211","Dach1",3874,0.00107838304733854,28.2,368.2,0.427543886122428,28.2,340,12.0567375886525,5.9113385026287,3.33932197794407,-0.849698338277929,3.37416870927424,5.83188247728352,2.48962363966614
"72556","Ywhae",3875,0.00107857007867656,9.8,31.2,0.222823823406914,9.8,21.4,2.18367346938775,3.47196645255036,2.28238238567653,-1.50137384932525,2.37954613413017,3.10906095886099,0.781008536351279
"197633","Tll1",3876,0.00108008992324624,5.4,4.8,-0.0205761316872428,5.4,0,-0.111111111111111,1.75785791755237,1.68639895357023,NA,1.85629799036563,0,NA
"156389","Gnpda2",3877,0.00108036969514961,2.6,8.3,0.843195266272189,2.6,5.7,2.19230769230769,2.23001440015921,0.955511445027436,-0.170556715214368,1.28093384546206,1.90210752639692,0.784954729813068
"550414","Nbeal1",3878,0.00108036969514961,2.6,8.3,0.843195266272189,2.6,5.7,2.19230769230769,2.23001440015921,0.955511445027436,-0.170556715214368,1.28093384546206,1.90210752639692,0.784954729813068
"460082","Gemin2",3879,0.00108166555538448,5,20,0.6,5,15,3,3.04452243772342,1.6094379124341,-0.510825623765991,1.79175946922805,2.77258872223978,1.09861228866811
"155641","Srd5a3",3880,0.00108175612059815,13,25,0.0710059171597633,13,12,0.923076923076923,3.25809653802148,2.56494935746154,-2.64499206513507,2.63905732961526,2.56494935746154,-0.0800427076735364
"181595","-",3881,0.00108211521102708,117.4,7413.3,0.529349709347039,117.4,7295.9,62.1456558773424,8.91116584687908,4.765586907394,-0.636105989268106,4.7740687224499,8.89520487940969,4.12948091812589
"277418","Chtop",3882,0.0010827927936455,27.4,134.8,0.143055037561937,27.4,107.4,3.91970802919708,4.9111832151246,3.31054301339402,-1.94452584471328,3.34638914516716,4.68582808900555,1.36601716868074
"299146","LOC499643",3883,0.00108315586194459,27.6,226.3,0.260843310228943,27.6,198.7,7.19927536231884,5.4262707308585,3.3178157727231,-1.34383539588844,3.35340671782581,5.29681624042177,1.97398037683467
"89306","Kif1c",3884,0.00108364580923031,48.4,1213.3,0.497276483846732,48.4,1164.9,24.0681818181818,7.10192305805977,3.87949981372259,-0.698609102039441,3.89995042419388,7.06124859993925,3.18089071168315
"497248","Rbx1",3885,0.0010837938543576,26,155,0.190828402366864,26,129,4.96153846153846,5.04985600724954,3.25809653802148,-1.65638067168129,3.29583686600433,4.86753445045558,1.60171586634019
"443465","LOC100359421",3886,0.00108458584521659,22,94.5,0.149793388429752,22,72.5,3.29545454545455,4.55912624748668,3.09104245335832,-1.898498344856,3.13549421592915,4.29728540621879,1.19254410850231
"136304","-",3887,0.0010854451730475,4.6,10.3,0.26937618147448,4.6,5.7,1.23913043478261,2.42480272571829,1.52605630349505,-1.31164643214959,1.7227665977411,1.90210752639692,0.214409871345455
"321722","Med22",3888,0.00108670668071822,19.2,42.7,0.0637478298611111,19.2,23.5,1.22395833333333,3.77734810210154,2.95491027903374,-2.75282013691736,3.00568260440716,3.19867311755068,0.202090142116378
"207249","-",3889,0.00108685512908059,11.6,140.8,0.960166468489893,11.6,129.2,11.1379310344828,4.95441761409803,2.45100509811232,-0.0406486048761364,2.53369681395743,4.86907172977447,2.41035649323618
"217008","LOC100909866",3890,0.00108728387166463,18,25.5,0.0231481481481481,18,7.5,0.416666666666667,3.27714473299218,2.89037175789616,-3.76584049525006,2.94443897916644,2.14006616349627,-0.8754687373539
"266648","-",3891,0.00108837300416761,21.4,642.8,1.35688706437243,21.4,621.4,29.0373831775701,6.46738811886471,3.06339092202781,0.305193152903336,3.10906095886099,6.43358297286418,3.36858407493114
"202098","Tmco3",3892,0.00108900936740577,7.4,78.3,1.29474068663258,7.4,70.9,9.58108108108108,4.3732381286408,2.00148000021012,0.258310433117834,2.12823170584927,4.275276264727,2.25979043332796
"111748","Chaf1b",3893,0.001089169722616,2.6,8.3,0.843195266272189,2.6,5.7,2.19230769230769,2.23001440015921,0.955511445027436,-0.170556715214368,1.28093384546206,1.90210752639692,0.784954729813068
"228437","Chrm3",3894,0.001089169722616,2.6,8.3,0.843195266272189,2.6,5.7,2.19230769230769,2.23001440015921,0.955511445027436,-0.170556715214368,1.28093384546206,1.90210752639692,0.784954729813068
"507602","Atm",3895,0.00108937660627407,3.4,0.3,-0.268166089965398,3.4,0,-0.911764705882353,0.262364264467491,1.22377543162212,NA,1.48160454092422,0,NA
"189449","Phyhip",3896,0.00109074843283958,6,5.5,-0.0138888888888889,6,0,-0.0833333333333333,1.87180217690159,1.79175946922805,NA,1.94591014905531,0,NA
"421935","Rab2a",3897,0.00109248274240495,4.6,18.8,0.671077504725898,4.6,14.2,3.08695652173913,2.98568193770049,1.52605630349505,-0.398870642382883,1.7227665977411,2.72129542785223,1.12718566111217
"340126","Tmem203",3898,0.00109257244302156,4,3,-0.0625,4,0,-0.25,1.38629436111989,1.38629436111989,NA,1.6094379124341,0,NA
"269071","Trio",3899,0.00109358485587781,4,18,0.875,4,14,3.5,2.94443897916644,1.38629436111989,-0.133531392624523,1.6094379124341,2.70805020110221,1.25276296849537
"378570","Fkbp4",3900,0.00109358485587781,4,18,0.875,4,14,3.5,2.94443897916644,1.38629436111989,-0.133531392624523,1.6094379124341,2.70805020110221,1.25276296849537
"532127","LOC102555317",3901,0.00109489943573687,10.8,12.2,0.012002743484225,10.8,1.4,0.129629629629629,2.58021682959233,2.37954613413017,-4.42262003163914,2.46809953147162,0.875468737353899,-2.04307389750896
"543192","Pja2",3902,0.00109541364519499,8,61.5,0.8359375,8,53.5,6.6875,4.13516655674236,2.07944154167984,-0.179201429457711,2.19722457733622,3.9982007016692,1.90024011222212
"18417","Acer3",3903,0.00109585780357041,31.2,121.7,0.0929692636423406,31.2,90.5,2.90064102564103,4.80974235171687,3.44041809481544,-2.37548633892499,3.47196645255036,4.51633897228148,1.06493175589044
"454869","Ptrhd1",3904,0.0010970387462336,64,1731.5,0.4071044921875,64,1667.5,26.0546875,7.45732073106406,4.15888308335967,-0.898685388929565,4.17438726989564,7.41968029819143,3.26019769443011
"466806","RGD1566401",3905,0.00109710704590595,35.2,290.2,0.205804493801653,35.2,255,7.24431818181818,5.67401031632253,3.56104608260405,-1.58082862004968,3.58905911883173,5.54517744447956,1.98021746255437
"75222","Dynll2",3906,0.0010972111094404,212.4,21764.8,0.477734509382503,212.4,21552.4,101.470809792844,9.98809520957095,5.35847128936778,-0.738700120495218,5.36316833886765,9.97828885570891,4.61977116887257
"487422","Syn3",3907,0.00109726889313765,5.4,37.8,1.11111111111111,5.4,32.4,6,3.65842024662923,1.68639895357023,0.105360515657826,1.85629799036563,3.50855589998265,1.79175946922805
"397070","Jagn1",3908,0.00109772678712741,18,392.5,1.15586419753086,18,374.5,20.8055555555556,5.97508106785746,2.89037175789616,0.144848287164945,2.94443897916644,5.92825847120419,3.03522004506111
"318829","-",3909,0.00109826402819936,6.2,15.2,0.234131113423517,6.2,9,1.45161290322581,2.78501124223834,1.82454929205105,-1.45187400676587,1.97408102602201,2.30258509299405,0.372675285285174
"31003","Zdhhc6",3910,0.00109939641677758,22.8,316.7,0.565366266543552,22.8,293.9,12.890350877193,5.76110754127547,3.1267605359604,-0.570281498495919,3.16968558067743,5.68663631582123,2.55647903746448
"335895","Acss1",3911,0.00109979327369067,30.4,374.3,0.372121710526316,30.4,343.9,11.3125,5.92772570614098,3.41444260841218,-0.988534299386131,3.44680789291421,5.8432545199428,2.42590830902604
"418504","Kif1b",3912,0.00110021505057124,655.2,160803.7,0.373056917814244,655.2,160148.5,244.426892551893,11.9879458641556,6.48494053253886,-0.986024276303448,6.486465620527,11.9838630329594,5.49891625623541
"178080","Scara3",3913,0.0011002620652894,11,31,0.165289256198347,11,20,1.81818181818182,3.46573590279973,2.39789527279837,-1.80005827204275,2.484906649788,3.04452243772342,0.59783700075562
"381647","Srpk2",3914,0.00110046039231684,112.2,5378.7,0.418346726147922,112.2,5266.5,46.9385026737968,8.59038788951928,4.7202829930886,-0.871444701900595,4.72915616576908,8.56931114567834,3.848838291188
"353005","Ptpra",3915,0.00110059557454704,4.8,19.7,0.646701388888889,4.8,14.9,3.10416666666667,3.03013370027132,1.56861591791385,-0.435870622876277,1.75785791755237,2.76631910922619,1.13274529503757
"105902","-",3916,0.00110083130214215,53.8,330.2,0.0954934287806968,53.8,276.4,5.13754646840149,5.8027224225111,3.98527346716774,-2.34869784244196,4.00369019395397,5.62546050788073,1.63657562472578
"471709","Scyl2",3917,0.00110223633458993,3.4,12.3,0.769896193771626,3.4,8.9,2.61764705882353,2.58776403522771,1.22377543162212,-0.261499586506137,1.48160454092422,2.29253475714054,0.962275845115978
"269288","Ctnnd2",3918,0.00110256763757615,5,39.5,1.38,5,34.5,6.9,3.70130197411249,1.6094379124341,0.322083499169113,1.79175946922805,3.56953269648137,1.93152141160321
"515029","Ccdc51",3919,0.00110456151342121,14.6,10.8,-0.0178269844248452,14.6,0,-0.26027397260274,2.46809953147162,2.68102152871429,NA,2.74727091425549,0,NA
"95448","Mapt",3920,0.0011047968574283,4.4,12.8,0.433884297520661,4.4,8.4,1.90909090909091,2.62466859216316,1.48160454092422,-0.834977375999163,1.68639895357023,2.24070968927596,0.646627164925052
"16832","-",3921,0.00110554838170696,6,32,0.722222222222222,6,26,4.33333333333333,3.49650756146648,1.79175946922805,-0.325422400434628,1.94591014905531,3.29583686600433,1.46633706879343
"248096","Pias2",3922,0.00110601169829855,9.2,10.7,0.0177221172022684,9.2,1.5,0.16304347826087,2.45958884180371,2.21920348405499,-4.03294186000182,2.32238772029023,0.916290731874155,-1.81373837594683
"217748","Amph",3923,0.00110684837141171,195.8,4802.2,0.120153457541987,195.8,4606.4,23.5260469867211,8.47703764143914,5.27709373009641,-2.11898554033491,5.28218798461815,8.43541898556455,3.1581081897615
"441641","-",3924,0.00110692545472328,4.4,24.8,1.05371900826446,4.4,20.4,4.63636363636364,3.25037449192757,1.48160454092422,0.0523258190017395,1.68639895357023,3.06339092202781,1.53393035992596
"56758","Nxf1",3925,0.00110696840419073,72.8,837.7,0.144325111701485,72.8,764.9,10.5068681318681,6.73185307399037,4.28771595520264,-1.93568680407746,4.30135873160643,6.64105161291555,2.35202915112518
"569114","Smc1a",3926,0.00110795969600051,9.4,23.3,0.157311000452694,9.4,13.9,1.47872340425532,3.1904763503465,2.24070968927596,-1.84953053841527,2.34180580614733,2.70136121295141,0.391179150860688
"155690","Pdgfra",3927,0.00110833371751846,7.6,74.3,1.1547783933518,7.6,66.7,8.77631578947368,4.32148013480585,2.02814824729229,0.143908458337007,2.15176220325946,4.21508617991823,2.17205670562929
"226545","Carmil1",3928,0.00110863423472106,35.2,842.2,0.65131069214876,35.2,807,22.9261363636364,6.7372041777871,3.56104608260405,-0.428768496938154,3.58905911883173,6.69456205852109,3.1322775856659
"278080","Bola1",3929,0.00110944153729206,112,6197.5,0.485132334183673,112,6085.5,54.3348214285714,8.7320626062782,4.71849887129509,-0.723333571275578,4.72738781871234,8.71382848284965,3.99516530001952
"336474","Eif2s2",3930,0.0011098006197182,4.4,16.8,0.640495867768595,4.4,12.4,2.81818181818182,2.87919845729804,1.48160454092422,-0.44551260923744,1.68639895357023,2.59525470695687,1.03609193168678
"450790","Ahnak2",3931,0.0011098006197182,4.4,16.8,0.640495867768595,4.4,12.4,2.81818181818182,2.87919845729804,1.48160454092422,-0.44551260923744,1.68639895357023,2.59525470695687,1.03609193168678
"223467","Pdlim7",3932,0.00111015176359242,74.2,3450.7,0.613280199940425,74.2,3376.5,45.5053908355795,8.14662214228539,4.30676415017333,-0.488933351331773,4.32015123095579,8.12489106983435,3.81783079884156
"429610","Leprot",3933,0.00111058074283289,5.6,3.3,-0.0733418367346939,5.6,0,-0.410714285714286,1.45861502269952,1.7227665977411,NA,1.88706964903238,0,NA
"466273","Ak7",3934,0.00111087504382713,10.8,24.2,0.114883401920439,10.8,13.4,1.24074074074074,3.22684399451738,2.37954613413017,-2.16383756130348,2.46809953147162,2.66722820658195,0.215708572826691
"447967","Dlst",3935,0.00111088233013238,7.2,13.2,0.115740740740741,7.2,6,0.833333333333333,2.65324196460721,1.97408102602201,-2.15640258281596,2.10413415427021,1.94591014905531,-0.182321556793955
"329176","Celf1",3936,0.00111094840315376,3.6,10.8,0.555555555555556,3.6,7.2,2,2.46809953147162,1.28093384546206,-0.587786664902119,1.52605630349505,2.10413415427021,0.693147180559946
"234248","Etf1",3937,0.00111133860646473,22,41,0.0392561983471074,22,19,0.863636363636364,3.73766961828337,3.09104245335832,-3.23764592755019,3.13549421592915,2.99573227355399,-0.146603474191875
"357368","Phf20",3938,0.00111139394676186,43.2,47.2,0.00214334705075446,43.2,4,0.0925925925925926,3.87535902105655,3.76584049525006,-6.14538662938024,3.78872478908365,1.6094379124341,-2.37954613413017
"141823","-",3939,0.00111155826942413,413,51936,0.302065439792694,413,51523,124.753026634383,10.857786724596,6.02344759296103,-1.19711159702546,6.02586597382531,10.849802997516,4.82633599593558
"434903","Rcc1",3940,0.00111227364802816,814,133796,0.200698464826229,814,132982,163.36855036855,11.8040790049002,6.70196036600254,-1.60595167230611,6.70318811324086,11.7979765794854,5.09600869369643
"322243","Fnbp1",3941,0.00111243834763653,4.2,16.7,0.708616780045351,4.2,12.5,2.97619047619048,2.87356463957978,1.43508452528932,-0.34444040627039,1.64865862558738,2.60268968544438,1.09064411901893
"256747","Rpgrip1l",3942,0.00111244819493573,14.2,125.2,0.550486014679627,14.2,111,7.8169014084507,4.83786795010711,2.65324196460721,-0.596953727902096,2.72129542785223,4.71849887129509,2.05628823670512
"457360","Snx13",3943,0.00111460808703295,4.2,7.7,0.198412698412698,4.2,3.5,0.833333333333333,2.16332302566054,1.43508452528932,-1.61740608208328,1.64865862558738,1.50407739677627,-0.182321556793955
"569898","-",3944,0.00111460808703295,4.2,7.7,0.198412698412698,4.2,3.5,0.833333333333333,2.16332302566054,1.43508452528932,-1.61740608208328,1.64865862558738,1.50407739677627,-0.182321556793955
"570378","Cnksr2",3945,0.00111526207339986,6.2,17.2,0.286160249739854,6.2,11,1.7741935483871,2.90142159408275,1.82454929205105,-1.25120331130372,1.97408102602201,2.484906649788,0.573345980747325
"48680","Tenm4",3946,0.00111641575621487,11,79.5,0.566115702479339,11,68.5,6.22727272727273,4.38825718442452,2.39789527279837,-0.568956800328561,2.484906649788,4.24132675257075,1.82893847246981
"469635","LOC102553232",3947,0.00111676928412929,7.6,3.8,-0.0657894736842105,7.6,0,-0.5,1.56861591791385,2.02814824729229,NA,2.15176220325946,0,NA
"530796","Cmtm8",3948,0.00111812885447789,181.6,9591.3,0.285327800850007,181.6,9409.7,51.8155286343612,9.16871597228165,5.20180646616719,-1.25411658124085,5.20729796816087,9.14960261876063,3.94768988492634
"312217","Herc4",3949,0.00111827492247358,6.6,10.3,0.0849403122130395,6.6,3.7,0.560606060606061,2.42480272571829,1.88706964903238,-2.46580647841458,2.02814824729229,1.54756250871601,-0.578736829382201
"491175","Kcnc2",3950,0.00111870289795769,14,121.5,0.548469387755102,14,107.5,7.67857142857143,4.80811102998478,2.63905732961526,-0.6006238116628,2.70805020110221,4.68675017298051,2.03843351795246
"506493","Pafah1b2",3951,0.0011189222656687,3.8,17.2,0.92797783933518,3.8,13.4,3.52631578947368,2.90142159408275,1.33500106673234,-0.0747474265078146,1.56861591791385,2.66722820658195,1.26025364022453
"566782","Ids",3952,0.00111976824836969,28,341,0.399234693877551,28,313,11.1785714285714,5.8348107370626,3.3322045101752,-0.918205829810255,3.36729582998647,5.74939298590825,2.41399868036495
"18837","C2cd3",3953,0.00111995531427823,4.6,18.3,0.647448015122874,4.6,13.7,2.97826086956522,2.96010509591084,1.52605630349505,-0.434716774156019,1.7227665977411,2.68784749378469,1.09133952933903
"176069","Chd8",3954,0.00112008189936153,4.2,21.2,0.963718820861678,4.2,17,4.04761904761905,3.10009228887823,1.43508452528932,-0.0369557065224292,1.64865862558738,2.89037175789616,1.39812881876689
"26529","Zfp91",3955,0.00112019611359189,19,181,0.448753462603878,19,162,8.52631578947368,5.2040066870768,2.94443897916644,-0.801281623100497,2.99573227355399,5.09375020080676,2.14315735606594
"487247","Kank3",3956,0.00112116841162489,6.8,25.2,0.397923875432526,6.8,18.4,2.70588235294118,3.26575941076705,1.91692261218206,-0.921494559749182,2.05412373369555,2.96527306606928,0.995428052432879
