"comparison_name","dataset_name","n_features","hc_p_threshold","hbfss_threshold","n_standard_significant","n_HBFSS_significant","n_overlap_significant","n_strong_effect","n_weak_effect","evs_fixed_top_n","evs_cutoff_mode_main","evs_primary_preprocessing","shared_cutoff_rank","shared_cutoff_method","shared_cutoff_quantile","shared_selected_reason"
"RT2_ZT8","RT2_ZT8_leading_edge_dataset",3508,0.0342067254983343,1.46588849746266,99,1,0,0,99,5000,"matched_curvature_wave","normalized",3646,"first_stable_crossing",0.888754994608993,"first_crossing_fallback"
