"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_standard_call","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT2_ZT8_leading_edge_dataset","248551","Mbp",19638.993699831,1.24478564471e-06,"upregulated",1,0.752704155713761,0.752704155713761,0.999780932337428,0.626967169238279,0.962611599434817,2.52386762531162e-07,0.0342067254983343,1.46588849746266,0.00979874124594451,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",0.103099442774343,0.327221150668146,0.315075729560349,FALSE,FALSE,0.123375686199588,1,0.00979874124594451,FALSE,FALSE,45738.3931388833,14697.2729588771,16126.0390360019,11356.6566166489,13781.4727396873,19785.8987143963,18812.9602659948,22064.1505330971,16930.7044748949,17096.3885198282,0.242293940591748,0.0733763629743099,0.128558093417862,11,FALSE,9.51502995760192e-05,0.202755200145292
"RT2_ZT8_leading_edge_dataset","55601","Bc1",17468.8697575652,-1.78175616338898e-06,"downregulated",1,0.594974326922065,0.594974326922065,0.999780932337428,0.412187772539487,0.944216340198247,6.85806670084098e-07,0.0342067254983343,1.46588849746266,0.141546162128891,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",0.310137445450628,0.583358249048621,0.531641484381888,FALSE,FALSE,0.225501773627132,1,0.141546162128891,FALSE,FALSE,32343.8661075248,6913.64696680327,8351.52680772228,25929.9100299706,23158.0678111879,15385.8496077077,15433.332017552,27505.2837027106,16057.0923852127,3610.12213926007,0.40869562894368,0.0734864615963101,0.40869562894368,11,TRUE,9.51502995760192e-05,0.384904895616952
"RT2_ZT8_leading_edge_dataset","415923","-",10112.8797269608,2.07004564280679e-05,"upregulated",1,0.904738811388887,0.904738811388887,0.999780932337428,0.853542362229241,0.972261150250388,1.42367222466435e-06,0.0342067254983343,1.46588849746266,0.0186124794048422,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",-0.0474036232870287,0.396095478801235,-0.119677264255814,FALSE,FALSE,0.043476778965397,1,0.0186124794048422,FALSE,FALSE,12626.0523968794,5327.32551552448,4944.33747931307,12156.6988229715,14680.6646613937,8560.97864686601,6560.6691766267,22121.8862251682,10082.3009297541,4067.88341511111,0.300583094144423,0.0742112026541452,0.188347197966686,10,FALSE,9.51502995760192e-05,0.0687749195101795
"RT2_ZT8_leading_edge_dataset","179269","Lcp1",8493.65552451311,-2.28119990541429e-05,"downregulated",1,0.694177332136866,0.694177332136866,0.999780932337428,0.544186769153689,0.957167770169151,6.02811686351624e-06,0.0342067254983343,1.46588849746266,0.0366919766551853,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",-0.162488186849928,0.413253558926688,-0.39319246825592,FALSE,FALSE,0.158529572008034,1,0.0366919766551853,FALSE,FALSE,14573.4208997216,6076.65739536206,3490.12057363275,9097.81055156976,6841.80405082837,4905.68735670719,6652.67522867325,14571.880934639,15652.6423436931,3073.85591030413,0.315256565181694,0.0745393122135203,0.205007349111539,10,FALSE,9.51502995760192e-05,0.26425202145629
"RT2_ZT8_leading_edge_dataset","25328","-",5624.03001068103,-9.50179522405406e-07,"downregulated",1,0.429755233869148,0.429755233869148,0.999780932337428,0.223237849997025,0.901644611833314,6.18787471148145e-07,0.0342067254983343,1.46588849746266,0.439403627620791,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"intermediate",0.810044725241458,1.02587877732225,0.7896105691511,FALSE,FALSE,0.366778825457318,1,0.439403627620791,FALSE,FALSE,17639.5356245816,666.386967352408,6296.93440845186,1680.5814724189,9529.69024782566,1062.33849080255,10840.3170233071,666.695307390372,630.942064770526,7226.87849990928,1.26391658366435,0.0755849092284997,1.26391658366435,9,TRUE,9.51502995760192e-05,0.651232168823916
"RT2_ZT8_leading_edge_dataset","8277","Apoe",5355.13833594089,4.75837717309109e-06,"upregulated",0.696884648848516,0.146321949297986,0.146321949297986,0.999780932337428,0.0250463435474759,0.538517407509929,7.61937841282856e-06,0.0342067254983343,1.46588849746266,0.109097189422786,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",0.516469458228278,0.355536935586532,1.45264642441791,FALSE,FALSE,0.834690521830984,1,0.109097189422786,FALSE,FALSE,14257.8226612522,3394.14352112591,5031.9409073661,2584.11989845057,6247.83352495982,4707.66646569007,4045.53343701738,4848.58264572506,4219.90401214943,4213.83628567232,0.224624501654357,0.0757403054358455,0.151637777431309,10,FALSE,9.51502995760192e-05,1.60125566672533
"RT2_ZT8_leading_edge_dataset","565080","-",1596.46050175516,-2.48695427997512e-05,"downregulated",1,0.764278493026846,0.764278493026846,0.999780932337428,0.643693430114314,0.963547715940379,4.75806389533186e-06,0.0342067254983343,1.46588849746266,0.255427787424022,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"intermediate",0.292689317513012,0.976063294481945,0.29986714915692,FALSE,FALSE,0.116748361390012,1,0.255427787424022,FALSE,FALSE,6142.13612088289,469.39280020014,167.030536154446,1199.24191091476,811.016851797669,1993.90846866926,2897.73516396133,1154.71384142362,1005.59052428339,123.838799264051,1.14368332278575,0.0833925283570628,1.14368332278575,13,TRUE,9.51502995760192e-05,0.191320923494398
"RT2_ZT8_leading_edge_dataset","412143","Yipf1",3039.56649539932,1.37248411811065e-06,"upregulated",1,0.79993866104826,0.79993866104826,0.999780932337428,0.695866064493366,0.96618832214051,2.16131033893945e-07,0.0342067254983343,1.46588849746266,0.00904530719732116,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",0.0835123395428811,0.329532797350029,0.253426488089968,FALSE,FALSE,0.096943313245032,1,0.00904530719732116,FALSE,FALSE,2832.60033316754,2608.05196416423,2982.02069092517,3563.22699284124,3653.93613874434,1610.32083072414,1350.94034836676,5439.91768135936,3961.90745934853,2392.74251435185,0.176721895574999,0.0782163433999137,0.130099770850738,6,FALSE,9.51502995760192e-05,0.157474342356303
"RT2_ZT8_leading_edge_dataset","169957","Nsg1",1384.21639134583,-2.82840809879652e-06,"downregulated",0.760087585392463,0.164936834618451,0.164936834618451,0.999780932337428,0.0321946395478818,0.574939259560264,4.22059704402324e-06,0.0342067254983343,1.46588849746266,0.192278763414192,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"weak_effect",-0.591902893634853,0.426241005472167,-1.38865779227218,FALSE,FALSE,0.782682344445684,1,0.192278763414192,FALSE,FALSE,720.356517403085,1461.90408255104,1491.59436831627,1036.60499422906,811.985808609853,1097.2100942521,986.559944221982,4536.20216441362,721.198284562262,978.547654898976,0.354357638527757,0.0850642149702864,0.217448451307874,10,FALSE,9.51502995760192e-05,1.49221643291825
"RT2_ZT8_leading_edge_dataset","175929","Ndrg2",3993.2161811454,-2.56912604761989e-06,"downregulated",1,0.779423704213483,0.779423704213483,0.999780932337428,0.66573826550947,0.964712179352998,4.53955528824829e-07,0.0342067254983343,1.46588849746266,0.00376049415899401,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",-0.0792052433415533,0.282805041010649,-0.280070125548331,FALSE,FALSE,0.108226390367078,1,0.00376049415899401,FALSE,FALSE,2582.10307662462,2424.2535785437,5040.11722731771,5600.29544425809,3775.05574026729,3687.67206479055,3892.49366727657,6321.75440973077,3697.09911637466,2911.31748627006,0.104008623605211,0.0768488168030114,0.0958101708357586,8,FALSE,9.51502995760192e-05,0.176696479818647
"RT2_ZT8_leading_edge_dataset","470412","-",1138.84741673179,3.335300709544e-07,"upregulated",1,0.879338926239853,0.879338926239853,0.999780932337428,0.814860242194142,0.970982572852128,2.96564504002963e-08,0.0342067254983343,1.46588849746266,0.218885216529437,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"intermediate",-0.150787271521273,0.993280783990071,-0.151807297545364,FALSE,FALSE,0.0558437012340528,1,0.218885216529437,FALSE,FALSE,3909.59701242834,260.145407339837,290.843381136063,509.267112854212,426.340997360782,2898.07932953989,2100.65302989464,512.328299115847,295.46139875219,185.758198896077,1.18415138173125,0.0877733553030274,1.18415138173125,13,TRUE,9.51502995760192e-05,0.0889168713196805
"RT2_ZT8_leading_edge_dataset","335788","Cst3",8826.48840083361,-2.49930949879215e-06,"downregulated",1,0.760433031198246,0.760433031198246,0.999780932337428,0.638124356757388,0.963241281587992,4.87601982755598e-07,0.0342067254983343,1.46588849746266,0.000800931446173799,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",0.0709711048128843,0.232759158555179,0.304912190151519,FALSE,FALSE,0.118939026794016,1,0.000800931446173799,FALSE,FALSE,5305.02240763353,8770.48193948254,8147.11880893188,12688.9650957611,10309.7004816335,7800.03044302035,7902.50001488984,10800.8286262003,8091.55525170623,8448.68093907692,0.0519019253816264,0.0744620397065231,0.0649586851362458,9,FALSE,9.51502995760192e-05,0.195094678346656
"RT2_ZT8_leading_edge_dataset","243793","LOC120098124",1037.71194293657,-1.78170071978718e-06,"downregulated",1,0.848987830881903,0.848987830881903,0.999780932337428,0.768983427009893,0.969304559395165,2.03261798729969e-07,0.0342067254983343,1.46588849746266,0.183750834427311,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"intermediate",0.161281444955629,0.847021748582232,0.190410039914071,FALSE,FALSE,0.0710985347486454,1,0.183750834427311,FALSE,FALSE,659.501251689269,184.740941444232,622.568362030206,1797.2200692339,2215.0352726517,361.170178584688,369.846110206948,2506.33678001631,1492.63352165011,168.066941858355,0.860771739656804,0.0892628622736117,0.860771739656804,11,TRUE,9.51502995760192e-05,0.114083019932915
