"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","center_distance","center_agreement","local_fourier_score"
0.01,302,1,2115,0.719332296999627,0.0831377137051973,1058,1058,0.261265212974501,0.383656890177414,0,1,2.01876313395092
0.02,604,1,2417,0.71713516343836,0.0778199187492304,1209,862,0.269368004513277,0.393143520529838,347,0.0028735632183908,1.00971145417648
0.03,906,1,2719,0.745382663980308,0.0990766197478608,1360,856,0.273730795591492,0.401904414154669,504,0.00198019801980198,1.08329975005937
0.04,1208,1,3021,0.739078355191944,0.081672879387629,1511,879.5,0.277733410485467,0.405421971388487,631.5,0.00158102766798419,1.04509333272386
0.05,1510,1,3323,0.735171558893645,0.0632127919544843,1662,874,0.279043349001741,0.411130263026069,788,0.00126742712294043,1.00850741652466
0.06,1813,1,3626,0.733125716162256,0.059477271005418,1813.5,731.5,0.282464180530551,0.415347614935723,1082,0.000923361034164358,0.999094251229916
0.07,2115,302,3928,0.452910478269449,0.0504805138905162,2115,2347.5,0.279464788921695,0.427529079603872,232.5,0.00428265524625268,0.60139934034481
0.08,2417,604,4230,0.341884990472728,0.0699025625335504,2417,2929,0.286222866474848,0.438608729102863,512,0.00194931773879142,0.478627688460423
0.09,2719,906,4532,0.276291946709663,0.0830741748679735,2719,3079,0.293589864629014,0.450662115903047,360,0.00277008310249307,0.411134448898657
0.1,3021,1208,4834,0.234494859204887,0.0818672892127436,3021,3005,0.298939249965427,0.462116307385792,16,0.0588235294117647,0.407592422360035
0.11,3323,1510,5136,0.213896812273766,0.123784357316951,3323,3323,0.307037332872837,0.47573468252639,0,1,1.39053789180873
0.12,3625,1812,5438,0.184589984642338,0.121093219683686,3625,3625,0.306201822181891,0.479133857404647,0,1,1.3456641634107
0.13,3927,2114,5740,0.162652627582429,0.0953701069733545,3927,3927,0.312033089773913,0.494421764075207,0,1,1.27240080140557
0.14,4229,2416,6042,0.137822293770905,0.0729409705747451,4229,4229,0.315216900273426,0.503645310941048,0,1,1.20066439599918
0.15,4532,2719,6345,0.144696503068664,0.100295181025529,4532,4532,0.318108661903905,0.510067159484514,0,1,1.25590756331905
0.16,4834,3021,6647,0.168755763716977,0.0753174358130305,4834,4797.5,0.322103759077928,0.523385119668525,36.5,0.0266666666666667,0.27391894166493
0.17,5136,3323,6949,0.108066101638429,0.117025049657859,5136,5136,0.327664662777599,0.532290934056415,0,1,1.23344418362451
0.18,5438,3625,7251,0.0881076075747067,0.166051110443896,5387,5438,0.330610556949198,0.541480372778424,51,0.0192307692307692,0.307220959064218
0.19,5740,3927,7553,0.0854551730429964,0.107735258942832,5380.5,6132,0.335779222320109,0.549296793581609,751.5,0.00132890365448505,0.188080998723343
0.2,6042,4229,7855,0.118188987902396,0.0989868518594743,6042,6070,0.342360805150076,0.560753313482255,28,0.0344827586206897,0.251686632372563
0.21,6344,4531,8157,0.0921869359764309,0.100496133737456,6344,6065,0.346334774163785,0.567319259199808,279,0.00357142857142857,0.187482815742592
