"percentile","center_rank_trt","iod_amplitude_trt","cv2_amplitude_trt","iod_center_trt","cv2_center_trt","local_fourier_score_trt","center_rank_ctrl","iod_amplitude_ctrl","cv2_amplitude_ctrl","iod_center_ctrl","cv2_center_ctrl","local_fourier_score_ctrl","combined_center_rank","combined_iod_amplitude","combined_cv2_amplitude","combined_center_distance","combined_center_agreement","combined_fourier_score","regime_difference","regime_direction"
0.17,5339,0.11989470888287,0.10803433360898,5339,5339,1.29892771149753,5085,0.0964481253239911,0.116343814559575,5085,5085,1.22739158257576,5212,0.216342834206861,0.224378148168555,0,1,1.24204722996187,-0.0080353139616941,"CV2_dominant"
0.18,5653,0.119494669404392,0.0959869023900763,5653,5653,1.27445268698826,5384,0.0732637181761469,0.139021035276194,5384,5384,1.22444098948084,5518,0.192758387580538,0.235007937666271,0,1,1.23725865123525,-0.0422495500857322,"CV2_dominant"
0.19,5967,0.121955392360777,0.0930703303827242,5967,6032.5,0.286998442966154,5683,0.0592446993195425,0.141579082954817,5683,5683,1.20686274109631,5825,0.181200091680319,0.234649413337541,32.75,0.0296296296296296,0.258160758271058,-0.0534493216572218,"CV2_dominant"
0.2,6281,0.110151742798155,0.0929660630940201,6281,5987.5,0.25930376464824,5982,0.0517320285288208,0.144365457032529,5885.5,5982,0.209703475511836,6132,0.161883771326976,0.237331520126549,98.5,0.0100502512562814,0.227756106508057,-0.0754477487995729,"CV2_dominant"
0.21,6595,0.0710149473807432,0.122708147296976,6595,6595,1.26246695649028,6281,0.0648433984198367,0.0963408070002434,6281,6308,0.186987809984931,6438,0.13585834580058,0.219048954297219,13.5,0.0689655172413793,0.246993792005602,-0.0831906084966395,"CV2_dominant"
0.22,6909,0.0666108709093887,0.109838179985037,6633,6909,0.234592565526135,6580,0.061071681015984,0.0922780468333941,6580,6297,0.143338112477737,6744,0.127682551925373,0.202116226818431,3.5,0.222222222222222,0.374963325395171,-0.0744336748930584,"CV2_dominant"
0.23,7223,0.1011027232465,0.0884209509412273,7223,7359.5,0.242002246408838,6880,0.0498132768709914,0.110850749045256,6880,6880,1.14908971220903,7052,0.150916000117492,0.199271699986483,68.25,0.0144404332129964,0.180639214961905,-0.0483556998689913,"CV2_dominant"
0.24,7537,0.0594555175492747,0.0958346961672309,7537,7582.5,0.215057681983365,7179,0.0530033412487431,0.0823808050665618,7179,7179,1.11360141904848,7358,0.112458858798018,0.178215501233793,22.75,0.0421052631578947,0.156502844766178,-0.0657566424357749,"CV2_dominant"
0.25,7852,0.0524570266074891,0.115160342781411,7852,7852,1.22255703805252,7478,0.0386293882236581,0.184191224644767,7465.5,7478,0.310098537922675,7665,0.0910864148311472,0.299351567426179,6.25,0.137931034482759,0.375768258714276,-0.208265152595031,"CV2_dominant"
0.26,8166,0.0617045016118108,0.105584291088237,8478.5,7740.5,0.217296821974776,7777,0.0562142682396178,0.10247250334513,7777,7949,0.152686686434974,7972,0.117918769851429,0.208056794433367,283,0.00352112676056338,0.15604448751969,-0.0901380245819385,"CV2_dominant"
0.27,8480,0.066263203784823,0.101482590151942,8480,8480,1.21391335276062,8076,0.0512311375394122,0.107509041438779,8076,8076,1.14650213543783,8278,0.117494341324235,0.208991631590721,0,1,1.15328926006622,-0.0914972902664855,"CV2_dominant"
0.28,8794,0.0818450125486648,0.0550061683971677,8794,8807,0.213911595586499,8375,0.0372742571805458,0.118696101172368,8655.5,8375,0.144788647266556,8584,0.119119269729211,0.173702269569536,133.75,0.00742115027829314,0.121439152698489,-0.0545829998403254,"CV2_dominant"
0.29,9108,0.0785917708946697,0.068399372211743,9108,9108,1.16472782223619,8674,0.0363564241722251,0.137915683908036,8400,8674,0.170698901166132,8891,0.114948195066895,0.206315056119779,137,0.0072463768115942,0.155636312438142,-0.0913668610528845,"CV2_dominant"
0.3,9422,0.053782997265496,0.0977594181133634,9231,9422,0.194970099701242,8973,0.0314377936372364,0.124395093820517,8580.5,9435,0.141648507315109,9198,0.0852207909027324,0.222154511933881,522.75,0.00190930787589499,0.147060664225047,-0.136933721031148,"CV2_dominant"
0.31,9736,0.0710012394934365,0.0988648386566424,9736,9736,1.21507238255253,9272,0.0427153730718149,0.113841031631101,9272,9439,0.148542379219563,9504,0.113716612565251,0.212705870287743,83.5,0.0118343195266272,0.166661746267502,-0.098989257722492,"CV2_dominant"
0.32,10050,0.0692031853430337,0.0684787712414598,10050,10050,1.15228213139566,9572,0.0209928642672184,0.122444842494727,9572,9572,1.12192269260158,9811,0.0901960496102521,0.190923613736187,0,1,1.11294166542778,-0.100727564125935,"CV2_dominant"
0.33,10364,0.0775574144680042,0.0522157718544505,10364,10364,1.13118279149253,9871,0.0418280679664019,0.116902219713634,9871,9473,0.148088970752111,10118,0.119385482434406,0.169117991568084,199,0.005,0.113956119987197,-0.0497325091336783,"CV2_dominant"
0.34,10678,0.0603048207009247,0.0773324491449404,10821,10678,0.164873283628571,10170,0.030435438243304,0.233953878936784,11612,10170,0.29478836389431,10424,0.0907402589442287,0.311286328081724,792.5,0.00126023944549464,0.252525237532678,-0.220546069137495,"CV2_dominant"
0.35,10992,0.0752741788792537,0.0465031558661435,10992,11067,0.129924765333946,10469,0.0333510604460562,0.116576043686006,10469,10671.5,0.137215442224226,10730,0.10862523932531,0.163079199552149,138.75,0.00715563506261181,0.101449062163224,-0.0544539602268393,"CV2_dominant"
0.36,11306,0.0562378622163943,0.12704723906702,10928.5,11306,0.253893549998433,10768,0.0673745526493706,0.123050899628645,10768,10706.5,0.208921879192739,11037,0.123612414865765,0.250098138695665,158,0.00628930817610063,0.211087490511359,-0.1264857238299,"CV2_dominant"
0.37,11620,0.0460666287450025,0.113437233493691,11095,11620,0.21245577704375,11067,0.0283426042109259,0.125424315293735,11555.5,10586,0.13828661851329,11344,0.0744092329559284,0.238861548787426,222.25,0.00447928331466965,0.160997002978991,-0.164452315831497,"CV2_dominant"
0.38,11934,0.0546883143092587,0.0955224180747106,11238.5,12024,0.187803666948091,11366,0.0498681153541013,0.200665889170017,9924,11366,0.277040882511321,11650,0.10455642966336,0.296188307244727,1113.75,0.000897062121551918,0.244801518315634,-0.191631877581367,"CV2_dominant"
0.39,12248,0.0248633514177503,0.133845887133769,11380.5,12248,0.22379385744562,11665,0.0268738014044938,0.132440504661269,11358,11665,0.148216457719691,11956,0.0517371528222441,0.266286391795039,587.25,0.00169995750106247,0.173332167852748,-0.214549238972794,"CV2_dominant"
0.4,12562,0.0226568540621348,0.100757711269032,11828,12562,0.155295401539903,11964,0.0567691413737461,0.10094621555964,11964,12063,0.155584277813783,12263,0.0794259954358809,0.201703926828672,416.5,0.00239520958083832,0.119941269514479,-0.122277931392792,"CV2_dominant"
0.41,12876,0.039235438134869,0.0925800826761278,12876,12876,1.15994155062756,12264,0.0679216065657915,0.112979535683282,12264,13697,0.180185800250408,12570,0.107157044700661,0.20555961835941,716.5,0.00139372822299652,0.143311906266895,-0.0984025736587493,"CV2_dominant"
0.42,13191,0.0444218241020989,0.0876152630073012,14355,12751,0.157661932167532,12563,0.0424069941364703,0.11045357138249,12817.5,12062.5,0.138649870792348,12877,0.0868288182385691,0.198068834389792,1179.5,0.000847098686997035,0.119554094020173,-0.111240016151223,"CV2_dominant"
0.43,13505,0.0481906522470621,0.109305364972901,13505,13505,1.205196035593,12862,0.0474613504900617,0.129265042009101,12871.5,12200.5,0.173095114499924,13184,0.0956520027371238,0.238570406982002,335.5,0.00297176820208024,0.174440888228708,-0.142918404244878,"CV2_dominant"
0.44,13819,0.0380164724688863,0.112614166825422,14317,13819,0.20011651095876,13161,0.0978347003568038,0.328867259515103,14520,13161,0.531149836878994,13490,0.13585117282569,0.441481426340525,928.5,0.00107584722969338,0.433999331702107,-0.305630253514835,"CV2_dominant"
0.45,14133,0.0376304864023061,0.114155214652894,14354,14133,0.205160881667513,13460,0.0888702941669601,0.171091707451012,12827.5,13668,0.294641497434691,13796,0.126500780569266,0.285246922103906,309.75,0.00321802091713596,0.250373861602242,-0.15874614153464,"CV2_dominant"
0.46,14447,0.0376201270880121,0.121392203068019,14335,14447,0.223871777748694,13759,0.0827899855643511,0.173866810353519,15189.5,13654.5,0.288838649175917,14103,0.120410112652363,0.295259013421538,711.5,0.00140350877192982,0.255650396114537,-0.174848900769175,"CV2_dominant"
0.47,14761,0.0368147943421489,0.0623810004959422,13980,15547.5,0.097324608369761,14058,0.0730901825353817,0.175509957456353,15343,13601,0.276419378010892,14410,0.109904976877531,0.237890957952295,87.25,0.0113314447592068,0.192277534620537,-0.127985981074765,"CV2_dominant"
0.48,15075,0.0379535881593674,0.109696876388161,14392.5,15075,0.193694546266555,14357,0.0661928773364084,0.185531287600963,15308.5,13735,0.280240148084763,14716,0.104146465495776,0.295228163989124,445.5,0.00223964165733483,0.244748818999223,-0.191081698493348,"CV2_dominant"
0.49,15389,0.0490398729816873,0.0717911140972441,15389,15389,1.13179599126931,14656,0.0702314708954749,0.144095440479703,15343,14454.5,0.228164867942696,15022,0.119271343877162,0.215886554576947,444.25,0.00224592925322852,0.164715172399534,-0.0966152106997844,"CV2_dominant"
0.5,15703,0.0679100570484221,0.0593450883803943,15703,15488,0.137027392435509,14956,0.118836661154791,0.187535113775434,14956,13533.5,0.362755797814361,15330,0.186746718203213,0.246880202155829,818.75,0.00121988411100945,0.247758122566594,-0.0601334839526155,"CV2_dominant"
0.51,16017,0.0369636789444169,0.0730895574121888,15777,16379.5,0.119821609605495,15255,0.0800100145534013,0.317835105592123,16519,16513,0.630695019272527,15636,0.116973693497818,0.390924663004312,298.25,0.00334168755221387,0.364745650853351,-0.273950969506494,"CV2_dominant"
0.52,16331,0.0420177860605254,0.0780715775071285,16331,16485,0.141300145544866,15554,0.0698346641850443,0.184140180734699,15375,15446,0.297031471253792,15942,0.11185245024557,0.262211758241828,112.5,0.00881057268722467,0.219028794367992,-0.150359307996258,"CV2_dominant"
0.53,16645,0.0333987397699804,0.157544750706379,16765.5,16645,0.289420165753708,15853,0.0677108702757541,0.180207419137958,15385.5,16379,0.275367731597101,16249,0.101109610045734,0.337752169844338,436.5,0.00228571428571429,0.291340876456072,-0.236642559798603,"CV2_dominant"
0.54,16959,0.0329955205450103,0.092897211882823,16823,16959,0.159494339851611,16152,0.0672384226272849,0.180848655603871,15402.5,16372,0.275586105076186,16556,0.100233943172295,0.273745867486694,552.75,0.0018058690744921,0.216881814638648,-0.173511924314398,"CV2_dominant"
0.55,17273,0.0625517319382675,0.0566760101258706,17273,16982.5,0.123331750047797,16451,0.130552169586035,0.182458821033841,16451,15239.5,0.373407044065797,16862,0.193103901524302,0.239134831159712,751,0.00132978723404255,0.243566335425207,-0.0460309296354098,"CV2_dominant"
0.56,17587,0.0329766397437548,0.0591372826048597,16964,17047,0.0969941888150476,16750,0.0413770540307798,0.160769965699253,16504.5,16437.5,0.221721802179511,17168,0.0743536937745346,0.219907248304112,8,0.111111111111111,0.245867856833278,-0.145553554529578,"CV2_dominant"
0.57,17901,0.0306216468857971,0.095877869337659,16894,18472,0.155564145008811,17049,0.0482014646325126,0.1689628027445,17878.5,16370.5,0.22959965633098,17475,0.0788231115183097,0.264840672082159,35,0.0277777777777778,0.217242692580337,-0.186017560563849,"CV2_dominant"
0.58,18215,0.0434532036284152,0.0800056645017512,18215,18444.5,0.144956857038317,17348,0.0790397140517685,0.188227978172786,18046,18027.5,0.354133218839024,17782,0.122492917680184,0.268233642674538,105.5,0.00938967136150235,0.234165026905282,-0.145740724994354,"CV2_dominant"
0.59,18530,0.0365555546500917,0.0782420346547795,18530,18409.5,0.136085054025522,17647,0.0400820909212848,0.193060418313489,16353.5,16341,0.324853879768609,18088,0.0766376455713765,0.271302452968269,66.5,0.0148148148148148,0.210112188230464,-0.194664807396892,"CV2_dominant"
0.6,18844,0.029676198880515,0.096343752806597,19826.5,18297,0.155240723724905,17947,0.13100082389042,0.742570556981317,17947,17947,2.16636029987199,18396,0.160677022770935,0.838914309787914,764.75,0.00130590923930787,0.907537750166338,-0.67823728701698,"CV2_dominant"
0.61,19158,0.026611001290019,0.137228141926762,19703.5,19158,0.233538830760923,18246,0.0725781348571922,0.26214747394204,19341.5,19147.5,0.402875342773482,18702,0.0991891361472111,0.399375615868802,369.75,0.00269723533378287,0.360989000988526,-0.300186479721591,"CV2_dominant"
0.62,19472,0.025713141522193,0.0827260167618235,19709,19472,0.12641075682092,18545,0.161826119089504,0.579927729038654,18545,18545,1.98267925215348,19008,0.187539260611697,0.662653745800477,118.5,0.00836820083682008,0.731939650054866,-0.47511448518878,"CV2_dominant"
0.63,19786,0.0259533030034186,0.0520892598252018,19705,19946,0.0657890893474272,18844,0.0782776572199688,0.33285706503195,20145,20131,0.573155366714589,19315,0.104230960223387,0.384946324857152,113.5,0.00873362445414847,0.354117690490383,-0.280715364633764,"CV2_dominant"
0.64,20100,0.0298556877833702,0.0562559822903108,19318.5,20064,0.0765142878410296,19143,0.0726794267844892,0.341943878962054,19152.5,18475,0.512363201739269,19622,0.102535114567859,0.398199861252365,34,0.0285714285714286,0.387923385678962,-0.295664746684505,"CV2_dominant"
0.65,20414,0.0256541321124364,0.0822159461661374,19776.5,20414,0.122682531300389,19442,0.0811136528764662,0.335348696745711,20147.5,20102,0.535810897809728,19928,0.106767784988903,0.417564642911849,296,0.00336700336700337,0.387955948800439,-0.310796857922946,"CV2_dominant"
0.66,20728,0.0207395892355421,0.0760136232998028,19902.5,20728,0.103404995419574,19741,0.0765284623545194,0.31006032888974,20161.5,19112.5,0.472516431677719,20234,0.0972680515900615,0.386073952189543,111.75,0.00886917960088692,0.350535373053978,-0.288805900599482,"CV2_dominant"
0.67,21042,0.0649935459265499,0.0454259631093717,21042,21074.5,0.130676296400803,20040,0.0866622800132402,0.335282773224908,20160,20097,0.538228125829849,20541,0.15165582593979,0.38070873633428,15.25,0.0615384615384615,0.43619051453307,-0.229052910394489,"CV2_dominant"
0.68,21356,0.0526476056315132,0.0819631590573302,21356,19899.5,0.157536849297384,20339,0.0882929792169914,0.343420512256607,19143,19116,0.572306214496166,20848,0.140940584848505,0.425383671313937,741.75,0.001346348030966,0.419484368914784,-0.284443086465432,"CV2_dominant"
0.69,21670,0.0197374409995033,0.045249122891361,22704,21077.5,0.040335766094575,20639,0.0974198633775579,0.426937938016806,19253,19222.5,0.700398040853139,21154,0.117157304377061,0.472187060908167,828.5,0.00120554550934298,0.45586568656672,-0.355029756531106,"CV2_dominant"
0.7,21984,0.029264775982282,0.104353216247742,21107.5,21984,0.171089281875427,20938,0.0893427186684115,0.365306257869126,20102,21635,0.569820780111565,21461,0.118607494650693,0.469659474116868,1204.75,0.000829359319925358,0.453636439266215,-0.351051979466175,"CV2_dominant"
0.71,22298,0.0222240268960229,0.106816038924121,21177,22298,0.166282860237829,21237,0.117674758836993,0.588065827525498,19969.5,19933,0.95410099382628,21768,0.139898785733016,0.694881866449619,542.25,0.00184077312471238,0.728065334291797,-0.554983080716603,"CV2_dominant"
0.72,22612,0.0586589350497024,0.0520009548734338,22612,22612,1.10538619718361,21536,0.111245073571357,0.31399149472258,21536,21536,1.52963088637444,22074,0.169904008621059,0.365992449596014,0,1,1.37091797934738,-0.196088440974954,"CV2_dominant"
0.73,22926,0.0270942469120996,0.038973970994649,23157.5,22547,0.0387639967849604,21835,0.108289727144257,0.303875799717803,23208.5,23224,0.571444217458912,22380,0.135383974056357,0.342849770712452,297.5,0.0033500837520938,0.322908733573399,-0.207465796656095,"CV2_dominant"
0.74,23240,0.0290735132164611,0.0830278911196571,23305,23240,0.142471450485198,22134,0.0631838542386251,0.260671400177742,21482,21533,0.400681269690861,22687,0.0922573674550862,0.343699291297399,7,0.125,0.41450082008338,-0.251441923842313,"CV2_dominant"
0.75,23554,0.0303621941008086,0.0671112021704814,23506.5,24223,0.0988174795764454,22433,0.0623966657745216,0.197945431133901,22433,22433,1.2914421913297,22994,0.0927588598753302,0.265056633304382,358.25,0.00278357689631176,0.202523315637905,-0.172297773429052,"CV2_dominant"
0.76,23869,0.0482102602093915,0.0660009002380452,23291.5,24249.5,0.120220014841231,22732,0.0585448849010091,0.273539692230887,24101,24091.5,0.487894354054909,23300,0.106755145110401,0.339540592468932,474.25,0.00210415570752236,0.297270984749403,-0.232785447358532,"CV2_dominant"
0.77,24183,0.0743365481070135,0.074594830322888,24183,24203,0.218944810035842,23031,0.0549387221233932,0.229688540616051,22378,23141.5,0.326419092004598,23607,0.129275270230407,0.304283370938939,391.75,0.00254614894971356,0.273513498694998,-0.175008100708532,"CV2_dominant"
0.78,24497,0.0360493037838134,0.0703154004861242,24497,24379.5,0.119863755190613,23331,0.044575796680043,0.217708948512077,24093,23257,0.293671682337053,23914,0.0806251004638563,0.288024348998201,476.75,0.00209314495028781,0.219422403232395,-0.207399248534344,"CV2_dominant"
0.79,24811,0.0232339848624427,0.105985496860285,24799.5,24811,0.245097115363818,23630,0.080725156035354,0.307015942942497,23630,23167,0.475754953405547,24220,0.103959140897797,0.413001439802782,225.75,0.00441014332965821,0.381748872576164,-0.309042298904985,"CV2_dominant"
0.8,25125,0.02114301645567,0.0518927121413217,25125,24778.5,0.0576865792259222,23929,0.0812745176223317,0.273134766660001,23929,23318,0.428089929374229,24527,0.102417534078002,0.325027478801323,478.75,0.00208441896821261,0.277498604190599,-0.222609944723321,"CV2_dominant"
0.81,25439,0.0217622715769158,0.0621956954247779,26898,25439,0.076796934791437,24228,0.218022713538305,0.506284420760535,24228,24228,1.96338647607404,24834,0.239784985115221,0.568480116185313,729.5,0.00136892539356605,0.65461339118537,-0.328695131070092,"CV2_dominant"
0.82,25753,0.0196284724088671,0.0460134373525513,25103,24972,0.0486694797613136,24527,0.0421514105953157,0.39173670428011,24993,25903.5,0.536325229093907,25140,0.0617798830041828,0.437750141632661,389.75,0.00255918106206014,0.377909420201918,-0.375970258628479,"CV2_dominant"
0.83,26067,0.0145749813066598,0.0629230747699811,25802.5,26067,0.071675384438274,24826,0.102319880892062,0.494143095651724,24826,24826,1.77122235398945,25446,0.116894862198722,0.557066170421705,132.25,0.0075046904315197,0.559244689625821,-0.440171308222983,"CV2_dominant"
0.84,26381,0.0143346993980925,0.0289084628584757,25455.5,25115,0.00292825768667643,25125,0.0875947279036945,0.443017935153198,25741.5,26595.5,0.677732209568008,25753,0.101929427301787,0.471926398011673,256.75,0.00387972841901067,0.44728407955277,-0.369996970709886,"CV2_dominant"
0.85,26695,0.0332323569207417,0.0612432179702875,26695,26695,1.08961715857126,25424,0.0485060247024881,0.281980636893088,25424,26807,0.390149562033721,26060,0.0817383816232298,0.343223854863375,691.5,0.00144404332129964,0.282831189334345,-0.261485473240145,"CV2_dominant"
0.86,27009,0.0159976609698956,0.048937630776514,25730.5,28029,0.0424648270095467,25723,0.0603811873327697,0.397699377744808,26465,25723,0.572585084257414,26366,0.0763788483026653,0.446637008521322,778.25,0.00128328521013795,0.397322135516827,-0.370258160218656,"CV2_dominant"
0.87,27323,0.0368818857283472,0.0610619693643822,25881,28109,0.0946048650884362,26023,0.0332928675618128,0.250772030789438,24842.5,24812,0.353976503762131,26673,0.07017475329016,0.31183400015382,1098.75,0.000909297567629007,0.238004189792358,-0.24165924686366,"CV2_dominant"
0.88,27637,0.0478598122669545,0.0757102278475588,29012.5,28378.5,0.139573853308679,26322,0.0510578151374809,0.281344157835284,26849.5,26785,0.407651923940698,26980,0.0989176274044354,0.357054385682843,349.25,0.00285510349750178,0.31245275564726,-0.258136758278407,"CV2_dominant"
0.89,27951,0.113842935192718,0.159232625775871,27951,27951,1.39253364135977,26621,0.0461999916358706,0.282331874473987,25173,25142.5,0.418183076616945,27286,0.160042926828588,0.441564500249857,15.25,0.0615384615384615,0.511964099840923,-0.281521573421269,"CV2_dominant"
0.9,28265,0.0911522111930163,0.0768055136231088,28265,28757,0.200320479334738,26920,0.0744179061168174,0.382860398172939,28234.5,28290.5,0.588998674575053,27592,0.165570117309834,0.459665911796048,274,0.00363636363636364,0.478782669237331,-0.294095794486215,"CV2_dominant"
0.91,28579,0.132767795180976,0.0833542705507807,29253.5,29950,0.268603746760304,27219,0.0780507401147663,0.394116482504526,28277,25861.5,0.593300654580203,27899,0.210818535295742,0.477470753055307,859.5,0.00116211504938989,0.529270271553062,-0.266652217759565,"CV2_dominant"
0.92,28894,0.0918086635107565,0.153821880189798,28798,28894,0.362512560024908,27518,0.106124292881412,0.44827353970075,26770,26049.5,0.713411844024264,28206,0.197932956392168,0.602095419890549,312.25,0.00319233838786911,0.664844605877952,-0.40416246349838,"CV2_dominant"
0.93,29208,0.0940836105010827,0.179614061839106,30600.5,29208,0.407223384228287,27817,0.166862040664696,0.627178601088849,27817,27817,2.0572005167256,28512,0.260945651165778,0.806792662927955,696.25,0.00143420580853352,0.943003053543928,-0.545847011762177,"CV2_dominant"
0.94,29522,0.102883760082667,0.280664268579558,28816,30178,0.619837684977291,28116,0.0798632431597114,0.366216801332438,28271.5,27564,0.557534218796247,28819,0.182747003242378,0.646881069911996,327.25,0.00304645849200305,0.705094710009201,-0.464134066669619,"CV2_dominant"
0.95,29836,0.112622191251327,0.290164032185491,29679,29679,1.65105294344136,28415,0.103250718396465,0.349224582910648,27044,27089,0.589169374290315,29126,0.215872909647792,0.639388615096139,22.5,0.0425531914893617,0.759850774658671,-0.423515705448346,"CV2_dominant"
0.96,30150,0.14751407842079,0.416497984564643,29836,29836,1.9489156313245,28715,0.0896580344561617,0.350035305656241,28001.5,27932,0.562206966801307,29432,0.237172112876952,0.766533290220884,34.75,0.027972027972028,0.906298914790072,-0.529361177343932,"CV2_dominant"
0.97,30464,0.13392044735399,0.387720296120441,29993,29993,1.87348654049169,29014,0.131575533709527,0.601420654580544,28066,28565,0.969365859594352,29739,0.265495981063517,0.989140950700984,249.5,0.00399201596806387,1.15780021253404,-0.723644969637467,"CV2_dominant"
0.98,30778,0.147094467884038,0.460319575506521,30150,30150,2.03542495152281,29313,0.0898995571276224,0.428482129125525,28333.5,28363,0.692252782124996,30046,0.236994025011661,0.888801704632046,14.75,0.0634920634920635,1.0818064308997,-0.651807679620385,"CV2_dominant"
0.99,31092,0.103675148167926,0.376303255048572,30494,30307,0.815518268201924,29612,0.0943615637837809,0.473889060007513,28339.5,28351.5,0.80743137242775,30352,0.198036711951706,0.850192315056084,87.5,0.0112994350282486,0.957337323142175,-0.652155603104378,"CV2_dominant"
1,31406,0.106379248280533,0.532184847534896,30501,30464,1.14987852779183,29911,0.0582310688309324,0.368536450995487,28378.5,28368.5,0.617603017924259,30658,0.164610317111465,0.900721298530382,23.5,0.0408163265306122,1.02070712995585,-0.736110981418917,"CV2_dominant"
