"comparison_name","arm","analysis_track","ranking_method","metric_matrix_used","cutoff_anchor_rank","fixed_leading_edge_reference_rank","terminal_start_rank","interval_min_rank","interval_max_rank","left_n","right_n","left_median_log_nb1","right_median_log_nb1","right_left_log_nb1_diff","left_median_log_nb2","right_median_log_nb2","right_left_log_nb2_diff","left_median_nb_gap","right_median_nb_gap","right_left_nb_gap_diff","left_median_log_alpha_mu","right_median_log_alpha_mu","right_left_log_alpha_mu_diff","pre_evs_remainder_size","pre_evs_leading_edge_size","directional_call_nb2","directional_call_gap","directional_call_alpha_mu"
"RT8_ZT14","treatment","deseq2_sensitivity","DESeq2 supplement: log-transformed DESeq2 normalized counts","deseq2_normalized_counts",26403,26758,27141,26403,27141,5355,5355,2.04111496948005,1.92305574749613,-0.118059221983916,3.14715781568687,3.27468421514617,0.127526399459304,1.22945225992846,1.40223205042156,0.172779790493101,1.61811959895154,1.74091781897052,0.122798220018981,26402,5355,"more_NB2_like_on_right","more_NB2_like_on_right","more_NB2_like_on_right"
