"comparison_name","analysis_label","dataset_key","feature_id","orig_id","gene_symbol","baseMean","log2FoldChange","lfc_shrunk","regulation_direction","stat","pvalue","padj","greaterAbs_pvalue","greaterAbs_padj","lessAbs_pvalue","lessAbs_padj","empirical_p","empirical_bh","empirical_q","empirical_lfdr","neglog10_empirical_p","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","hc_pass","standard_flag","strong_alt_BH20_flag","strong_flag","lessAbs_alt_BH20_flag","weak_hbfss_flag","weak_flag","hbfss_flag","display_standard","display_strong","display_weak","display_hbfss","final_class","lfcSE","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier"
"RT2_ZT8","Lead_RawEVS","Lead","339719","339719","Stmn3",2290.60140193301,0.109503094215625,1.72225649864918e-06,"upregulated",0.42416014818096,0.67144902226615,0.999778494783935,1,1,0.000280980306689423,0.00193130599690539,0.560323545655623,0.983270365417787,0.971626270755735,1,0.251561127428102,4.33252786520562e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.258164503867788,3766.77146367631,2918.14167674516,2109.02774371383,1500.52769801155,1590.10011201102,2423.95389324758,2056.56864024086,2355.37318074714,1981.32056177134,2204.22904916528,0.0821582127939607,0.0765092830399377,0.0796105893854167,9,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","189162","189162","-",1379.42760338846,0.0958388898631447,6.77860642762943e-07,"upregulated",0.24822394520525,0.803961140406253,0.999778494783935,1,1,0.00959578607176342,0.021081918205539,0.733250305369284,0.994711596171192,0.978171750568228,1,0.134747747481174,9.13401947184476e-08,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.386098487734122,3015.52224755365,1805.08597914751,588.208074425238,826.377572817954,889.150183407127,1436.50901145378,1440.94809322784,1535.6390659669,1283.90260361311,972.933202271475,0.246617796596217,0.0793736130452219,0.178318728797114,8,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","111059","111059","-",1813.60688540406,-0.158394599129742,-1.25744884880336e-06,"downregulated",-0.439130784974587,0.660566773805695,0.999778494783935,1,1,0.00981740771259911,0.0213718152257656,0.546565037447851,0.983270365417787,0.970932788923864,1,0.262358152608791,3.29901956972101e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.360700284629119,3137.87982566119,2356.77445534808,957.465457163013,1139.19661354054,977.48907851885,1535.74970309135,1314.94388769886,1693.39055761461,2855.02789283023,2168.15138257387,0.184767808456407,0.0776497717028539,0.15570817319856,8,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","60635","60635","Scd2",1479.58380908464,0.498427803017846,6.24682116088662e-06,"upregulated",1.73612249593804,0.0825421774878505,0.999778494783935,1,1,0.040312161073215,0.0611269968520538,0.0171418206628031,0.528172520147012,0.514339817573124,0.805309410151768,1.76594305278527,1.10315304310597e-05,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.287092531882978,3095.12045696769,1890.25893687672,1152.74580380318,1122.46832259281,1400.93965182613,1147.47049705937,1196.13992248582,1290.69402257211,1521.24829590864,978.75218075396,0.106747248815995,0.0788861859748562,0.098300217719092,8,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","278624","278624","Atp1a1",3168.74618294351,-0.104796166613801,-1.90658307589894e-06,"downregulated",-0.439725134960262,0.66013619579507,0.999778494783935,1,1,8.6229257210397e-05,0.00089876761098186,0.546022283053986,0.983270365417787,0.970904736333793,1,0.262789633467576,5.01030267690967e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.238321984080514,3898.99658840542,3672.11592755262,2583.61816191206,2604.59490056185,2508.05645686762,2908.99277362619,4942.06494685452,2821.17031244872,3442.3724864456,2305.47927476052,0.0664811651898134,0.0753075737653037,0.0678988470283441,9,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","91106","91106","Aldoc",3918.8597568239,-0.0264640916320854,-1.58183943345433e-06,"downregulated",-0.201551011807249,0.840267746058992,0.999778494783935,1,1,6.10572238188209e-14,1.97668710037663e-10,0.781991759822315,0.994711596171192,0.979504417478705,1,0.106797823260553,1.68937008240628e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.131302201833618,4212.78457097154,3647.91906456137,4403.86769604891,3934.49403090653,3215.72782314305,4171.83057471423,3979.03280459731,4159.47660340905,3527.50735433422,3935.95704555278,0.00960100975723981,0.0747075753362755,0.0204481496071348,6,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","321367","321367","Ptgds",4252.56844087947,0.143743435746221,4.07239674879107e-06,"upregulated",0.749057611972239,0.453822481917522,0.999778494783935,1,1,4.05960980590819e-06,0.000121081487112824,0.303744367768712,0.968743472096449,0.948883545167839,1,0.517491766297819,2.10743178659739e-06,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.191899038803904,4289.75143461984,2714.88802761863,5025.21425354036,5016.81445522478,5275.36836678051,4395.12213089876,3891.72989076652,3841.6790529624,4046.05609511031,4029.06070127254,0.0347146874134794,0.0745086790203755,0.0439929237141133,9,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","88697","88697","Vamp2",6479.20853063397,-0.037904007514258,-8.63072875927872e-07,"downregulated",-0.178738453735775,0.858143073644629,0.999778494783935,1,1,2.85547949015036e-06,9.78331203779208e-05,0.806144165972984,0.994711596171192,0.980106257571994,1,0.0935872846368819,8.0772646901834e-08,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.212064089858865,5677.12848961343,5333.9564777919,9169.89167132141,7206.54774028289,4584.02049199311,7340.08965524356,6575.61946853381,6049.62629424242,5359.19693618012,7496.00808113705,0.0436168286938869,0.0737059905616511,0.0538590834815534,9,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","120174","120174","Fis1",772.660051720692,0.359977661051232,2.21381091471148e-06,"upregulated",0.874730170911434,0.381720739740853,0.999778494783935,1,1,0.0599460503424369,0.083962172397866,0.229758153154554,0.954595924085813,0.933517466568405,1,0.638729068376207,1.41402538311474e-06,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.411529947202061,2145.20463553064,385.214058820755,574.005867396862,449.991026493987,786.408207570666,610.330253571038,829.827696412287,610.354862229655,575.305319368501,759.958589812528,0.267044432441872,0.0850282566891078,0.202094864400219,8,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","340103","340103","Nsmf",1041.00039277239,0.137016969446584,1.01465682185624e-06,"upregulated",0.363471712044702,0.716252540593106,0.999778494783935,1,1,0.0110316055660134,0.0232425596930103,0.6177530832695,0.984597015576717,0.974195975042692,1,0.209185078311819,2.12251066739619e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.376967353733797,2338.60854931353,1169.19241973737,910.124767068427,545.342284896059,486.824128496127,1113.97676363169,998.133313797425,1204.64775440063,784.272722367822,858.881224014771,0.216406966409945,0.0817145285217473,0.169710231947903,8,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","377785","377785","Eno2",1768.97760223308,-0.0907928851086263,-1.77899800056342e-06,"downregulated",-0.406549927504608,0.684338579992522,0.999778494783935,1,1,2.33834707462708e-05,0.000386695465484741,0.576719688815027,0.983270365417787,0.972410680651604,1,0.239035221819965,4.25243181681953e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.223325301435694,2605.69014453752,1211.77889860197,1563.42629037372,1354.99156676628,1828.23104666001,1781.37041489433,2007.96701810826,1715.18894555138,2076.77480758584,1544.35688925149,0.0503080894818732,0.0777879451795556,0.0593288723224951,9,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","469966","469966","Atp5f1d",2272.56870624412,-0.170597688617118,-3.94728833658417e-06,"downregulated",-0.805989504891137,0.420248900588192,0.999778494783935,1,1,4.45481399859767e-05,0.000584037821645928,0.268465649370142,0.964184901800962,0.942552283680514,1,0.571111275116628,2.25434087515958e-06,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.211662419401057,2850.40530075261,1353.08857847089,2696.0523008867,1838.43917515573,1952.09754089275,2554.20730102189,2533.584561172,2244.08667391204,2388.93598984409,2314.78964033249,0.0456385066372168,0.0765436914316535,0.0533609181053142,9,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","156760","156760","Uchl1",1721.27585262317,0.155274994115742,2.5630441808784e-06,"upregulated",0.617089478973566,0.537175707855932,0.999778494783935,1,1,0.000393848500318181,0.00236840848841203,0.396856892952638,0.983270365417787,0.960401831817491,1,0.401366072091879,1.02871897547711e-06,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.251624763355256,2664.89542426698,2084.80171532639,1621.41863573959,948.494096736397,1745.65338383818,1647.39548118362,1647.95500231117,1290.1203807843,1749.99450659925,1812.0298994458,0.0744943643025312,0.07794355312273,0.0754593522820096,9,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","310222","310222","S100b",2189.32204980671,0.141173565667876,7.37282745912963e-06,"upregulated",0.938280999002746,0.348100021839839,0.999778494783935,1,1,5.71514014491443e-09,1.59095213784055e-06,0.197663916106598,0.942907687846437,0.923548118726885,1,0.704072604667564,5.19100583291393e-06,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.150459793833535,2883.29712282453,1811.86110078506,2329.16195265366,2387.12711824134,2069.24259745395,2149.8014825988,2114.1705627684,2089.20339120339,1976.16087280839,2083.19429672959,0.01509128224576,0.0767098835372815,0.0267275514134934,6,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","436469","436469","Rps21-ps1",2887.85659494058,0.0414104865387773,1.26916353979938e-06,"upregulated",0.223582537872097,0.823082152475621,0.999778494783935,1,1,1.1359335096189e-07,1.16756488888675e-05,0.758863857096463,0.994711596171192,0.978892957758018,1,0.119836131107363,1.52091648352083e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.185213420211137,3289.84004363346,3547.26011451775,3300.82961684505,2086.01788118216,2420.67776713754,2982.18278370889,3022.30087261655,3165.92902692243,2609.08271892979,2454.44512391213,0.0306718783607505,0.0756124635183082,0.0408517506574998,9,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","9850","9850","Aplp1",1668.36047896667,-0.212218491424868,-2.20506455238881e-06,"downregulated",-0.672386150341398,0.501337897435675,0.999778494783935,1,1,0.00628046201051967,0.0156158417165173,0.355919177217605,0.976823391403051,0.956047447477707,1,0.448648611222327,9.89299149084819e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.315619962304572,2305.71672724161,654.283175283493,1326.72283990079,1540.6755962861,1902.166861047,1132.58439331374,2067.36900071478,2246.95488285109,2073.33501494388,1433.79629808428,0.138461337619637,0.0781265786900431,0.119035798639633,10,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","214671","214671","Cplx2",1189.65587236971,-0.0176032309635697,2.8996250915912e-06,"upregulated",-0.0563827595273224,0.955036891009477,0.999778494783935,1,1,0.000825917590083543,0.00382496505257123,0.938295729556105,0.994711596171192,0.982860110651103,1,0.0276602602642972,8.0204384702299e-08,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.312209461032843,2150.46732706214,1190.48565916967,854.499456207287,602.218474118347,1111.91783194973,852.229439437608,1157.43863078764,1173.6710978589,1587.46430426645,1216.16650283934,0.129524301670789,0.0805222466506275,0.116224980094469,9,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","261780","261780","Rpl13",1160.41683084083,-0.0423137084252589,-2.23511419910332e-06,"downregulated",-0.118771801730074,0.905456149476537,0.999778494783935,1,1,0.00359232063559761,0.0104964797637974,0.870462819333338,0.994711596171192,0.981549087798319,1,0.0602497744641875,1.34665126397678e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.356260558557686,2130.73223381899,1051.11172834005,1293.58435683458,665.785979719728,574.202818226201,1532.02817715494,1242.94148453944,1527.03443914976,742.995210664252,843.75187996031,0.187822128360048,0.0807326235375674,0.151572035341491,8,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","6374","6374","Rps9l1",1028.27664512313,0.307531400619002,3.06035117952078e-06,"upregulated",0.950581143330144,0.34181704467893,0.999778494783935,1,1,0.0161602580408019,0.0307597390229623,0.191850791925761,0.940055277492305,0.921413654773324,1,0.717036403772008,2.194383204043e-06,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.323519357370836,2055.08104305358,1121.76656827451,584.657522668144,833.068889197047,1091.7535189351,843.545878919321,1140.33806003727,1186.29121719072,851.348678886122,574.915074069508,0.14506207593268,0.0818325944119457,0.12472354043437,10,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","118426","118426","Rpl21",719.938548600701,0.296534061787144,1.3316842447697e-06,"upregulated",0.61426806834062,0.539038199620519,0.999778494783935,1,1,0.0725272270582407,0.0981475397966591,0.399019143099012,0.983270365417787,0.960607958151644,1,0.399006268366293,5.31350361147743e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.482743735301429,1831.41665296452,487.808757903669,317.18262363373,552.033601275151,778.726564517473,1040.78675354899,801.926765188013,843.253428080444,262.284188949765,283.966149945263,0.395350340040508,0.0859696566174386,0.278496110574811,10,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","547938","547938","Cox5b",1268.58372045382,0.0953555771142194,1.53688035641719e-06,"upregulated",0.373783985492941,0.708565035037364,0.999778494783935,1,1,0.000195479678996949,0.00152214421372799,0.607814349158414,0.983402606800511,0.973785099111361,1,0.216229051398623,3.32318181581266e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.255108781582672,2124.81170584605,1058.85472449725,1058.06442361401,881.580932945469,1426.86519713066,1342.2303543981,1285.2428963956,1448.44551421981,1136.85146816915,922.889987322105,0.0800581345498341,0.0800027771671078,0.0773698909111727,9,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","65983","65983","Hba-a2",1852.64275676858,-0.538283643436814,-6.08723037854078e-06,"downregulated",-1.69382453410744,0.090298630583323,0.999778494783935,1,1,0.0731272599028547,0.0987994385057578,0.0200410945796083,0.559939396108006,0.550521518181737,1,1.6980785624005,1.03365954101932e-05,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.317791856593022,2220.19798985462,1356.96007654949,969.30062968666,1105.74003164508,1900.2464502837,1344.71137168904,1747.85833669486,1728.95634845882,2363.13754502936,3789.31878779417,0.141329108410578,0.077534373431399,0.120728629710394,10,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","144905","144905","LOC100362110",1714.24428395763,0.022933291032236,-8.61111156465572e-07,"downregulated",0.0599517554160962,0.95219405912985,0.999778494783935,1,1,0.00532117031772176,0.0138653427818639,0.934398435807929,0.994711596171192,0.982789852014901,1,0.0294678972442545,2.53751350746086e-08,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.382529099824802,2445.83588926799,3331.42409663577,731.413661961362,993.660482295272,1135.92296649096,1305.01509503401,1310.4437375014,1971.60682470237,2322.71998148628,1594.40010420086,0.216873571400527,0.0779672231795311,0.17516673504035,7,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","308159","308159","Gabbr1",4008.02957397385,-0.147057740921737,-2.09986124846069e-06,"downregulated",-0.546622160434141,0.584638341249342,0.999778494783935,1,1,0.000761052071493395,0.00363043924949314,0.452954707623392,0.983270365417787,0.965135026180241,1,0.343945222297642,7.22237243896017e-07,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.26902996542427,3611.52206349684,2058.66910329584,6007.53357300303,4432.99710114894,2910.38251177862,4197.88125626909,4501.05022750309,4485.30513888503,3133.65109682932,4741.30366752869,0.0917277945407005,0.0746511859327071,0.086679022538363,10,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","359542","359542","Cyp24a1",1650.09316909846,-0.0794934561147217,-6.1520181928103e-07,"downregulated",-0.218716545253877,0.826870859765736,0.999778494783935,1,1,0.00566001143196728,0.0144661577570671,0.763954279082079,0.994711596171192,0.979030650194781,1,0.116932632178927,7.19371680497951e-08,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.363454241755918,2282.03461534983,2435.17229143974,934.978629368084,1256.29465017466,1113.83824271303,1101.571677177,853.228477439098,1660.69297570945,2896.3054045338,1966.8147270799,0.185427695061898,0.0781924879598146,0.158050162287108,8,FALSE
"RT2_ZT8","Lead_RawEVS","Lead","486721","486721","Uqcr11",786.842263199523,0.243070893614493,2.30519083346887e-06,"upregulated",0.732529261640893,0.463845589259303,0.999778494783935,1,1,0.011270814327231,0.0236199217441124,0.314538789693235,0.968743472096449,0.950551027878932,1,0.502325788657728,1.15795680342881e-06,0.0122361568998881,1.91235496284797,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.331824141837016,1761.68599017205,635.89355941014,505.361866759711,543.669455801285,816.17457440179,781.520446645842,808.226975464462,804.819428297186,650.120809331221,560.949525711544,0.152956087127132,0.0847965502603617,0.130959935607448,10,FALSE
