"comparison","evs_mode","top_n_target","treatment_top_n","control_top_n","treatment_loading_cutoff","control_loading_cutoff","leading_edge_features","remainder_features","input_matrix"
"RT8_ZT14","NormEVS",5000,5000,5000,0.00058507486486709,0.000798288870312768,6787,24970,"DESeq2 normalized counts; no log transform"
