"dataset_name","feature_id","gene_symbol","log2FoldChange","lfc_shrunk","Apeglm_L2FC","regulation_direction","stat","pvalue","padj","empirical_p","empirical_q","empirical_bh","lfdr","HBFSS","pi_valueE","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","weak_cnh_flag","strong_cnh_flag","standard_flag","hbfss_flag","final_class","weak_hbfss_overlap","strong_hbfss_overlap","standard_hbfss_overlap","any_overlap","baseMean.x","lfcSE","pval","padjc","qval","gene_empirical_pvalue","HBFSS_core_pass","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","hc_pass","standard_significant","HBFSS_significant","display_weak_flag","display_strong_flag","display_standard_flag","display_hbfss_flag","R8_1","R8_2","R8_3","R8_4","R8_5","ZT14_1","ZT14_2","ZT14_3","ZT14_4","ZT14_5","dispGeneEst","dispFit","dispersion","dispIter","baseMean.y","dispOutlier","neglog10_padj","neglog10_empirical_p","neglog10_padjc"
"RT8_ZT14_NormEVS_remainder_dataset","20","-",1.22676405828162,0.00404832247827381,0.00404832247827381,"upregulated",0.591335115882992,0.554295905288648,NA,0.51546687513942,0.956990685802564,0.986909775366933,1,0.00116510412464942,0.00116510412464942,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2.46817670706424,2.07456656188901,0.51546687513942,0.986909775366933,0.956990685802564,0.51546687513942,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,17.3480794231715,4.75845286097836,0,0,0,2.57523478649255,10,2.39348454991589,4.6807441827338,10,2.46817670706424,FALSE,NA,0.287799238055319,0.00572254930741319
"RT8_ZT14_NormEVS_remainder_dataset","25","-",1.57773838156104,0.0799257092178983,0.0799257092178983,"upregulated",2.75358383382583,0.00589466711259563,0.280115772032385,0.0024586486801581,0.20425436615958,0.209440958425088,0.408887065587912,0.20855043470371,0.20855043470371,0.0181617074315576,1.74084332468905,0.849379951707653,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,14.2624335760961,0.572976338028875,0.0024586486801581,0.209440958425088,0.20425436615958,0.0024586486801581,FALSE,TRUE,FALSE,1,0.849379951707653,"intermediate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16.9046260225846,15.4134262203202,21.5847562949149,5.50901155614578,47.3129438813769,3.56883964573377,7.18578983803152,3.95249243837034,17.7588034814932,3.43364638199007,0.408710581805005,0.225716948350878,0.303030071002352,12,14.2624335760961,FALSE,0.55266243736068,2.60930352379041,0.678938383408987
"RT8_ZT14_NormEVS_remainder_dataset","38","Pcmt1",-0.173169943499347,-0.0373174066332483,-0.0373174066332483,"downregulated",-0.724123518098391,0.468989907375364,0.927444784165143,0.425805818491715,0.948401597738516,0.979203439769248,1,0.0138368618100656,0.0138368618100656,0.0181617074315576,1.74084332468905,0.00246086636354062,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,49.2835004968913,0.239144205610261,0.425805818491715,0.979203439769248,0.948401597738516,0.425805818491715,FALSE,FALSE,FALSE,1,0.00246086636354062,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59.8163690029917,49.591023491465,52.0573534171478,37.185828003984,29.9648644582053,65.4287268384525,41.0616562173229,69.1686176714809,47.3568092839818,41.2037565838808,0.0433032796157127,0.0517333298013197,0.0483385821847776,9,49.2835004968913,FALSE,0.0327119368570736,0.370788408370735,0.00912706959579803
"RT8_ZT14_NormEVS_remainder_dataset","89","Tab2",0.196030292084193,0.0424013239827084,0.0424013239827084,"upregulated",0.809913020989925,0.417990167628532,0.916752794223045,0.373068485636973,0.941534046934879,0.975612441677897,1,0.0181567318199457,0.0181567318199457,0.0181617074315576,1.74084332468905,0.00352924425674839,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,52.5527221738788,0.242038696753625,0.373068485636973,0.975612441677897,0.941534046934879,0.373068485636973,FALSE,FALSE,FALSE,1,0.00352924425674839,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65.0177923945563,44.2298317626579,63.4845773379851,44.0720924491663,63.0839251751691,41.6364625335607,41.5749269200395,71.1448638906661,60.3799318370768,30.9028174379106,0.0551806789266967,0.0484406215645848,0.0512296913736541,9,52.5527221738788,FALSE,0.0377477576544607,0.428211435740785,0.0107226699023799
"RT8_ZT14_NormEVS_remainder_dataset","90","Tab2",-0.61706681155139,-0.080637493518093,-0.080637493518093,"downregulated",-1.75838182221587,0.0786825639719607,0.689314938931264,0.0531298521041565,0.696363994459784,0.691468988566065,1,0.102785499817415,0.102785499817415,0.0181617074315576,1.74084332468905,0.186938342550814,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,19.7127672287342,0.350928793596021,0.0531298521041565,0.691468988566065,0.696363994459784,0.0531298521041565,FALSE,FALSE,FALSE,1,0.186938342550814,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.80213508734675,20.1044689830263,18.4105274280157,17.9042875574738,12.6167850350338,21.4130378744026,26.1768058385434,28.655570178185,16.5748832493936,27.4691710559206,0.0107145703218458,0.149212419537215,0.0955632788382262,7,19.7127672287342,FALSE,0.161582309312124,1.27466139302002,0.160227292628629
"RT8_ZT14_NormEVS_remainder_dataset","143","Ust",-0.342429512664394,-0.023995226480681,-0.023995226480681,"downregulated",-0.760893620467135,0.44672060929425,0.926386668357082,0.402688734238546,0.945600633368083,0.978999140460444,1,0.00947884679892184,0.00947884679892184,0.0181617074315576,1.74084332468905,0.120329704505977,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,19.4584931172732,0.450035988544846,0.402688734238546,0.978999140460444,0.945600633368083,0.402688734238546,FALSE,FALSE,FALSE,1,0.120329704505977,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10.402846783129,14.7432772542193,20.9499105215351,15.1497817794009,25.2335700700677,7.13767929146754,25.1502644331103,8.89310798633326,24.8623248740904,42.0621681793783,0.242286850993739,0.151678548547917,0.19071175437152,11,19.4584931172732,FALSE,0.033207703509358,0.395030520197566,0.00921768949762828
"RT8_ZT14_NormEVS_remainder_dataset","214","LOC365036",-0.559294230981814,-0.00766999656194481,-0.00766999656194481,"downregulated",-0.540829157997883,0.588625343284616,NA,0.551975446153367,0.959720810634258,0.986909775366933,1,0.00197947455976914,0.00197947455976914,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,3.42795822737984,1.0341421550796,0.551975446153367,0.986909775366933,0.959720810634258,0.551975446153367,FALSE,FALSE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,5.07876618703881,4.13175866710934,4.73129438813769,3.56883964573377,3.59289491901576,2.96436932877775,5.91960116049772,4.29205797748759,0.240648559503501,1.52374865704693,0.974283389614594,7,3.42795822737984,FALSE,NA,0.258080240816591,0.00572254930741319
"RT8_ZT14_NormEVS_remainder_dataset","224","Sash1",0.128963691482193,0.0255477735310355,0.0255477735310355,"upregulated",0.515385967329778,0.606283336391982,0.951228933151936,0.570836333837925,0.960999763451852,0.986909775366933,1,0.00622058628996078,0.00622058628996078,0.0181617074315576,1.74084332468905,0.00232150307180403,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,48.5945367296771,0.250227401708968,0.570836333837925,0.986909775366933,0.960999763451852,0.570836333837925,FALSE,FALSE,FALSE,1,0.00232150307180403,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.7138780677539,69.0253435083904,53.9618907372873,34.4313222259112,42.5816494932392,55.9118211164958,48.2474460553545,31.6199395069627,65.1156127654749,34.3364638199007,0.0580302692761532,0.0524946254547585,0.0547730737931797,9,48.5945367296771,FALSE,0.0217149484260259,0.243488391753747,0.00572254930741319
"RT8_ZT14_NormEVS_remainder_dataset","304","Sash1",-1.87978749964488,-0.0104975602003776,-0.0104975602003776,"downregulated",-1.18961730207249,0.234196842273509,NA,0.19075863175315,0.891708520678906,0.911977554586142,1,0.00755316043899419,0.00755316043899419,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2.82162883362299,1.58016153293165,0.19075863175315,0.911977554586142,0.891708520678906,0.19075863175315,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1.90453732013955,4.13175866710934,0,8.32729250671213,0,0,3.55176069629863,10.3009391459702,3.37786506064505,1.99459324095778,2.44320436021637,9,2.82162883362299,FALSE,NA,0.719515801273754,0.0400158503112095
"RT8_ZT14_NormEVS_remainder_dataset","576","-",1.04806377744294,0.00887643136901956,0.00887643136901956,"upregulated",0.787395031541228,0.431050654332037,NA,0.386503808622736,0.943451465511037,0.975612441677897,1,0.00366460115705796,0.00366460115705796,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,3.03724078815471,1.33105205831879,0.386503808622736,0.975612441677897,0.943451465511037,0.386503808622736,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.90106754367338,8.71193655931141,2.5393830935194,5.50901155614578,0,0,6.15924843259844,0,3.55176069629863,0,1.71074391059835,1.80214907228896,1.76817313729057,6,3.03724078815471,FALSE,NA,0.412846222170784,0.0107226699023799
"RT8_ZT14_NormEVS_remainder_dataset","615","-",-1.91821231418904,-0.0171383271674124,-0.0171383271674124,"downregulated",-1.51329905426019,0.13020371282748,NA,0.09604798437183,0.805675531857662,0.797494198436297,1,0.0174384491765506,0.0174384491765506,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,3.5273790809044,1.26756988897135,0.09604798437183,0.797494198436297,0.805675531857662,0.09604798437183,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.90106754367338,3.35074483050439,0,0,0,5.94806607622295,5.64597772988191,0,3.55176069629863,12.8761739324628,1.53645149226469,1.46436892622157,1.48885691348997,6,3.5273790809044,FALSE,NA,1.01751174465317,0.0982724676391415
"RT8_ZT14_NormEVS_remainder_dataset","672","-",-2.85338275264915,-0.00450346949945389,-0.00450346949945389,"downregulated",-0.928585801616952,0.353103782866031,NA,0.307132988789658,0.929862867237248,0.959217711502355,1,0.00230880962353249,0.00230880962353249,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,0.691686176714809,3.07282617037708,0.307132988789658,0.959217711502355,0.929862867237248,0.307132988789658,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,6.91686176714809,0,0,10,8.62144508134064,10,6,0.691686176714809,FALSE,NA,0.512673533996948,0.0180828107925232
"RT8_ZT14_NormEVS_remainder_dataset","673","-",-0.415556677777374,-0.00269689068468896,-0.00269689068468896,"downregulated",-0.272594423261243,0.785164999243978,NA,0.764330726190456,0.970582437909788,0.995768296961465,1,0.000314777524520772,0.000314777524520772,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2.84248587521628,1.52445040073003,0.764330726190456,0.995768296961465,0.970582437909788,0.764330726190456,FALSE,FALSE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4.69104276270614,6.98330350717836,0,0,10.7065189372013,3.07962421629922,2.96436932877775,0,0,3.40049869789071,1.97451543410994,2.43072397259546,9,2.84248587521628,FALSE,NA,0.116718681371795,0.00184170480676474
"RT8_ZT14_NormEVS_remainder_dataset","708","-",-0.119836641500113,-0.00163048866805016,-0.00163048866805016,"downregulated",-0.115503861693479,0.908045759775966,NA,0.898915971747767,0.974876165478969,0.996289528329839,1,7.54604879732852e-05,7.54604879732852e-05,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,4.8739854423386,1.03751199088159,0.898915971747767,0.996289528329839,0.974876165478969,0.898915971747767,FALSE,FALSE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.80213508734675,6.70148966100878,8.25299505393806,0,0,4.75845286097836,0,7.90498487674068,4.73568092839818,8.58411595497517,1.3536249740725,0.935684369333115,1.08663918107644,9,4.8739854423386,FALSE,NA,0.0462809030519211,0.00161443438381663
"RT8_ZT14_NormEVS_remainder_dataset","774","-",-1.18227942862149,-0.0264314266203808,-0.0264314266203808,"downregulated",-1.46310642419096,0.143438260288708,NA,0.107589921357829,0.822828687219227,0.828192798036058,1,0.0255916581688508,0.0255916581688508,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,7.82237379522937,0.808061128755714,0.107589921357829,0.828192798036058,0.822828687219227,0.107589921357829,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.3039143268024,0,5.71361196041866,4.13175866710934,0,11.8961321524459,11.8052261624803,2.96436932877775,15.3909630172941,12.0177623369652,0.889597598392616,0.492847487820484,0.627998748729511,9,7.82237379522937,FALSE,NA,0.968228409930682,0.0818685504417044
"RT8_ZT14_NormEVS_remainder_dataset","829","-",0.0809039128749176,0.000818667968790221,0.000818667968790221,"upregulated",0.0648995904434464,0.948253946687143,NA,0.943098184118144,0.976024946872132,0.996877080397384,1,2.082944391927e-05,2.082944391927e-05,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,4.0190046648029,1.24660128549528,0.943098184118144,0.996877080397384,0.976024946872132,0.943098184118144,FALSE,FALSE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.2014233915645,8.71193655931141,6.34845773379851,0,0,3.56883964573377,0,6.91686176714809,0,9.44252755047269,2.38868943254271,1.22146646364252,1.6185240905657,9,4.0190046648029,FALSE,NA,0.0254430913549122,0.00135838892626204
"RT8_ZT14_NormEVS_remainder_dataset","833","Stxbp5",-0.0854122981000578,-0.000801254536867784,-0.000801254536867784,"downregulated",-0.0695000799813213,0.944591568993102,NA,0.93907221625244,0.975924636192642,0.996657212378406,1,2.18750568932356e-05,2.18750568932356e-05,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,4.56562415535593,1.22895251520593,0.93907221625244,0.996657212378406,0.975924636192642,0.93907221625244,FALSE,FALSE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3.35074483050439,0,8.26351733421868,11.0396869056546,0,9.23887264889766,0,9.47136185679636,4.29205797748759,2.73979909021856,1.02384831870697,1.58861717464004,11,4.56562415535593,FALSE,NA,0.0273010084644865,0.00145418609225251
"RT8_ZT14_NormEVS_remainder_dataset","842","Stxbp5",-0.556049985030351,-0.0913472609443939,-0.0913472609443939,"downregulated",-1.77695163404607,0.0755761978751535,0.683473773008166,0.0506672821525069,0.686236820890033,0.682343251714886,1,0.118319585104567,0.118319585104567,0.0181617074315576,1.74084332468905,0.12683123513762,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,31.9262932462995,0.312923533976127,0.0506672821525069,0.682343251714886,0.686236820890033,0.0506672821525069,FALSE,FALSE,FALSE,1,0.12683123513762,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.5053377183669,41.5492358982544,20.9499105215351,26.1678048916925,18.9251775525507,32.1195568116039,26.6900765412599,60.2755096851477,37.8854474271854,35.1948754153982,0.0868277861596879,0.0832881772020773,0.0849075111509483,9,31.9262932462995,FALSE,0.165278145992087,1.29527239110751,0.165997099208494
"RT8_ZT14_NormEVS_remainder_dataset","845","Stxbp5",1.11381582811767,0.0154052402069446,0.0154052402069446,"upregulated",1.07508359318302,0.282337304293609,NA,0.237057221546726,0.910975587266925,0.937377941596168,1,0.00963053677416059,0.00963053677416059,0.0181617074315576,1.74084332468905,NA,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,4.71916670337538,1.03602718447221,0.237057221546726,0.937377941596168,0.910975587266925,0.237057221546726,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10.402846783129,8.71193655931141,2.5393830935194,11.0180231122916,0,4.75845286097836,7.18578983803152,0,0,2.57523478649255,1.18339932728976,0.978200843785244,1.0514686504229,9,4.71916670337538,FALSE,NA,0.625146810097724,0.028085270525409
