"dataset_name","feature_id","orig_id","gene_symbol","baseMean","log2FoldChange","lfc_shrunk","Apeglm_L2FC","regulation_direction","stat","pvalue","padj","empirical_p","empirical_q","empirical_bh","lfdr","HBFSS","pi_valueE","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","weak_cnh_flag","strong_cnh_flag","standard_flag","hbfss_flag","hbfss_weak_effect_flag","final_class","weak_hbfss_overlap","strong_hbfss_overlap","standard_hbfss_overlap","any_overlap","lfcSE","pval","padjc","qval","gene_empirical_pvalue","HBFSS_core_pass","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","hc_pass","standard_significant","HBFSS_significant","display_weak_flag","display_strong_flag","display_standard_flag","display_hbfss_flag","R8_1","R8_2","R8_3","R8_4","R8_5","ZT14_1","ZT14_2","ZT14_3","ZT14_4","ZT14_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p","neglog10_padjc"
"RT8_ZT14_NormEVS_leading_edge_dataset","157795","157795","-",60.0450557443516,2.10362860589573,3.60710834316561e-07,3.60710834316561e-07,"upregulated",0.909043847344211,0.363326981188463,0.925313389126172,0.322942114374129,0.984837225783654,0.9689386306039,1,1.77064044645607e-07,1.77064044645607e-07,0.00288559765944996,2.53976422295209,0.818784292922487,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2.31411126321522,0.322942114374129,0.9689386306039,0.984837225783654,0.322942114374129,FALSE,TRUE,FALSE,1,0.818784292922487,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,199.170124936927,160.536112735015,127.683427272395,0,0,0,1.23347649575768,0,109.090953311705,2.7364626917162,6.40028000745893,0.670556785111256,6.40028000745893,7,TRUE,0.0337111536203415,0.490875315628073,0.0137037288667825
"RT8_ZT14_NormEVS_leading_edge_dataset","133139","133139","LOC102547127",45.287912244676,2.50842909853618,1.84158383183128e-06,1.84158383183128e-06,"upregulated",2.31545052571018,0.0205882891449424,0.872710478866842,0.0118138270239476,0.710908378210534,0.725123491318051,0.915836169684962,3.54985429094186e-06,3.54985429094186e-06,0.00288559765944996,2.53976422295209,0.938834859240935,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.08334385497907,0.0118138270239476,0.725123491318051,0.710908378210534,0.0118138270239476,FALSE,TRUE,FALSE,1,0.938834859240935,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,213.124719677731,64.9904504727854,101.597565786637,6.14648341411248,0,7.13455819857679,6.98970014262688,5.6199017769772,39.0663549021647,8.2093880751486,1.67530540499221,0.711286286340907,1.35928445358423,7,FALSE,0.059129809312614,1.92760939229786,0.139588025110524
"RT8_ZT14_NormEVS_leading_edge_dataset","32631","32631","LOC365050",53.7339002380368,1.66723426646699,1.78657003106613e-06,1.78657003106613e-06,"upregulated",1.76831421559618,0.077008388691195,0.910130584124165,0.0545127376039671,0.916414162905012,0.965914450067796,1,2.2573348205424e-06,2.2573348205424e-06,0.00288559765944996,2.53976422295209,0.858822210761575,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,0.9428382420739,0.0545127376039671,0.965914450067796,0.916414162905012,0.0545127376039671,FALSE,TRUE,FALSE,1,0.858822210761575,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,183.946930674232,84.3905849422736,128.369897311494,12.292966828225,0,16.6473024633458,35.7708183769729,26.2262082925603,34.6437486868253,15.0505448044391,1.2104745597966,0.685237581261004,1.03827973800215,9,FALSE,0.040896291309805,1.26350200736063,0.0150613368441054
"RT8_ZT14_NormEVS_leading_edge_dataset","534198","534198","-",21.5233732382641,2.09942772753034,2.31098988985456e-07,2.31098988985456e-07,"upregulated",0.724401429528719,0.468819322487762,0.925313389126172,0.430893929748192,0.988592620634933,0.9689386306039,1,8.44966364555153e-08,8.44966364555153e-08,0.00288559765944996,2.53976422295209,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2.8981551415438,0.430893929748192,0.9689386306039,0.988592620634933,0.430893929748192,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95.1449641418442,43.1652991946112,36.3829120722416,0,0,0,0,0,40.5405569739445,0,10,0.894266066273089,10,10,TRUE,0.0337111536203415,0.365629624025889,0.0137037288667825
"RT8_ZT14_NormEVS_leading_edge_dataset","135069","135069","Atp2b4",26.9616177452123,0.115982871301148,1.08527024803888e-07,1.08527024803888e-07,"upregulated",0.1072819597697,0.914565295955292,0.992243364609966,0.907136768959687,0.994548798660399,0.999707623001181,1,4.59364828025619e-09,4.59364828025619e-09,0.00288559765944996,2.53976422295209,0.457240220683073,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.08110321204167,0.907136768959687,0.999707623001181,0.994548798660399,0.907136768959687,FALSE,FALSE,FALSE,1,0.457240220683073,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.8637842224114,41.2252857476624,56.2905432061096,0,0,38.0509770590762,23.8472122513152,35.5927112541889,27.2727383279263,5.4729253834324,1.69212519130557,0.823931503845045,1.36237677894594,10,FALSE,0.00338179665149912,0.0423272294486747,0.000126996283523271
"RT8_ZT14_NormEVS_leading_edge_dataset","37466","37466","-",10.462637097177,2.05614545830126,5.62785905390311e-07,5.62785905390311e-07,"upregulated",1.12759104264131,0.259492671336496,0.915812938115753,0.220175068672001,0.977916270055069,0.967815095582816,1,3.69880827116648e-07,3.69880827116648e-07,0.00288559765944996,2.53976422295209,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.82348509392632,0.220175068672001,0.967815095582816,0.977916270055069,0.220175068672001,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,13.5222635110475,70.829151026972,0,2.8781118234346,11.2398035539544,0,6.15704105636145,6.68425409265947,1.26290302757997,3.81667898153278,10,FALSE,0.0381932252846407,0.657231859529466,0.0142076082274059
"RT8_ZT14_NormEVS_leading_edge_dataset","120304","120304","Ywhag",26.9566153661984,0.424276653222563,3.89297596147021e-07,3.89297596147021e-07,"upregulated",0.396939321243489,0.691412206955662,0.962912533244483,0.666029441197999,0.992590048152575,0.990991147758405,1,6.87135845072022e-08,6.87135845072022e-08,0.00288559765944996,2.53976422295209,0.565168914665252,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.06887030464363,0.666029441197999,0.990991147758405,0.992590048152575,0.666029441197999,FALSE,FALSE,FALSE,1,0.565168914665252,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90.0705660542791,35.8902487685531,28.1452716030548,0,0,23.7818606619226,17.2686709406076,33.7194106618632,23.5872331484768,17.1028918232262,1.64051847980579,0.823983161136225,1.32960030035041,10,FALSE,0.0164131604917424,0.176506572830858,0.00393022492627668
"RT8_ZT14_NormEVS_leading_edge_dataset","191103","191103","Pcdh9",22.4070356500156,-0.104508563041501,-7.17568491248095e-08,-7.17568491248095e-08,"downregulated",-0.0879036531405298,0.929953253060428,0.992243364609966,0.923853980162733,0.994646910553602,0.999707623001181,1,2.46819635931848e-09,2.46819635931848e-09,0.00288559765944996,2.53976422295209,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.18889897413507,0.923853980162733,0.999707623001181,0.994646910553602,0.923853980162733,FALSE,FALSE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.6405899597164,40.255279024188,39.8152622677361,0,0,45.185535257653,1.23347649575768,46.8325148081433,11.7936165742384,12.3140821127229,2.09421792237374,0.880514315785451,1.64795172256845,11,FALSE,0.00338179665149912,0.0343966658154883,0.000126996283523271
"RT8_ZT14_NormEVS_leading_edge_dataset","248384","248384","-",16.3082293931309,1.70611735963237,7.09670275276726e-07,7.09670275276726e-07,"upregulated",1.12220724054149,0.261774334792876,0.916509481434555,0.222385744176899,0.978130997474651,0.9689386306039,1,4.63338794937831e-07,4.63338794937831e-07,0.00288559765944996,2.53976422295209,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.5203228940219,0.222385744176899,0.9689386306039,0.978130997474651,0.222385744176899,FALSE,TRUE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.61159713134753,45.5903160032972,72.0793541053842,0,0,0,18.9133062682845,5.6199017769772,13.2678186460182,0,4.21320490670682,1.00577649543213,2.67883907552504,10,FALSE,0.0378630378338883,0.652893056225524,0.0137037288667825
"RT8_ZT14_NormEVS_leading_edge_dataset","257893","257893","Prkaca",23.934184558251,-0.29202164338199,-2.24888797611537e-07,-2.24888797611537e-07,"downregulated",-0.25448818757356,0.799118428719142,0.970661024303283,0.782000909469601,0.993682008101909,0.991854177621916,1,2.4016491309177e-08,2.4016491309177e-08,0.00288559765944996,2.53976422295209,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1.14748604312953,0.782000909469601,0.991854177621916,0.993682008101909,0.782000909469601,FALSE,FALSE,FALSE,1,NA,"intermediate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.7603933064776,38.3152655772392,50.1123128542195,0,0,73.7237680519601,4.52274715111151,22.4796071079088,22.8501321125869,9.5776194210067,1.93124619872557,0.859142339217103,1.53475146596349,11,FALSE,0.0129324085852608,0.106792741853963,0.0035521731172816
