"dataset_name","feature_id","gene_symbol","log2FoldChange","lfc_shrunk","Apeglm_L2FC","regulation_direction","stat","pvalue","padj","empirical_p","empirical_q","empirical_bh","lfdr","HBFSS","pi_valueE","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","weak_cnh_flag","strong_cnh_flag","standard_flag","hbfss_flag","final_class","weak_hbfss_overlap","strong_hbfss_overlap","standard_hbfss_overlap","any_overlap","baseMean.x","lfcSE","pval","padjc","qval","gene_empirical_pvalue","HBFSS_core_pass","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","hc_pass","standard_significant","HBFSS_significant","display_weak_flag","display_standard_flag","display_strong_flag","display_hbfss_flag","R8_1","R8_2","R8_3","R8_4","R8_5","ZT14_1","ZT14_2","ZT14_3","ZT14_4","ZT14_5","dispGeneEst","dispFit","dispersion","dispIter","baseMean.y","dispOutlier","neglog10_padj","neglog10_empirical_p","neglog10_padjc"
"RT8_ZT14_NormEVS_remainder_dataset","35839","Mtrf1l",2.52692546079492,2.22080852969291,2.22080852969291,"upregulated",4.33017011862334,1.48994192853993e-05,0.0134290820386184,1.91388966852557e-06,0.00311443447529017,0.0035362818631019,0.00624876661711743,12.698767726296,12.698767726296,0.0181617074315576,1.74084332468905,0.99603054158827,1,FALSE,FALSE,TRUE,TRUE,"Standard",FALSE,FALSE,TRUE,TRUE,15.2359028009915,0.583562629543592,1.91388966852557e-06,0.0035362818631019,0.00311443447529017,1.91388966852557e-06,TRUE,TRUE,TRUE,1,0.99603054158827,"intermediate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33.8092520451693,35.5178952033465,32.3771344423724,9.64077022325512,17.3480794231715,0,1.53981210814961,3.95249243837034,13.023122553095,5.1504695729851,0.464140468245164,0.20731375495368,0.286779377634711,9,15.2359028009915,FALSE,1.87195367304893,5.71808310194665,2.45145312637638
"RT8_ZT14_NormEVS_remainder_dataset","71322","Chd3",-1.69574058450337,-1.36190332819004,-1.36190332819004,"downregulated",-3.52040527719921,0.000430887865516143,0.0811303224276015,0.000108064268522723,0.0377102013168127,0.0404841772828402,0.0687701769267609,5.40174152400541,5.40174152400541,0.0181617074315576,1.74084332468905,0.928320807130948,1,FALSE,FALSE,TRUE,TRUE,"Standard",FALSE,FALSE,TRUE,TRUE,19.7457525759581,0.481689024694475,0.000108064268522723,0.0404841772828402,0.0377102013168127,0.000108064268522723,TRUE,TRUE,TRUE,1,0.928320807130948,"intermediate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10.402846783129,4.69104276270614,17.7756816546358,0,12.6167850350338,47.5845286097836,16.9379331896457,34.5843088357405,23.6784046419909,29.1859942469156,0.336022143019735,0.148898039203413,0.206124962373657,9,19.7457525759581,FALSE,1.0908167980484,3.96631788188981,1.39271468200601
"RT8_ZT14_NormEVS_remainder_dataset","84081","Dusp1",-1.49629585340095,-1.2767018668402,-1.2767018668402,"downregulated",-3.9509919265627,7.78279501762259e-05,0.0281137279927503,1.39091032944627e-05,0.0100095497135455,0.0104499514539277,0.0229781122237527,6.20055906437819,6.20055906437819,0.0181617074315576,1.74084332468905,0.90853164756785,1,FALSE,FALSE,TRUE,TRUE,"Standard",FALSE,FALSE,TRUE,TRUE,21.0327012357549,0.378713973911534,1.39091032944627e-05,0.0104499514539277,0.0100095497135455,1.39091032944627e-05,TRUE,TRUE,TRUE,1,0.90853164756785,"intermediate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,14.3039143268024,12.0626813898158,10.7923781474575,9.64077022325512,7.88549064689614,13.0857453676905,30.2829714602757,28.655570178185,44.9889688197827,38.6285217973883,0.0715681373464923,0.137543072988964,0.110081643875829,9,21.0327012357549,FALSE,1.55108156138903,4.8567008676226,1.98088572709745
"RT8_ZT14_NormEVS_remainder_dataset","90088","LOC120095261",-2.4069036938302,-2.21523019548571,-2.21523019548571,"downregulated",-5.18157748883957,2.20017149579997e-07,0.0010350706801991,1.2073425592618e-08,0.000146279474803072,0.000149668220358889,0.000941003498687253,17.5405681473554,17.5405681473554,0.0181617074315576,1.74084332468905,0.998890520649796,1,FALSE,FALSE,TRUE,TRUE,"Standard",FALSE,FALSE,TRUE,TRUE,20.4197699638218,0.464511762878072,1.2073425592618e-08,0.000149668220358889,0.000146279474803072,1.2073425592618e-08,TRUE,TRUE,TRUE,1,0.998890520649796,"intermediate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11.7032026310201,6.0313406949079,8.88784082731792,0,4.73129438813769,49.9637550402728,35.9289491901576,45.4536630412589,26.04624510619,15.4514087189553,0.217864517513947,0.142738006111616,0.165554847731102,9,20.4197699638218,FALSE,2.98502999322892,7.91816949006036,3.82487040532131
"RT8_ZT14_NormEVS_remainder_dataset","97425","Tnrc6c",1.91012991745321,1.51319472634902,1.51319472634902,"upregulated",3.46706101050028,0.000526182444512861,0.0847111761375815,0.000137253910773127,0.0426317215584002,0.0441939767506253,0.107786737898823,5.84467721278408,5.84467721278408,0.0181617074315576,1.74084332468905,0.952872654771841,1,FALSE,FALSE,TRUE,TRUE,"Standard",FALSE,FALSE,TRUE,TRUE,13.9322437740579,0.550936343972092,0.000137253910773127,0.0441939767506253,0.0426317215584002,0.000137253910773127,TRUE,TRUE,TRUE,1,0.952872654771841,"intermediate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,32.5088961972781,12.7328303559167,22.2196020682948,11.0180231122916,31.5419625875846,0,5.13270702716537,3.95249243837034,14.2070427851945,6.00888116848262,0.318467254956176,0.232636707555554,0.260281231629209,9,13.9322437740579,FALSE,1.07205928843335,3.86247527235698,1.35463691712643
"RT8_ZT14_NormEVS_remainder_dataset","125324","Lnx2",1.34389822374848,1.14767497797275,1.14767497797275,"upregulated",3.97782094637276,6.9549711915863e-05,0.0272663849756815,1.2154515985463e-05,0.00925547637679336,0.00972086822024467,0.0229781122237527,5.64112358729812,5.64112358729812,0.0181617074315576,1.74084332468905,0.851485200029362,1,FALSE,FALSE,TRUE,TRUE,"Standard",FALSE,FALSE,TRUE,TRUE,25.0244901590808,0.337847842290121,1.2154515985463e-05,0.00972086822024467,0.00925547637679336,1.2154515985463e-05,TRUE,TRUE,TRUE,1,0.851485200029362,"intermediate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33.8092520451693,41.5492358982544,29.2029055754731,30.2995635588018,42.5816494932392,19.0338114439134,6.67251913531498,15.8099697534814,20.1266439456923,11.1593507414677,0.0566473400714174,0.111007515064283,0.0890899204045308,9,25.0244901590808,FALSE,1.56437243775271,4.91526233085832,2.01229494428956
"RT8_ZT14_NormEVS_remainder_dataset","146297","Lmod1",-1.42728735020221,-1.24364008763531,-1.24364008763531,"downregulated",-4.18754364626327,2.81989803858542e-05,0.0161230095705247,4.11574512759749e-06,0.00456681077110948,0.00485912709278689,0.00975158843217334,6.69768777334875,6.69768777334875,0.0181617074315576,1.74084332468905,0.899268900673834,1,FALSE,FALSE,TRUE,TRUE,"Standard",FALSE,FALSE,TRUE,TRUE,25.0053175570795,0.340841187763102,4.11574512759749e-06,0.00485912709278689,0.00456681077110948,4.11574512759749e-06,TRUE,TRUE,TRUE,1,0.899268900673834,"intermediate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15.6042701746935,15.4134262203202,12.0620696942172,9.64077022325512,14.1938831644131,58.2910475469849,28.7431593521261,30.6318163973701,41.4372081234841,24.0355246739305,0.0595143697790473,0.111110841140492,0.0877789948506483,9,25.0053175570795,FALSE,1.79255388822099,5.38555152727822,2.31344174160911
"RT8_ZT14_NormEVS_remainder_dataset","149980","Tagln2",-1.24172129739927,-1.01281597858331,-1.01281597858331,"downregulated",-3.57015788521476,0.000356766128378806,0.0811303224276015,8.62085008803692e-05,0.0338358897612728,0.0394331051091352,0.0687701769267609,4.11653980995054,4.11653980995054,0.0181617074315576,1.74084332468905,0.766632733550707,1,FALSE,FALSE,TRUE,TRUE,"Standard",FALSE,FALSE,TRUE,TRUE,27.6121202716278,0.347805709809546,8.62085008803692e-05,0.0394331051091352,0.0338358897612728,8.62085008803692e-05,TRUE,TRUE,TRUE,1,0.766632733550707,"intermediate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15.6042701746935,24.7955117457325,19.6802189747754,11.0180231122916,7.88549064689614,36.8780096725823,41.0616562173229,28.655570178185,63.9316925333754,26.610759460423,0.107071226158523,0.0986362026260713,0.101555046341424,9,27.6121202716278,FALSE,1.0908167980484,4.06444990698962,1.40413902361997
"RT8_ZT14_NormEVS_remainder_dataset","155349","Rest",2.12454932375171,1.70141421034418,1.70141421034418,"upregulated",3.54112664177218,0.000398422293821187,0.0811303224276015,9.8392418875104e-05,0.0361071688977938,0.0404841772828402,0.0687701769267609,6.81763201155759,6.81763201155759,0.0181617074315576,1.74084332468905,0.971053913506624,1,FALSE,FALSE,TRUE,TRUE,"Standard",FALSE,FALSE,TRUE,TRUE,14.1333112094515,0.599964231352218,9.8392418875104e-05,0.0404841772828402,0.0361071688977938,9.8392418875104e-05,TRUE,TRUE,TRUE,1,0.971053913506624,"intermediate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10.402846783129,16.7537241525219,22.2196020682948,11.0180231122916,55.198434528273,0,7.69906054074805,3.95249243837034,10.6552820888959,3.43364638199007,0.484513051341546,0.228378708469909,0.320447907295495,11,14.1333112094515,FALSE,1.0908167980484,4.00703836262096,1.39271468200601
"RT8_ZT14_NormEVS_remainder_dataset","156831","Rhoh",2.13850797827963,1.85617960844257,1.85617960844257,"upregulated",4.19170016058507,2.76871762043673e-05,0.0161230095705247,4.02627319751048e-06,0.00451348339823153,0.00485912709278689,0.00975158843217334,10.0142685914171,10.0142685914171,0.0181617074315576,1.74084332468905,0.987763748381059,1,FALSE,FALSE,TRUE,TRUE,"Standard",FALSE,FALSE,TRUE,TRUE,22.2454254249614,0.510176753191512,4.02627319751048e-06,0.00485912709278689,0.00451348339823153,4.02627319751048e-06,TRUE,TRUE,TRUE,1,0.987763748381059,"intermediate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,31.208540349387,29.4865545084386,37.4559006294112,12.395276001328,69.3923176926861,5.94806607622295,3.59289491901576,7.90498487674068,22.4944844098913,2.57523478649255,0.42051086493505,0.128265436747756,0.240478822685236,11,22.2454254249614,FALSE,1.79255388822099,5.39509675996256,2.31344174160911
"RT8_ZT14_NormEVS_remainder_dataset","160432","LOC120096814",2.35659394458301,1.8726180751346,1.8726180751346,"upregulated",3.52228029193553,0.000427851520144574,0.0811303224276015,0.000107153477605371,0.0375659870607556,0.0404841772828402,0.0687701769267609,7.43428201624288,7.43428201624288,0.0181617074315576,1.74084332468905,0.979860937484899,1,FALSE,FALSE,TRUE,TRUE,"Standard",FALSE,FALSE,TRUE,TRUE,10.2117474178114,0.669053496389419,0.000107153477605371,0.0404841772828402,0.0375659870607556,0.000107153477605371,TRUE,TRUE,TRUE,1,0.979860937484899,"intermediate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,18.2049818704758,5.36119172880702,15.8711443344963,13.7725288903645,31.5419625875846,7.13767929146754,1.53981210814961,3.95249243837034,4.73568092839818,0,0.391600729775092,0.347121773993888,0.363988146588254,9,10.2117474178114,FALSE,1.0908167980484,3.96999372961222,1.39271468200601
