"feature_id","trt_pc1_loading","trt_pc1_loading_abs","trt_evs_rank","trt_evs_selected","trt_top_n_used","trt_loading_cutoff_at_top_n","ctl_pc1_loading","ctl_pc1_loading_abs","ctl_evs_rank","ctl_evs_selected","ctl_top_n_used","ctl_loading_cutoff_at_top_n","in_leading_edge","in_remainder","orig_id","gene_symbol"
"20",-0.000209754369310716,0.000209754369310716,11159,FALSE,5000,0.00058507486486709,-7.16282417826293e-05,7.16282417826293e-05,22248,FALSE,5000,0.000798288870312768,FALSE,TRUE,"20","-"
"25",-0.000151865864770043,0.000151865864770043,14000,FALSE,5000,0.00058507486486709,0.00014393557283509,0.00014393557283509,16144,FALSE,5000,0.000798288870312768,FALSE,TRUE,"25","-"
"31",-0.000860217787730468,0.000860217787730468,3562,TRUE,5000,0.00058507486486709,0.000105846646597192,0.000105846646597192,18949,FALSE,5000,0.000798288870312768,TRUE,FALSE,"31","Pcmt1"
"35",-0.00198408600534051,0.00198408600534051,1575,TRUE,5000,0.00058507486486709,0.0012708962725121,0.0012708962725121,3412,TRUE,5000,0.000798288870312768,TRUE,FALSE,"35","Pcmt1"
"37",0.00117458236035346,0.00117458236035346,2652,TRUE,5000,0.00058507486486709,-4.70092000450935e-05,4.70092000450935e-05,25014,FALSE,5000,0.000798288870312768,TRUE,FALSE,"37","Pcmt1"
"38",0.000404683050373211,0.000404683050373211,6716,FALSE,5000,0.00058507486486709,-0.000642738240631992,0.000642738240631992,5951,FALSE,5000,0.000798288870312768,FALSE,TRUE,"38","Pcmt1"
"89",0.000215072203045827,0.000215072203045827,10952,FALSE,5000,0.00058507486486709,-0.000177442743923653,0.000177442743923653,14273,FALSE,5000,0.000798288870312768,FALSE,TRUE,"89","Tab2"
"90",7.79229912253462e-05,7.79229912253462e-05,20175,FALSE,5000,0.00058507486486709,5.53972274120262e-05,5.53972274120262e-05,23978,FALSE,5000,0.000798288870312768,FALSE,TRUE,"90","Tab2"
"143",1.72584575930423e-05,1.72584575930423e-05,27868,FALSE,5000,0.00058507486486709,0.000709253621197369,0.000709253621197369,5494,FALSE,5000,0.000798288870312768,FALSE,TRUE,"143","Ust"
"214",2.39631148845214e-05,2.39631148845214e-05,27174,FALSE,5000,0.00058507486486709,3.32071107139003e-05,3.32071107139003e-05,26707,FALSE,5000,0.000798288870312768,FALSE,TRUE,"214","LOC365036"
"224",0.000293678063456114,0.000293678063456114,8651,FALSE,5000,0.00058507486486709,6.63719918546951e-06,6.63719918546951e-06,30223,FALSE,5000,0.000798288870312768,FALSE,TRUE,"224","Sash1"
"304",7.05186642512895e-06,7.05186642512895e-06,29317,FALSE,5000,0.00058507486486709,-4.05631875964223e-05,4.05631875964223e-05,25857,FALSE,5000,0.000798288870312768,FALSE,TRUE,"304","Sash1"
"576",-6.99845017318582e-06,6.99845017318582e-06,29374,FALSE,5000,0.00058507486486709,0.000103189114747106,0.000103189114747106,19171,FALSE,5000,0.000798288870312768,FALSE,TRUE,"576","-"
"615",-7.48305743519134e-06,7.48305743519134e-06,29258,FALSE,5000,0.00058507486486709,0.00010744679455071,0.00010744679455071,18785,FALSE,5000,0.000798288870312768,FALSE,TRUE,"615","-"
"672",NA,NA,NA,NA,NA,NA,-5.69850193727652e-05,5.69850193727652e-05,23836,FALSE,5000,0.000798288870312768,FALSE,TRUE,"672","-"
"673",0.000155254222056747,0.000155254222056747,13815,FALSE,5000,0.00058507486486709,-0.000206487378263061,0.000206487378263061,13017,FALSE,5000,0.000798288870312768,FALSE,TRUE,"673","-"
"708",0.000177738047545998,0.000177738047545998,12616,FALSE,5000,0.00058507486486709,-4.15445517265454e-05,4.15445517265454e-05,25704,FALSE,5000,0.000798288870312768,FALSE,TRUE,"708","-"
"774",8.89911831400505e-05,8.89911831400505e-05,18978,FALSE,5000,0.00058507486486709,0.000111664408157657,0.000111664408157657,18430,FALSE,5000,0.000798288870312768,FALSE,TRUE,"774","-"
"829",0.000131196571809609,0.000131196571809609,15397,FALSE,5000,0.00058507486486709,-3.26610677161157e-05,3.26610677161157e-05,26902,FALSE,5000,0.000798288870312768,FALSE,TRUE,"829","-"
"833",-0.000213890378818172,0.000213890378818172,11003,FALSE,5000,0.00058507486486709,0.000228057546045499,0.000228057546045499,12265,FALSE,5000,0.000798288870312768,FALSE,TRUE,"833","Stxbp5"
"842",-5.52940563344705e-05,5.52940563344705e-05,23053,FALSE,5000,0.00058507486486709,-0.000192169813034527,0.000192169813034527,13649,FALSE,5000,0.000798288870312768,FALSE,TRUE,"842","Stxbp5"
"845",-6.00718527416077e-05,6.00718527416077e-05,22231,FALSE,5000,0.00058507486486709,2.00824036879612e-05,2.00824036879612e-05,28656,FALSE,5000,0.000798288870312768,FALSE,TRUE,"845","Stxbp5"
"926",NA,NA,NA,NA,NA,NA,-0.000188283444896335,0.000188283444896335,13801,FALSE,5000,0.000798288870312768,FALSE,TRUE,"926","-"
"964",-7.62743161138256e-05,7.62743161138256e-05,20337,FALSE,5000,0.00058507486486709,0.000139787127193346,0.000139787127193346,16390,FALSE,5000,0.000798288870312768,FALSE,TRUE,"964","-"
