"comparison_name","track_key","track_label","dataset_key","dataset_name","evs_split_input","deseq2_input","n_features","hc_p_threshold","hbfss_threshold","standard_bh_fdr","cnh_bh_fdr","n_weak_cnh","n_strong_cnh","n_standard","n_hbfss","n_hbfss_display","n_display_weak_cnh","n_display_strong_cnh","n_display_standard","n_overlap","n_weak_hbfss_overlap","n_strong_hbfss_overlap","n_standard_hbfss_overlap","top_n_target","effective_top_n_per_condition","trt_cutoff_quantile","ctrl_cutoff_quantile","leading_edge_n","remainder_n"
"RT8_ZT14","normalized_evs","NormEVS","raw_dataset","RT8_ZT14_NormEVS_raw_dataset","DESeq2-normalized counts prior to EVS; PC1 ranking uses log2(x + 1)","raw count subsets; DESeq2 size-factor normalization is run after EVS split",31580,0.0186581006283235,1.72913256898303,0.2,0.2,11712,0,7,76,22,11753,0,7,13,6,0,7,5000,5000,0.841671944268524,0.841671944268524,8821,22936
