"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled"
0.01,307,1,2146,0.402758129487865,0.141094615492941,1.50182299305103,0.48318201161461,1,2146,1,2146,2146,0.916007770415109,0.20392425002645
0.02,613,1,2452,0.436725541632323,0.171201614563835,1.45641279099077,0.438931293546495,1,2452,1,2452,2452,1,0.259313313973282
0.03,920,1,2759,0.401888747145509,0.157358151218469,1.45325210894857,0.421142777255193,1,2759,1,2759,2759,0.913858022857489,0.233844934521827
0.04,1226,1,3065,0.415393032779554,0.149430400548076,1.43144706074096,0.42479020945551,1,3065,1,3065,3065,0.947250471317526,0.219259930954951
0.05,1533,1,3372,0.406383328707494,0.167986303530059,1.41108322563475,0.410506651798268,1,3372,1,3372,3372,0.924971908273215,0.253397976212801
0.06,1839,1,3678,0.390759857601524,0.163279887948752,1.40448069729744,0.415409159269696,1,3678,1,3678,3678,0.886339286910577,0.244739393104618
0.07,2146,307,3985,0.18708987883243,0.179465193398887,1.29395469012378,0.356308027166312,307,3985,307,3985,3679,0.382718476953909,0.274516154198126
0.08,2452,613,4291,0.134979602269727,0.129536695024163,1.2378915718053,0.328784493150573,613,4291,613,4291,3679,0.253863847282014,0.182660676249797
0.09,2759,920,4598,0.0872684561570845,0.0796236716434061,1.19935699213575,0.311138454091299,920,4598,1320,4213,3679,0.135887078224404,0.0908336682737967
0.1,3066,1227,4905,0.0906550026848113,0.118825695898744,1.1654194541852,0.269588067082058,1227,4905,1227,4905,3679,0.144261092478038,0.162955217924467
0.11,3372,1533,5211,0.0438884351782584,0.0824479303329697,1.15394329175127,0.303164374128006,1619,4665,1533,4338,3679,0.0286200110143551,0.0960295712194962
0.12,3679,1840,5518,0.0808462938566543,0.122578281866159,1.12453797814658,0.290756578496666,1840,5518,1840,5518,3679,0.120006806625404,0.169859002111848
0.13,3985,2146,5824,0.0448215619533194,0.125185995643975,1.10710070931356,0.238703901992244,2146,5824,2146,5824,3679,0.0309273813253291,0.174656518624681
0.14,4292,2453,6131,0.0971129186849036,0.116485920264805,1.0947327800016,0.206295669756159,2453,6131,3107,6131,3679,0.16022977331286,0.15865063805238
0.15,4598,2759,6437,0.0433027238277024,0.0866849817862956,1.08387874345903,0.245919813927021,3317,6225,3120,5869,3679,0.0271717051493939,0.103824646156778
0.16,4905,3066,6744,0.0507290452863081,0.171973446962731,1.08397239819231,0.201066952342786,3628,6015,3066,6744,3679,0.0455349909443109,0.260733285256305
0.17,5212,3373,7051,0.0643710336281857,0.0994518843829098,1.09375802341977,0.201088949129505,3373,7051,3589,6234,3679,0.0792679409827895,0.127312433254445
0.18,5518,3679,7357,0.0536145381067777,0.143296292438801,1.09353152176979,0.170986797173394,3679,6078,3679,7357,3679,0.0526700348037528,0.207974764156315
0.19,5825,3986,7664,0.04800909653337,0.16204764629036,1.06844480069106,0.104473958592273,3986,7664,3986,7664,3679,0.0388092928209352,0.242472388284446
0.2,6131,4292,7970,0.0637986768008916,0.123034062679551,1.05504063458587,0.150744281758618,4292,7970,4912,7412,3679,0.0778526572444192,0.170697520509489
