"percentile","center_rank_trt","iod_local_amplitude_scaled_trt","cv2_local_amplitude_scaled_trt","window_n_trt","center_rank_ctrl","iod_local_amplitude_scaled_ctrl","cv2_local_amplitude_scaled_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_n"
0.01,302,0.987068553215732,0.0710987980491651,2115,307,0.916007770415109,0.20392425002645,2146,304,1.90307632363084,0.275023048075615,1.62805327555523,2146
0.02,604,0.973797738999469,0.0626797007843494,2417,613,1,0.259313313973282,2452,608,1.97379773899947,0.321993014757631,1.65180472424184,2452
0.03,906,1,0.0714148898569315,2719,920,0.913858022857489,0.233844934521827,2759,913,1.91385802285749,0.305259824378759,1.60859819847873,2759
0.04,1208,0.919656996018505,0.0413711906588963,3021,1226,0.947250471317526,0.219259930954951,3065,1217,1.86690746733603,0.260631121613847,1.60627634572218,3065
0.05,1510,0.956849965216458,0.0332498808635243,3323,1533,0.924971908273215,0.253397976212801,3372,1522,1.88182187348967,0.286647857076326,1.59517401641335,3372
0.06,1813,0.967253553038304,0.0718676624028591,3626,1839,0.886339286910577,0.244739393104618,3678,1826,1.85359283994888,0.316607055507477,1.5369857844414,3678
0.07,2115,0.468559438013917,0.0247107812755661,3627,2146,0.382718476953909,0.274516154198126,3679,2130,0.851277914967826,0.299226935473692,0.552050979494134,3679
0.08,2417,0.402532254444665,0.0485662336975227,3627,2452,0.253863847282014,0.182660676249797,3679,2434,0.656396101726679,0.23122690994732,0.425169191779359,3679
0.09,2719,0.325569353463188,0.0424188148403669,3627,2759,0.135887078224404,0.0908336682737967,3679,2739,0.461456431687592,0.133252483114164,0.328203948573428,3679
0.1,3021,0.260186417138098,0,3627,3066,0.144261092478038,0.162955217924467,3679,3044,0.404447509616136,0.162955217924467,0.241492291691669,3679
0.11,3323,0.176073734109651,0.0221978460868307,3627,3372,0.0286200110143551,0.0960295712194962,3679,3348,0.204693745124006,0.118227417306327,0.0864663278176795,3679
0.12,3625,0.221877665271689,0.157973646466929,3627,3679,0.120006806625404,0.169859002111848,3679,3652,0.341884471897092,0.327832648578777,0.0140518233183154,3679
0.13,3927,0.168857772732885,0.0280197350088321,3627,3985,0.0309273813253291,0.174656518624681,3679,3956,0.199785154058215,0.202676253633513,-0.00289109957529823,3679
0.14,4229,0.126168371684903,0.0988718333638106,3627,4292,0.16022977331286,0.15865063805238,3679,4260,0.286398144997763,0.25752247141619,0.0288756735815728,3679
0.15,4532,0.15268800628558,0.0697494603081369,3627,4598,0.0271717051493939,0.103824646156778,3679,4565,0.179859711434974,0.173574106464915,0.00628560497005928,3679
0.16,4834,0.0515373556713445,0.0906037747535177,3627,4905,0.0455349909443109,0.260733285256305,3679,4870,0.0970723466156554,0.351337060009822,-0.254264713394167,3679
0.17,5136,0.0501200178807754,0.152137417951607,3627,5212,0.0792679409827895,0.127312433254445,3679,5174,0.129387958863565,0.279449851206053,-0.150061892342488,3679
0.18,5438,0.0372788019719564,0.136054773551585,3627,5518,0.0526700348037528,0.207974764156315,3679,5478,0.0899488367757092,0.344029537707899,-0.25408070093219,3679
0.19,5740,0.0116561443052767,0.171092935107805,3627,5825,0.0388092928209352,0.242472388284446,3679,5782,0.050465437126212,0.413565323392251,-0.363099886266039,3679
0.2,6042,0.0103248857368644,0.0874970396209389,3627,6131,0.0778526572444192,0.170697520509489,3679,6086,0.0881775429812836,0.258194560130428,-0.170017017149144,3679
0.21,6344,0.0094147743438525,0.131104181074685,3627,6438,0.0300902953759086,0.312006923331936,3679,6391,0.0395050697197611,0.443111104406621,-0.40360603468686,3679
0.22,6646,0.0609817049852017,0.38509950074722,3627,6744,0.092232494519781,0.563488803151388,3679,6695,0.153214199504983,0.948588303898608,-0.795374104393626,3679
0.23,6948,0.0980390600615595,0.168550353519986,3627,7051,0.0536021906441312,0.490932186986313,3679,7000,0.151641250705691,0.659482540506299,-0.507841289800608,3679
0.24,7250,0.035166183866074,0.162285679461291,3627,7357,0.045161893531862,0.145517891614157,3679,7304,0.0803280773979361,0.307803571075448,-0.227475493677511,3679
0.25,7552,0.0140386278697377,0.132865881625933,3627,7664,0.0320645817266096,0.643272171671533,3679,7608,0.0461032095963473,0.776138053297466,-0.730034843701118,3679
0.26,7855,0.0403839090243296,0.152789992744329,3627,7971,0.0280830346889673,0.336639665391199,3679,7913,0.0684669437132969,0.489429658135528,-0.420962714422231,3679
0.27,8157,0.0134922519378767,0.172827945041273,3627,8277,0.0793839172155728,0.28393152723279,3679,8217,0.0928761691534495,0.456759472274063,-0.363883303120613,3679
0.28,8459,0.0407991634297539,0.423458347501655,3627,8584,0.241407466150567,0.269034923107478,3679,8522,0.282206629580321,0.692493270609133,-0.410286641028812,3679
0.29,8761,0.0514600914738291,0.268655463938216,3627,8890,0.150873323566355,0.323149436148731,3679,8826,0.202333415040184,0.591804900086947,-0.389471485046763,3679
0.3,9063,0,0.175400848689947,3627,9197,0.132023186119015,0.297505790861243,3679,9130,0.132023186119015,0.47290663955119,-0.340883453432176,3679
0.31,9365,0.0846653274882062,0.252993608060076,3627,9503,0.114589566889152,0.395584692825279,3679,9434,0.199254894377358,0.648578300885355,-0.449323406507997,3679
0.32,9667,0.0430226472426925,0.244586556632707,3627,9810,0.186600009949404,0.805409014376639,3679,9738,0.229622657192096,1.04999557100935,-0.820372913817249,3679
0.33,9969,0.0880231724866642,0.279581208833271,3627,10116,0.0762125151596448,0.521358075420297,3679,10042,0.164235687646309,0.800939284253568,-0.636703596607259,3679
