"comparison","control_mode","control_cutoff_center_rank","control_terminal_start_rank","control_cutoff_range_rank_min","control_cutoff_range_rank_max","control_pre_evs_leading_edge_size","control_pre_evs_remainder_size","control_center_nb_support","control_nb_support_threshold","control_leading_edge_median_log_nb2","control_remainder_median_log_nb2","control_leading_minus_remainder_log_nb2","control_leading_remainder_log_nb2_ratio","control_leading_edge_median_nb_gap","control_remainder_median_nb_gap","control_leading_minus_remainder_nb_gap","control_leading_remainder_nb_gap_ratio","control_leading_edge_median_log_alpha_mu","control_remainder_median_log_alpha_mu","control_leading_minus_remainder_log_alpha_mu","control_leading_remainder_log_alpha_mu_ratio","control_leading_edge_median_nb_support","control_remainder_median_nb_support","control_leading_minus_remainder_nb_support","control_leading_remainder_nb_support_ratio","control_leading_edge_more_nb2","treatment_mode","treatment_cutoff_center_rank","treatment_terminal_start_rank","treatment_cutoff_range_rank_min","treatment_cutoff_range_rank_max","treatment_pre_evs_leading_edge_size","treatment_pre_evs_remainder_size","treatment_center_nb_support","treatment_nb_support_threshold","treatment_leading_edge_median_log_nb2","treatment_remainder_median_log_nb2","treatment_leading_minus_remainder_log_nb2","treatment_leading_remainder_log_nb2_ratio","treatment_leading_edge_median_nb_gap","treatment_remainder_median_nb_gap","treatment_leading_minus_remainder_nb_gap","treatment_leading_remainder_nb_gap_ratio","treatment_leading_edge_median_log_alpha_mu","treatment_remainder_median_log_alpha_mu","treatment_leading_minus_remainder_log_alpha_mu","treatment_leading_remainder_log_alpha_mu_ratio","treatment_leading_edge_median_nb_support","treatment_remainder_median_nb_support","treatment_leading_minus_remainder_nb_support","treatment_leading_remainder_nb_support_ratio","treatment_leading_edge_more_nb2"
"RT4_ZT10","manual cutoff fixed at top 5000 ranks; local d2 zero-crossings used only to corroborate that boundary",5000,5032,1890,5032,5000,26757,0.312753150228804,0.218927205160163,0.993251773010284,2.91777073208428,-1.924518959074,0.340414605605686,0.422414666421937,1.01341341846811,-0.590998752046168,0.416823636557396,0.964276796441485,1.19741401666426,-0.23313722022278,0.805299406071553,0.288524889442485,0.431868624935613,-0.143343735493128,0.668084859106171,FALSE,"manual cutoff fixed at top 5000 ranks; local d2 zero-crossings used only to corroborate that boundary",5000,5930,4977,5285,5000,26757,0.342574553015332,0.239802187110732,2.96527306606928,4.9119193211571,-1.94664625508782,0.60368928563158,1.09861228866811,2.17692537286529,-1.07831308419718,0.504662356533658,1.32267243052315,2.2553322081435,-0.93265977762035,0.586464568610902,0.325068220118503,0.72106307780656,-0.395994857688057,0.450818007638591,FALSE
