"percentile","rank_index","lo_rank","hi_rank","n_bin","iod_emp","cv2_emp","iod_nb","cv2_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.01,315,1,315,315,19.8326364703816,2.05627181890765,27.2702379022719,2.45290693677687,1,0.396721521646375,1,0.249483238740237
0.02,631,316,631,316,11.8070817395625,1.88912601962531,16.1880786020547,2.02151819937132,0.543399185953249,0.362467182505309,0.514930484456459,0.202911329231658
0.03,946,632,946,315,8.49573316737188,1.43100902018373,13.7577836084407,2.06874511059174,0.355005423233186,0.268582112509311,0.408555726320912,0.208009856951586
0.04,1261,947,1261,315,6.87373599282667,1.4606494031643,12.3107348718443,2.19440963074276,0.262724546070282,0.274656520213525,0.345217958778177,0.221576360092373
0.05,1577,1262,1577,316,6.61071925573086,1.32720644758854,11.6090976426239,2.01019432780588,0.247760638864629,0.247309136815889,0.314507081805081,0.201688825545066
0.06,1892,1578,1892,315,6.74539584704377,1.41614571758293,12.1328421441563,2.3367822823394,0.255422843321397,0.265536073600585,0.337431539462164,0.236946641399513
0.07,2207,1893,2207,315,6.61826737047415,1.42354681399939,11.3029890278194,2.24149259672827,0.248190076511235,0.267052831232269,0.30110861373902,0.226659347757884
0.08,2523,2208,2523,316,6.3706391674226,1.19813716932611,10.7835083205079,2.07759934732931,0.234101674788662,0.22085808121487,0.278370783664257,0.208965743548418
0.09,2838,2524,2838,315,6.05728334238658,1.40382305120292,9.62192831184588,2.3900461668,0.216273807482705,0.263010704760235,0.227528070001434,0.242696909294992
0.1,3153,2839,3153,315,5.4082876819501,1.03164507720211,9.22581917238177,1.7647576561388,0.179350260537077,0.186737710781345,0.210190251334772,0.17519194820026
0.11,3469,3154,3469,316,5.84281063486182,1.98070746971897,9.21070440359899,2.95410348044853,0.204071733466493,0.38123559944434,0.209528673263893,0.303591466549498
0.12,3784,3470,3784,315,5.5746907460548,1.05659523798909,8.52028387503949,1.62400713611427,0.188817490788253,0.191850918967797,0.179308754723009,0.159996789139569
0.13,4099,3785,4099,315,5.73038811400401,1.2566309198771,9.55497945293529,2.2013732123444,0.197675637961251,0.232845608138129,0.224597697889086,0.222328135148342
