"percentile","rank_index","iod_emp_scaled_ctrl","cv2_emp_scaled_ctrl","iod_nb_scaled_ctrl","cv2_nb_scaled_ctrl","iod_emp_scaled_trt","cv2_emp_scaled_trt","iod_nb_scaled_trt","cv2_nb_scaled_trt","iod_emp_combined","cv2_emp_combined","iod_nb_combined","cv2_nb_combined","empirical_difference","theoretical_difference"
0.01,317,0.854593004773625,0.330625225051486,1,0.521227074971367,0.561650180616139,0.320755965370239,0.789262737968248,0.381394911793868,1.41624318538976,0.651381190421725,1.78926273796825,0.902621986765235,0.764861994968039,0.886640751203012
0.02,633,0.170352884334322,0.283070190959449,0.337554253214275,0.470407209569636,0.276109167346697,0.3793370339285,0.349928186269761,0.46838952028577,0.446462051681019,0.662407224887949,0.687482439484035,0.938796729855406,-0.21594517320693,-0.25131429037137
0.03,950,0.109231487160847,0.316046968943154,0.214667552328398,0.565325574984147,0.126033481670891,0.335000064642066,0.237184491788154,0.446866025370222,0.235264968831738,0.65104703358522,0.451852044116552,1.01219160035437,-0.415782064753481,-0.560339556237817
0.04,1266,0.0639856535929582,0.325895746414268,0.12928009435765,0.444726694364044,0.176837396874093,0.355267085140857,0.241744551852456,0.458131040908559,0.240823050467051,0.681162831555125,0.371024646210106,0.902857735272603,-0.440339781088074,-0.531833089062497
0.05,1583,0.0821731266697094,0.316937042287596,0.164306864402373,0.480044517573198,0.992805343611911,0.473187191927538,1,0.657852229163539,1.07497847028162,0.790124234215134,1.16430686440237,1.13789674673674,0.284854236066487,0.0264101176656371
0.06,1899,0.260075352411428,0.314376398481834,0.210737574154641,0.462671341922862,0.0743154016420726,0.328455918067436,0.128746580951521,0.418358432787483,0.3343907540535,0.64283231654927,0.339484155106163,0.881029774710345,-0.30844156249577,-0.541545619604183
0.07,2216,0.035501768098169,0.313646359716198,0.078654456485609,0.435106299856018,0.251069100162492,0.373980406249743,0.202005648557532,0.485850441543119,0.286570868260661,0.687626765965941,0.280660105043141,0.920956741399137,-0.40105589770528,-0.640296636355996
0.08,2533,0.0322130598521806,0.353534243199278,0.0774620272509453,0.492710516261558,0.136097792280066,0.381405322645734,0.191651193223598,0.526465827788029,0.168310852132247,0.734939565845012,0.269113220474543,1.01917634404959,-0.566628713712765,-0.750063123575044
0.09,2849,0.0555668976494068,0.295521542503627,0.0896537905611924,0.416101305583654,0.0841333837315277,0.46161304442337,0.153489637185419,0.676559158564578,0.139700281380934,0.757134586926997,0.243143427746612,1.09266046414823,-0.617434305546063,-0.84951703640162
0.1,3166,0.038260138204048,0.340301731780874,0.0809381774400402,0.497945075252849,0.120633781885871,0.381135940473169,0.16086117794567,0.5434185753388,0.158893920089919,0.721437672254043,0.24179935538571,1.04136365059165,-0.562543752164125,-0.799564295205939
0.11,3482,1,0.342303041907294,0.648034093029651,0.427570997365691,0.0907146703591517,0.373473651504584,0.119615955829858,0.514208634183121,1.09071467035915,0.715776693411878,0.767650048859509,0.941779631548812,0.374937976947274,-0.174129582689303
0.12,3799,0.0260153891431541,0.253536995252757,0.060670734905686,0.358610782252128,0.327587499657565,0.398116831119241,0.249223537722479,0.582024002148946,0.353602888800719,0.651653826371997,0.309894272628165,0.940634784401075,-0.298050937571279,-0.63074051177291
0.13,4116,0.0517891706683492,0.367062693362421,0.104538526374359,0.448590655863556,0.213162781683327,0.408843090751319,0.187745132522237,0.626500830259062,0.264951952351676,0.77590578411374,0.292283658896596,1.07509148612262,-0.510953831762064,-0.782807827226022
0.14,4432,0.0287402553163652,0.374480128746675,0.0536068056723487,0.469037320114054,0.116938708115851,0.599075168115516,0.171431822283531,0.913638133443913,0.145678963432216,0.973555296862191,0.22503862795588,1.38267545355797,-0.827876333429975,-1.15763682560209
0.15,4749,0.0557048639330287,0.285028358401008,0.092481389229917,0.34333350405633,0.250137763135832,0.375262289566514,0.243257306040039,0.614170782288671,0.30584262706886,0.660290647967522,0.335738695269956,0.957504286345001,-0.354448020898662,-0.621765591075045
0.16,5065,0.0603051799717501,0.263229300542575,0.100254008342537,0.354827604480338,0.318671183867021,0.364290301660684,0.237739037725808,0.549227375039969,0.378976363838771,0.627519602203258,0.337993046068344,0.904054979520307,-0.248543238364488,-0.566061933451963
0.17,5382,0.0396775697921554,0.637611475228596,0.0539239995296435,0.706311918241178,0.229735558780698,0.410308730185581,0.202621929817255,0.648329868485617,0.269413128572853,1.04792020541418,0.256545929346898,1.3546417867268,-0.778507076841323,-1.0980958573799
0.18,5698,0.0448420675230143,0.30533736549037,0.0650870104085011,0.365748636470129,0.32721285590186,0.374120336195267,0.335078544826679,0.650309828035606,0.372054923424875,0.679457701685637,0.40016555523518,1.01605846450573,-0.307402778260762,-0.615892909270555
0.19,6015,0.0683727330844666,0.258120736317643,0.081049816734771,0.362842768370082,0.230768757513499,0.388634517323736,0.250795773739362,0.716632109942499,0.299141490597966,0.646755253641379,0.331845590474133,1.07947487831258,-0.347613763043413,-0.747629287838448
0.2,6332,0.0822774375491367,0.282430728574035,0.0852738993671594,0.332684203110442,0.482025704437533,0.40276780260037,0.369461939852043,0.699619299496281,0.56430314198667,0.685198531174405,0.454735839219202,1.03230350260672,-0.120895389187735,-0.577567663387521
0.21,6648,0,0.951689177867366,0.00213837707154636,0.999226569708024,0.468425247775791,0.36908450047765,0.328356758606267,0.573660504251554,0.468425247775791,1.32077367834502,0.330495135677814,1.57288707395958,-0.852348430569224,-1.24239193828176
0.22,6965,0.0466328924238129,0.421538450631035,0.054151683117718,0.436009527737187,0.459416888543061,0.363643325375442,0.382180983917102,0.607654785683249,0.506049780966874,0.785181776006477,0.43633266703482,1.04366431342044,-0.279131995039604,-0.607331646385616
0.23,7281,0.115404985632759,0.363803020763777,0.128053805249982,0.426868034517059,0.495047350019279,0.349661323335143,0.356190656397284,0.510694382619042,0.610452335652037,0.71346434409892,0.484244461647266,0.937562417136101,-0.103012008446883,-0.453317955488836
0.24,7598,0.0326966693543445,0.321412350858657,0.0392090263411184,0.425620784361845,0.278432314886175,0.367502497614129,0.286919080062111,0.63096479457127,0.31112898424052,0.688914848472786,0.326128106403229,1.05658557893312,-0.377785864232266,-0.730457472529886
0.25,7914,0.0296356998244687,0.381584422672682,0.052566520992243,0.479205326241931,0.502472911474293,0.325772762712763,0.351578258310341,0.527628816692598,0.532108611298761,0.707357185385445,0.404144779302584,1.00683414293453,-0.175248574086684,-0.602689363631945
0.26,8231,0.0441252367746188,0.297850873182586,0.047756593115558,0.387680021313056,0.70318260553904,0.325808605653458,0.44261853967071,0.587095379052303,0.747307842313659,0.623659478836044,0.490375132786267,0.974775400365359,0.123648363477615,-0.484400267579092
0.27,8548,0.102165835253528,0.33673013032793,0.0877792941776647,0.393801406063725,0.572525490636094,0.33709451838761,0.401572750963881,0.521679243738926,0.674691325889622,0.673824648715539,0.489352045141546,0.915480649802651,0.00086667717408262,-0.426128604661105
0.28,8864,0.0477527405030039,0.173438622298497,0.0973258216665529,0.235751318614838,0.311052454123991,0.355101950890046,0.233516197682886,0.570013384109277,0.358805194626995,0.528540573188543,0.330842019349439,0.805764702724116,-0.169735378561548,-0.474922683374677
0.29,9181,0.0312110173687839,0.607476226588326,0.028580341913182,0.609310088836769,0.421411628545181,0.30120574497985,0.268360018098971,0.500403944761525,0.452622645913965,0.908681971568176,0.296940360012153,1.10971403359829,-0.456059325654211,-0.81277367358614
0.3,9497,0.0308505424776331,0.487420279524447,0.0432838888223443,0.532466154170493,0.480144112729443,0.360893690151513,0.295201500275248,0.573098299114013,0.510994655207077,0.84831396967596,0.338485389097592,1.10556445328451,-0.337319314468883,-0.767079064186914
0.31,9814,0.0930811895375452,0.192054834113587,0.0831234744378209,0.246846657285042,0.293506690361288,0.327746401497656,0.284244074111757,0.521040649405776,0.386587879898833,0.519801235611243,0.367367548549578,0.767887306690817,-0.13321335571241,-0.40051975814124
0.32,10131,0.0287748701742341,0.3246460805353,0.044479166201555,0.391132008399341,0.343698086284362,0.36055883235895,0.217173589904819,0.580328993287515,0.372472956458596,0.68520491289425,0.261652756106374,0.971461001686856,-0.312731956435654,-0.709808245580482
0.33,10447,0.0736434994634916,0.388541366525366,0.0908962654720758,0.477853585264426,0.487294581868294,0.302953245533022,0.313331157501056,0.466362477422412,0.560938081331786,0.691494612058388,0.404227422973131,0.944216062686838,-0.130556530726602,-0.539988639713706
0.34,10764,5.26760640587565e-05,1,0.00500239088605774,1,0.723275575771021,0.304539355442571,0.471614952247085,0.469235807829485,0.72332825183508,1.30453935544257,0.476617343133143,1.46923580782948,-0.581211103607492,-0.992618464696342
0.35,11080,0.0771026309784609,0.137768976545539,0.0730186940823053,0.189215802403467,0.288364506868628,0.278615157132392,0.218327633279641,0.474795146941766,0.365467137847089,0.416384133677931,0.291346327361946,0.664010949345232,-0.0509169958308419,-0.372664621983287
0.36,11397,0.136379221669022,0.248569597120023,0.126688749965121,0.30791453559639,0.490514956901086,0.280355948823241,0.354666069356737,0.477532433119495,0.626894178570108,0.528925545943264,0.481354819321858,0.785446968715884,0.0979686326268442,-0.304092149394026
0.37,11713,0.0133858670305788,0.698163208082181,0.0168233418732213,0.695857627313818,0.464333174267282,0.310595394582222,0.29862316095988,0.504562153177362,0.47771904129786,1.0087586026644,0.315446502833102,1.20041978049118,-0.531039561366542,-0.884973277658079
