"percentile","rank_index","lo_rank","hi_rank","n_bin","iod_emp","cv2_emp","iod_nb","cv2_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.71,22477,22162,22477,316,6.13489385369658,0.544360911377425,8.17191425133501,1.20816137043017,0.088455947234833,0.199177150327591,0.0588453284896538,0.289077160053949
0.72,22794,22478,22794,317,4.77688469552467,0.651440831419746,7.11632775094748,1.34451953999709,0.0380806737754735,0.25079571092469,0.0282769014569068,0.331714636229272
0.73,23110,22795,23110,316,4.87140064759474,0.622023236758796,7.71529642779416,1.40218136745213,0.0415867377096896,0.236614771192694,0.045622263761528,0.34974476087929
0.74,23427,23111,23427,317,4.87443539531216,0.743848413980385,7.87640432044093,1.5408227627828,0.0416993115058419,0.295341377359187,0.0502877410662912,0.393096172892955
0.75,23744,23428,23744,317,5.54122589293439,0.696790101785032,8.73004596415702,1.27114046482112,0.0664338675695428,0.272656616867276,0.0750081048531241,0.308769926869212
0.76,24060,23745,24060,316,5.07649744305408,1.24734151651162,7.41316264801319,2.09995514441183,0.0491947918194358,0.538053448987164,0.0368728581960229,0.567929801683041
0.77,24377,24061,24377,317,6.05426749242795,0.271865767200668,8.57766774746116,0.543501747429975,0.0854651168913852,0.0678191225428854,0.070595427733118,0.0812464966593282
0.78,24693,24378,24693,316,8.50753974821546,0.964520137986234,11.0755247536765,1.83239912683934,0.176469113449051,0.401717593863274,0.142930153124829,0.48426841666267
0.79,25010,24694,25010,317,5.76270966719172,0.35534616408572,8.21549001880452,0.701556111406717,0.0746497957375407,0.108061382002716,0.06010722665508,0.13066809860564
0.8,25326,25011,25326,316,3.75031153402767,2.20562472267022,6.41643998122547,3.48175131650836,0,1,0.00800905205564488,1
0.81,25643,25327,25643,317,7.712180369176,0.473191831650723,9.93693875212166,0.880326315562969,0.146965301949345,0.164869640076737,0.109958167317642,0.186567281945944
0.82,25960,25644,25960,317,8.63118003177126,0.223323959800963,9.5692584237766,0.432711257199301,0.181055542824167,0.0444192336957134,0.0993106180317558,0.0466037106592984
0.83,26276,25961,26276,316,6.22533963800416,0.330462114241811,9.24179992427433,0.760485840952469,0.0918110285244715,0.0960658665572298,0.0898278411635281,0.149094680214247
0.84,26593,26277,26593,317,4.60230190568268,1.80122195402926,8.30365919061879,3.20147100191989,0.031604534990499,0.805055057843922,0.0626604924406438,0.912359888126743
0.85,26909,26594,26909,316,5.66645979002058,0.644872596093009,8.47205740469662,1.34852873881766,0.0710794119490744,0.247629451059207,0.0675370880750075,0.332968262027691
0.86,27226,26910,27226,317,6.00478391963263,0.217068085624818,9.8272198154296,0.47793952304626,0.0836295265374396,0.0414035495214856,0.106780848065122,0.060746017743836
0.87,27542,27227,27542,316,4.79976004651979,0.557110263085018,7.38657990668054,1.16151278996432,0.0389292336360045,0.205323056893752,0.0361030562058882,0.274490738539621
0.88,27859,27543,27859,317,5.04430826381291,1.18971543955359,7.98454062698527,2.02683001514619,0.0480007360231632,0.510274429874568,0.0534192293857968,0.545064497999488
0.89,28176,27860,28176,317,4.17652262804984,0.152531850736603,6.78520209150139,0.326575648441128,0.0158102765976056,0.0102934445646519,0.0186879283545299,0.0134164472620802
0.9,28492,28177,28492,316,4.18492845798948,1.55698281386262,6.13987203018949,2.9549336339905,0.0161220903871621,0.687318017585647,0,0.835270769192383
0.91,28809,28493,28809,317,4.65494177934669,0.136719758804077,8.8278530627581,0.305393529001444,0.0335572081479171,0.00267112447640936,0.077840472599182,0.0067930662367937
0.92,29125,28810,29125,316,4.72958644579989,0.135979670107187,8.79244410743138,0.283668742243728,0.0363261478581064,0.00231435998468621,0.0768150748067575,0
0.93,29442,29126,29442,317,5.669368628554,0.135740629746181,8.58926337582325,0.318629361893256,0.0711873151511173,0.00219912904918629,0.0709312222126373,0.0109317438926874
0.94,29759,29443,29759,317,4.33329908075632,0.131178655138101,8.54927384934616,0.332069176699228,0.021625890306506,0,0.0697731769726306,0.0151342041149857
0.95,30075,29760,30075,316,5.52891470496046,0.144034067908808,9.03614657000839,0.293977284066343,0.0659771847430211,0.00619703398025731,0.0838723845982821,0.00322335073696007
0.96,30392,30076,30392,317,4.58756193601631,0.140674360694037,7.91837883750453,0.306981286635772,0.0310577566434916,0.00457746562060927,0.0515032690799805,0.00728953798117742
0.97,30708,30393,30708,316,5.49111830764553,0.140216093194457,9.56177884569371,0.34017475403886,0.0645751295071922,0.00435655484025588,0.099094019072998,0.0176687157016654
0.98,31025,30709,31025,317,4.82217417525146,0.137539517052922,7.51738796574093,0.295873495742362,0.0397606844825741,0.0030662941854107,0.0398910893109107,0.00381627216159046
0.99,31341,31026,31341,316,6.18734997530141,0.144308082332599,9.80685726826922,0.291359955395908,0.090401804119935,0.00632912438650115,0.106191174895898,0.0024049451424649
1,31658,31342,31658,317,5.89101876284337,0.145175019933761,8.63127410451303,0.317981489999958,0.0794094144351612,0.00674703720415905,0.0721477988684346,0.0107291625401885
