"percentile","rank_index","iod_emp_scaled_ctrl","cv2_emp_scaled_ctrl","iod_nb_scaled_ctrl","cv2_nb_scaled_ctrl","iod_emp_scaled_trt","cv2_emp_scaled_trt","iod_nb_scaled_trt","cv2_nb_scaled_trt","iod_emp_combined","cv2_emp_combined","iod_nb_combined","cv2_nb_combined","empirical_difference","theoretical_difference"
0.01,316,0.586613284020676,0.483836942062108,1,0.500367150314588,0.698440689851605,0.382734882495578,1,0.443906560562402,1.28505397387228,0.866571824557686,2,0.94427371087699,0.418482149314596,1.05572628912301
0.02,632,0.404322072976067,0.517655651932005,0.707268363327228,0.546141798102124,0.329226469009348,0.362839976597255,0.424352468006055,0.398775686536846,0.733548541985415,0.88049562852926,1.13162083133328,0.944917484638971,-0.146947086543846,0.186703346694313
0.03,947,0.286019818344898,0.461141873471399,0.524934636516917,0.489386096018856,0.492646805176606,0.331022375688626,0.595272250046137,0.391554741069321,0.778666623521505,0.792164249160025,1.12020688656305,0.880940837088176,-0.01349762563852,0.239266049474878
0.04,1263,0.296640453825598,0.498602945399057,0.430596427727019,0.566427172102994,0.181992226533981,0.381436329940769,0.218335018118847,0.411230478951081,0.478632680359579,0.880039275339826,0.648931445845866,0.977657651054075,-0.401406594980247,-0.328726205208209
0.05,1579,0.217981514012267,0.500893920811206,0.36710688871257,0.5831195910898,0.189924714945073,0.359651410741253,0.227260911308209,0.401433620778167,0.407906228957341,0.860545331552459,0.594367800020779,0.984553211867967,-0.452639102595118,-0.390185411847188
0.06,1895,0.19708877523379,0.479044406504468,0.304538666852039,0.527175981823741,0.188495659776928,0.377805705106456,0.220974298414469,0.437995118026372,0.385584435010718,0.856850111610924,0.525512965266508,0.965171099850113,-0.471265676600206,-0.439658134583605
0.07,2211,0.206291023077498,0.416020442300009,0.286996050520524,0.467710680433377,0.154212261672194,0.310245549948645,0.156057356167726,0.303690269818867,0.360503284749693,0.726265992248654,0.44305340668825,0.771400950252244,-0.365762707498961,-0.328347543563994
0.08,2526,0.165579495652257,0.462582922493639,0.257176041536287,0.512285215301383,0.29311683410861,0.464604216925483,0.383210331407119,0.516485045698941,0.458696329760867,0.927187139419122,0.640386372943407,1.02877026100032,-0.468490809658255,-0.388383888056918
0.09,2842,0.224540100209324,0.429261410142487,0.284999135571095,0.514026052106265,0.0758730234719363,0.33042808330672,0.125292870939656,0.398307549364165,0.30041312368126,0.759689493449207,0.410292006510751,0.912333601470429,-0.459276369767947,-0.502041594959679
0.1,3158,0.154349243095723,0.44477545046708,0.23496589739475,0.580946150412835,0.109970653447494,0.54211269329053,0.157946027688777,0.589267669305592,0.264319896543218,0.98688814375761,0.392911925083527,1.17021381971843,-0.722568247214393,-0.7773018946349
0.11,3474,0.227401156251327,0.428462027825455,0.245188832399494,0.468804198055082,0.0823663217283023,0.353277953162857,0.119680112205904,0.367670239466005,0.309767477979629,0.781739980988312,0.364868944605399,0.836474437521087,-0.471972503008683,-0.471605492915688
0.12,3790,0.247185312729752,0.431960319073065,0.274774904711011,0.557450442895104,0.0988396310060118,0.30844461354692,0.118149245324481,0.311485712673178,0.346024943735764,0.740404932619985,0.392924150035492,0.868936155568283,-0.394379988884221,-0.47601200553279
0.13,4105,0.225158352796177,0.412902920242086,0.26221974928187,0.445638408237434,0.155205000601408,0.648877983754093,0.15977297650642,0.651970765223287,0.380363353397585,1.06178090399618,0.42199272578829,1.09760917346072,-0.681417550598594,-0.675616447672431
0.14,4421,0.277548697234139,0.391099193177529,0.266032179684813,0.441450328973675,0.188845016492051,0.367179993446963,0.173884050693073,0.36984797476071,0.466393713726189,0.758279186624492,0.439916230377886,0.811298303734386,-0.291885472898302,-0.3713820733565
0.15,4737,0.263521580931891,0.42304901817744,0.285082792040562,0.462161689852829,0.123054671588619,0.360988328918436,0.141039123274478,0.392072962629124,0.38657625252051,0.784037347095876,0.42612191531504,0.854234652481953,-0.397461094575366,-0.428112737166913
0.16,5053,0.168785174335545,0.447404297189282,0.176884917278326,0.474084233778929,0.180225111043753,0.353875556431367,0.146308745159136,0.386240419101096,0.349010285379299,0.801279853620649,0.323193662437462,0.860324652880025,-0.45226956824135,-0.537130990442563
0.17,5369,0.326362316703968,0.313407050217024,0.280199194478982,0.371010753087557,0.0523604723877191,0.865563776118385,0.0885183473859493,0.961976990726818,0.378722789091687,1.17897082633541,0.368717541864931,1.33298774381438,-0.800248037243722,-0.964270201949444
0.18,5684,0.247551379503547,0.578409699079068,0.258934501891001,0.620990389251172,0.131253135231463,0.354091104080022,0.125811484461615,0.364278661288255,0.37880451473501,0.93250080315909,0.384745986352616,0.985269050539427,-0.553696288424081,-0.600523064186811
0.19,6000,0.279860308567062,0.271293743296065,0.218751660212274,0.307714759769973,0.238373789560554,0.39627177450259,0.209110145611181,0.467307750740334,0.518234098127616,0.667565517798655,0.427861805823455,0.775022510510307,-0.149331419671039,-0.347160704686852
0.2,6316,0.795092492282382,0.342215131872247,0.549806179004234,0.384969763865937,0.0904045513572687,0.38515126485543,0.119367025233519,0.443394034625095,0.885497043639651,0.727366396727678,0.669173204237753,0.828363798491032,0.158130646911974,-0.159190594253279
0.21,6632,0.283397263812144,0.435142142827627,0.235631209271458,0.455586548516193,0.113407396913016,0.368841460619706,0.124235816903123,0.455373663943923,0.396804660725161,0.803983603447333,0.359867026174581,0.910960212460115,-0.407178942722172,-0.551093186285534
0.22,6948,0.433907980911186,0.283129124043982,0.35021686316075,0.352744890198898,0.105396735165284,0.383387924077467,0.109452095364413,0.453748655685242,0.53930471607647,0.666517048121449,0.459668958525163,0.806493545884141,-0.127212332044979,-0.346824587358978
0.23,7263,0.411909109077444,0.457808561849559,0.343599412193843,0.42453192983054,0.220286204086843,0.361903828806382,0.172452431442509,0.402431847399769,0.632195313164287,0.819712390655941,0.516051843636352,0.826963777230308,-0.187517077491654,-0.310911933593957
0.24,7579,1,0.236436821350757,0.766892047611623,0.273176609905364,0.0596205518356848,0.404293356468118,0.0963085653428112,0.513983070403288,1.05962055183568,0.640730177818875,0.863200612954435,0.787159680308651,0.41889037401681,0.0760409326457835
0.25,7895,0.28395903825581,0.510431336980859,0.288877894598437,0.531291470257923,0.165270318604578,0.318344395912142,0.118404551497935,0.34618321238987,0.449229356860387,0.828775732893001,0.407282446096372,0.877474682647793,-0.379546376032614,-0.470192236551422
0.26,8211,0.654428223553572,0.279965406710202,0.514494439269723,0.321108421246815,0.108410509508336,0.312081718555207,0.106972339795992,0.366891429481728,0.762838733061908,0.592047125265409,0.621466779065716,0.687999850728543,0.170791607796498,-0.0665330716628274
0.27,8527,0.391128806681735,0.676207279268314,0.317949820241753,0.665601960591432,0.275893882948188,0.303664582020874,0.239161765574587,0.363664282864938,0.667022689629923,0.979871861289188,0.557111585816339,1.02926624345637,-0.312849171659265,-0.47215465764003
0.28,8842,0.517223180105099,0.212619189799417,0.414945898383143,0.253972645924804,0.125265946661895,0.341160720492186,0.106244311929648,0.430234859308178,0.642489126766993,0.553779910291603,0.521190210312791,0.684207505232982,0.0887092164753908,-0.163017294920191
0.29,9158,0.611944412278342,0.318345808217685,0.481100445649859,0.366439705051646,0.149858017795693,0.329299496820529,0.12397022648037,0.397288049581652,0.761802430074036,0.647645305038214,0.605070672130229,0.763727754633298,0.114157125035822,-0.158657082503069
0.3,9474,0.421044632956795,0.80614789654258,0.252309209135521,0.834798318899628,0.161367790038917,0.317015997973617,0.143722631785904,0.401038625049608,0.582412422995712,1.1231638945162,0.396031840921425,1.23583694394924,-0.540751471520484,-0.839805103027811
0.31,9790,0.365876088954634,0.337451924810641,0.29363245144688,0.359583937317193,0.108417288697469,0.39932958008969,0.100319708812599,0.503514191678137,0.474293377652104,0.736781504900331,0.393952160259479,0.86309812899533,-0.262488127248227,-0.469145968735851
0.32,10106,0.4973975027236,0.83288106188141,0.350077716044786,0.79167108960174,0.205781068675057,0.287191868477856,0.144004831273893,0.345662643075352,0.703178571398657,1.12007293035927,0.494082547318679,1.13733373267709,-0.416894358960608,-0.643251185358413
0.33,10421,0.474273313493387,0.184078281960208,0.368661663055262,0.215679375072417,0.156530384700803,0.28493996776885,0.138666706651746,0.297506251397772,0.63080369819419,0.469018249729058,0.507328369707009,0.51318562647019,0.161785448465133,-0.00585725676318094
0.34,10737,0.497006481465318,0.330655478425659,0.347489806942477,0.352044069439251,0.0891377270796017,0.331875297629406,0.0661153459290861,0.379640823727624,0.586144208544919,0.662530776055065,0.413605152871563,0.731684893166874,-0.0763865675101457,-0.318079740295312
0.35,11053,0.565532785744494,0.255817820140327,0.389505913537478,0.333807860082704,0.115268227900861,0.302402745159582,0.0928093020634301,0.303816818735265,0.680801013645355,0.558220565299909,0.482315215600908,0.637624678817969,0.122580448345446,-0.155309463217061
0.36,11369,0.486737346872144,0.191153957779716,0.328065028797779,0.200057958474925,0.291286663633963,0.299888896871902,0.216978786476616,0.285206713583553,0.778024010506107,0.491042854651617,0.545043815274395,0.485264672058479,0.28698115585449,0.0597791432159164
0.37,11685,0.482945372058562,0.401967720191399,0.367896299706577,0.507652434933722,1,0.249634245063736,0.679216208654882,0.258076841879974,1.48294537205856,0.651601965255135,1.04711250836146,0.765729276813696,0.831343406803428,0.281383231547763
0.38,12000,0.386154278416855,0.315619924499433,0.26312091593012,0.310475988464733,0.265311342127223,0.304171862284101,0.171669622926892,0.288187608149754,0.651465620544079,0.619791786783535,0.434790538857012,0.598663596614487,0.031673833760544,-0.163873057757476
0.39,12316,0.404235574875079,0.200849811646889,0.291487790489221,0.231601149731782,0.223386113707107,0.179237506655173,0.141828300232836,0.16928398315578,0.627621688582185,0.380087318302062,0.433316090722057,0.400885132887562,0.247534370280123,0.0324309578344948
0.4,12632,0.91251604048455,0.207625190563907,0.714857406340308,0.241395565392784,0.232390148613402,0.371304877117694,0.181084561041026,0.352157580579797,1.14490618909795,0.578930067681602,0.895941967381334,0.593553145972582,0.56597612141635,0.302388821408752
0.41,12948,0.349123359480641,0.212021706962996,0.268326901885357,0.25908346839546,0.171207646569131,0.206078490466675,0.114202913793585,0.17589282104323,0.520331006049772,0.418100197429672,0.382529815678941,0.43497628943869,0.1022308086201,-0.052446473759749
0.42,13264,0.326115174011304,0.608905775510411,0.259402137525625,0.698421368290333,0.307982336754848,0.251122246001107,0.242301240463913,0.2592504985168,0.634097510766153,0.860028021511518,0.501703377989537,0.957671866807133,-0.225930510745365,-0.455968488817595
0.43,13579,0.52025148254806,0.278668137943613,0.355902813749618,0.342386243301049,0.280856005030063,0.421928280570438,0.21615599757651,0.392054597420956,0.801107487578123,0.70059641851405,0.572058811326128,0.734440840722005,0.100511069064072,-0.162382029395877
0.44,13895,0.712571371279278,0.235981671504484,0.491629660452921,0.314447349323587,0.320397924385004,0.120374793906754,0.242230926389227,0.113163849337185,1.03296929566428,0.356356465411239,0.733860586842147,0.427611198660772,0.676612830253044,0.306249388181375
0.45,14211,0.255559203144524,0.263096919737909,0.193915967585865,0.351933701741617,0.157560212247514,0.317392253099056,0.130202076255513,0.308613194974951,0.413119415392038,0.580489172836965,0.324118043841378,0.660546896716568,-0.167369757444927,-0.336428852875191
0.46,14527,0.605709925570327,0.301904596269815,0.452816993999588,0.392955684925741,0.124641083939677,0.510860990089654,0.104338775830905,0.482174850811011,0.730351009510004,0.812765586359468,0.557155769830493,0.875130535736752,-0.0824145768494643,-0.31797476590626
0.47,14843,0.301673048989396,0.247542827371127,0.24987708023452,0.327438155391729,0.203489183725133,0.39656665413894,0.193227295567282,0.38244063727507,0.50516223271453,0.644109481510067,0.443104375801802,0.709878792666799,-0.138947248795537,-0.266774416864997
0.48,15158,0.203697091319957,1,0.199946767523409,1,0.183475726506183,0.170012696607852,0.152042506008391,0.178614885121125,0.387172817826139,1.17001269660785,0.351989273531799,1.17861488512113,-0.782839878781712,-0.826625611589326
0.49,15474,0.4523870267114,0.154046335642976,0.337624132658847,0.147566469730483,0.193825266924932,0.0719597800278308,0.152924256697912,0.0813011320853095,0.646212293636332,0.226006115670807,0.490548389356759,0.228867601815793,0.420206177965525,0.261680787540966
0.5,15790,0.273617724970655,0.220202355632835,0.216909703326425,0.35029380647638,0.171355036806936,0.284844673244587,0.206237465291242,0.292281656099636,0.444972761777591,0.505047028877422,0.423147168617667,0.642575462576016,-0.0600742670998303,-0.21942829395835
0.51,16106,0.325889069448047,0.251116753541757,0.235119965336828,0.319034207094948,0.0637481065366539,1,0.0459058008021109,1,0.3896371759847,1.25111675354176,0.281025766138939,1.31903420709495,-0.861479577557057,-1.03800844095601
0.52,16422,0.872437356602994,0.2274173295411,0.576113203350747,0.251111869584365,0.19973999593421,0.0642381552882147,0.160911185183861,0.0716780102397487,1.0721773525372,0.291655484829315,0.737024388534608,0.322789879824114,0.780521867707889,0.414234508710495
0.53,16737,0.575379063367462,0.0912813174461216,0.433419746136568,0.133733003838515,0.120483974403517,0.0689233661010612,0.0892313787300058,0.0728857243143226,0.695863037770979,0.160204683547183,0.522651124866574,0.206618728152838,0.535658354223796,0.316032396713736
0.54,17053,0.303835879438983,0.412299030073601,0.316076428988052,0.516992327084244,0.174747299034575,0.206153430662993,0.148896063189519,0.203379566579709,0.478583178473558,0.618452460736594,0.464972492177571,0.720371893663953,-0.139869282263036,-0.255399401486382
0.55,17369,0.288546198143509,0.0940361961342912,0.227578557525144,0.11781807027301,0.084790660894355,0.800788862637448,0.096683385327378,0.807711422011816,0.373336859037864,0.894825058771739,0.324261942852522,0.925529492284826,-0.521488199733875,-0.601267549432304
0.56,17685,0.308244078820771,0.350433029454879,0.191165663702537,0.345596723182891,0.185383321542814,0.107996371506076,0.158604367547123,0.101207523807769,0.493627400363586,0.458429400960955,0.349770031249659,0.44680424699066,0.0351979994026304,-0.0970342157410005
0.57,18001,0.241792490894748,0.268763110202408,0.189052757327168,0.272470649467725,0.168960958126567,0.265706801101826,0.126766246619301,0.27586501295299,0.410753449021315,0.534469911304234,0.315819003946469,0.548335662420715,-0.123716462282919,-0.232516658474246
