"percentile","rank_index","lo_rank","hi_rank","n_bin","iod_emp","cv2_emp","iod_nb","cv2_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.01,317,1,317,317,15.3920486574074,1.22945116260597,26.7732517054777,1.93952306601446,1,0.230613422198692,1,0.520809293437207
0.02,633,318,633,316,8.98589281582538,1.13674714814225,14.4471621643069,1.74555369310039,0.473934220069511,0.211697018377232,0.452947403571482,0.464800315054945
0.03,950,634,950,317,8.05537286699158,1.15497101412674,13.4587501912518,1.97525942434478,0.397521045815036,0.215415627653704,0.409080016887755,0.531128226220838
0.04,1266,951,1266,316,6.97693430841147,1.16327058970015,9.84956209410804,1.66745749680941,0.308960973994109,0.217109169449077,0.248898175522203,0.44224990875067
0.05,1583,1267,1583,317,6.32306204036152,1.19480961277746,9.77983360951493,1.60482303211164,0.255265773132172,0.223544758027588,0.245803508035465,0.424164103107547
0.06,1899,1584,1899,316,5.84258985486653,1.11327607405604,9.25146419319201,1.63665115396896,0.215809977605521,0.206907707816017,0.222353584188375,0.433354526122652
0.07,2216,1900,2216,317,5.60949349455502,1.08051469551327,8.14296891651482,1.38654392305735,0.196668386045995,0.200222695631294,0.173156698411298,0.36113564806513
0.08,2533,2217,2533,317,5.19041233162739,1.18054169547302,8.29103156903967,1.73982931415528,0.162253947140423,0.22063336646614,0.17972796809316,0.463147391133134
0.09,2849,2534,2849,316,4.98483854739917,0.98875425850813,7.83250382536099,1.3471688457316,0.145372476285263,0.181498830313657,0.159377735208992,0.349766029131965
0.1,3166,2850,3166,317,4.367012485628,1.20071714428512,7.96676827698745,1.83567892147579,0.0946373463439394,0.224750199369404,0.165336617515094,0.490824124339571
0.11,3482,3167,3482,316,5.55253456971364,0.918684515660537,7.63116629650118,1.3255301746504,0.191990987936791,0.167200986158378,0.150442036863352,0.343517826941072
0.12,3799,3483,3799,317,4.85624502737589,0.995178612803144,7.88368269870234,1.16537597673234,0.13481253174474,0.18280973017964,0.161649139732718,0.297273036465853
0.13,4116,3800,4116,317,6.85198676579363,0.849730699524663,8.52502808607395,1.30294777100284,0.298700432714268,0.153130848650283,0.190113127293186,0.336997120405221
0.14,4432,4117,4432,316,5.44568225935829,1.01582320967298,6.73404964969845,1.29729333085934,0.183216405273722,0.187022293501523,0.110626490392312,0.335364391428461
0.15,4749,4433,4749,317,7.10297330913694,0.705294764630451,8.74764009743994,1.06283870872252,0.319311144495414,0.12365846294407,0.199993022973578,0.267665230135098
0.16,5065,4750,5065,316,5.65860559635004,0.861586259931363,8.28491050872947,1.07919655638194,0.200701412524546,0.15554999489201,0.17945630513595,0.272388585797761
0.17,5382,5066,5382,317,5.89937602430839,1.87501348041688,6.94039654231109,2.01725357925857,0.220473189249982,0.362341455404941,0.119784512731161,0.543254108154735
0.18,5698,5383,5698,316,6.42501332323997,0.837958252566033,8.0514890925748,1.0579788807314,0.263637889338625,0.150728661841822,0.169096669880752,0.266261946736245
0.19,6015,5699,6015,317,5.00798319896534,0.915197562369783,7.8565972513822,1.13648591626555,0.147273087116231,0.166489467709732,0.160447042000715,0.288930983553905
