"percentile","rank_index","lo_rank","hi_rank","n_bin","iod_emp","cv2_emp","iod_nb","cv2_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.01,315,1,315,315,19.9612563690051,1.52790047240686,42.0451813357498,3.93947587506665,0.840763124725312,0.531083014742474,1,0.627988410176253
0.02,631,316,631,316,23.1412604781933,1.32554134431794,37.233804183337,3.56194527168944,1,0.446706561747778,0.862876828139226,0.556170053725999
0.03,946,632,946,315,9.70395471511259,1.33078260987575,19.3486176438695,3.3014490317638,0.327134648775736,0.448891980320925,0.353153015200653,0.506615364263545
0.04,1261,947,1261,315,7.87302852458573,1.36402284836898,19.1103536770823,3.48771545811059,0.235452073713746,0.462751960086821,0.346362545480438,0.542049176734432
0.05,1577,1262,1577,316,7.926789378238,1.32878242060483,16.7164522519169,3.61716601782362,0.238144117514241,0.448057973584526,0.278136890716275,0.566674800079902
0.06,1892,1578,1892,315,7.42556317049687,1.23356974123394,14.7256045260474,3.16168979413335,0.21304550368042,0.408357722643007,0.221398176162138,0.480028701737193
0.07,2207,1893,2207,315,10.3623418691627,1.31196688893617,16.2092208654577,3.35271111749325,0.360103006530061,0.441046503774288,0.263680909741316,0.516367047206245
0.08,2523,2208,2523,316,7.80831555610619,1.01422635110399,14.0228518171992,2.77201101877942,0.232211609067598,0.316899445362509,0.201369881264765,0.405899375692849
0.09,2838,2524,2838,315,5.77782535680925,1.36962162174538,13.2853576242042,3.78066787502973,0.13053598114067,0.465086446517373,0.180351461845771,0.597778065765027
0.1,3153,2839,3153,315,6.34940454781801,1.25639570187799,12.8865892696384,3.4316166642732,0.159157480114614,0.417875324411359,0.168986653001313,0.531377397715189
0.11,3469,3154,3469,316,6.54628820748903,1.17668118117701,13.7078764997326,3.14097122623175,0.169016316041295,0.384637246285401,0.192393155221324,0.476087369613691
0.12,3784,3470,3784,315,6.47393324631295,1.41586012762371,14.813063458241,3.9954832468568,0.165393183009797,0.48436623465756,0.223890736152771,0.638642797807573
0.13,4099,3785,4099,315,9.18418622553692,1.15411918481251,14.5427789734268,2.81057464029123,0.301107540852469,0.375229708094789,0.21618768883629,0.413235405913903
0.14,4415,4100,4415,316,7.0165764441267,1.09791250375682,13.449943455444,2.73853926401646,0.192565728780809,0.351793550670746,0.185042121195066,0.399531980856305
0.15,4730,4416,4730,315,5.79337265246143,1.69053510043776,11.5637042848084,4.02710496712716,0.131314503021026,0.598895784924646,0.131284727049424,0.644658257104466
0.16,5045,4731,5045,315,7.13283038366148,1.08196564087459,12.3919854341017,2.55057563966478,0.198387077884228,0.345144284393003,0.154890554401084,0.36377530721816
0.17,5361,5046,5361,316,6.84408822186247,0.945861687712453,11.8601015620161,2.57561943935067,0.183928480339627,0.288393848102673,0.13973198310401,0.368539436315564
0.18,5676,5362,5676,315,6.75268474634524,2.18437116415754,11.8631308134944,4.82355012327183,0.179351503917314,0.804807600275164,0.139818316093072,0.796167516500653
0.19,5991,5677,5991,315,7.1904802823982,0.924037854947707,12.4305676775244,2.26846530741315,0.201273863378691,0.279294097491821,0.155990139702348,0.310108928337336
0.2,6307,5992,6307,316,6.43742744864924,1.20662174940807,11.48968336471,2.83911071884523,0.163565176205471,0.397121382641594,0.129175147395529,0.418663877785986
0.21,6622,6308,6622,315,20.8385689021709,0.930164313948325,32.1394584583507,2.4061581715165,0.884694044819722,0.281848609782773,0.717689115300047,0.336302500742777
0.22,6937,6623,6937,315,8.01289663686361,1.59583896578091,12.4809768113745,3.68047074282212,0.242455888924345,0.559410914486079,0.157426788733451,0.578717376931308
0.23,7253,6938,7253,316,6.28345693556936,2.65249897015082,11.6902253226659,5.89504499292518,0.15585519139242,1,0.13489054830778,1
0.24,7568,7254,7568,315,9.81623210301093,1.13408856777195,15.3712092820232,2.99558385114415,0.332756874344967,0.366877663721304,0.239797767194699,0.448430055917785
0.25,7884,7569,7884,316,7.41705926615007,1.07017064188856,13.0374890527003,2.74168639456037,0.212619675565322,0.340226195513516,0.173287263041034,0.40013066541638
0.26,8199,7885,8199,315,9.53024579709977,1.51022640966159,13.9181411991289,3.36817826123961,0.318436274697607,0.523713568458852,0.198385652088281,0.519309391039848
0.27,8514,8200,8514,315,9.18966869989352,0.869684978480465,13.0632669297903,2.13852480153015,0.301382072600021,0.256630909674815,0.174021926767957,0.285390101610837
0.28,8830,8515,8830,316,6.43218346540564,1.14025951806608,11.6931760070814,3.16139186814379,0.163302586763121,0.369450727275903,0.134974642153138,0.47997202671609
0.29,9145,8831,9145,315,9.09171354225678,0.992786452247126,16.3737968327674,2.43681608910947,0.296477024466893,0.307959781334542,0.268371287970812,0.34213461404437
0.3,9460,9146,9460,315,5.79807084873077,1.49951381949689,10.1177443836566,3.58456950574077,0.131549762494809,0.51924680499224,0.0900751935315631,0.560473904303879
0.31,9776,9461,9776,316,6.76490818698361,1.53932045186386,11.2789813328346,3.53673897374521,0.179963585671151,0.535844734013326,0.123170186650813,0.551375012279409
0.32,10091,9777,10091,315,7.1053531814785,1.14151725405358,12.5130535974939,2.9378363139418,0.197011172801507,0.369975157789274,0.158340969957756,0.437444633348534
0.33,10406,10092,10406,315,5.22050379089554,1.09649133228176,10.0488188195789,2.93722293723435,0.102628424536301,0.351200973457676,0.0881108303837092,0.437327949544308
