"percentile","rank_index","iod_emp_scaled_ctrl","cv2_emp_scaled_ctrl","iod_nb_scaled_ctrl","cv2_nb_scaled_ctrl","iod_emp_scaled_trt","cv2_emp_scaled_trt","iod_nb_scaled_trt","cv2_nb_scaled_trt","iod_emp_combined","cv2_emp_combined","iod_nb_combined","cv2_nb_combined","empirical_difference","theoretical_difference"
0.01,316,1,0.243799683425407,1,0.379898682993094,1,0.262480312739721,1,0.242760757021534,2,0.506279996165128,2,0.622659440014628,1.49372000383487,1.37734055998537
0.02,631,0.567945417992807,0.231043901000749,0.649761431671582,0.405150964920259,0.509000431131933,0.237599782802033,0.507117093762694,0.247828370029646,1.07694584912474,0.468643683802782,1.15687852543428,0.652979334949905,0.608302165321957,0.503899190484371
0.03,947,0.461536060870632,0.225610074145625,0.486071541542029,0.371989619611,0.364910860529632,0.238914371566406,0.408708303349289,0.254859573502014,0.826446921400264,0.464524445712032,0.894779844891318,0.626849193113014,0.361922475688232,0.267930651778304
0.04,1262,0.344900124039577,0.203180295820266,0.452075407008207,0.37742493148022,0.275375717819675,0.205858096189515,0.342989109301596,0.220705705971951,0.620275841859252,0.409038392009781,0.795064516309803,0.598130637452171,0.211237449849471,0.196933878857632
0.05,1578,0.336327188379577,0.199895468277972,0.37933066948926,0.343661662174513,0.239541704465628,0.200137204563164,0.301632828352348,0.233074655477563,0.575868892845204,0.400032672841137,0.680963497841608,0.576736317652076,0.175836220004068,0.104227180189532
0.06,1893,0.296715471010609,0.196207817686665,0.374752073248937,0.343896638484172,0.194375310376296,0.212351931108564,0.241287103911536,0.232300328744446,0.491090781386906,0.408559748795228,0.616039177160473,0.576196967228618,0.0825310325916774,0.0398422099318554
0.07,2209,0.259635868999774,0.192736807079251,0.382696090279005,0.393674719482989,0.213342100634157,0.210336156985982,0.262795757327944,0.243970245412728,0.472977969633932,0.403072964065232,0.645491847606949,0.637644964895717,0.0699050055686996,0.00784688271123202
0.08,2524,0.237647711842249,0.180611812120349,0.32946648547204,0.317896914099465,0.168556684767007,0.196304010997751,0.242586725666417,0.245840247274409,0.406204396609256,0.376915823118099,0.572053211138457,0.563737161373874,0.0292885734911564,0.00831604976458256
0.09,2840,0.283470665343989,0.1700946693283,0.350302297875444,0.318503787571929,0.168052727748478,0.202599534904073,0.217829223770034,0.241937416942821,0.451523393092467,0.372694204232373,0.568131521645478,0.56044120451475,0.0788291888600938,0.00769031713072765
0.1,3155,0.283447462516121,0.170728262292092,0.330970474517297,0.346680054041665,0.143825103187119,0.204574086965643,0.190882209765816,0.243225652886083,0.42727256570324,0.375302349257735,0.521852684283114,0.589905706927748,0.0519702164455055,-0.0680530226446344
0.11,3471,0.265056239219106,0.183583191413241,0.281597099916873,0.350282492170843,0.146091875065083,0.211776062271785,0.198568024854573,0.276373310811619,0.411148114284189,0.395359253685026,0.480165124771446,0.626655802982462,0.0157888605991632,-0.146490678211016
0.12,3786,0.366965379317739,0.189967635575613,0.330663607896795,0.335246190153671,0.128140823252872,0.167699208776111,0.170012065430931,0.19888237621501,0.495106202570611,0.357666844351724,0.500675673327726,0.534128566368681,0.137439358218887,-0.0334528930409553
0.13,4102,0.340547926714573,0.152678703700731,0.282934990411244,0.216108714124791,0.116569098763926,0.236944122355965,0.201757432837931,0.319084396009565,0.457117025478499,0.389622826056697,0.484692423249175,0.535193110134356,0.067494199421802,-0.0505006868851814
