"comparison","total_features","control_mode","control_cutoff_center_rank","control_terminal_start_rank","control_cutoff_range_rank_min","control_cutoff_range_rank_max","control_center_nb_support","control_nb_support_threshold","control_pre_evs_remainder_size","control_pre_evs_leading_edge_size","control_left_median_log_nb2","control_right_median_log_nb2","control_right_left_log_nb2_diff","control_left_median_nb_gap","control_right_median_nb_gap","control_right_left_nb_gap_diff","control_left_median_log_alpha_mu","control_right_median_log_alpha_mu","control_right_left_log_alpha_mu_diff","treatment_mode","treatment_cutoff_center_rank","treatment_terminal_start_rank","treatment_cutoff_range_rank_min","treatment_cutoff_range_rank_max","treatment_center_nb_support","treatment_nb_support_threshold","treatment_pre_evs_remainder_size","treatment_pre_evs_leading_edge_size","treatment_left_median_log_nb2","treatment_right_median_log_nb2","treatment_right_left_log_nb2_diff","treatment_left_median_nb_gap","treatment_right_median_nb_gap","treatment_right_left_nb_gap_diff","treatment_left_median_log_alpha_mu","treatment_right_median_log_alpha_mu","treatment_right_left_log_alpha_mu_diff"
"RT8_ZT14",31757,"terminal_start = second of final two d2 zero-crossings before sustained rise; cutoff_center = first of those two zeros",26162,26520,26091,26327,0.506366502265615,0.35445655158593,26161,5596,3.74242022104197,3.77276093809464,0.0303407170526722,1.33883757726661,1.7276936495883,0.388856072321684,1.50915057838873,1.90278572242156,0.393635144032827,"terminal_start = second of final two d2 zero-crossings before sustained rise; cutoff_center = first of those two zeros",28103,28646,26771,28646,0.440448483249511,0.308313938274658,28102,3655,3.55248682920838,4.06044301054642,0.507956181338038,1.49165487677772,1.90854100254735,0.416886125769632,1.64444087446777,2.04514290573198,0.400702031264214
