"percentile","center_rank_trt","iod_local_amplitude_trt","cv2_local_amplitude_trt","iod_local_amplitude_scaled_trt","cv2_local_amplitude_scaled_trt","iod_center_trt","cv2_center_trt","center_rank_ctrl","iod_local_amplitude_ctrl","cv2_local_amplitude_ctrl","iod_local_amplitude_scaled_ctrl","cv2_local_amplitude_scaled_ctrl","iod_center_ctrl","cv2_center_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","composite_iod_amplitude_scaled","composite_cv2_amplitude_scaled","combined_center_distance","combined_center_agreement","regime_difference","regime_difference_scaled"
0.01,305,0.479299552881408,0.145322350295513,0.938966309983564,0.0976852094800237,1069,837,308,0.465339804928432,0.192691188445673,0.995436253796858,0.150639292762907,1078,1078,306,0.94463935780984,0.338013538741187,1.93440256378042,0.24832450224293,116,0.00854700854700855,0.606625819068653,1.68607806153749
0.02,611,0.484465212436055,0.180659083352898,0.94944782283318,0.135547232905083,1222,1222,616,0.467391488615789,0.20678502439934,1,0.167055995447304,1232,1232,614,0.951856701051844,0.387444107752238,1.94944782283318,0.302603228352387,0,1,0.564412593299606,1.64684459448079
0.03,916,0.48957953876283,0.240374420234717,0.959825176691701,0.199530043092519,1374.5,1374.5,924,0.420442482192214,0.148683124649438,0.89556706468582,0.0993780675411934,1386,1067.5,920,0.910022020955044,0.389057544884155,1.85539224137752,0.298908110633712,159.25,0.0062402496099844,0.520964476070888,1.55648413074381
0.04,1221,0.480325445282748,0.227447969146026,0.941047923042499,0.185679821196563,1527,1527,1231,0.423108033828526,0.191447429094847,0.901496293072469,0.149190543994965,1539.5,1539.5,1226,0.903433479111274,0.418895398240873,1.84254421611497,0.334870365191528,0,1,0.484538080870401,1.50767385092344
0.05,1527,0.453059675492366,0.155090234273208,0.885723619652145,0.108151141669515,1680,1680,1539,0.434646162160029,0.178082049022209,0.927161598932606,0.13362235719062,1693.5,1693.5,1533,0.887705837652395,0.333172283295417,1.81288521858475,0.241773498860134,0,1,0.554533554356979,1.57111171972462
0.06,1832,0.509379109956063,0.279406733277644,1,0.241351745975058,1832.5,1832.5,1847,0.429027656384528,0.220537888003625,0.914663846692195,0.183075528638471,1847.5,1847.5,1840,0.938406766340591,0.499944621281269,1.91466384669219,0.424427274613528,0,1,0.438462145059322,1.49023657207867
0.07,2137,0.237161676116083,0.081289648391012,0.447650295088343,0.0290764997970721,2137,1736,2155,0.271883240519169,0.113579194047188,0.565113262618254,0.0584885046396939,2155,2155,2146,0.509044916635252,0.1948688424382,1.0127635577066,0.087565004436766,200.5,0.00496277915632754,0.314176074197052,0.92519855326983
0.08,2443,0.20954041946187,0.0962666710959638,0.391604682039137,0.0451238345512968,2443,2443,2463,0.196512089145591,0.147053555320007,0.397458371161386,0.0974799217650653,2463,2463,2453,0.406052508607461,0.243320226415971,0.789063053200524,0.142603756316362,0,1,0.162732282191491,0.646459296884161
0.09,2748,0.126743194524359,0.0686875099409084,0.223602867766573,0.0155737670903215,2748,4165.5,2771,0.127517854884628,0.0924279553697922,0.243988235103118,0.03385123782922,2500,2625.5,2760,0.254261049408987,0.161115465310701,0.46759110286969,0.0494250049195415,771.5,0.00129449838187702,0.0931455840982865,0.418166097950149
0.1,3053,0.104737356735739,0.11357136842441,0.17895136313141,0.0636651879511479,2692.5,3053,3078,0.127690943270862,0.125814731902167,0.244373251307297,0.0727406349900991,3078,3078,3066,0.232428300006601,0.239386100326577,0.423324614438706,0.136405822941247,180.25,0.00551724137931034,-0.0069578003199762,0.286918791497459
0.11,3359,0.102748403874621,0.109769790068255,0.174915627761986,0.0595919350972646,3359,3359,3386,0.165213030070427,0.121622094067921,0.327837033868292,0.0678569901815141,3386,3386,3372,0.267961433945047,0.231391884136177,0.502752661630278,0.127448925278779,0,1,0.0365695498088708,0.3753037363515
0.12,3664,0.105158439013099,0.0694818474393445,0.179805770831764,0.0164248708107575,3664,3315.5,3694,0.0601649606941749,0.115544517045589,0.0941690807049423,0.060777741115103,3501,5147,3679,0.165323399707274,0.185026364484934,0.273974851536706,0.0772026119258605,648.75,0.0015390534821085,-0.01970296477766,0.196772239610846
0.13,3970,0.0937067607548648,0.216091264805314,0.156569451917682,0.173511525811667,3970,3970,4002,0.0527132717554684,0.0633664682998573,0.0775936128048043,0,3611.5,3420.5,3986,0.146420032510333,0.279457733105171,0.234163064722486,0.173511525811667,95.5,0.0103626943005181,-0.133037700594838,0.0606515389108193
0.14,4275,0.0605587236726396,0.176976321240737,0.0893095845297221,0.131601287332437,4128,4275,4310,0.0445848649633236,0.137016969641946,0.0595128599753865,0.0857891625150726,3795,4310,4292,0.105143588635963,0.313993290882683,0.148822444505109,0.217390449847509,331,0.00301204819277108,-0.20884970224672,-0.0685680053424008
