"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled","center_distance","center_agreement"
0.01,305,1,2137,0.479299552881408,0.145322350295513,1.5268542990107,0.622457981997804,1,2137,1,1673,1069,837,0.264239039421488,0.333517029357181,2137,0.938966309983564,0.0976852094800237,232,0.00429184549356223
0.02,611,1,2443,0.484465212436055,0.180659083352898,1.48855535524609,0.621684839955271,1,2443,1,2443,1222,1222,0.269255542688835,0.337749966293616,2443,0.94944782283318,0.135547232905083,0,1
0.03,916,1,2748,0.48957953876283,0.240374420234717,1.46308714921381,0.586922970968882,1,2748,1,2748,1374.5,1374.5,0.273559959112732,0.344610848624172,2748,0.959825176691701,0.199530043092519,0,1
0.04,1221,1,3053,0.480325445282748,0.227447969146026,1.44558782244834,0.585900835331544,1,3053,1,3053,1527,1527,0.276192831726283,0.350999700468204,3053,0.941047923042499,0.185679821196563,0,1
0.05,1527,1,3359,0.453059675492366,0.155090234273208,1.44436826886406,0.606688309921755,1,3359,1,3359,1680,1680,0.280476355669037,0.359454763590947,3359,0.885723619652145,0.108151141669515,0,1
0.06,1832,1,3664,0.509379109956063,0.279406733277644,1.40098522073519,0.548575097172292,1,3664,1,3664,1832.5,1832.5,0.28623606654854,0.360243254238577,3664,1,0.241351745975058,0,1
0.07,2137,305,3969,0.237161676116083,0.081289648391012,1.26707592179913,0.518129817564718,305,3969,313,3159,2137,1736,0.290232877608281,0.378530144916449,3665,0.447650295088343,0.0290764997970721,401,0.00248756218905473
0.08,2443,611,4275,0.20954041946187,0.0962666710959638,1.18463498771813,0.474613323005802,611,4275,611,4275,2443,2443,0.297640521755685,0.385595526571528,3665,0.391604682039137,0.0451238345512968,0,1
0.09,2748,916,4580,0.126743194524359,0.0686875099409084,1.14303386824544,0.470231329969972,916,4580,4580,3751,2748,4165.5,0.302653704393974,0.399213218345589,3665,0.223602867766573,0.0155737670903215,1417.5,0.000704970038773352
0.1,3053,1221,4885,0.104737356735739,0.11357136842441,1.12483798677554,0.427470478146021,1247,4138,1221,4885,2692.5,3053,0.315469454841092,0.411086579105827,3665,0.17895136313141,0.0636651879511479,360.5,0.00276625172890733
0.11,3359,1527,5191,0.102748403874621,0.109769790068255,1.11647946753301,0.389289774426192,1527,5191,1527,5191,3359,3359,0.322109293953361,0.420136381256669,3665,0.174915627761986,0.0595919350972646,0,1
0.12,3664,1832,5496,0.105158439013099,0.0694818474393445,1.08811917140622,0.443396437585949,1832,5496,2063,4568,3664,3315.5,0.323895247746686,0.434734192932527,3665,0.179805770831764,0.0164248708107575,348.5,0.00286123032904149
0.13,3970,2138,5802,0.0937067607548648,0.216091264805314,1.04657960428755,0.357237100312889,2138,5802,2138,5802,3970,3970,0.33570091792622,0.439438485665459,3665,0.156569451917682,0.173511525811667,0,1
0.14,4275,2443,6107,0.0605587236726396,0.176976321240737,1.04302458150997,0.325146877233859,2693,5563,2443,6107,4128,4275,0.343933907742173,0.449959232421448,3665,0.0893095845297221,0.131601287332437,147,0.00675675675675676
0.15,4580,2748,6412,0.0597820397041353,0.122708904900147,1.04004843843664,0.380255175802,2748,5627,3220,5759,4187.5,4489.5,0.346909854451802,0.460686269994804,3665,0.0877336341772359,0.0734557257331743,302,0.0033003300330033
