"comparison_name","selected_reason","crossing_id","crossing_rank","rank_cutoff","n_total","leading_edge_union_n","remainder_union_n"
"RT2_ZT8","last_local_amplitude_crossing_before_divergence","crossing_3",3572,3572,31534,6521,25013
