"dataset_name","feature_id","gene_symbol","stat","lfc_shrunk","pvalue","padj","empirical_p","empirical_q","lfdr","resGA_padj","resLA_padj","deseq2_strong_call","deseq2_weak_call","standard_significant","HBFSS_significant","HBFSS_only_call","overlap_call","hc_p_threshold_dataset","hbfss_threshold_dataset","HBFSS","regulation_direction"
"RT2_ZT8_raw","20","-",-1.10641307413095,-0.0989520996901933,0.26854776918016,0.999987726307914,0.117618190012589,0.868168910362559,1,1,0.770438071673648,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.0919785007417571,"downregulated"
"RT2_ZT8_raw","25","-",-0.181023347368951,-0.0388807802065324,0.856349250206326,0.999987726307914,0.797928115995815,0.978106732465064,1,1,0.262337198379841,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.00381172517885858,"downregulated"
"RT2_ZT8_raw","31","Pcmt1",-0.303199209727189,-0.0670308474460981,0.761738051233874,0.999987726307914,0.668048241652797,0.973961143405103,1,1,0.215679288444625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.011743279940041,"downregulated"
"RT2_ZT8_raw","35","Pcmt1",-1.03657462688119,-0.202248702534891,0.299934143347955,0.999987726307914,0.142628153035825,0.88871301281959,1,1,0.0351772306743571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.171060889110713,"downregulated"
"RT2_ZT8_raw","37","Pcmt1",-0.434952533260859,-0.0873624279825047,0.663596881803499,0.999987726307914,0.538440580229336,0.967894578367479,1,1,0.0158111810219593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.0234884560190921,"downregulated"
"RT2_ZT8_raw","38","Pcmt1",0.160508861142513,0.0357308855894592,0.872480241943157,0.999987726307914,0.820412180024648,0.978693951604865,1,1,0.169198184931023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.00307170922148265,"upregulated"
"RT2_ZT8_raw","89","Tab2",0.767429929373006,0.164824135862782,0.442825939432417,0.999987726307914,0.277739878907023,0.939579620243272,1,1,0.0978316580354588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.0917018460196738,"upregulated"
"RT2_ZT8_raw","90","Tab2",-0.489638580209697,-0.0979260760269453,0.624389671062129,0.999987726307914,0.488612231653008,0.964735946607339,1,1,0.467764284594251,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.030458502210639,"downregulated"
"RT2_ZT8_raw","143","Ust",0.0614232841288803,0.0105887785660292,0.951022109313961,0.999987726307914,0.930771904014557,0.981172604212304,1,1,0.441153117997963,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.000329911764186186,"upregulated"
"RT2_ZT8_raw","214","LOC365036",-0.855362672265202,-0.0555889371947351,0.39235040170182,0.999987726307914,0.226364195044979,0.926869434616996,1,1,0.756215964440427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.0358655523640175,"downregulated"
"RT2_ZT8_raw","224","Sash1",0.166856241802515,0.0357668788096469,0.867483164360426,0.999987726307914,0.813438680930161,0.978515222029416,1,1,0.0301762942822628,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.0032074012850004,"upregulated"
"RT2_ZT8_raw","304","Sash1",-1.19125040830812,-0.102490922477703,0.233555295907924,0.999987726307914,0.0920196783948288,0.837456486279465,1,1,0.793999752841073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.106192821717406,"downregulated"
"RT2_ZT8_raw","576","-",0.515722226951913,0.0485259614743381,0.606048428338247,0.999987726307914,0.465751491211716,0.963068984737499,1,1,0.639669550550518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.0161031338826507,"upregulated"
"RT2_ZT8_raw","615","-",0.963193670309494,0.0602259311704279,0.335450341009964,0.999987726307914,0.173107033487476,0.906474706338095,1,1,0.780189580374187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.04587320560866,"upregulated"
"RT2_ZT8_raw","672","-",-0.612590382863574,-0.0309240985951092,0.540147218817164,0.999987726307914,0.38626316497822,0.95580490572083,1,1,0.698098860654281,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.0127752617256404,"downregulated"
"RT2_ZT8_raw","673","-",-0.335338454098265,-0.0219379278048263,0.737369789129686,0.999987726307914,0.635297263637726,0.972655488993361,1,1,0.640185396602746,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.00432227668467777,"downregulated"
"RT2_ZT8_raw","708","-",-0.473865215491399,-0.0515145452003035,0.635596025538081,0.999987726307914,0.502724699992069,0.965691915108905,1,1,0.622006692886875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.0153858376955881,"downregulated"
"RT2_ZT8_raw","774","-",0.0413596308155582,0.00688290505666724,0.967009195183062,0.999987726307914,0.953352929065941,0.981610347330733,1,1,0.457171533048031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.000142794777212612,"upregulated"
"RT2_ZT8_raw","829","-",-0.355158914595517,-0.0397182798077815,0.722470542270046,0.999987726307914,0.615444443527638,0.971798293959992,1,1,0.604735005779057,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0136775581992137,1.86399142858533,0.00837305604130959,"downregulated"
