"percentile","rank_index","lo_rank","hi_rank","n_bin","mu","variance","iod_emp","cv2_emp","iod_nb_gw","cv2_nb_gw","iod_nb_fit","cv2_nb_fit","iod_nb_final","cv2_nb_final","alpha_gene_wise","alpha_fitted","alpha_final","diff_emp","diff_nb_gw","diff_nb_fit","diff_nb_final"
0.38,12000,11686,12000,315,8.55413238269124,33.0370191175829,5.10927599976121,0.424775916705074,6.48498705355503,0.538424783807482,8.57257944808969,0.909456208089058,7.03843611501987,0.75252592162329,0.401038315438584,0.792907614080448,0.620554918325362,4.68450008305614,5.94656226974755,7.66312324000063,6.28591019339658
0.39,12316,12001,12316,316,11.5386875423613,43.4957294171851,4.68520771916383,0.325297200338179,6.12014601075864,0.379457594223282,9.10759892759571,0.717875655180505,7.2110670904352,0.486845223415999,0.29530423863663,0.628300037034884,0.396176499820079,4.35991051882565,5.74068841653536,8.38972327241521,6.7242218670192
0.4,12632,12317,12632,316,8.93879206979299,28.2643948806949,4.47061649979106,0.399635201548078,6.51823783748116,0.546304813292408,8.56237502795465,0.905625866459372,6.72897844286891,0.72899292789713,0.466289333304585,0.787278575788534,0.598889625194267,4.07098129824298,5.97193302418875,7.65674916149528,5.99998551497178
0.41,12948,12633,12948,316,11.5055618076479,40.9984460721722,5.04090730097411,0.335041834250827,6.13211980533424,0.423493382525101,8.71354832484746,0.744813349293637,6.97228453146898,0.534075647647723,0.314836450658949,0.662615957859312,0.446384445644766,4.70586546672328,5.70862642280914,7.96873497555382,6.43820888382126
0.42,13264,12949,13264,316,15.2428954723994,59.9210587007619,5.44990333329833,0.278748604771954,6.76400586716803,0.299261074624862,9.16211595081624,0.548643701364759,7.63581961811182,0.380025096803214,0.255014682576382,0.485196888256566,0.315530126792047,5.17115472852637,6.46474479254317,8.61347224945148,7.2557945213086
0.43,13579,13265,13579,315,7.80367066532595,27.0515825064664,3.83195699982091,0.386197545499499,6.85975145477734,0.56979917238387,8.48867170031319,1.09286159952342,6.82854509034198,0.790094696937337,0.40498096835497,0.962442050397961,0.625100353965952,3.44575945432141,6.28995228239347,7.39581010078977,6.03845039340465
0.44,13895,13580,13895,316,17.2039244843961,59.5035615329036,4.54618626697632,0.227464064063403,6.4227775608596,0.263821681859574,9.38888271244347,0.489664876522857,7.39032023022369,0.349163686008297,0.20771646979089,0.433259170144752,0.283110880519744,4.31872220291291,6.15895587900002,8.89921783592061,7.04115654421539
0.45,14211,13896,14211,316,10.4716041641035,36.0114293957627,4.76866541663604,0.336813124338422,6.32041198851908,0.453970877709994,8.80131759908999,0.79490900325769,7.0489200766211,0.593130917230159,0.329735913086025,0.682103867230603,0.501865656133167,4.43185229229762,5.86644111080908,8.0064085958323,6.45578915939094
0.46,14527,14212,14527,316,6.19103697796117,18.4238360142866,3.19329749985076,0.37674216202075,6.22414270112267,0.628734969552128,8.64173809668401,1.29678537648313,6.8261911320611,0.900422495393636,0.499957399522474,1.13430277098424,0.728331167241103,2.81655533783001,5.59540773157054,7.34495272020087,5.92576863666746
0.47,14843,14528,14843,316,12.4572472804368,43.9023614984349,4.08742749997375,0.266666450171341,6.71526876372523,0.341924921718632,8.98738913871147,0.672201462513414,6.91112785121957,0.435261522616655,0.270553155067425,0.583164511463859,0.349470493465691,3.82076104980241,6.3733438420066,8.31518767619806,6.47586632860291
0.48,15158,14844,15158,315,14.4517220299991,47.9169314067123,4.27580604995329,0.222595807320136,6.37119672798504,0.267957758317281,9.28163065659454,0.558049567596424,7.42790785057716,0.352097541023539,0.213724585737635,0.494488798825356,0.289098571332861,4.05321024263316,6.10323896966776,8.72358108899811,7.07581030955362
0.49,15474,15159,15474,316,16.603577830835,64.2570604709312,4.25642753001603,0.18438172247558,6.27096477098259,0.240916486341219,9.39269148871973,0.505412326316485,7.46565756195777,0.326451590747867,0.181309800115219,0.445570631670022,0.270751332888553,4.07204580754045,6.03004828464137,8.88727916240325,7.13920597120991
0.5,15790,15475,15790,316,11.6910120626564,34.6911823673803,3.67095687029043,0.278623476165639,6.03141013125705,0.338349198332547,9.02863657139179,0.686121537647533,6.76760290623044,0.483460944480971,0.26373498658694,0.604661871496365,0.410371834846162,3.39233339412479,5.6930609329245,8.34251503374426,6.28414196174947
0.51,16106,15791,16106,316,0.681237916662291,2.32042549549189,2.55463799988061,5,5.78374900095195,5.31158877225751,6.74114270137667,4.91971826858166,5.74348106448369,5.13627158474167,3.80616297467902,3.37774805767991,3.67493762840087,-2.44536200011939,0.472160228694436,1.82142443279501,0.607209479742023
0.52,16422,16107,16422,316,18.4445236291978,61.8808717149101,4.28222936776376,0.174885184426319,5.88153784384915,0.267956265136778,9.29403494662612,0.480845578306692,7.11554300991186,0.334175395893458,0.199389490278195,0.421414526987467,0.27652787722598,4.10734418333744,5.61358157871237,8.81318936831943,6.78136761401841
0.53,16737,16423,16737,315,17.8274417752806,68.105277654991,4.21626885714186,0.186203831908016,5.85211796186625,0.217253229654382,9.56625689207823,0.458111566169643,7.07649497746752,0.32626537312763,0.16807812979802,0.395660365298192,0.249238122070728,4.03006502523385,5.63486473221187,9.10814532590858,6.75022960433989
0.54,17053,16738,17053,316,16.5086966586197,49.8097298415979,4.84491826559057,0.172623334458088,6.40385507861034,0.235850847200503,9.294269295895,0.513265846728709,7.03443700479959,0.342268356371432,0.176997388087606,0.456107315604076,0.274640595963209,4.67229493113248,6.16800423140983,8.78100344916629,6.69216864842816
0.55,17369,17054,17369,316,1.6227934834601,6.01594645364459,2.98530694587203,3.52721728951644,6.44990333329833,3.30016905181811,7.90597403421867,3.25855520929187,6.44990333329833,3.36120174191105,2.33795491205104,2.25604454863426,2.30668933559288,-0.541910343644417,3.14973428148022,4.64741882492681,3.08870159138728
0.56,17685,17370,17685,316,20.7706006259672,69.0092999579296,4.04793944633223,0.141496912609767,5.69642372121622,0.210634788422491,9.51767354129022,0.434414770490422,6.96783553213593,0.274435796838133,0.140124486771136,0.377824706242115,0.220965138586416,3.90644253372246,5.48578893279373,9.0832587707998,6.69339973529779
0.57,18001,17686,18001,316,11.9007466476862,30.3734052425583,3.13699845031021,0.245309752495778,4.95662602818624,0.347465960087147,9.05184026537524,0.702018223347986,6.50805006608743,0.486083525320329,0.245207892409034,0.610488010498445,0.37997132490355,2.89168869781443,4.60916006809909,8.34982204202725,6.0219665407671
0.58,18316,18002,18316,315,0.383195699982091,0.734194722423823,1.91597849991045,5,3.74066534911438,2.60963263387009,6.46646686249077,6.07806856359503,4.83195699982091,6.08862079931449,1.00484282160083,3.49556379902442,3.58101721132579,-3.08402150008955,1.13103271524429,0.388398298895744,-1.25666379949358
0.59,18632,18317,18632,316,17.4401084643741,58.0222494721538,3.46377623533648,0.145636959792245,5.18276438410587,0.206209812341387,9.36218475650502,0.481871758118946,6.47558621955852,0.312903150568051,0.145624922243568,0.424983776633489,0.248975591796459,3.31813927554423,4.97655457176449,8.88031299838607,6.16268306899047
0.6,18948,18633,18948,316,5.70128212136766,13.5597889369998,4.02955006728711,0.491354877544094,7.23645262374388,1.0294124288679,8.76006096712068,1.41841134966987,6.76943390646893,1.20725903883181,0.832819469099369,1.25297959247733,1.01145505817429,3.53819518974302,6.20704019487598,7.34164961745082,5.56217486763712
0.61,19264,18949,19264,316,12.9845132954621,35.4382185029713,4.11337445424987,0.212335718626734,5.85581284654035,0.30731968501715,8.98181073667248,0.668506273580385,6.65201888497439,0.449676581929126,0.229989997439146,0.597421889207855,0.342809645451922,3.90103873562313,5.5484931615232,8.31330446309209,6.20234230304526
0.62,19580,19265,19580,316,0.408742749997375,0.835353178377082,2.04371374998687,5,4.4354235111231,3.68436337333599,6.77808193025652,5.53434657973662,5.08742749997375,4.74487970098861,2.05832454972903,3.4427818522707,2.92765900835102,-2.95628625001313,0.751060137787107,1.2437353505199,0.342547798985138
0.63,19895,19581,19895,315,16.5363347195725,42.3663534595855,2.80828781895003,0.159747853940668,5.08742749997375,0.227319128838111,9.47504434112629,0.562939125561955,6.0396600902871,0.331887219944919,0.168905800486371,0.495037762714803,0.274616176266856,2.64853996500936,4.86010837113564,8.91210521556433,5.70777287034218
0.64,20211,19896,20211,316,23.8227221767332,86.1427846796266,3.86732660906934,0.113813985564544,4.88156212231857,0.155170356607584,9.72041160454085,0.36908728824829,6.57370759281481,0.230316211955989,0.101100803540903,0.324953925826144,0.188367261506571,3.7535126235048,4.72639176571099,9.35132431629256,6.34339138085882
0.65,20527,20212,20527,316,23.5315299305746,62.6403179643661,3.45714440734389,0.121863881666388,5.18835932773938,0.172685262362774,9.69881675026266,0.389485409686915,6.87533689812401,0.252817074818901,0.117541075747176,0.339532336516411,0.207842235736207,3.3352805256775,5.01567406537661,9.30933134057574,6.62251982330511
0.66,20843,20528,20843,316,27.6223780916083,88.0124546933531,3.69840337170621,0.105695785757443,5.34083161318947,0.156362268376778,9.97281865359724,0.330152347432756,6.91730914621179,0.214258351128875,0.103965348629032,0.292599883616187,0.180934809134306,3.59270758594876,5.18446934481269,9.64266630616449,6.70305079508291
0.67,21159,20844,21159,316,19.2121613367946,57.6972190741328,3.53206755810408,0.126296837877967,5.38548020338866,0.190112163879541,9.72414593002274,0.451012818109158,7.02998438131631,0.280740791347554,0.152573118119474,0.38742060550407,0.226771656682123,3.40577072022612,5.19536803950912,9.27313311191358,6.74924358996876
0.68,21474,21160,21474,315,25.7237309803706,79.1772145736144,3.80452676960901,0.108463528796094,6.10487932186024,0.154640620699292,9.78344980346272,0.343837946211247,7.42617224521826,0.222981113884058,0.110335508250077,0.302076657859934,0.181342062488681,3.69606324081292,5.95023870116094,9.43961185725147,7.20319113133421
0.69,21790,21475,21790,316,23.841998141068,64.5118706551203,3.84007925258986,0.11275275092008,5.27119684121175,0.189175726173513,9.63455858069021,0.376262999997614,6.64073347717491,0.259022636024907,0.142098445438336,0.330924350300886,0.216526459408098,3.72732650166978,5.08202111503824,9.25829558069259,6.38171084115
0.7,22106,21791,22106,316,36.7671053326835,111.892318612223,3.49015307732424,0.0913768619515269,5.17953024643266,0.128872471382575,10.0768055725193,0.26450123054217,7.12719384448105,0.189249029656641,0.094308338287921,0.236949440016622,0.148709796171823,3.39877621537271,5.05065777505008,9.81230434197708,6.93794481482441
0.71,22422,22107,22422,316,27.2180905947305,70.3667900963148,3.45950293710447,0.110004177620142,5.34912139864772,0.169771899345778,9.67539704934169,0.327870959922442,6.77848226005575,0.239999184532123,0.115910329784684,0.293613050299457,0.189588526167203,3.34949875948433,5.17934949930194,9.34752608941925,6.53848307552362
0.72,22738,22423,22738,316,25.9073345961544,66.2145935835424,3.29981599307816,0.0989737530620182,4.53294900330492,0.136265296708496,9.87072400140223,0.35466570041051,6.28355611832936,0.227487272409232,0.0882830138726421,0.311311982217077,0.18431981860244,3.20084224001614,4.39668370659642,9.51605830099171,6.05606884592013
0.73,23053,22739,23053,315,27.9876185055804,77.4777425651637,3.35757315188113,0.0865088537011997,5.56521290715717,0.149181209664228,10.0557058019542,0.327047543623496,7.05712838679067,0.211825573299454,0.107128960415192,0.28879980155048,0.174445510177962,3.27106429817993,5.41603169749294,9.72865825833074,6.84530281349122
0.74,23369,23054,23369,316,28.5176313327612,67.0453161255419,3.45841181850076,0.0916334611492283,5.29793200940644,0.146098762283358,9.72957309317265,0.336765885317485,6.62808526211004,0.214440022275219,0.107199805679316,0.303485282977361,0.173736296424017,3.36677835735154,5.15183324712308,9.39280720785517,6.41364523983483
0.75,23685,23370,23685,316,29.7295729508556,83.571485760544,3.16132252108208,0.082195381842726,5.11033263916508,0.139854502346465,10.106284368649,0.312487426270707,6.65780711639721,0.198967906673595,0.0969118066138118,0.279596418597582,0.166023229056705,3.07912713923936,4.97047813681861,9.79379694237824,6.45883920972362
0.76,24001,23686,24001,316,34.0465071820094,82.4568187301368,3.30779013843914,0.0828180573005286,5.00193043050427,0.132212223140297,10.036699508341,0.293944559349154,6.81351992189882,0.195552845200421,0.0924126479875442,0.263327343155946,0.157660035222004,3.22497208113862,4.86971820736397,9.74275494899188,6.6179670766984
0.77,24317,24002,24317,316,25.9102939380172,65.4443827098528,3.26842849368976,0.0985483536667171,4.96337356392884,0.159273535826773,9.75917665710131,0.345122598042017,6.78595085405207,0.219275524116472,0.109681666749835,0.303093192389278,0.186909316485674,3.16988014002304,4.80410002810207,9.41405405905929,6.5666753299356
0.78,24632,24318,24632,315,31.671194787602,86.1411183964834,3.36098086000718,0.0810267118581935,5.05740451441637,0.142820022553395,9.93888585078935,0.286969446955389,6.7164985419996,0.195629604472087,0.100859641081151,0.258954372895896,0.167023093789151,3.27995414814899,4.91458449186298,9.65191640383396,6.52086893752751
0.79,24948,24633,24948,316,30.4271236640724,75.9809392912969,3.18409993389764,0.0821446948623422,4.96273942904515,0.136486202869172,9.95292260000613,0.296770271403549,6.61436105700587,0.204803453854894,0.0962878110110651,0.264924000927926,0.164757336933109,3.1019552390353,4.82625322617598,9.65615232860258,6.40955760315097
0.8,25264,24949,25264,316,27.7647024847539,60.8699845562171,2.97696581155719,0.0876944190071803,5.07838163187599,0.156295056339819,9.92691489592233,0.334738260518983,6.72183519315273,0.213727389168521,0.116155132808081,0.300453407803887,0.180576897977564,2.88927139255001,4.92208657553617,9.59217663540334,6.50810780398421
0.81,25580,25265,25580,316,26.9096291684781,59.3522269187813,2.81241367782261,0.0853078393723061,5.26683500658285,0.148802650569721,9.77000491520894,0.344005095466743,6.85822230055914,0.201489191921787,0.104456230175214,0.306053558159215,0.172495196739512,2.7271058384503,5.11803235601313,9.4259998197422,6.65673310863735
0.82,25896,25581,25896,316,27.1736395397305,61.9267716142737,3.07535204217835,0.0904104087492371,5.22120504056673,0.141187241861039,9.81835617651137,0.328367403708281,6.94004075172489,0.206264602089166,0.105588639134536,0.291997312213907,0.17567036986832,2.98494163342912,5.08001779870569,9.48998877280309,6.73377614963573
0.83,26211,25897,26211,315,25.5367535822918,62.3243894888868,3.08085652495343,0.0796220371282299,4.8531042475433,0.123336886008549,9.99130964526235,0.333689858730854,6.88864023571966,0.205674259067486,0.0856928265294874,0.294941754108905,0.165468262369985,3.0012344878252,4.72976736153475,9.6576197865315,6.68296597665217
0.84,26527,26212,26527,316,26.3052654305495,55.8472656737515,2.92242616396697,0.0829428182557107,4.72315175513224,0.156858535670964,9.86006321073871,0.353989971736264,6.59524921597533,0.239591922576955,0.113659228373742,0.317164605744958,0.192111319208599,2.83948334571126,4.56629321946128,9.50607323900245,6.35565729339837
0.85,26843,26528,26843,316,25.0651181025288,45.9914489828291,2.47098699655098,0.0769113275136588,4.60270134379485,0.143260232598076,9.74436663792426,0.36110757453346,6.41876780588904,0.210853822922139,0.0962442615599044,0.315513504363926,0.171618836824504,2.39407566903732,4.45944111119677,9.3832590633908,6.2079139829669
0.86,27159,26844,27159,316,31.0931895455436,72.3922518612968,3.02868309842925,0.0754832063458719,5.16180110989104,0.138082709917087,9.8549782940199,0.292786063249828,6.88382567942773,0.190759738404906,0.0960992813970971,0.261076357012015,0.157475801811519,2.95319989208338,5.02371839997396,9.56219223077007,6.69306594102282
0.87,27475,27160,27475,316,19.5271383631788,32.9344212383038,2.72823926052478,0.100011752829021,4.88207111249687,0.203026708012259,9.19755491264937,0.44401335184073,6.36380588140688,0.308583628516789,0.151289498334471,0.391796161562721,0.237209336517692,2.62822750769576,4.67904440448461,8.75354156080864,6.05522225289009
0.88,27790,27476,27790,315,30.0241074803364,55.2677884436803,2.61455534616695,0.0688346941774052,4.64555234450239,0.139236658795061,9.77627224097632,0.317449524041928,6.36021793634272,0.193128727524754,0.0948418653384795,0.280833748206606,0.162170493727259,2.54572065198954,4.50631568570733,9.45882271693439,6.16708920881796
0.89,28106,27791,28106,316,25.9717625486195,51.9822369956269,2.56862426708979,0.0731763001753274,4.53109436219218,0.153867897208822,9.96935486461695,0.340462633693287,6.58987812866642,0.231228431982891,0.100353954548098,0.302189887198174,0.186369350426506,2.49544796691446,4.37722646498336,9.62889223092366,6.35864969668353
0.9,28422,28107,28422,316,26.6857383338764,57.665180605462,2.71457214290835,0.0802671588399167,4.80944320774625,0.1519514371811,9.71558988331041,0.338788206160112,6.50220462595533,0.227710555515593,0.104800017500663,0.303340066454041,0.185386339165643,2.63430498406844,4.65749177056515,9.3768016771503,6.27449407043973
