"percentile","rank_index","lo_rank","hi_rank","n_bin","mu","variance","iod_emp","cv2_emp","iod_nb_gw","cv2_nb_gw","iod_nb_fit","cv2_nb_fit","iod_nb_final","cv2_nb_final","alpha_gene_wise","alpha_fitted","alpha_final","diff_emp","diff_nb_gw","diff_nb_fit","diff_nb_final"
0.01,316,1,316,316,10.1339030429319,119.325765526249,11.7358460575273,1.05614738160684,19.6233898342619,1.70775692974211,8.65523240350905,0.784445934929277,14.8358773261271,1.3087678025504,1.59776425698329,0.683263527238033,1.24471003109304,10.4757385458997,17.9610279255392,7.7604374416271,13.3209188439215
0.02,632,317,632,316,6.31330307033576,60.7225955101404,8.58922181535409,1.07358498066997,13.5478015793965,1.81238326180077,8.43197193885784,1.17193043082446,11.3481554935712,1.55630642089808,1.64654362126865,1.01409163117739,1.3913299670714,7.3156539129336,11.4313085882873,7.23091277320618,9.49532234792897
0.03,947,633,947,315,5.21964939393842,40.8406899840621,6.6352314376573,1.02075342022369,11.7818399220279,1.71568646738644,8.25745071914688,1.33496857587478,10.2209620140768,1.61377443146743,1.51554501340455,1.13071121565111,1.39803740605335,5.52957149887628,9.57348673088576,6.89045568921801,8.40847648748865
0.04,1263,948,1263,316,5.1353991597804,35.716337554558,6.15859438916361,1.06479633049522,12.3808671980944,1.84745267954031,8.41279926094935,1.56478522396958,10.6283120564157,1.70993160846381,1.66468749026265,1.33367072295661,1.48982400871364,5.01745596621399,9.73339474871364,6.90860211718101,8.29558601125741
0.05,1579,1264,1579,316,4.81134180892593,31.9848925350424,5.96349162160174,1.05881900205015,12.2102847850738,1.8676601348173,8.45361161933986,1.5087892887793,10.4474102890538,1.74451458199632,1.66977516849472,1.27039354573975,1.50437362648762,4.84346432748441,9.47391713661009,6.74489602659338,7.93475898886038
0.06,1895,1580,1895,316,4.52929779291764,26.9303893970063,5.35583221297663,1.00858511412546,10.4009812163953,1.74765728059932,8.53073355846068,1.66779495114764,9.41510585810558,1.74884388937981,1.5067705921872,1.3603487761324,1.49246992048002,4.2493366681052,7.75378185021055,6.65396762723919,7.10252212435516
0.07,2211,1896,2211,316,5.38923587574697,26.4072706110811,4.7567036271871,0.958514449339597,9.2384367432165,1.60534456202358,8.27669848313528,1.59637753543603,8.96999784035193,1.68605926375586,1.37082185199768,1.35027253212319,1.4116949010571,3.7910127394332,7.1289871410545,6.5791654513466,7.02170458919925
0.08,2526,2212,2526,315,5.10382123736692,23.0457725140344,4.83016513759586,0.982917206496198,9.14631751417995,1.71519749963647,8.27931124268491,1.56970840472978,8.74062346328168,1.70941201538823,1.4760158867221,1.34313881410624,1.44488794891325,3.72117328240371,6.93611785987846,6.49821774598072,6.41561365695638
0.09,2842,2527,2842,316,4.911451387758,20.3369564423569,4.42912838099738,0.938435879121825,9.22594450897179,1.77397062657057,8.42665748045985,1.73404833696001,8.68170426815209,1.7564423722277,1.5159302580148,1.50761029035602,1.49008747835556,3.24034762801359,6.66682620784071,6.34900111725261,6.55988887258738
0.1,3158,2843,3158,316,4.73767118679428,18.6892440061213,4.25222112138775,0.949276735745062,9.08019092729408,1.87848273620641,8.55281070160441,1.78600185171947,8.65158452318937,1.84820664700145,1.58867377472874,1.56388491795625,1.6558030359912,3.1550280920164,6.45467029056408,6.4645825562446,6.45094404174796
0.11,3474,3159,3474,316,5.13461869281959,21.1445955596746,4.40613063596843,0.884523338286937,8.14003983469228,1.54991352346397,8.2675390764696,1.61404416907671,8.30611209606851,1.62985503458061,1.35979145695106,1.36923275194807,1.38965412728095,3.15469980993092,6.06261764173229,6.4073287748975,6.29117579243518
0.12,3790,3475,3790,316,4.46522509605924,15.892779872813,3.94181673677102,0.896191532558298,8.57236020527915,1.6754397837376,8.12804914590812,1.86999703316029,8.38678108178487,1.71336121340078,1.40636670725509,1.58369425188788,1.42044490326701,2.88622079509274,6.04120438466908,6.23640365641396,6.15255041273242
0.13,4105,3791,4105,315,5.34627309418381,20.6504400876471,4.41068520284312,0.808453282597574,8.11657484201156,1.2141480986395,8.28891567686745,1.48686330077007,8.52987546057798,1.42585026668896,0.979804742658719,1.2820898172113,1.23874248972406,3.14329248470456,6.33901853632478,6.59118807936158,6.28272165399982
0.14,4421,4106,4421,316,5.41914322525826,17.1985128243039,4.139065640118,0.715921763822071,7.92506040564889,1.34616514914498,8.26366748302602,1.53463623975416,8.03465919627336,1.464592773857,1.06098676247615,1.34550511849111,1.25330146746587,2.71977664891572,6.04078826711088,6.62476836454851,6.26333901131753
0.15,4737,4422,4737,316,5.22318623560707,20.059171604365,3.92860908586728,0.738704667340421,7.19598282111862,1.18234529402644,7.95444686156135,1.52866995566165,7.69291347147685,1.37467676687708,0.961910838468191,1.31267712268726,1.19557694147952,2.85132380637717,5.23917254876498,6.03911245071615,5.51849692658018
0.16,5053,4738,5053,316,4.9475748530118,18.0161531314637,4.04697908452243,0.708882614524666,7.746942066557,1.18853245890357,8.32886252964605,1.53603611536041,7.93248606493958,1.37733268086203,1.00462782217362,1.32858378877815,1.19090312230663,3.114065374739,5.40409620239734,6.44415033972707,5.78807080812058
0.17,5369,5054,5369,316,5.57306807062486,21.2450652684214,3.81597884724261,0.618069011637958,7.88262859915863,1.0072912865173,8.51573923970054,1.35891797359221,7.93064076752287,1.21338564857019,0.821039554516541,1.19095268423321,1.02849627367111,3.21753421825107,6.03410947868551,7.05745129081509,6.27529884246113
0.18,5684,5370,5684,315,4.52477238007187,15.2328681024217,4.56397282503722,0.794709927657048,7.89493050028269,1.46097186727234,8.1053520075465,1.73837433568559,8.18367251331988,1.57480578945834,1.1644346053386,1.44335384876325,1.35777967972443,2.89036237885637,4.81646544185358,6.0240745512528,5.38484591014967
0.19,6000,5685,6000,316,5.54897812045933,20.0140883165967,3.97844018941517,0.578925983960439,6.52747334086293,1.03431981606156,8.39807913117762,1.35667077788866,7.25110999672241,1.15166051435587,0.883118669485237,1.171202149196,1.00298059516004,3.13701759358133,5.00235739785114,6.89383566601537,5.73053854735943
0.2,6316,6001,6316,316,5.43257794538804,21.0962127065239,4.20995742704416,0.547655322813135,8.28666382379322,0.922346624323532,8.54608236935795,1.38311817177329,8.11217394892245,1.16779432163694,0.753798478177767,1.19652419490613,0.961697877092753,3.14267821187284,5.84391927699623,6.80281873426971,6.18697482888092
0.21,6632,6317,6632,316,5.58222323975759,23.5268416848144,5.26230462528365,0.541020878982533,7.7334357794224,0.87970317251128,8.53273986886286,1.36955745850434,8.03958984437224,1.0930320148966,0.71561587885788,1.18269159791279,0.907658239398414,3.62952582831376,5.25464504439928,6.79391189189179,5.9221971915728
0.22,6948,6633,6948,316,6.20321324637982,25.9336894950637,3.79637044649709,0.516834217529202,6.59151187201176,0.899667395502095,8.59022477295483,1.24000326689614,7.48313542331402,1.06943278399654,0.683848235271161,1.08342758835036,0.893116414786932,3.25796973441795,5.03423179702806,7.20546616943949,5.94017348308647
0.23,7263,6949,7263,315,4.83019653560502,18.2545315658497,4.62389981786932,0.572288270903593,7.12262060586933,0.971055053734994,8.3010582526924,1.60562105437027,7.60906412117718,1.32943793895656,0.789394790732795,1.38051352624516,1.05919169352532,3.05563147430161,5.0298324543288,6.71462102318664,5.75606168377027
0.24,7579,7264,7579,316,7.23388577675347,35.2111166664216,5.10487303812201,0.44941991489333,7.43857000751902,0.603743978700007,8.94706591014049,1.09779806437347,7.97392526003554,0.915700406561198,0.467944578682715,0.945196101068663,0.749819730887778,4.30947052179683,6.45488559848487,7.41609962894505,6.68999752366808
0.25,7895,7580,7895,316,6.5422319291286,32.7961171254256,4.7424766386213,0.478475395185072,7.81517790926323,0.795038622308074,8.87731472522904,1.16630701333984,7.97927966163661,1.03365356896018,0.624686333048404,0.990643974439569,0.82374858231275,4.148553949932,5.17923955598839,7.16911080189121,6.04051746214537
0.26,8211,7896,8211,316,8.82616350247368,43.4356489314359,5.90762549900311,0.420479625881769,8.56774066778208,0.548515045317623,9.21972505239545,0.860692648532608,8.7969183576347,0.680776722604401,0.430769356906948,0.776242874406863,0.569011789195331,4.80144735421122,7.34576064157153,7.84014028176311,7.21248742972909
0.27,8527,8212,8527,316,4.94194575567419,17.2600784486511,4.74554437491945,0.513656083336291,8.00631456642394,1.01987390770921,8.44117909969192,1.61185540359735,7.73892679788826,1.24681246938975,0.880981585509217,1.39244772800481,1.0323304106503,2.93273815234686,4.70149334660777,6.92520488622812,5.64906553588168
0.28,8842,8528,8842,315,9.12087356427616,40.4981008309986,5.16935164173473,0.395669646550379,7.12314842045649,0.50473876920235,8.92098691980516,0.906944603193807,7.92611002246889,0.748928897555829,0.384300798232158,0.787868465491647,0.591239471574154,4.17557979271981,6.05823881991379,7.58746454157144,6.38576636850458
0.29,9158,8843,9158,316,8.6092609434051,34.594121689608,5.17196216072529,0.412360686956707,8.26511556011562,0.616637308872337,8.96315246003838,0.916176343439821,8.27429343138786,0.784753843271293,0.503001364648148,0.80024083773888,0.649045845726456,3.77980854167731,6.32064601220282,7.39299319718915,6.75922390505197
0.3,9474,9159,9474,316,5.04214532344843,17.4472853655585,3.74706515460474,0.569384674316055,7.39953659387217,1.04329208748716,8.40640056911641,1.5674964352402,7.46871853554998,1.28789165540925,0.869772157114356,1.33563906026678,1.07826423406987,2.78664269205544,3.93094464419811,6.22974269593738,5.05225557939802
0.31,9790,9475,9790,316,9.52592697711206,38.0668640064384,5.61554178262669,0.409080566532602,8.41357661087083,0.584421163933168,9.05711156331314,0.888668167309901,8.65819944842928,0.752797243469593,0.42782510127611,0.768396357632834,0.616568923862146,3.80574736628428,6.11123583438436,7.73652315046627,6.54074155310302
0.32,10106,9791,10106,316,4.71104208445542,15.8948732643879,3.55915828118959,0.623182009836459,7.46886107000898,1.22393086289152,8.3388295828864,1.78106565821441,7.6581828262804,1.64076862966622,1.09794045466164,1.53458709837607,1.33208336197811,2.49837510028943,3.66507215270404,6.50847630347173,4.89853370414664
0.33,10421,10107,10421,315,10.9038908728298,44.8151064607115,4.69897601067216,0.341199059216585,7.18685235197992,0.413894087219385,8.93379609998714,0.744922333549862,7.59973294717964,0.544235846891339,0.330819635193133,0.643214616088048,0.456927420197394,3.95034444380836,5.76447410325114,7.74036414408847,6.53061462886581
0.34,10737,10422,10737,316,10.7091191265906,38.6422221816642,5.44863072157436,0.344790482445736,7.65986069730321,0.454675399359305,9.11874821851265,0.767134951236748,8.14558516432059,0.550434693493364,0.325542701814059,0.674554436703382,0.464519191667398,3.7459667558037,5.30916015245596,7.92982237914122,5.95191564717365
0.35,11053,10738,11053,316,11.1903133417996,40.555775147113,4.42050372185983,0.393900760223613,7.56934180498359,0.430586180157874,9.10040342766556,0.79778114654325,7.87961687093797,0.571502527392524,0.337179080732299,0.689200156020578,0.4841507391571,3.59000846746632,5.70041341107809,7.91396089785119,6.17284732062836
0.36,11369,11054,11369,316,10.8796944941172,48.5633173433907,5.0716417036719,0.382172468140922,7.19997785446184,0.465469601107016,9.13316641954879,0.811937719687898,7.95910796024828,0.589998631966367,0.336727045020937,0.704147854588695,0.472689722393476,4.35964872246071,5.78319264858069,8.0352123418832,6.40957680806344
0.37,11685,11370,11685,316,7.91858000511305,30.4582722211701,4.90072367710561,0.455078662682034,9.14675363416566,0.590116613134326,9.00469554036227,1.0154077809905,8.3932491149882,0.820106690786972,0.471213217536351,0.854545910546066,0.612872605116367,3.29725069289156,6.06762096677116,7.41467448359922,6.27901069132529
0.38,12000,11686,12000,315,11.338491351766,39.7229272895304,4.90072367710561,0.349208266276947,6.92624868066241,0.356182296200785,8.92056380292573,0.755673535535905,7.58124323166579,0.503469625623808,0.283098010183011,0.655420235404278,0.401138533523863,4.01801514236221,5.51562263688881,7.666253985291,5.93032975128336
0.39,12316,12001,12316,316,13.2665643987648,53.2626745463635,5.04772672857499,0.288546280978207,7.22578989501521,0.323859875157545,9.23600661101314,0.650600343096582,7.89018810244605,0.43569160606937,0.2436443667165,0.559549748696129,0.343812958734151,4.19645379566481,5.6850960527767,8.1436889172816,6.55125958317537
0.4,12632,12317,12632,316,11.9036789740135,40.1412146591199,4.37217888831965,0.312151282344087,6.68986337032485,0.388832909823064,9.23567397590188,0.696728240290775,7.51262190918885,0.519531664623775,0.262391953534936,0.598992073022085,0.415418698937525,3.72024879317713,5.03706523462847,8.12379803493984,5.95151816991612
0.41,12948,12633,12948,316,13.5594551570818,53.1796342572459,4.48391376807712,0.265377240885016,7.22183968580427,0.344358930048138,9.28807126615361,0.588936301354181,7.29498505005946,0.427112835312446,0.279113905098174,0.515255644153935,0.344336266899417,3.76820724226004,5.11922208429705,8.36465265052079,6.12100800597252
