"feature_id","gene_symbol","rank","mu","variance","iod_emp","cv2_emp","iod_nb_gw","cv2_nb_gw","iod_nb_fit","cv2_nb_fit","iod_nb_final","cv2_nb_final","alpha_gene_wise","alpha_fitted","alpha_final","diff_emp","diff_nb_gw","diff_nb_fit","diff_nb_final"
"523232","-",1,29.4479090313148,1226.7476905049,64.3340650595795,5.44182517716727,296.479090313148,20.2399834244625,16.6406111988071,1.23432303500928,296.479090313148,20.2399834244625,10,0.497169805273383,10,58.8922398824122,276.239106888685,15.4062881637978,276.239106888685
"157795","-",1,145.854574762542,17709.855522037,274.28829812114,5.62473509135242,1047.29772953032,14.370218942777,23.7547404546131,0.335102241883955,1047.29772953032,14.370218942777,7.16671198851396,0.149153638067444,7.16671198851396,268.663563029787,1032.92751058754,23.4196382127292,1032.92751058754
"116600","Abcc5",2,32.9911873629496,1317.889374514,71.7531235164927,4.7136683297414,331.911873629496,20.1481986719163,16.8571567022987,1.04887293615838,331.911873629496,20.1481986719163,10,0.450337132121041,10,67.0394551867513,311.76367495758,15.8082837661403,311.76367495758
"133139","LOC102547127",2,100.010486279786,8471.55868101634,131.598358366654,3.21315114267615,200.987020746635,4.04784601097624,20.953004239318,0.447543218653831,200.987020746635,4.04784601097624,1.98966156598775,0.189510169826549,1.98966156598775,128.385207223977,196.939174735659,20.5054610206641,196.939174735659
"322426","Uck1",3,59.7780366450296,1382.13123449917,45.4810641773944,1.49697609442558,113.060161876409,3.78270021871047,18.4942202411557,0.618797657079041,113.060161876409,3.78270021871047,1.85787570334402,0.275924422528306,1.85787570334402,43.9840880829688,109.277461657698,17.8754225840767,109.277461657698
"32631","LOC365050",3,116.703718480343,6782.7407886278,87.6059176579557,1.36506385933385,164.626277759174,2.83328831819459,21.9732019301113,0.388583424698135,164.626277759174,2.83328831819459,1.39349696716448,0.17114452041625,1.39349696716448,86.2408537986218,161.79298944098,21.5846185054131,161.79298944098
"417259","Padi2",4,31.393062722216,1461.87148357767,67.7638336036607,3.74813882315679,138.660721758151,8.8832510513917,16.7594881951762,1.11712548144477,138.660721758151,8.8832510513917,4.3532140513783,0.470151266404834,4.3532140513783,64.0156947805039,129.777470706759,15.6423627137315,129.777470706759
"534198","-",4,51.4716198541447,2594.52851735409,110.616188342112,6.18072181844776,516.716198541447,20.1026540823315,17.9865781544096,0.723834383231712,516.716198541447,20.1026540823315,10,0.31059015045011,10,104.435466523664,496.613544459115,17.2627437711779,496.613544459115
"49031","Tenm4",5,38.9823289924926,862.179409924141,40.8894140889212,1.9447899711635,69.1489184637447,3.54869457578525,17.2233020228838,0.884635358037588,44.5120562697373,2.2846930227353,1.72254763117608,0.390518022302248,1.0905468546511,38.9446241177577,65.6002238879595,16.3386666648462,42.227363247002
"135069","Atp2b4",5,54.4485631564336,1010.74714195106,34.8530626222676,1.21591674760296,93.4116798376404,3.43236924330138,18.1685124045375,0.668543604159156,55.6506980819129,2.04533606678805,1.67886303216138,0.296950212590265,0.98534644390471,33.6371458746646,89.979310594339,17.4999688003783,53.6053620151249
"315962","Ppard",6,39.7803117300187,485.390406642637,23.2769098549823,1.11872437040828,63.5501161439305,3.19551370463873,17.2720702983344,0.868832799789307,41.1465501027703,2.06914917571252,1.54725072447042,0.383910272045704,0.984068460007311,22.1581854845741,60.3546024392917,16.4032374985451,39.0774009270578
"37466","-",6,21.7573567915912,1108.21337114036,63.4074948582243,4.27543886905946,143.98062613996,13.3940676762932,16.1706073348681,1.64539617824722,143.98062613996,13.3940676762932,6.52563762684781,0.651301877824829,6.52563762684781,59.1320559891648,130.586558463667,14.5252111566209,130.586558463667
"157980","Anapc4",7,74.3827029719735,4556.36768181318,106.444513213286,2.57481914645234,129.506815262953,3.48537879966901,19.3867763790292,0.524474329031093,129.506815262953,3.48537879966901,1.71419980947716,0.233747574158207,1.71419980947716,103.869694066834,126.021436463284,18.8623020499981,126.021436463284
"120304","Ywhag",7,56.0349740697546,1609.42490356519,49.0835604938001,1.51825535227057,96.9121009336598,3.46216623181851,18.2654650336613,0.655110916611405,57.360017095054,2.05047346332112,1.69380110385185,0.290273446248292,0.987954719603147,47.5653051415295,93.4499347018413,17.6103541170499,55.3095436317329
"22463","Cox6a2",8,28.7415994333447,411.7559622818,26.4468234357914,1.80709197157886,75.2878179694615,5.24886460885189,16.5974454767841,1.16486276832888,45.2739603366739,3.16033382249859,2.54988655518024,0.507885634918731,1.50562116200358,24.6397314642125,70.0389533606096,15.4325827084552,42.1136265141753
"191103","Pcdh9",8,40.6966611126071,678.928690576013,29.6275648666197,1.31920900906296,74.740503330945,3.67667471220798,17.328072486098,0.855193574677431,47.2849616895006,2.32739735672787,1.78738258476962,0.376642016004344,1.11274390702956,28.3083558575567,71.063828618737,16.4728789114205,44.9575643327727
"532248","Dpp9",9,47.0112144776166,764.083477364182,38.0139991977426,2.04141676160704,76.4036654249906,3.25916988615094,17.7139829367511,0.762332348963581,47.3387518126436,2.02266009012405,1.58267907459435,0.334260306000666,0.964424176580902,35.9725824361356,73.1444955388397,16.9516505877875,45.3160917225195
"248384","-",9,37.5703810954258,1348.20628135475,58.3405660812384,3.10223571634628,179.767234181367,9.60130727058518,17.1370116048987,0.94394379250917,179.767234181367,9.60130727058518,4.7315792120887,0.402897473050698,4.7315792120887,55.2383303648921,170.165926910782,16.1930678123896,170.165926910782
"431520","Faf1",10,56.5121935980409,1250.22013726281,54.7090767083123,2.72285140065744,108.423366127822,3.84994473148842,18.2946300422654,0.660235383922715,108.423366127822,3.84994473148842,1.88319297751542,0.288338303732565,1.88319297751542,51.9862253076548,104.573421396334,17.6343946583427,104.573421396334
"257893","Prkaca",10,44.2089741202199,862.684930450096,37.7989044241881,1.66345111419583,77.8307065218427,3.52153016785802,17.5427255608686,0.794120986318103,48.7309536469079,2.20506655593152,1.71527858383757,0.351573993067616,1.05704677787433,36.1354533099923,74.3091763539847,16.7486045745505,46.5258870909764
"80920","Rbfox3",11,57.5078142273535,2222.31415467265,55.2591549447852,1.43728449493679,75.0030388716273,2.62539391646952,18.3554768486075,0.65531166646199,50.7069548472064,1.78042756360596,1.26944555018235,0.284404425178588,0.846962373750575,53.8218704498484,72.3776449551578,17.7001651821455,48.9265272836005
"71209","Vamp2",11,133.170490024004,36066.5594793547,469.01192311999,6.49427314569953,666.031002547836,10.0054141223603,22.9795596025999,0.347847452307129,666.031002547836,10.0054141223603,4.98632243846323,0.157539103436642,4.98632243846323,462.51764997429,656.025588425476,22.6317121502928,656.025588425476
"258201","Gab1",12,68.4623724148133,1345.97278729761,40.9718142137626,1.25491235769941,83.7764770481487,2.4478301491339,19.0249586381278,0.556235799534338,54.5976319234134,1.59542483229969,1.19447331670988,0.248676141910094,0.76827065829277,39.7169018560632,81.3286468990148,18.4687228385935,53.0022070911137
"3656","Zbtb2",12,22.7930590857139,778.937454266859,66.534805428276,5.78880872677916,120.224336317092,10.5525989865051,16.2339037100769,1.4278534035663,120.224336317092,10.5525989865051,5.18685692308814,0.62448413161875,5.18685692308814,60.7459967014968,109.671737330587,14.8060503065106,109.671737330587
"424073","LOC688867",13,35.0127172504494,1296.16725314898,48.0277157611952,2.63219705861077,139.277286031357,8.08068782817145,16.9807013878526,1.0948498671412,139.277286031357,8.08068782817145,3.92078355556922,0.427864575054092,3.92078355556922,45.3955187025844,131.196598203185,15.8858515207114,131.196598203185
"391876","Serbp1",14,36.5003533103876,405.653480792051,24.9134783512273,1.54222751207318,54.3533531013562,2.9804064163035,17.0716174462202,0.937591359796853,36.354549118633,1.99418012804448,1.43432455724907,0.412917028995744,0.941211413119557,23.3712508391542,51.3729466850527,16.1340260864234,34.3603689905886
"56517","LOC689961",14,123.885600118831,6706.94104909692,114.752295372417,2.00955028975798,470.621480675477,7.59854382855688,22.412118670447,0.362684913959731,470.621480675477,7.59854382855688,3.78269532718876,0.164765869890187,3.78269532718876,112.742745082659,463.022936846921,22.0494337564873,463.022936846921
"132931","-",15,33.8281398490027,644.080434451879,38.6328881742741,2.34557079670156,99.8225535490936,5.90321587269195,16.9083065924647,1.00112859702561,99.8225535490936,5.90321587269195,2.89175089099608,0.440707253162909,2.89175089099608,36.2873173775725,93.9193376764016,15.9071779954391,93.9193376764016
"416922","-",15,53.1454927944488,2155.90566701558,74.2844267892065,3.06414501544978,87.3065776139885,3.30117816103864,18.0888759771358,0.696340083628513,57.8861201723398,2.19401155500345,1.60515169073565,0.302732652030585,1.05156838771805,71.2202817737567,84.0053994529499,17.3925358935073,55.6921086173364
"494885","-",16,54.9912422707605,2911.49236848826,112.188143610386,4.82121600506363,203.092941782394,7.3950148490293,18.2016779396853,0.670625429624694,203.092941782394,7.3950148490293,3.65681758546701,0.294622875764708,3.65681758546701,107.366927605323,195.697926933365,17.5310525100606,195.697926933365
"172745","Usp34",16,24.4092961630494,407.213365010886,31.2750228300518,4.16072527502815,146.366426603723,12.1139384303101,16.3326791487854,1.45949378050644,146.366426603723,12.1139384303101,5.91440349772411,0.587181172822265,5.91440349772411,27.1142975550237,134.252488173413,14.8731853682789,134.252488173413
"350700","Spred1",17,47.1961290729523,629.881530361418,24.5505634213513,0.96241972202075,50.5944632272311,2.14515196482962,17.7252838903884,0.752275897131953,36.4241207561715,1.54466447785135,1.02962815344702,0.333190119598185,0.729384409957884,23.5881436993305,48.4493112624015,16.9730079932564,34.8794562783201
