"comparison","control_cutoff_mode","control_cutoff_rank","control_cutoff_fraction","treatment_cutoff_mode","treatment_cutoff_rank","treatment_cutoff_fraction","cutoff_range_rank_min","cutoff_range_rank_max","cutoff_range_fraction_min","cutoff_range_fraction_max"
"RT4_ZT10","first sustained upward departure from left-side baseline",8936,0.28138678086721,"first sustained upward departure from left-side baseline",5597,0.176244607488113,5597,8936,0.176244607488113,0.28138678086721
