"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","iod_ctrl","iod_trt","cv2_ctrl","cv2_trt","gene_symbol"
"1106",0.0138748812963047,0.00468465908988357,400,12714,13.6,9.4,458.3,36.8,33.6985294117647,3.91489361702128,2.4778330449827,0.416478044363966,"-"
"1110",0,0.00695385932346602,30787,6936,0,2.6,0,6.8,NA,2.61538461538462,NA,1.00591715976331,"Epm2a"
"1132",0.0163121540195735,0.00165917416401885,108,23739,8,3.4,118,20.3,14.75,5.97058823529412,1.84375,1.7560553633218,"-"
"1137",0.00289987352502053,0.000500124914500594,19821,28030,66.8,54.6,608.7,36.3,9.1122754491018,0.664835164835165,0.13641130911829,0.0121764682204243,"Utrn"
"1138",0.00596634617133225,0.000882348115828874,8804,26066,0.6,4.2,1.8,9.2,3,2.19047619047619,5,0.521541950113379,"Utrn"
"1272",0.000856747865889716,0.00315169896931317,28198,17891,3.4,5,27.8,39.5,8.1764705882353,7.9,2.40484429065744,1.58,"-"
"1282",0.00332997509838329,0.00324642143454338,18062,17538,7.6,8.2,23.8,17.2,3.13157894736842,2.09756097560976,0.412049861495845,0.2558001189768,"Ltv1"
"1293",0.00423541998429802,0.00359142068751093,13938,16098,8.2,8,31.2,23,3.80487804878049,2.875,0.464009518143962,0.359375,"Phactr2"
"1295",0.00552096511487178,0.00429708711522011,10019,13744,17.6,14.8,164.3,91.2,9.33522727272727,6.16216216216216,0.530410640495868,0.4163623082542,"Phactr2"
"1345",0.000238385115833679,0.00414221563505615,29819,14240,3.6,3.6,5.3,14.3,1.47222222222222,3.97222222222222,0.408950617283951,1.10339506172839,"Pex3"
"1346",0.00191207406427453,0.0076692767528517,24119,5661,6.2,9,7.2,71,1.16129032258065,7.88888888888889,0.187304890738814,0.876543209876543,"Pex3"
"1367",0.00263188592538992,0.00500198493856248,20974,11892,282.2,235,4436.2,13423.5,15.7200566973777,57.1212765957447,0.0557053745477596,0.243069262109552,"Aig1"
"1369",0.00852372286437801,0.00791064188266318,4108,5156,4,6.8,19.5,25.7,4.875,3.77941176470588,1.21875,0.555795847750865,"Aig1"
"1473",0.000112138970876576,0.00425217289906576,30314,13883,0.6,10,1.8,26,3,2.6,5,0.26,"Adgrg6"
"1501",0.00121761633612007,0.0104545273617254,26960,1951,9.8,8.2,15.7,66.7,1.60204081632653,8.13414634146342,0.163473552686381,0.991969066032124,"Vta1"
"1540",0.00140100551260884,0.00399394665411546,26182,14796,31.2,17,316.7,140.5,10.150641025641,8.26470588235294,0.325341058514135,0.486159169550173,"-"
"1576",0.00370477198161804,0,16053,30537,0.6,0,1.8,0,3,NA,5,NA,"-"
"1579",0.00413895166945888,0.0059815818114122,14308,9267,3.4,0.6,12.8,1.8,3.76470588235294,3,1.10726643598616,5,"-"
"1634",0.00175589935638666,0.00273255223462128,24774,19706,143,140.4,842,2528.8,5.88811188811189,18.011396011396,0.041175607609174,0.128286296377464,"Heca"
"1655",0.00522378533278208,0.0104031920785783,10764,1990,35,43.2,320,1360.2,9.14285714285714,31.4861111111111,0.261224489795918,0.728845164609053,"Abracl"
"1656",0.00732941005032092,0.0123170767193764,6061,856,7,6.2,26,60.2,3.71428571428571,9.70967741935484,0.530612244897959,1.56607700312175,"Abracl"
"1683",0.000323623224445153,0.00919461678402411,29617,3253,44.4,43.6,54.3,600.3,1.22297297297297,13.7683486238532,0.0275444363282201,0.315787812473697,"Ccdc28a"
"1693",0.0122732504029644,0.00834335202037806,901,4505,24.6,26.8,1153.3,435.7,46.8821138211382,16.2574626865672,1.90577698459911,0.606621742036088,"LOC102549339"
"1713",0.00722323044349098,0.00839499274733123,6274,4418,7.6,5.2,29.3,25.2,3.85526315789474,4.84615384615385,0.507271468144044,0.931952662721893,"Hebp2"
"1741",0.00241014967871859,0.000598805768270362,21970,27334,94.8,77.2,588.7,909.2,6.20991561181435,11.7772020725389,0.0655054389431893,0.152554430991436,"-"
"1742",0.00457404853263079,0.000274299854131621,12719,29381,6.6,6.2,34.8,37.2,5.27272727272727,6,0.798898071625344,0.967741935483871,"-"
"1866",0.00472161232446541,0.00597725482042015,12247,9642,4.8,1.8,8.7,7.2,1.8125,4,0.377604166666667,2.22222222222222,"Tnfaip3"
"1895",0.00828533526322305,0.000463545244842051,4512,28143,2.2,0.8,4.2,3.2,1.90909090909091,4,0.867768595041322,5,"-"
"1910",0.00495627054742593,0.0128790353590224,11479,665,7,6.4,21.5,68.8,3.07142857142857,10.75,0.438775510204082,1.6796875,"Slc35d3"
"1918",0.00958596475014704,0.00364038324265835,2833,15884,6,10,22.5,70,3.75,7,0.625,0.7,"Pex7"
"1922",0.00130963005023534,0.0124132755504982,26580,814,196.2,172.2,5881.7,39978.2,29.9780835881753,232.16144018583,0.152793494333208,1.34820813116046,"LOC102547604"
"1929",0.00721291110079711,0.00477225204521363,6288,12470,3.6,3.8,8.3,14.7,2.30555555555556,3.86842105263158,0.640432098765432,1.0180055401662,"Map3k5"
"1941",0.0112692666035665,0.00949672078676895,1409,2850,18.6,8.4,536.3,58.8,28.8333333333333,7,1.55017921146953,0.833333333333333,"Map7"
"1946",0.00554077959292038,0.00131317279639668,9961,24799,23.6,22.8,159.3,60.7,6.75,2.66228070175439,0.286016949152542,0.116766697445368,"-"
"1955",0.00267117406031252,0.00192332983475321,20795,22790,60.6,45,520.8,323.5,8.59405940594059,7.18888888888889,0.141816161814201,0.159753086419753,"Pde7b"
"2081",0.000553796328792854,0.00246621727938508,29044,20700,2.6,3.8,6.3,6.2,2.42307692307692,1.63157894736842,0.931952662721893,0.429362880886427,"Pde7b"
"2104",0.0112958786627319,0.00137153408851572,1398,24632,7.2,5,84.2,17.5,11.6944444444444,3.5,1.62422839506173,0.7,"LOC120098802"
"2155",0.00186125495112944,0.000198564134787051,24345,29629,5.4,5.4,15.3,2.3,2.83333333333333,0.425925925925926,0.524691358024691,0.078875171467764,"Ptprk"
"2159",0.00622955778960951,0.00194734461228928,8160,22716,15,9.4,67.5,44.3,4.5,4.71276595744681,0.3,0.501358080579448,"Ptprk"
"2181",0.00340570944968713,0.00280832181855921,17665,19349,1.6,0.8,5.3,3.2,3.3125,4,2.0703125,5,"Ptprk"
"2244",0.00439059745680674,0.00310771657757503,13322,18059,2.6,1.2,6.8,2.7,2.61538461538462,2.25,1.00591715976331,1.875,"-"
"2383",0.00311547328949842,0.00565721107902481,18965,10335,294.4,247.2,12733.3,22144.7,43.2516983695652,89.5821197411003,0.146914736309664,0.36238721578115,"Epb41l2"
"2456",0.00148833448554878,0.000618980578740949,25875,27180,29.2,38,87.7,91.5,3.00342465753425,2.40789473684211,0.102857008819666,0.0633656509695291,"Med23"
"2485",0.00318329263789213,0.00552153219878997,18654,10691,25,26.2,93.5,138.7,3.74,5.29389312977099,0.1496,0.202056989685916,"Ccn2"
"2500",0.00592605014051493,0.00970585470773813,9170,2675,8.8,12,40.2,108.5,4.56818181818182,9.04166666666667,0.519111570247934,0.753472222222222,"Moxd1"
"2513",0.0015706894065073,0.00330423190067421,25524,17332,79.8,74.6,579.2,1189.3,7.25814536340852,15.9423592493298,0.090954202548979,0.213704547578147,"Stx7"
"2515",0.00255006652452281,0.000251831705271691,21337,29464,1.2,3.6,2.7,36.8,2.25,10.2222222222222,1.875,2.83950617283951,"Stx7"
"2554",0.00268637193646338,0.00649044921061037,20726,8096,5,1.4,15.5,3.8,3.1,2.71428571428571,0.62,1.93877551020408,"-"
"2555",0.000657245923675425,0.00178382490384695,28764,23337,16.4,15.6,59.8,32.3,3.64634146341463,2.07051282051282,0.222337894110648,0.132725180802104,"Slc18b1"
"2563",0.00149243515298463,0.000399276141119725,25811,28718,1,0.6,5,1.8,5,3,5,5,"LOC100910237"
"2569",0.00227726706321317,0.000354940782767903,22568,29124,8.8,9,25.7,10,2.92045454545454,1.11111111111111,0.331869834710744,0.123456790123457,"-"
"2587",0.00174431451455848,0.000293969155711608,24821,29319,7.2,5.6,9.2,6.3,1.27777777777778,1.125,0.177469135802469,0.200892857142857,"-"
"2591",0.00336211432651072,0.00456147613601194,17922,12995,8.4,12.4,47.3,312.8,5.63095238095238,25.2258064516129,0.670351473922902,2.03433922996878,"LOC120098884"
"2598",0.00339829478183398,0.00681554517588827,17688,7425,1.4,2.2,3.8,4.2,2.71428571428571,1.90909090909091,1.93877551020408,0.867768595041322,"Tbpl1"
"2605",0.00205820342063771,0.00703947562112911,23553,6785,9.6,12.6,6.3,104.8,0.65625,8.31746031746032,0.068359375,0.660115898211136,"Slc2a12"
"2625",0.00114808468275481,0.00381059242282382,27391,15355,35.6,34.4,24.3,277.3,0.682584269662921,8.06104651162791,0.0191737154399697,0.234332747431044,"Sgk1"
"2665",0.0029752837573483,0.00655341596755931,19527,7929,2.6,2,5.8,9.5,2.23076923076923,4.75,0.857988165680473,2.375,"Sgk1"
"2674",0.00389245075285658,0.00648949294561443,15302,8104,2.8,1.4,2.7,3.8,0.964285714285714,2.71428571428571,0.344387755102041,1.93877551020408,"-"
"2704",0.00677352711350069,0.00876395163709834,7257,3861,7.8,5.6,22.7,17.3,2.91025641025641,3.08928571428571,0.373109796186719,0.551658163265306,"Trdn"
"2816",0.00414537957532728,0.00404249908273721,14279,14610,42.6,31,429.3,304,10.0774647887324,9.80645161290323,0.236560206308272,0.31633714880333,"Hddc2"
"2817",0.00441441334764899,0.00637653096153988,13243,8496,3.2,2.4,11.7,6.3,3.65625,2.625,1.142578125,1.09375,"Hddc2"
"2845",0.013103043119336,0.000638544786212057,593,27022,4,1.2,80,7.2,20,6,5,5,"-"
"2900",0.00281056486085489,0.00385503370297763,20186,15198,70,54.4,402.5,538.3,5.75,9.89522058823529,0.0821428571428571,0.181897437283737,"Echdc1"
"2935",0.00434904214683734,8.63676056387e-06,13477,30471,3.8,1.4,7.7,3.8,2.02631578947368,2.71428571428571,0.533240997229917,1.93877551020408,"Kiaa0408L"
"2937",0.0076984043569751,0.00989152813965437,5500,2505,2,2.6,9.5,18.8,4.75,7.23076923076923,2.375,2.7810650887574,"Kiaa0408L"
"2944",0.00316897698495079,0.000816035060278765,18719,26276,23.2,34.4,71.7,175.3,3.09051724137931,5.09593023255814,0.133211950059453,0.148137506760411,"Kiaa0408L"
"2954",0.00801073677062037,0.0140328085871866,4912,390,9.2,6.8,53.2,100.7,5.78260869565217,14.8088235294118,0.628544423440454,2.17776816608997,"Kiaa0408L"
"3037",0.00319890576194574,0.0026343616781188,18592,20090,898.6,957.4,82806.8,232448.3,92.1509014021812,242.791205347817,0.102549411754041,0.253594323530204,"Rpl26-ps2"
"3038",0.0142620283873162,0.00406657910992003,323,14557,22.2,15.4,573.2,203.8,25.8198198198198,13.2337662337662,1.16305494683873,0.85933546972508,"Rpl26-ps2"
"3039",0.00339597895148506,0.00916152918187486,17760,3283,48.6,61,399.3,2706.5,8.21604938271605,44.3688524590164,0.169054514047655,0.727358237033056,"Lrrc14b"
"3046",0.00314755732098132,0.00183046560303394,18807,23173,16,11.4,91.5,13.3,5.71875,1.16666666666667,0.357421875,0.10233918128655,"Ccdc127"
"3048",0.00275558064985011,0.000396335964064797,20436,28992,19,17.8,26,27.2,1.36842105263158,1.52808988764045,0.07202216066482,0.0858477464966545,"Ccdc127"
"3082",0.00112831247868425,0.00265189849955633,27463,20022,1375.6,1395.4,34410.8,209274.3,25.0151206746147,149.974415938082,0.0181848798158002,0.107477723905749,"Tppp"
"3091",0.00158448174426212,0.0108961054551973,25472,1655,29.8,12.4,749.7,284.3,25.1577181208054,22.9274193548387,0.844218728886086,1.84898543184183,"Tppp"
"3130",0.000751781016469434,0.0037498499895136,28522,15553,31.6,37.8,70.8,274.7,2.24050632911392,7.26719576719577,0.0709020990225925,0.19225385627502,"Brd9"
"3136",0.012439608033549,0.000376532449770973,831,29058,3.4,3.2,57.8,10.7,17,3.34375,5,1.044921875,"Brd9"
"3144",0.00359216219764333,0.00599987595415103,16704,9225,17.6,25.4,224.8,308.3,12.7727272727273,12.1377952755906,0.725723140495868,0.477865955731911,"Brd9"
"3158",0.0120035722947057,0.00552667332713402,1005,10574,5.8,1.2,36.2,2.7,6.24137931034483,2.25,1.07609988109394,1.875,"Tert"
"3165",0.00508262511318283,0.00106349525145856,11109,25522,166.2,124.8,7102.2,6802.7,42.7328519855596,54.5088141025641,0.257117039624305,0.436769343770546,"Clptm1l"
"3174",0.00113558837354509,0.00584735753567424,27437,9964,7.4,6.4,38.3,30.3,5.17567567567568,4.734375,0.699415631848064,0.73974609375,"Slc6a3"
"3179",0.00198383910100415,0.00102307465873206,23854,25648,19,24.2,41,22.7,2.15789473684211,0.93801652892562,0.113573407202216,0.0387610135919678,"Lpcat1"
"3192",0.0050385352148249,0.0113197383333755,11238,1363,214.4,180,15508.3,42248,72.3334888059701,234.711111111111,0.337376347042771,1.30395061728395,"LOC120098984"
"3195",0.00404812493728363,0.00632835793300805,14687,8595,988.2,1083.4,152175.2,950774.8,153.99230924914,877.584271737124,0.15583111642293,0.810027941422488,"Mrpl36"
"3197",0.00745989347240109,0.00681233143120956,5849,7431,20.6,13.4,269.3,134.8,13.0728155339806,10.0597014925373,0.6346026958243,0.750723991980397,"Mrpl36"
"3258",0.00894951925699837,0.000463545244842051,3576,28144,1.4,0.8,9.8,3.2,7,4,5,5,"-"
"3279",0.0104774902423436,0,1980,30538,3.2,0,21.2,0,6.625,NA,2.0703125,NA,"-"
"3295",0.000925836977228455,0.00204004097916799,28000,22359,154.6,153.4,1549.3,1743.8,10.0213454075032,11.367666232073,0.0648211216526729,0.0741047342377641,"Med10"
"3299",0.00669814558626492,0.00294539253963111,7379,18727,5.4,3.2,17.3,9.2,3.2037037037037,2.875,0.593278463648834,0.8984375,"-"
"3305",0.00365240112264664,0.00187853932380191,16413,23016,152.8,124.6,3298.7,2145.3,21.5883507853403,17.2174959871589,0.141285018228667,0.138182150779767,"Nsun2"
"3317",0.00692671339952,0.00829000999070102,6866,4604,0.8,2.8,3.2,14.7,4,5.25,5,1.875,"-"
"3330",0.00029229247337686,0.000677206608801512,29697,26877,5.4,6.2,1.3,14.2,0.240740740740741,2.29032258064516,0.0445816186556927,0.369406867845994,"LOC680107"
"3331",0.00492361065429228,0.0101712171196626,11569,2220,10.8,3.6,55.7,24.8,5.15740740740741,6.88888888888889,0.477537722908093,1.91358024691358,"LOC680107"
"3339",0.00259132188325336,0.000400933717527075,21159,28714,48.4,29.8,205.3,53.2,4.24173553719008,1.78523489932886,0.0876391639915306,0.0599072113868745,"LOC680123"
"3346",0,0.0145292053803206,30788,291,0,5.6,0,156.8,NA,28,NA,5,"Adcy2"
"3354",0.00603015719341413,0.00155788461172916,8670,24033,342.2,278.8,66509.7,105466.2,194.359146697838,378.286226685796,0.567969452652944,1.35683725497057,"Adcy2"
"3357",0.00483136992891529,0.00423606496239628,11855,13929,11.6,7.2,30.8,36.2,2.6551724137931,5.02777777777778,0.228894173602854,0.698302469135803,"RGD1308544"
"3369",0.00147822647238222,0.00229705912979906,25908,21520,32.8,32.4,37.7,129.8,1.14939024390244,4.00617283950617,0.0350423854848305,0.123647309861302,"Fastkd3"
"3407",0.00231938017154083,0.00653134623979747,22410,8002,166.6,146.2,1915.3,17960.7,11.4963985594238,122.850205198358,0.0690059937540442,0.840288681247322,"RGD1566325"
"3426",0.00316751429885098,0.00638085795253192,18728,8415,2.2,1.2,9.2,2.7,4.18181818181818,2.25,1.90082644628099,1.875,"LOC682870"
"3428",0.0075194200695872,0.00996335165688226,5775,2376,7.2,7,52.7,31.5,7.31944444444444,4.5,1.01658950617284,0.642857142857143,"LOC102547287"
"3429",0.00971539716646915,0.00531212558918914,2674,11198,2,1.6,8,5.3,4,3.3125,2,2.0703125,"LOC102547287"
"3447",0.00906165822787495,0.00772537526364348,3386,5564,2,3.8,9.5,13.2,4.75,3.47368421052632,2.375,0.914127423822715,"Zfp748"
"3452",0.00024175893026313,0.00142135371080497,29805,24476,3.6,3.8,6.3,5.7,1.75,1.5,0.486111111111111,0.394736842105263,"LOC102551340"
"3458",0,0.000399276141119725,30789,28719,0,0.6,0,1.8,NA,3,NA,5,"LOC501406"
"3460",0.00162390273380805,0.00654203673142851,25293,7961,10,1.8,7.5,7.2,0.75,4,0.075,2.22222222222222,"LOC120093155"
"3524",0.000223673799562771,0.00189550629534547,29855,22946,13.4,13.8,3.3,15.2,0.246268656716418,1.10144927536232,0.0183782579639118,0.0798151648813274,"-"
"3646",0.0019826866927449,0.00408811448300246,23859,14426,12,20.8,14.5,107.2,1.20833333333333,5.15384615384615,0.100694444444444,0.247781065088757,"Zbtb2"
"3656",0.00040295629201219,0.00328230918514304,29427,17404,20,14.8,467.5,723.2,23.375,48.8648648648649,1.16875,3.30168005843682,"Zbtb2"
"3661",0.0043358822020813,0.000326946199363713,13519,29210,26.6,19,121.3,81.5,4.56015037593985,4.28947368421053,0.171434224659393,0.225761772853186,"Rmnd1"
"3697",0.00578060015263825,0.00667221606499073,9451,7668,5.8,2.6,17.2,18.8,2.96551724137931,7.23076923076923,0.511296076099881,2.7810650887574,"LOC120099108"
"3721",0.0013062108906408,0.00162299879755393,26595,23855,12,9.8,3.5,35.7,0.291666666666667,3.64285714285714,0.0243055555555556,0.371720116618076,"Syne1"
"3723",5.0505408119423e-05,0.000709234717571356,30651,26720,112.8,116.8,85.7,1814.7,0.759751773049645,15.5368150684932,0.00673538805895076,0.133020676956277,"Syne1"
"3759",0.00352841861768602,0.0100410377861004,16997,2315,0.6,2.8,1.8,15.2,3,5.42857142857143,5,1.93877551020408,"Syne1"
"3799",0.00255006652452281,0.0114665175972497,21338,1262,1.2,3,2.7,27,2.25,9,1.875,3,"Syne1"
"3969",0.00758023102222758,0.0115438108787199,5703,1209,19.8,48.2,289.7,2748.2,14.6313131313131,57.0165975103734,0.738955208652178,1.18291696079613,"Syne1"
"4060",0.00378031178198,0.00773108233874813,15747,5412,2.2,1,4.2,5,1.90909090909091,5,0.867768595041322,5,"Syne1"
"4087",0.00246149513548982,0.00792535238757438,21723,5133,5.4,4.8,9.3,22.7,1.72222222222222,4.72916666666667,0.318930041152263,0.985243055555556,"-"
"4090",0.00962464340419772,0.00299064601883101,2788,18555,3,2.2,17,4.7,5.66666666666667,2.13636363636364,1.88888888888889,0.971074380165289,"-"
"4092",0.00478834832310252,0.00839621156997913,12000,4283,1,1.2,5,7.2,5,6,5,5,"Mtrf1l"
"4096",0.00404838734836037,0.00380932575299829,14686,15360,7.6,6.6,13.3,11.3,1.75,1.71212121212121,0.230263157894737,0.25941230486685,"Mtrf1l"
"4097",0.011034363277611,0.0111039158903877,1587,1483,3.8,4.6,14.2,30.3,3.73684210526316,6.58695652173913,0.983379501385041,1.43194706994329,"Mtrf1l"
"4110",0.000878395366803025,0.00166050924265948,28142,23736,27.8,26.2,47.7,177.7,1.7158273381295,6.7824427480916,0.0617204078463848,0.258871860614183,"Rgs17"
"4111",0.00282101686145657,0.00403736004883492,20129,14624,8.6,6.2,11.8,13.7,1.37209302325581,2.20967741935484,0.159545700378583,0.356399583766909,"Rgs17"
"4117",0.00283669812398267,0.00301851689403177,20052,18441,15.6,14.8,23.3,33.2,1.49358974358974,2.24324324324324,0.0957429322813938,0.151570489408327,"Rgs17"
"4121",0.0007442364280574,0.00947487579097941,28543,2977,3,4.4,3,16.8,1,3.81818181818182,0.333333333333333,0.867768595041322,"Rgs17"
"4123",0.000509137967961167,0.00950170828613316,29157,2846,43.8,56.4,341.2,3044.3,7.78995433789954,53.9769503546099,0.17785283876483,0.957038126854786,"Rgs17"
"4124",0,0.00773108233874813,30790,5413,0,1,0,5,NA,5,NA,5,"Rgs17"
"4126",0.00638838259005541,0.00405832284245821,7881,14576,4,4,11,7.5,2.75,1.875,0.6875,0.46875,"Rgs17"
"4127",0.00115470545709523,0.000454908484278181,27155,28331,0.6,0.6,1.8,1.8,3,3,5,5,"Rgs17"
"4175",0.00970725947157061,0.00694440142989261,2699,6967,4.2,0.8,18.2,3.2,4.33333333333333,4,1.03174603174603,5,"-"
"4189",0.00998350065379351,0.00518459887344208,2444,11512,20.2,16.2,459.7,194.2,22.7574257425743,11.9876543209877,1.1266052347809,0.739978661789361,"-"
"4211",0.00290852258380502,0.000594513260987955,19797,27347,103.2,102.8,1069.2,695.7,10.3604651162791,6.76750972762646,0.100392103839913,0.0658318066889733,"Ipcef1"
"4233",0,0.00558788975141993,30791,10479,0,2,0,8,NA,4,NA,2,"Cnksr3"
"4236",0.00454878498528651,0.00980578994346414,12824,2607,13.8,3.8,38.2,48.2,2.76811594202899,12.6842105263158,0.200588111741231,3.33795013850416,"Cnksr3"
"4256",0.00339829478183398,0.00280832181855921,17689,19350,1.4,0.8,3.8,3.2,2.71428571428571,4,1.93877551020408,5,"Cnksr3"
"4263",0.00858015070668156,0.0115677671910657,4027,1196,9.2,7,71.2,153.5,7.73913043478261,21.9285714285714,0.841209829867675,3.13265306122449,"RGD1560234"
"4276",0.00316751429885098,0.00280832181855921,18729,19351,2.2,0.8,9.2,3.2,4.18181818181818,4,1.90082644628099,5,"Scaf8"
"4279",0.00661531131480314,0.00747049963878728,7513,5977,2.6,3.2,18.8,4.7,7.23076923076923,1.46875,2.7810650887574,0.458984375,"Scaf8"
"4283",0.00334215981874269,0.00682962986407423,18010,7394,2.4,4.2,15.3,61.2,6.375,14.5714285714286,2.65625,3.46938775510204,"-"
"4291",0.00651165718100514,0.00702155164035398,7694,6816,3.2,4.2,13.7,21.2,4.28125,5.04761904761905,1.337890625,1.20181405895692,"Tiam2"
"4294",0.0045789411884999,0.00275715749699529,12707,19612,18,21.2,89,92.7,4.94444444444444,4.37264150943396,0.274691358024691,0.2062566749733,"Tfb1m"
"4303",0.00248082163672,0.000786862397049153,21638,26374,5,2,5.5,20,1.1,10,0.22,5,"Tfb1m"
"4318",0.00255006652452281,0.000463545244842051,21339,28145,1.2,0.8,2.7,3.2,2.25,4,1.875,5,"-"
"4319",0.00607848514220882,0.00354896636133317,8527,16326,1.2,2,2.7,8,2.25,4,1.875,2,"-"
"4363",0.00505536741155554,0.00280832181855921,11182,19352,2.2,0.8,9.2,3.2,4.18181818181818,4,1.90082644628099,5,"-"
"4371",0.0062867565029365,0.000473772672532261,8078,28103,11.8,9.4,120.7,8.8,10.228813559322,0.936170212765957,0.866848606722206,0.0995925758261657,"-"
"4378",0.00392199788715479,0.00272152703653517,15196,19768,35.8,26,275.7,110,7.70111731843575,4.23076923076923,0.215115008894853,0.162721893491124,"Tmem242"
"4387",0.00266686908006394,0.00079832657141602,20811,26346,7.8,7.4,10.2,24.3,1.30769230769231,3.28378378378378,0.167652859960552,0.443754565376187,"LOC120099115"
"4389",0.00881249509449393,0.00704871961233086,3790,6769,3.2,2.4,9.2,11.3,2.875,4.70833333333333,0.8984375,1.96180555555556,"LOC120099115"
"4420",0.00407774769360026,0.0059735901473893,14568,9662,2.6,2.2,6.3,12.2,2.42307692307692,5.54545454545454,0.931952662721893,2.52066115702479,"-"
"4428",0.00550459704498652,0.00671152922523823,10059,7599,3.6,4.6,5.3,16.3,1.47222222222222,3.54347826086957,0.408950617283951,0.770321361058601,"Synj2"
"4455",0.00649823154003099,0.00156693343929362,7715,24000,10.6,7.6,67.3,21.3,6.34905660377358,2.80263157894737,0.598967604129583,0.368767313019391,"Dynlt1"
"4456",0.00771139055960755,0,5354,30539,1,0,5,0,5,NA,5,NA,"Dynlt1"
"4464",0.00250217383212388,0.0110835069561096,21563,1492,72.4,85.2,758.3,11669.7,10.4737569060773,136.968309859155,0.144665150636427,1.60760927064736,"Ezr"
"4465",0.00339042294914738,0.00229357463056049,17781,21531,24,23.2,112.5,107.7,4.6875,4.64224137931035,0.1953125,0.20009661117717,"Ezr"
