"bin","percentile","lo_rank","hi_rank","n_bin","total_mean","total_variance","median_abs_loading","iod_agg","cv2_agg","ratio_iod_cv2","ratio_cv2_iod","gap"
15,0.150014170104229,4447,4764,318,5274.4,733569.2,0.00823473846016665,139.081070832701,0.0263690791052445,5274.4,0.000189595025026543,139.054701753596
16,0.159996221305539,4765,5081,317,8056.4,10707462,0.0079984359929055,1329.06285685914,0.164969819877258,8056.4,0.000124124919318802,1328.89788703927
17,0.170009761627358,5082,5399,318,3989.4,390766.1,0.00779651102020627,97.9510954028175,0.0245528388737197,3989.4,0.000250664260289768,97.9265425639437
18,0.179991812828668,5400,5716,317,4422.4,1369115,0.0076709498275774,309.58642366136,0.0700041659871021,4422.4,0.000226121562952243,309.516419495373
19,0.190005353150487,5717,6034,318,5075,510550.5,0.00745539824157655,100.601083743842,0.0198228736441069,5075,0.000197044334975369,100.581260870198
20,0.199987404351796,6035,6351,317,4602.2,510790.3,0.00725211620432767,110.988288209987,0.0241163548324685,4602.2,0.000217287384294468,110.964171855154
21,0.210000944673615,6352,6669,318,4708.8,561680.2,0.00710352768509802,119.283086986069,0.0253319501754308,4708.8,0.000212368331634387,119.257755035893
22,0.220014484995434,6670,6987,318,3066.4,104355.4,0.00695727945999551,34.0318940777459,0.0110983218359463,3066.4,0.000326115314375163,34.0207957559099
23,0.229996536196744,6988,7304,317,5526.8,233749.5,0.00685117359915803,42.2938228269523,0.00765249743557797,5526.8,0.000180936527466165,42.2861703295167
24,0.240010076518563,7305,7622,318,6665.6,594140.8,0.00664537133969496,89.1353816610658,0.0133724468406544,6665.6,0.000150024003840614,89.1220092142251
25,0.249992127719873,7623,7939,317,10764.6,1214851.9,0.00645876304194022,112.856204596548,0.010484012838057,10764.6,9.28970886052431e-05,112.84572058371
26,0.260005668041692,7940,8257,318,15818.6,6828633.3,0.00627271319126005,431.683796290443,0.0272896334878208,15818.6,6.32167195579887e-05,431.656506656955
27,0.269987719243002,8258,8574,317,6898.2,1005546,0.00611612842895715,145.76933112986,0.021131502584712,6898.2,0.000144965353280566,145.748199627275
28,0.28000125956482,8575,8892,318,13011.2,10742213.9,0.00599877204304766,825.612848930152,0.0634540126145284,13011.2,7.68568617806198e-05,825.549394917538
29,0.290014799886639,8893,9210,318,4287.6,627861.7,0.00596634617133225,146.436631215598,0.0341535197349563,4287.6,0.000233230711820132,146.402477695864
30,0.299996851087949,9211,9527,317,12234.4,1810675.6,0.00582403146748795,147.99872490682,0.0120969336384964,12234.4,8.17367423003989e-05,147.986627973182
31,0.310010391409768,9528,9845,318,15656.8,4437531.9,0.00565594483451204,283.425214603239,0.0181023717875453,15656.8,6.38700117520822e-05,283.407112231452
32,0.319992442611078,9846,10162,317,15613.6,4562741.1,0.00552440019360849,292.228640416048,0.0187162883906369,15613.6,6.40467284931086e-05,292.209924127657
33,0.330005982932897,10163,10480,318,12088.6,1087289.9,0.00539737498855977,89.9434094932416,0.00744034954363959,12088.6,8.27225650612974e-05,89.9359691436979
34,0.339988034134207,10481,10797,317,19896.4,3254905.4,0.00527259147683404,163.592680082829,0.00822222513031649,19896.4,5.02603486057779e-05,163.584457857699
35,0.350001574456025,10798,11115,318,19374.6,2679669.3,0.00514744200559038,138.308367656623,0.00713864377363262,19374.6,5.16139688045173e-05,138.301229012849
36,0.360015114777844,11116,11433,318,14076.2,928870.8,0.00502689433654402,65.9887469629588,0.00468796599671493,14076.2,7.10419005129225e-05,65.984058996962
37,0.369997165979154,11434,11750,317,26609.8,7665885,0.00491674719436943,288.085028823967,0.0108262756136449,26609.8,3.75801396477989e-05,288.074202548353
38,0.380010706300973,11751,12068,318,12698.4,796470.3,0.00481264910350778,62.7220988470989,0.00493937022357926,12698.4,7.87500787500787e-05,62.7171594768753
39,0.389992757502283,12069,12385,317,20871.8,3874857.2,0.00473108005561023,185.650360773867,0.00889479396956023,20871.8,4.79115361396717e-05,185.641465979898
40,0.400006297824102,12386,12703,318,24048,3726368.4,0.0046374473673252,154.955439121756,0.00644358945117085,24048,4.1583499667332e-05,154.948995532305
41,0.409988349025412,12704,13020,317,18415.2,2173204.9,0.0045368250385824,118.011474216951,0.00640837320349229,18415.2,5.43029671141231e-05,118.005065843748
42,0.420001889347231,13021,13338,318,26571.2,4768505.7,0.00443022559327733,179.461435689769,0.00675398309785668,26571.2,3.76347323417836e-05,179.454681706672
43,0.430015429669049,13339,13656,318,28458.4,21930550.3,0.00434404412489893,770.617824614174,0.0270787473861557,28458.4,3.51390099232564e-05,770.590745866788
44,0.439997480870359,13657,13973,317,22253.4,26017658.2,0.0042677886275604,1169.15429552338,0.0525382321588333,22253.4,4.49369534543036e-05,1169.10175729122
45,0.450011021192178,13974,14291,318,28196.4,7326148.9,0.00418385051629014,259.825683420578,0.00921485308126493,28196.4,3.54655204210467e-05,259.816468567497
46,0.459993072393488,14292,14608,317,24855,10202097.5,0.00410061544035348,410.464594648964,0.0165143671152269,24855,4.02333534500101e-05,410.448080281849
47,0.470006612715307,14609,14926,318,22290.6,1816005.1,0.00402837695095982,81.4695477017218,0.00365488356983311,22290.6,4.48619597498497e-05,81.465892818152
48,0.479988663916617,14927,15243,317,28929.2,5329083.9,0.00395127123332453,184.211243311256,0.00636765770609821,28929.2,3.45671501458734e-05,184.20487565355
49,0.490002204238436,15244,15561,318,66795.4,85559297.1,0.00386330575229689,1280.91600768915,0.0191767098885425,66795.4,1.49710908236196e-05,1280.89683097926
50,0.499984255439746,15562,15878,317,38237.2,7980233.7,0.00378789040357934,208.703401399684,0.00545812458547394,38237.2,2.61525425501867e-05,208.697943275099
51,0.509997795761564,15879,16196,318,15240,2079521.4,0.00370826313418475,136.451535433071,0.00895351282369231,15240,6.56167979002625e-05,136.442581920247
52,0.520011336083383,16197,16514,318,29172,2330521.7,0.00366716101041802,79.8889928698752,0.00273855042060453,29172,3.42794460441519e-05,79.8862543194546
53,0.529993387284693,16515,16831,317,21603.4,5286375,0.00359263301074146,244.701065573012,0.0113269700867924,21603.4,4.62890100632308e-05,244.689738602925
54,0.540006927606512,16832,17149,318,18360.4,1082082.5,0.00352974778026288,58.9356713361365,0.00320993395220891,18360.4,5.44650443345461e-05,58.9324614021843
55,0.549988978807822,17150,17466,317,32400.8,5207095.9,0.00347464257924061,160.708868299548,0.00496002778633701,32400.8,3.08634354707291e-05,160.703908271762
56,0.560002519129641,17467,17784,318,24066.8,4873403.3,0.00341289017910857,202.494860139279,0.00841386724197978,24066.8,4.15510163378596e-05,202.486446272037
57,0.569984570330951,17785,18101,317,28444.2,2099424.9,0.00335718077738977,73.8085409327736,0.00259485381669281,28444.2,3.51565521266198e-05,73.8059460789569
58,0.57999811065277,18102,18419,318,30717.4,2822373.4,0.00328070348451238,91.8819105783693,0.00299120077149659,30717.4,3.25548386256649e-05,91.8789193775978
59,0.590011650974588,18420,18737,318,24007.6,4092894.7,0.00320133834017365,170.483292790616,0.00710122181270166,24007.6,4.16534763991403e-05,170.476191568804
60,0.599993702175898,18738,19054,317,30400.4,2319806.6,0.00312918568248339,76.308423573374,0.00251011248448619,30400.4,3.28943040223155e-05,76.3059134608896
61,0.610007242497717,19055,19372,318,30228.8,2891945.5,0.00305318761160202,95.6685511829778,0.00316481471917436,30228.8,3.30810353040809e-05,95.6653863682587
62,0.619989293699027,19373,19689,317,34353.4,4316735.6,0.00297520244380051,125.656721023247,0.00365776665550561,34353.4,2.91092002538322e-05,125.653063256591
63,0.630002834020846,19690,20007,318,30578,1654009,0.00289226780083514,54.0914709922166,0.001768966936759,30578,3.27032507031199e-05,54.0897020252799
64,0.639984885222156,20008,20324,317,29990.8,2319761.6,0.00281364033549146,77.3491070594983,0.0025790944909605,29990.8,3.3343558691332e-05,77.3465279650073
65,0.649998425543975,20325,20642,318,34635.6,3171375,0.00274588106550609,91.5640266084607,0.00264363910567337,34635.6,2.8872027624756e-05,91.561382969355
66,0.660011965865793,20643,20960,318,24368.2,1203695.4,0.00266919674153574,49.3961556454724,0.0020270744513535,24368.2,4.10370893213286e-05,49.394128571021
67,0.669994017067103,20961,21277,317,24310.2,919513.5,0.00259987413551414,37.8241849100378,0.00155589772647028,24310.2,4.11349968326052e-05,37.8226290123113
68,0.680007557388922,21278,21595,318,19500.2,764701.9,0.00253769329918781,39.2150798453349,0.00201100910992374,19500.2,5.1281525317689e-05,39.213068836225
69,0.689989608590232,21596,21912,317,28927.8,2136522.3,0.00245334920470237,73.8570613734885,0.00255315168707916,28927.8,3.45688230698498e-05,73.8545082218014
70,0.700003148912051,21913,22230,318,24566,3085026.8,0.0023883867148921,125.581160954164,0.00511199059489393,24566,4.07066677521778e-05,125.576048963569
71,0.709985200113361,22231,22547,317,34846.6,4714338.8,0.00232575342926038,135.28834376955,0.00388239724304667,34846.6,2.86972043183553e-05,135.284461372307
72,0.71999874043518,22548,22865,318,19242.4,1280903,0.00226157418971421,66.5666964619798,0.00345937598542696,19242.4,5.19685694092213e-05,66.5632370859944
73,0.730012280756998,22866,23183,318,16716.6,362538.6,0.00219313592338108,21.6873407271814,0.00129735357232819,16716.6,5.98207769522511e-05,21.686043373609
74,0.739994331958308,23184,23500,317,19008.6,556454,0.0021109816262422,29.273802384184,0.00154002937534505,19008.6,5.26077670107215e-05,29.2722623548087
75,0.750007872280127,23501,23818,318,24917.4,2295183.8,0.00203425808061676,92.1116890205238,0.00369668139615384,24917.4,4.01325981041361e-05,92.1079923391276
76,0.759989923481437,23819,24135,317,20183.4,391576.6,0.0019497240497358,19.4009235312187,0.00096123168203666,20183.4,4.95456662405739e-05,19.3999622995367
77,0.770003463803256,24136,24453,318,21272.6,663964.6,0.00187091033699168,31.2121978507564,0.00146724884831926,21272.6,4.70088282579468e-05,31.2107306019081
78,0.779985515004566,24454,24770,317,19230.6,707165.9,0.00179962277791017,36.7729504019635,0.00191221024835229,19230.6,5.20004576040269e-05,36.7710381917152
79,0.789999055326385,24771,25088,318,23383.6,1186633.1,0.00171996974525171,50.7463820797482,0.00217016978051918,23383.6,4.27650147966951e-05,50.7442119099677
80,0.800012595648204,25089,25406,318,17540.4,551719.6,0.00163530180562317,31.4542199721785,0.00179324416616374,17540.4,5.70112426170441e-05,31.4524267280123
81,0.809994646849513,25407,25723,317,26137.8,1724602.9,0.0015593791614392,65.9811805125144,0.00252435861137948,26137.8,3.82587669964572e-05,65.9786561539031
82,0.820008187171332,25724,26041,318,11917.4,334917.3,0.00148550903836729,28.1032188228976,0.00235816695108812,11917.4,8.39109201671505e-05,28.1008606559465
83,0.829990238372642,26042,26358,317,27600.2,1310526.7,0.00139444625794231,47.482507373135,0.00172036823548869,27600.2,3.62316215099891e-05,47.4807870048995
84,0.840003778694461,26359,26676,318,16784,513657.6,0.00132603955032635,30.6040038131554,0.00182340346837198,16784,5.9580552907531e-05,30.602180409687
85,0.849985829895771,26677,26993,317,10872.4,281268.1,0.0012598642277635,25.8699183253008,0.00237941193529495,10872.4,9.19760126558994e-05,25.8675389133655
86,0.85999937021759,26994,27311,318,6225.8,74888.5,0.00115481718372059,12.0287352629381,0.00193207865060524,6225.8,0.000160621928105625,12.0268031842875
87,0.870012910539409,27312,27629,318,14044.4,546297.3,0.00112572345548856,38.8978738856769,0.00276963586096073,14044.4,7.12027569707499e-05,38.8951042498159
88,0.879994961740719,27630,27946,317,16311.8,1575711.4,0.00101163934528318,96.5994801309481,0.00592206133786266,16311.8,6.13053127184002e-05,96.5935580696103
89,0.890008502062537,27947,28264,318,21101.8,364648.8,0.000890321425343786,17.2804594868684,0.000818909263042414,21101.8,4.73893222379134e-05,17.2796405776054
90,0.899990553263847,28265,28581,317,22231.8,399412.9,0.000775517249798417,17.9658372241564,0.00080811437779021,22231.8,4.49806133556437e-05,17.9650291097786
91,0.910004093585666,28582,28899,318,14447.8,189731.3,0.000671362567750564,13.1321931366713,0.000908940678627288,14447.8,6.92146901258323e-05,13.1312841959927
92,0.919986144786976,28900,29216,317,13796.4,159217.8,0.000547242906127785,11.5405323127772,0.00083648867188377,13796.4,7.2482676640283e-05,11.5396958241054
93,0.929999685108795,29217,29534,318,11443.8,239133.9,0.000420786236042029,20.8963718345305,0.00182599939133247,11443.8,8.73835614044286e-05,20.8945458351392
94,0.940013225430614,29535,29852,318,11067.2,90319.2,0.00029455661244938,8.1609801937256,0.000737402431845959,11067.2,9.03570912245193e-05,8.16024279129376
95,0.949995276631924,29853,30169,317,5332.6,37919.8,0.000172305362887411,7.11094025428496,0.00133348465181806,5332.6,0.000187525784795409,7.10960676963315
96,0.960008816953743,30170,30487,318,1664.2,4392.6,0.000112138970876576,2.63946641028723,0.00158602716637858,1664.2,0.000600889316187958,2.63788038312085
97,0.969990868155052,30488,30804,317,10792.4,197319.5,5.28951381312774e-05,18.2831900226085,0.00169408009549391,10792.4,9.26577962269745e-05,18.281495942513
98,0.980004408476871,30805,31122,318,3,0,0,0,0,NA,NA,0
99,0.989986459678181,31123,31439,317,0,0,0,NA,NA,NA,NA,NA
100,1,31440,31757,318,0,0,0,NA,NA,NA,NA,NA
