"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
28,"18017",0,0,0,0,0,0,0,0,-0.471061001801829,6.42133873079558e-09
29,"18057",0,0,0,0,0,0,0,0,-0.470190342979383,1.06432757513743e-08
30,"18159",0,0,0,0,0,0,0,0,-0.469319673513661,1.4865212771953e-08
31,"18903",0,0,0,0,0,0,0,0,-0.468448989182726,1.90871497925317e-08
32,"18905",0,0,0,0,0,0,0,0,-0.467578285764641,2.33090868131104e-08
33,"19175",0,0,0,0,0,0,0,0,-0.46670755903747,2.75310238336891e-08
34,"20285",0,0,0,0,0,0,0,0,-0.465836804779274,3.17529608542678e-08
35,"22275",0,0,0,0,0,0,0,0,-0.464966018768118,3.59748978748465e-08
36,"22781",0,0,0,0,0,0,0,0,-0.464095196782064,4.01968348954252e-08
37,"22831",0,0,0,0,0,0,0,0,-0.463224334599175,4.44187719160039e-08
38,"22963",0,0,0,0,0,0,0,0,-0.462353427997514,4.86407089365826e-08
39,"23058",0,0,0,0,0,0,0,0,-0.461482472755144,5.28626459571613e-08
40,"23773",0,0,0,0,0,0,0,0,-0.460611464650129,5.7084582977739e-08
41,"23880",0,0,0,0,0,0,0,0,-0.45974039946053,6.13065199983187e-08
42,"24206",0,0,0,0,0,0,0,0,-0.458869272964411,6.55284570188974e-08
43,"24516",0,0,0,0,0,0,0,0,-0.457998080939835,6.97503940394761e-08
44,"24944",0,0,0,0,0,0,0,0,-0.457126819164866,7.39723310600547e-08
45,"25351",0,0,0,0,0,0,0,0,-0.456255483417565,7.81942680806334e-08
46,"25496",0,0,0,0,0,0,0,0,-0.455384069475996,8.24162051012121e-08
47,"25630",0,0,0,0,0,0,0,0,-0.454512573118222,8.66381421217909e-08
48,"27113",0,0,0,0,0,0,0,0,-0.453640990122306,9.08600791423695e-08
49,"27115",0,0,0,0,0,0,0,0,-0.452769316266311,9.50820161629482e-08
50,"27946",0,0,0,0,0,0,0,0,-0.451897547328299,9.93039531835269e-08
51,"30561",0,0,0,0,0,0,0,0,-0.451025679086334,1.03525890204106e-07
52,"30795",0,0,0,0,0,0,0,0,-0.45015370731848,1.07747827224684e-07
53,"31054",0,0,0,0,0,0,0,0,-0.449281627802797,1.11969764245263e-07
54,"31291",0,0,0,0,0,0,0,0,-0.448409436317351,1.16191701265842e-07
55,"32097",0,0,0,0,0,0,0,0,-0.447537128640204,1.2041363828642e-07
56,"33459",0,0,0,0,0,0,0,0,-0.446664700549418,1.24635575306998e-07
57,"33464",0,0,0,0,0,0,0,0,-0.445792147823057,1.28857512327578e-07
58,"34738",0,0,0,0,0,0,0,0,-0.444919466239183,1.33079449348156e-07
59,"34964",0,0,0,0,0,0,0,0,-0.44404665157586,1.37301386368735e-07
60,"35232",0,0,0,0,0,0,0,0,-0.443173699611151,1.41523323389314e-07
61,"36051",0,0,0,0,0,0,0,0,-0.442300606123119,1.45745260409893e-07
62,"36548",0,0,0,0,0,0,0,0,-0.441427366889825,1.49967197430471e-07
63,"37462",0,0,0,0,0,0,0,0,-0.440553977689335,1.5418913445105e-07
64,"38281",0,0,0,0,0,0,0,0,-0.43968043429971,1.58411071471629e-07
65,"38721",0,0,0,0,0,0,0,0,-0.438806732499014,1.62633008492207e-07
66,"39382",0,0,0,0,0,0,0,0,-0.437932868065309,1.66854945512786e-07
67,"40273",0,0,0,0,0,0,0,0,-0.437058836776658,1.71076882533365e-07
68,"40563",0,0,0,0,0,0,0,0,-0.436184634411126,1.75298819553943e-07
69,"40736",0,0,0,0,0,0,0,0,-0.435310256746773,1.79520756574522e-07
70,"40841",0,0,0,0,0,0,0,0,-0.434435699561664,1.83742693595101e-07
71,"40924",0,0,0,0,0,0,0,0,-0.433560958633862,1.8796463061568e-07
72,"41242",0,0,0,0,0,0,0,0,-0.432686029741428,1.92186567636258e-07
73,"41573",0,0,0,0,0,0,0,0,-0.431810908662427,1.96408504656837e-07
74,"42030",0,0,0,0,0,0,0,0,-0.430935591174922,2.00630441677416e-07
75,"42091",0,0,0,0,0,0,0,0,-0.430060073056975,2.04852378697994e-07
76,"42185",0,0,0,0,0,0,0,0,-0.429184350086649,2.09074315718573e-07
77,"44053",0,0,0,0,0,0,0,0,-0.428308418042007,2.13296252739152e-07
78,"44116",0,0,0,0,0,0,0,0,-0.427432272701113,2.1751818975973e-07
79,"44219",0,0,0,0,0,0,0,0,-0.426555909842029,2.21740126780309e-07
80,"45806",0,0,0,0,0,0,0,0,-0.425679325242818,2.25962063800888e-07
81,"45941",0,0,0,0,0,0,0,0,-0.424802514681543,2.30184000821467e-07
82,"45958",0,0,0,0,0,0,0,0,-0.423925473936267,2.34405937842045e-07
83,"45995",0,0,0,0,0,0,0,0,-0.423048198785054,2.38627874862624e-07
84,"48544",0,0,0,0,0,0,0,0,-0.422170685005966,2.42849811883203e-07
85,"49195",0,0,0,0,0,0,0,0,-0.421292928377066,2.47071748903781e-07
86,"50513",0,0,0,0,0,0,0,0,-0.420414924676417,2.5129368592436e-07
87,"50560",0,0,0,0,0,0,0,0,-0.419536669682082,2.55515622944939e-07
88,"50707",0,0,0,0,0,0,0,0,-0.418658159172124,2.59737559965517e-07
89,"50820",0,0,0,0,0,0,0,0,-0.417779388924606,2.63959496986096e-07
90,"51725",0,0,0,0,0,0,0,0,-0.416900354717591,2.68181434006675e-07
91,"52046",0,0,0,0,0,0,0,0,-0.416021052329142,2.72403371027254e-07
92,"52267",0,0,0,0,0,0,0,0,-0.415141477537322,2.76625308047832e-07
93,"53397",0,0,0,0,0,0,0,0,-0.414261626120194,2.80847245068411e-07
94,"54698",0,0,0,0,0,0,0,0,-0.413381493855822,2.8506918208899e-07
95,"55046",0,0,0,0,0,0,0,0,-0.412501076522266,2.89291119109568e-07
96,"55080",0,0,0,0,0,0,0,0,-0.411620369897592,2.93513056130147e-07
97,"55194",0,0,0,0,0,0,0,0,-0.410739369759862,2.97734993150726e-07
98,"55374",0,0,0,0,0,0,0,0,-0.409858071887138,3.01956930171304e-07
99,"55583",0,0,0,0,0,0,0,0,-0.408976472057485,3.06178867191883e-07
100,"55782",0,0,0,0,0,0,0,0,-0.408094566048964,3.10400804212462e-07
101,"56000",0,0,0,0,0,0,0,0,-0.407212349639639,3.1462274123304e-07
102,"56270",0,0,0,0,0,0,0,0,-0.406329818607573,3.18844678253619e-07
103,"56693",0,0,0,0,0,0,0,0,-0.405446968730828,3.23066615274198e-07
104,"56809",0,0,0,0,0,0,0,0,-0.404563795787468,3.27288552294777e-07
105,"56975",0,0,0,0,0,0,0,0,-0.403680295555556,3.31510489315355e-07
106,"57374",0,0,0,0,0,0,0,0,-0.402796463813155,3.35732426335934e-07
107,"60317",0,0,0,0,0,0,0,0,-0.401912296338327,3.39954363356513e-07
108,"60467",0,0,0,0,0,0,0,0,-0.401027788909136,3.44176300377091e-07
109,"60553",0,0,0,0,0,0,0,0,-0.400142937303644,3.4839823739767e-07
110,"60806",0,0,0,0,0,0,0,0,-0.399257737299915,3.52620174418249e-07
111,"61822",0,0,0,0,0,0,0,0,-0.398372184676012,3.56842111438827e-07
112,"61829",0,0,0,0,0,0,0,0,-0.397486275209997,3.61064048459406e-07
113,"64538",0,0,0,0,0,0,0,0,-0.396600004679934,3.65285985479985e-07
114,"65364",0,0,0,0,0,0,0,0,-0.395713368863886,3.69507922500564e-07
115,"66537",0,0,0,0,0,0,0,0,-0.394826363539914,3.73729859521142e-07
116,"67477",0,0,0,0,0,0,0,0,-0.393938984486084,3.77951796541721e-07
117,"68734",0,0,0,0,0,0,0,0,-0.393051227480456,3.821737335623e-07
118,"68944",0,0,0,0,0,0,0,0,-0.392163088301096,3.86395670582878e-07
119,"69395",0,0,0,0,0,0,0,0,-0.391274562726064,3.90617607603457e-07
120,"69510",0,0,0,0,0,0,0,0,-0.390385646533425,3.94839544624036e-07
121,"69780",0,0,0,0,0,0,0,0,-0.389496335501242,3.99061481644614e-07
122,"70033",0,0,0,0,0,0,0,0,-0.388606625407576,4.03283418665193e-07
123,"71027",0,0,0,0,0,0,0,0,-0.387716512030492,4.07505355685772e-07
124,"71643",0,0,0,0,0,0,0,0,-0.386825991148053,4.1172729270635e-07
125,"71806",0,0,0,0,0,0,0,0,-0.38593505853832,4.15949229726929e-07
126,"71934",0,0,0,0,0,0,0,0,-0.385043709979358,4.20171166747508e-07
127,"72121",0,0,0,0,0,0,0,0,-0.38415194124923,4.24393103768087e-07
128,"72569",0,0,0,0,0,0,0,0,-0.383259748125997,4.28615040788665e-07
129,"72867",0,0,0,0,0,0,0,0,-0.382367126387724,4.32836977809244e-07
130,"73210",0,0,0,0,0,0,0,0,-0.381474071812473,4.37058914829823e-07
131,"73608",0,0,0,0,0,0,0,0,-0.380580580178306,4.41280851850401e-07
132,"74275",0,0,0,0,0,0,0,0,-0.379686647263289,4.4550278887098e-07
133,"75200",0,0,0,0,0,0,0,0,-0.378792268845482,4.49724725891559e-07
134,"76292",0,0,0,0,0,0,0,0,-0.377897440702949,4.53946662912138e-07
135,"77441",0,0,0,0,0,0,0,0,-0.377002158613754,4.58168599932716e-07
136,"77485",0,0,0,0,0,0,0,0,-0.376106418355958,4.62390536953295e-07
137,"77755",0,0,0,0,0,0,0,0,-0.375210215707626,4.66612473973874e-07
138,"77776",0,0,0,0,0,0,0,0,-0.37431354644682,4.70834410994452e-07
139,"78938",0,0,0,0,0,0,0,0,-0.373416406351602,4.75056348015031e-07
140,"78979",0,0,0,0,0,0,0,0,-0.372518791200037,4.7927828503561e-07
141,"79480",0,0,0,0,0,0,0,0,-0.371620696770186,4.83500222056188e-07
142,"79653",0,0,0,0,0,0,0,0,-0.370722118840114,4.87722159076767e-07
143,"79918",0,0,0,0,0,0,0,0,-0.369823053187882,4.91944096097346e-07
144,"80653",0,0,0,0,0,0,0,0,-0.368923495591555,4.96166033117925e-07
145,"80746",0,0,0,0,0,0,0,0,-0.368023441829194,5.00387970138503e-07
146,"80913",0,0,0,0,0,0,0,0,-0.367122887678863,5.04609907159082e-07
147,"82228",0,0,0,0,0,0,0,0,-0.366221828918625,5.08831844179661e-07
148,"83889",0,0,0,0,0,0,0,0,-0.365320261326543,5.13053781200239e-07
149,"83973",0,0,0,0,0,0,0,0,-0.364418180680679,5.17275718220818e-07
150,"84702",0,0,0,0,0,0,0,0,-0.363515582759098,5.21497655241397e-07
151,"85603",0,0,0,0,0,0,0,0,-0.362612463339861,5.25719592261975e-07
152,"86595",0,0,0,0,0,0,0,0,-0.361708818201032,5.29941529282554e-07
153,"86782",0,0,0,0,0,0,0,0,-0.360804643120673,5.34163466303133e-07
154,"87222",0,0,0,0,0,0,0,0,-0.359899933876848,5.38385403323711e-07
155,"88480",0,0,0,0,0,0,0,0,-0.35899468624762,5.4260734034429e-07
156,"88665",0,0,0,0,0,0,0,0,-0.358088894919764,5.53377003565069e-07
157,"88908",0,0,0,0,0,0,0,0,-0.357182550214905,5.64146666785848e-07
158,"88976",0,0,0,0,0,0,0,0,-0.356275641363378,5.74916330006627e-07
159,"90462",0,0,0,0,0,0,0,0,-0.355368157595522,5.85685993227405e-07
160,"91474",0,0,0,0,0,0,0,0,-0.354460088141672,5.96455656448184e-07
161,"91618",0,0,0,0,0,0,0,0,-0.353551422232166,6.07225319668963e-07
162,"91651",0,0,0,0,0,0,0,0,-0.35264214909734,6.17994982889742e-07
163,"91818",0,0,0,0,0,0,0,0,-0.351732257967531,6.28764646110521e-07
164,"92470",0,0,0,0,0,0,0,0,-0.350821738073076,6.395343093313e-07
165,"92712",0,0,0,0,0,0,0,0,-0.349910578644312,6.50303972552078e-07
166,"92782",0,0,0,0,0,0,0,0,-0.348998768911575,6.61073635772857e-07
167,"93927",0,0,0,0,0,0,0,0,-0.348086298105203,6.71843298993636e-07
168,"94987",0,0,0,0,0,0,0,0,-0.347173155455531,6.82612962214415e-07
169,"96247",0,0,0,0,0,0,0,0,-0.346259330192898,6.93382625435194e-07
170,"96256",0,0,0,0,0,0,0,0,-0.345344811547639,7.04152288655972e-07
171,"97938",0,0,0,0,0,0,0,0,-0.344429588750091,7.14921951876751e-07
172,"98043",0,0,0,0,0,0,0,0,-0.343513651030591,7.2569161509753e-07
173,"100261",0,0,0,0,0,0,0,0,-0.342596987619476,7.36461278318309e-07
174,"101181",0,0,0,0,0,0,0,0,-0.341679587747083,7.47230941539088e-07
175,"101706",0,0,0,0,0,0,0,0,-0.340761440643749,7.58000604759866e-07
176,"102633",0,0,0,0,0,0,0,0,-0.339842535539809,7.68770267980645e-07
177,"107250",0,0,0,0,0,0,0,0,-0.338922861665602,7.79539931201424e-07
178,"107499",0,0,0,0,0,0,0,0,-0.338002408251463,7.90309594422203e-07
179,"109051",0,0,0,0,0,0,0,0,-0.33708116452773,8.01079257642982e-07
180,"109152",0,0,0,0,0,0,0,0,-0.33615911972474,8.11848920863761e-07
181,"109875",0,0,0,0,0,0,0,0,-0.335236263072828,8.22618584084539e-07
182,"111017",0,0,0,0,0,0,0,0,-0.334312583802333,8.33388247305318e-07
183,"111314",0,0,0,0,0,0,0,0,-0.33338807114359,8.44157910526096e-07
184,"112739",0,0,0,0,0,0,0,0,-0.332462714326936,8.54927573746875e-07
185,"113468",0,0,0,0,0,0,0,0,-0.331536502582709,8.65697236967655e-07
186,"113742",0,0,0,0,0,0,0,0,-0.330609425141245,8.76466900188433e-07
187,"113923",0,0,0,0,0,0,0,0,-0.329681471232881,8.87236563409212e-07
188,"113932",0,0,0,0,0,0,0,0,-0.328752630087953,8.98006226629991e-07
189,"114956",0,0,0,0,0,0,0,0,-0.327822890936799,9.08775889850769e-07
190,"115087",0,0,0,0,0,0,0,0,-0.326892243009755,9.19545553071549e-07
191,"115442",0,0,0,0,0,0,0,0,-0.325960675537157,9.30315216292328e-07
192,"115669",0,0,0,0,0,0,0,0,-0.325028177749344,9.41084879513106e-07
193,"116087",0,0,0,0,0,0,0,0,-0.324094738876651,9.51854542733885e-07
194,"116399",0,0,0,0,0,0,0,0,-0.323160348149415,9.62624205954663e-07
195,"116407",0,0,0,0,0,0,0,0,-0.322224994797973,9.73393869175442e-07
196,"117173",0,0,0,0,0,0,0,0,-0.321288668052662,9.84163532396222e-07
197,"117756",0,0,0,0,0,0,0,0,-0.320351357143819,9.94933195617e-07
198,"118444",0,0,0,0,0,0,0,0,-0.31941305130178,1.00570285883778e-06
199,"118832",0,0,0,0,0,0,0,0,-0.318473739756882,1.01647252205856e-06
200,"119458",0,0,0,0,0,0,0,0,-0.317533411739462,1.02724218527934e-06
201,"120001",0,0,0,0,0,0,0,0,-0.316592056479857,1.03801184850012e-06
202,"120242",0,0,0,0,0,0,0,0,-0.315649663208404,1.04878151172089e-06
203,"121426",0,0,0,0,0,0,0,0,-0.314706221155438,1.05955117494167e-06
204,"121993",0,0,0,0,0,0,0,0,-0.313761719551298,1.07032083816245e-06
205,"122774",0,0,0,0,0,0,0,0,-0.312816147626319,1.08109050138323e-06
206,"122778",0,0,0,0,0,0,0,0,-0.31186949461084,1.09186016460401e-06
207,"126257",0,0,0,0,0,0,0,0,-0.310921749735195,1.10262982782479e-06
208,"126847",0,0,0,0,0,0,0,0,-0.309972902229723,1.11339949104557e-06
209,"127108",0,0,0,0,0,0,0,0,-0.30902294132476,1.12416915426635e-06
210,"128292",0,0,0,0,0,0,0,0,-0.308071856250642,1.13493881748712e-06
211,"128539",0,0,0,0,0,0,0,0,-0.307119636237707,1.1457084807079e-06
212,"129295",0,0,0,0,0,0,0,0,-0.306166270516291,1.15647814392868e-06
213,"130036",0,0,0,0,0,0,0,0,-0.305211748316732,1.16724780714946e-06
214,"131006",0,0,0,0,0,0,0,0,-0.304256058869365,1.17801747037024e-06
215,"131955",0,0,0,0,0,0,0,0,-0.303299191404528,1.18878713359102e-06
216,"132609",0,0,0,0,0,0,0,0,-0.302341135152557,1.1995567968118e-06
217,"132691",0,0,0,0,0,0,0,0,-0.301381879343789,1.21032646003258e-06
218,"132927",0,0,0,0,0,0,0,0,-0.300421413208561,1.22109612325335e-06
219,"133468",0,0,0,0,0,0,0,0,-0.29945972597721,1.23186578647413e-06
220,"134342",0,0,0,0,0,0,0,0,-0.298496806880073,1.24263544969491e-06
221,"134363",0,0,0,0,0,0,0,0,-0.297532645147486,1.25340511291569e-06
222,"134367",0,0,0,0,0,0,0,0,-0.296567230009786,1.26417477613647e-06
223,"134762",0,0,0,0,0,0,0,0,-0.29560055069731,1.27494443935725e-06
224,"135736",0,0,0,0,0,0,0,0,-0.294632596440394,1.28571410257803e-06
225,"135829",0,0,0,0,0,0,0,0,-0.293663356469376,1.29648376579881e-06
226,"136223",0,0,0,0,0,0,0,0,-0.292692820014593,1.30725342901958e-06
227,"136397",0,0,0,0,0,0,0,0,-0.29172097630638,1.31802309224036e-06
228,"136414",0,0,0,0,0,0,0,0,-0.290747814575075,1.32879275546114e-06
229,"136891",0,0,0,0,0,0,0,0,-0.289773324051014,1.33956241868192e-06
230,"137407",0,0,0,0,0,0,0,0,-0.288797493964535,1.3503320819027e-06
231,"137699",0,0,0,0,0,0,0,0,-0.287820313545973,1.36110174512348e-06
232,"138025",0,0,0,0,0,0,0,0,-0.286841772025667,1.37187140834426e-06
233,"138541",0,0,0,0,0,0,0,0,-0.285861858633953,1.38264107156504e-06
234,"139449",0,0,0,0,0,0,0,0,-0.284880562601166,1.39341073478582e-06
235,"139459",0,0,0,0,0,0,0,0,-0.283897873157645,1.40418039800659e-06
236,"139563",0,0,0,0,0,0,0,0,-0.282913779533726,1.41495006122737e-06
237,"140083",0,0,0,0,0,0,0,0,-0.281928270959746,1.42571972444815e-06
238,"140819",0,0,0,0,0,0,0,0,-0.280941336666041,1.43648938766893e-06
239,"141065",0,0,0,0,0,0,0,0,-0.279952965882949,1.44725905088971e-06
240,"141415",0,0,0,0,0,0,0,0,-0.278963147840806,1.45802871411049e-06
241,"142226",0,0,0,0,0,0,0,0,-0.277971871769949,1.46879837733127e-06
242,"143458",0,0,0,0,0,0,0,0,-0.276979126900714,1.47956804055205e-06
243,"144318",0,0,0,0,0,0,0,0,-0.275984902463439,1.49033770377282e-06
244,"145259",0,0,0,0,0,0,0,0,-0.27498918768846,1.5011073669936e-06
245,"145851",0,0,0,0,0,0,0,0,-0.273991971806114,1.51187703021438e-06
246,"146294",0,0,0,0,0,0,0,0,-0.272993244046738,1.52264669343516e-06
247,"146780",0,0,0,0,0,0,0,0,-0.271992993640668,1.53341635665594e-06
248,"146840",0,0,0,0,0,0,0,0,-0.270991209818242,1.54418601987672e-06
249,"146908",0,0,0,0,0,0,0,0,-0.269987881809795,1.5549556830975e-06
250,"147488",0,0,0,0,0,0,0,0,-0.268982998845666,1.56572534631828e-06
251,"147641",0,0,0,0,0,0,0,0,-0.267976550156191,1.57649500953905e-06
252,"147691",0,0,0,0,0,0,0,0,-0.266968524971705,1.58726467275983e-06
253,"147793",0,0,0,0,0,0,0,0,-0.265958912522548,1.59803433598061e-06
254,"148937",0,0,0,0,0,0,0,0,-0.264947702039054,1.60880399920139e-06
255,"149240",0,0,0,0,0,0,0,0,-0.263934882751561,1.61957366242217e-06
256,"150407",0,0,0,0,0,0,0,0,-0.262920443890405,1.63034332564295e-06
257,"150666",0,0,0,0,0,0,0,0,-0.261904374685924,1.64111298886373e-06
258,"150667",0,0,0,0,0,0,0,0,-0.260886664368454,1.65188265208451e-06
259,"151833",0,0,0,0,0,0,0,0,-0.259867302168332,1.66265231530529e-06
260,"151970",0,0,0,0,0,0,0,0,-0.258846277315895,1.67342197852606e-06
261,"153203",0,0,0,0,0,0,0,0,-0.257823579041479,1.68419164174684e-06
262,"153414",0,0,0,0,0,0,0,0,-0.256799196575421,1.69496130496762e-06
263,"153852",0,0,0,0,0,0,0,0,-0.255773119148058,1.7057309681884e-06
264,"154407",0,0,0,0,0,0,0,0,-0.254745335989728,1.71650063140918e-06
265,"154567",0,0,0,0,0,0,0,0,-0.253715836330765,1.72727029462996e-06
266,"154619",0,0,0,0,0,0,0,0,-0.252684609401508,1.73803995785074e-06
267,"155235",0,0,0,0,0,0,0,0,-0.251651644432294,1.74880962107152e-06
268,"155812",0,0,0,0,0,0,0,0,-0.250616930653458,1.7595792842923e-06
269,"156327",0,0,0,0,0,0,0,0,-0.249580457295338,1.77034894751307e-06
270,"156551",0,0,0,0,0,0,0,0,-0.24854221358827,1.78111861073385e-06
271,"157264",0,0,0,0,0,0,0,0,-0.247502188762592,1.79188827395463e-06
272,"157269",0,0,0,0,0,0,0,0,-0.24646037204864,1.80265793717541e-06
273,"157325",0,0,0,0,0,0,0,0,-0.24541675267675,1.81342760039619e-06
274,"157836",0,0,0,0,0,0,0,0,-0.244371319877261,1.82419726361697e-06
275,"157857",0,0,0,0,0,0,0,0,-0.243324062880507,1.83496692683775e-06
276,"157972",0,0,0,0,0,0,0,0,-0.242274970916827,1.84573659005853e-06
277,"157973",0,0,0,0,0,0,0,0,-0.241224033216556,1.8565062532793e-06
278,"158203",0,0,0,0,0,0,0,0,-0.240171239010033,1.86727591650008e-06
279,"158393",0,0,0,0,0,0,0,0,-0.239116577527593,1.87804557972086e-06
280,"159752",0,0,0,0,0,0,0,0,-0.238060037999573,1.88881524294164e-06
281,"160652",0,0,0,0,0,0,0,0,-0.23700160965631,1.89958490616242e-06
282,"160696",0,0,0,0,0,0,0,0,-0.235941281728141,1.9103545693832e-06
283,"160825",0,0,0,0,0,0,0,0,-0.234879043445403,1.92112423260398e-06
284,"160883",0,0,0,0,0,0,0,0,-0.233814884038432,1.93189389582476e-06
285,"160887",0,0,0,0,0,0,0,0,-0.232748792737565,1.94266355904553e-06
286,"160920",0,0,0,0,0,0,0,0,-0.231680758773139,1.95343322226631e-06
287,"161185",0,0,0,0,0,0,0,0,-0.230610771375491,1.96420288548709e-06
288,"161556",0,0,0,0,0,0,0,0,-0.229538819774957,1.97497254870787e-06
289,"162604",0,0,0,0,0,0,0,0,-0.228464893201875,1.98574221192865e-06
290,"163327",0,0,0,0,0,0,0,0,-0.227388980886581,1.99651187514943e-06
291,"163644",0,0,0,0,0,0,0,0,-0.226311072059412,2.00728153837021e-06
292,"163857",0,0,0,0,0,0,0,0,-0.225231155950704,2.01805120159099e-06
293,"164178",0,0,0,0,0,0,0,0,-0.224149221790795,2.02882086481176e-06
294,"164273",0,0,0,0,0,0,0,0,-0.223065258810021,2.03959052803254e-06
295,"164871",0,0,0,0,0,0,0,0,-0.221979256238718,2.05036019125332e-06
296,"165045",0,0,0,0,0,0,0,0,-0.220891203307225,2.0611298544741e-06
297,"165267",0,0,0,0,0,0,0,0,-0.219801089245877,2.07189951769488e-06
298,"165513",0,0,0,0,0,0,0,0,-0.218708903285011,2.08266918091566e-06
299,"165571",0,0,0,0,0,0,0,0,-0.217614634654965,2.09343884413644e-06
300,"165674",0,0,0,0,0,0,0,0,-0.216518272586074,2.10420850735722e-06
301,"165679",0,0,0,0,0,0,0,0,-0.215419806308676,2.11497817057799e-06
302,"166442",0,0,0,0,0,0,0,0,-0.214319225053108,2.12574783379877e-06
303,"168015",0,0,0,0,0,0,0,0,-0.213216518049705,2.13651749701955e-06
304,"168269",0,0,0,0,0,0,0,0,-0.212111674528806,2.14728716024033e-06
305,"169062",0,0,0,0,0,0,0,0,-0.211004683720746,2.15805682346111e-06
306,"169875",0,0,0,0,0,0,0,0,-0.209895534855863,2.16882648668189e-06
307,"170516",0,0,0,0,0,0,0,0,-0.208784217164494,2.17959614990267e-06
308,"170653",0,0,0,0,0,0,0,0,-0.207670719876974,2.19036581312345e-06
309,"170841",0,0,0,0,0,0,0,0,-0.206555032223641,2.20113547634423e-06
310,"171699",0,0,0,0,0,0,0,0,-0.205437142821974,2.21558228981093e-06
311,"171700",0,0,0,0,0,0,0,0,-0.204317037838016,2.23002910327764e-06
312,"171901",0,0,0,0,0,0,0,0,-0.203194702824956,2.24447591674434e-06
313,"172009",0,0,0,0,0,0,0,0,-0.202070123335978,2.25892273021105e-06
314,"172218",0,0,0,0,0,0,0,0,-0.200943284924271,2.27336954367775e-06
315,"172373",0,0,0,0,0,0,0,0,-0.199814173143019,2.28781635714446e-06
316,"172858",0,0,0,0,0,0,0,0,-0.198682773545411,2.30226317061116e-06
317,"172915",0,0,0,0,0,0,0,0,-0.197549071684632,2.31670998407787e-06
318,"172924",0,0,0,0,0,0,0,0,-0.196413053113869,2.33115679754457e-06
319,"172958",0,0,0,0,0,0,0,0,-0.195274703386308,2.34560361101128e-06
320,"173110",0,0,0,0,0,0,0,0,-0.194134008055137,2.36005042447798e-06
321,"173973",0,0,0,0,0,0,0,0,-0.192990952673541,2.37449723794469e-06
322,"175133",0,0,0,0,0,0,0,0,-0.191845522794707,2.38894405141139e-06
323,"175547",0,0,0,0,0,0,0,0,-0.190697703971821,2.40339086487809e-06
324,"175584",0,0,0,0,0,0,0,0,-0.189547481758071,2.4178376783448e-06
325,"176799",0,0,0,0,0,0,0,0,-0.188394841706642,2.43228449181151e-06
326,"177113",0,0,0,0,0,0,0,0,-0.187239769370722,2.44673130527821e-06
327,"177375",0,0,0,0,0,0,0,0,-0.186082250303496,2.46117811874492e-06
328,"177771",0,0,0,0,0,0,0,0,-0.184922270058151,2.47562493221162e-06
