"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
62,"36548",0,0,0,0,0,0,0,0,-0.404003329234433,1.37817973888726e-07
63,"37462",0,0,0,0,0,0,0,0,-0.403145043841496,1.41696903154825e-07
64,"38281",0,0,0,0,0,0,0,0,-0.402286616751655,1.45575832420923e-07
65,"38721",0,0,0,0,0,0,0,0,-0.401428044085982,1.49454761687022e-07
66,"39382",0,0,0,0,0,0,0,0,-0.400569321965547,1.53333690953121e-07
67,"40273",0,0,0,0,0,0,0,0,-0.399710446511421,1.57212620219219e-07
68,"40563",0,0,0,0,0,0,0,0,-0.398851413844675,1.61091549485318e-07
69,"40736",0,0,0,0,0,0,0,0,-0.397992220086379,1.64970478751417e-07
70,"40841",0,0,0,0,0,0,0,0,-0.397132861357605,1.68849408017515e-07
71,"40924",0,0,0,0,0,0,0,0,-0.396273333779422,1.72728337283614e-07
72,"41242",0,0,0,0,0,0,0,0,-0.395413633472902,1.76607266549713e-07
73,"41573",0,0,0,0,0,0,0,0,-0.394553756559116,1.80486195815811e-07
74,"42030",0,0,0,0,0,0,0,0,-0.393693699159134,1.8436512508191e-07
75,"42091",0,0,0,0,0,0,0,0,-0.392833457394027,1.88244054348008e-07
76,"42185",0,0,0,0,0,0,0,0,-0.391973027384866,1.92122983614107e-07
77,"44053",0,0,0,0,0,0,0,0,-0.391112405252721,1.96001912880206e-07
78,"44116",0,0,0,0,0,0,0,0,-0.390251587118663,1.99880842146304e-07
79,"44219",0,0,0,0,0,0,0,0,-0.389390569103763,2.03759771412403e-07
80,"45806",0,0,0,0,0,0,0,0,-0.388529347329091,2.07638700678502e-07
81,"45941",0,0,0,0,0,0,0,0,-0.387667917915719,2.115176299446e-07
82,"45958",0,0,0,0,0,0,0,0,-0.386806276984717,2.15396559210699e-07
83,"45995",0,0,0,0,0,0,0,0,-0.385944420657155,2.19275488476798e-07
84,"48544",0,0,0,0,0,0,0,0,-0.385082345054105,2.23154417742896e-07
85,"49195",0,0,0,0,0,0,0,0,-0.384220046296638,2.27033347008995e-07
86,"50513",0,0,0,0,0,0,0,0,-0.383357520505823,2.30912276275093e-07
87,"50560",0,0,0,0,0,0,0,0,-0.382494763802732,2.34791205541192e-07
88,"50707",0,0,0,0,0,0,0,0,-0.381631772308436,2.38670134807291e-07
89,"50820",0,0,0,0,0,0,0,0,-0.380768542144005,2.42549064073389e-07
90,"51725",0,0,0,0,0,0,0,0,-0.37990506943051,2.46427993339488e-07
91,"52046",0,0,0,0,0,0,0,0,-0.379041350289021,2.50306922605587e-07
92,"52267",0,0,0,0,0,0,0,0,-0.37817738084061,2.54185851871685e-07
93,"53397",0,0,0,0,0,0,0,0,-0.377313157206347,2.58064781137784e-07
94,"54698",0,0,0,0,0,0,0,0,-0.376448675507302,2.61943710403882e-07
95,"55046",0,0,0,0,0,0,0,0,-0.375583931864548,2.65822639669981e-07
96,"55080",0,0,0,0,0,0,0,0,-0.374718922399153,2.6970156893608e-07
97,"55194",0,0,0,0,0,0,0,0,-0.37385364323219,2.73580498202178e-07
98,"55374",0,0,0,0,0,0,0,0,-0.372988090484729,2.77459427468277e-07
99,"55583",0,0,0,0,0,0,0,0,-0.37212226027784,2.81338356734376e-07
100,"55782",0,0,0,0,0,0,0,0,-0.371256148732594,2.85217286000474e-07
101,"56000",0,0,0,0,0,0,0,0,-0.370389751970063,2.89096215266573e-07
102,"56270",0,0,0,0,0,0,0,0,-0.369523066111316,2.92975144532672e-07
103,"56693",0,0,0,0,0,0,0,0,-0.368656087277424,2.9685407379877e-07
104,"56809",0,0,0,0,0,0,0,0,-0.367788811589459,3.00733003064869e-07
105,"56975",0,0,0,0,0,0,0,0,-0.366921235168491,3.04611932330967e-07
106,"57374",0,0,0,0,0,0,0,0,-0.36605335413559,3.08490861597066e-07
107,"60317",0,0,0,0,0,0,0,0,-0.365185164611828,3.12369790863165e-07
108,"60467",0,0,0,0,0,0,0,0,-0.364316662718275,3.16248720129263e-07
109,"60553",0,0,0,0,0,0,0,0,-0.363447844576001,3.20127649395362e-07
110,"60806",0,0,0,0,0,0,0,0,-0.362578706306079,3.24006578661461e-07
111,"61822",0,0,0,0,0,0,0,0,-0.361709244029577,3.27885507927559e-07
112,"61829",0,0,0,0,0,0,0,0,-0.360839453867568,3.31764437193658e-07
113,"64538",0,0,0,0,0,0,0,0,-0.359969331941122,3.35643366459757e-07
114,"65364",0,0,0,0,0,0,0,0,-0.359098874371309,3.39522295725855e-07
115,"66537",0,0,0,0,0,0,0,0,-0.3582280772792,3.43401224991954e-07
116,"67477",0,0,0,0,0,0,0,0,-0.357356936785867,3.47280154258052e-07
117,"68734",0,0,0,0,0,0,0,0,-0.356485449012379,3.51159083524151e-07
118,"68944",0,0,0,0,0,0,0,0,-0.355613610079808,3.5503801279025e-07
119,"69395",0,0,0,0,0,0,0,0,-0.354741416109223,3.58916942056348e-07
120,"69510",0,0,0,0,0,0,0,0,-0.353868863221697,3.62795871322447e-07
121,"69780",0,0,0,0,0,0,0,0,-0.3529959475383,3.66674800588545e-07
122,"70033",0,0,0,0,0,0,0,0,-0.352122665180101,3.70553729854644e-07
123,"71027",0,0,0,0,0,0,0,0,-0.351249012268174,3.74432659120743e-07
124,"71643",0,0,0,0,0,0,0,0,-0.350374984923586,3.78311588386841e-07
125,"71806",0,0,0,0,0,0,0,0,-0.349500579267411,3.8219051765294e-07
126,"71934",0,0,0,0,0,0,0,0,-0.348625791420718,3.86069446919039e-07
127,"72121",0,0,0,0,0,0,0,0,-0.347750617504578,3.89948376185137e-07
128,"72569",0,0,0,0,0,0,0,0,-0.346875053640061,3.93827305451236e-07
129,"72867",0,0,0,0,0,0,0,0,-0.34599909594824,3.97706234717335e-07
130,"73210",0,0,0,0,0,0,0,0,-0.345122740550183,4.01585163983433e-07
131,"73608",0,0,0,0,0,0,0,0,-0.344245983566963,4.05464093249532e-07
132,"74275",0,0,0,0,0,0,0,0,-0.343368821119649,4.0934302251563e-07
133,"75200",0,0,0,0,0,0,0,0,-0.342491249329313,4.13221951781729e-07
134,"76292",0,0,0,0,0,0,0,0,-0.341613264317025,4.17100881047828e-07
135,"77441",0,0,0,0,0,0,0,0,-0.340734862203856,4.20979810313926e-07
136,"77485",0,0,0,0,0,0,0,0,-0.339856039110877,4.24858739580025e-07
137,"77755",0,0,0,0,0,0,0,0,-0.338976791159158,4.28737668846124e-07
138,"77776",0,0,0,0,0,0,0,0,-0.33809711446977,4.32616598112222e-07
139,"78938",0,0,0,0,0,0,0,0,-0.337217005163784,4.36495527378321e-07
140,"78979",0,0,0,0,0,0,0,0,-0.336336459362271,4.40374456644419e-07
141,"79480",0,0,0,0,0,0,0,0,-0.335455473186301,4.44253385910518e-07
142,"79653",0,0,0,0,0,0,0,0,-0.334574042756946,4.48132315176617e-07
143,"79918",0,0,0,0,0,0,0,0,-0.333692164195275,4.52011244442715e-07
144,"80653",0,0,0,0,0,0,0,0,-0.332809833622359,4.55890173708814e-07
145,"80746",0,0,0,0,0,0,0,0,-0.33192704715927,4.59769102974913e-07
146,"80913",0,0,0,0,0,0,0,0,-0.331043800927078,4.63648032241011e-07
147,"82228",0,0,0,0,0,0,0,0,-0.330160091046854,4.6752696150711e-07
148,"83889",0,0,0,0,0,0,0,0,-0.329275913639668,4.71405890773209e-07
149,"83973",0,0,0,0,0,0,0,0,-0.328391264826591,4.75284820039307e-07
150,"84702",0,0,0,0,0,0,0,0,-0.327506140728695,4.79163749305406e-07
151,"85603",0,0,0,0,0,0,0,0,-0.326620537467049,4.83042678571505e-07
152,"86595",0,0,0,0,0,0,0,0,-0.325734451162724,4.86921607837603e-07
153,"86782",0,0,0,0,0,0,0,0,-0.324847877936792,4.90800537103702e-07
154,"87222",0,0,0,0,0,0,0,0,-0.323960813910322,4.946794663698e-07
155,"88480",0,0,0,0,0,0,0,0,-0.323073255204387,4.98558395635899e-07
156,"88665",0,0,0,0,0,0,0,0,-0.322185196956834,5.08336653454218e-07
157,"88908",0,0,0,0,0,0,0,0,-0.321296630372627,5.18114911272536e-07
158,"88976",0,0,0,0,0,0,0,0,-0.32040754567351,5.27893169090855e-07
159,"90462",0,0,0,0,0,0,0,0,-0.319517933081223,5.37671426909174e-07
160,"91474",0,0,0,0,0,0,0,0,-0.318627782817509,5.47449684727492e-07
161,"91618",0,0,0,0,0,0,0,0,-0.317737085104111,5.57227942545811e-07
162,"91651",0,0,0,0,0,0,0,0,-0.31684583016277,5.67006200364129e-07
163,"91818",0,0,0,0,0,0,0,0,-0.315954008215229,5.76784458182448e-07
164,"92470",0,0,0,0,0,0,0,0,-0.315061609483229,5.86562716000767e-07
165,"92712",0,0,0,0,0,0,0,0,-0.314168624188514,5.96340973819086e-07
166,"92782",0,0,0,0,0,0,0,0,-0.313275042552825,6.06119231637404e-07
167,"93927",0,0,0,0,0,0,0,0,-0.312380854797904,6.15897489455723e-07
168,"94987",0,0,0,0,0,0,0,0,-0.311486051145493,6.25675747274042e-07
169,"96247",0,0,0,0,0,0,0,0,-0.310590621817336,6.3545400509236e-07
170,"96256",0,0,0,0,0,0,0,0,-0.309694557035173,6.45232262910679e-07
171,"97938",0,0,0,0,0,0,0,0,-0.308797847020747,6.55010520728997e-07
172,"98043",0,0,0,0,0,0,0,0,-0.307900481995801,6.64788778547316e-07
173,"100261",0,0,0,0,0,0,0,0,-0.307002452182076,6.74567036365635e-07
174,"101181",0,0,0,0,0,0,0,0,-0.306103747801315,6.84345294183953e-07
175,"101706",0,0,0,0,0,0,0,0,-0.305204359075259,6.94123552002272e-07
176,"102633",0,0,0,0,0,0,0,0,-0.304304276225652,7.03901809820591e-07
177,"107250",0,0,0,0,0,0,0,0,-0.303403489474235,7.13680067638909e-07
178,"107499",0,0,0,0,0,0,0,0,-0.30250198904275,7.23458325457228e-07
179,"109051",0,0,0,0,0,0,0,0,-0.301599765152939,7.33236583275547e-07
180,"109152",0,0,0,0,0,0,0,0,-0.300696808026546,7.43014841093865e-07
181,"109875",0,0,0,0,0,0,0,0,-0.299793107885311,7.52793098912184e-07
182,"111017",0,0,0,0,0,0,0,0,-0.298888654950977,7.62571356730502e-07
183,"111314",0,0,0,0,0,0,0,0,-0.297983439445287,7.72349614548821e-07
184,"112739",0,0,0,0,0,0,0,0,-0.297077451589982,7.8212787236714e-07
185,"113468",0,0,0,0,0,0,0,0,-0.296170681606805,7.91906130185459e-07
186,"113742",0,0,0,0,0,0,0,0,-0.295263119717497,8.01684388003777e-07
187,"113923",0,0,0,0,0,0,0,0,-0.294354756143802,8.11462645822095e-07
188,"113932",0,0,0,0,0,0,0,0,-0.29344558110746,8.21240903640414e-07
189,"114956",0,0,0,0,0,0,0,0,-0.292535584830215,8.31019161458733e-07
190,"115087",0,0,0,0,0,0,0,0,-0.291624757533809,8.40797419277052e-07
191,"115442",0,0,0,0,0,0,0,0,-0.290713089439983,8.50575677095371e-07
192,"115669",0,0,0,0,0,0,0,0,-0.289800570770481,8.60353934913689e-07
193,"116087",0,0,0,0,0,0,0,0,-0.288887191747043,8.70132192732007e-07
194,"116399",0,0,0,0,0,0,0,0,-0.287972942591412,8.79910450550326e-07
195,"116407",0,0,0,0,0,0,0,0,-0.287057813525331,8.89688708368645e-07
196,"117173",0,0,0,0,0,0,0,0,-0.286141794770542,8.99466966186964e-07
197,"117756",0,0,0,0,0,0,0,0,-0.285224876548787,9.09245224005282e-07
198,"118444",0,0,0,0,0,0,0,0,-0.284307049081807,9.190234818236e-07
199,"118832",0,0,0,0,0,0,0,0,-0.283388302591346,9.28801739641919e-07
200,"119458",0,0,0,0,0,0,0,0,-0.282468627299145,9.38579997460238e-07
201,"120001",0,0,0,0,0,0,0,0,-0.281548013426946,9.48358255278557e-07
202,"120242",0,0,0,0,0,0,0,0,-0.280626451196492,9.58136513096875e-07
203,"121426",0,0,0,0,0,0,0,0,-0.279703930829526,9.67914770915194e-07
204,"121993",0,0,0,0,0,0,0,0,-0.278780442547788,9.77693028733512e-07
205,"122774",0,0,0,0,0,0,0,0,-0.277855976573021,9.87471286551831e-07
206,"122778",0,0,0,0,0,0,0,0,-0.276930523126968,9.9724954437015e-07
207,"126257",0,0,0,0,0,0,0,0,-0.276004072431371,1.00702780218847e-06
208,"126847",0,0,0,0,0,0,0,0,-0.275076614707971,1.01680606000679e-06
209,"127108",0,0,0,0,0,0,0,0,-0.274148140178512,1.02658431782511e-06
210,"128292",0,0,0,0,0,0,0,0,-0.273218639064734,1.03636257564342e-06
211,"128539",0,0,0,0,0,0,0,0,-0.272288101588381,1.04614083346174e-06
212,"129295",0,0,0,0,0,0,0,0,-0.271356517971195,1.05591909128006e-06
213,"130036",0,0,0,0,0,0,0,0,-0.270423878434917,1.06569734909838e-06
214,"131006",0,0,0,0,0,0,0,0,-0.26949017320129,1.0754756069167e-06
215,"131955",0,0,0,0,0,0,0,0,-0.268555392492056,1.08525386473502e-06
216,"132609",0,0,0,0,0,0,0,0,-0.267619526528957,1.09503212255334e-06
217,"132691",0,0,0,0,0,0,0,0,-0.266682565533736,1.10481038037166e-06
218,"132927",0,0,0,0,0,0,0,0,-0.265744499728135,1.11458863818997e-06
219,"133468",0,0,0,0,0,0,0,0,-0.264805319333895,1.12436689600829e-06
220,"134342",0,0,0,0,0,0,0,0,-0.263865014572759,1.13414515382661e-06
221,"134363",0,0,0,0,0,0,0,0,-0.26292357566647,1.14392341164493e-06
222,"134367",0,0,0,0,0,0,0,0,-0.261980992836769,1.15370166946325e-06
223,"134762",0,0,0,0,0,0,0,0,-0.261037256305398,1.16347992728157e-06
224,"135736",0,0,0,0,0,0,0,0,-0.2600923562941,1.17325818509989e-06
225,"135829",0,0,0,0,0,0,0,0,-0.259146283024617,1.1830364429182e-06
226,"136223",0,0,0,0,0,0,0,0,-0.258199026718691,1.19281470073652e-06
227,"136397",0,0,0,0,0,0,0,0,-0.257250577598065,1.20259295855484e-06
228,"136414",0,0,0,0,0,0,0,0,-0.256300925884479,1.21237121637316e-06
229,"136891",0,0,0,0,0,0,0,0,-0.255350061799678,1.22214947419148e-06
230,"137407",0,0,0,0,0,0,0,0,-0.254397975565402,1.2319277320098e-06
231,"137699",0,0,0,0,0,0,0,0,-0.253444657403394,1.24170598982812e-06
232,"138025",0,0,0,0,0,0,0,0,-0.252490097535397,1.25148424764643e-06
233,"138541",0,0,0,0,0,0,0,0,-0.251534286183151,1.26126250546475e-06
234,"139449",0,0,0,0,0,0,0,0,-0.250577213568401,1.27104076328307e-06
235,"139459",0,0,0,0,0,0,0,0,-0.249618869912887,1.28081902110139e-06
236,"139563",0,0,0,0,0,0,0,0,-0.248659245438351,1.29059727891971e-06
237,"140083",0,0,0,0,0,0,0,0,-0.247698330366537,1.30037553673803e-06
238,"140819",0,0,0,0,0,0,0,0,-0.246736114919187,1.31015379455635e-06
239,"141065",0,0,0,0,0,0,0,0,-0.245772589318041,1.31993205237467e-06
240,"141415",0,0,0,0,0,0,0,0,-0.244807743784844,1.32971031019298e-06
241,"142226",0,0,0,0,0,0,0,0,-0.243841568541336,1.3394885680113e-06
242,"143458",0,0,0,0,0,0,0,0,-0.24287405380926,1.34926682582962e-06
243,"144318",0,0,0,0,0,0,0,0,-0.241905189810358,1.35904508364794e-06
244,"145259",0,0,0,0,0,0,0,0,-0.240934966766373,1.36882334146626e-06
245,"145851",0,0,0,0,0,0,0,0,-0.239963374899046,1.37860159928458e-06
246,"146294",0,0,0,0,0,0,0,0,-0.23899040443012,1.3883798571029e-06
247,"146780",0,0,0,0,0,0,0,0,-0.238016045581336,1.39815811492121e-06
248,"146840",0,0,0,0,0,0,0,0,-0.237040288574438,1.40793637273953e-06
249,"146908",0,0,0,0,0,0,0,0,-0.236063123631167,1.41771463055785e-06
250,"147488",0,0,0,0,0,0,0,0,-0.235084540973266,1.42749288837617e-06
251,"147641",0,0,0,0,0,0,0,0,-0.234104530822476,1.43727114619449e-06
252,"147691",0,0,0,0,0,0,0,0,-0.23312308340054,1.44704940401281e-06
253,"147793",0,0,0,0,0,0,0,0,-0.2321401889292,1.45682766183113e-06
254,"148937",0,0,0,0,0,0,0,0,-0.231155837630198,1.46660591964944e-06
255,"149240",0,0,0,0,0,0,0,0,-0.230170019725277,1.47638417746776e-06
256,"150407",0,0,0,0,0,0,0,0,-0.229182725436178,1.48616243528608e-06
257,"150666",0,0,0,0,0,0,0,0,-0.228193944984643,1.4959406931044e-06
258,"150667",0,0,0,0,0,0,0,0,-0.227203668592416,1.50571895092272e-06
259,"151833",0,0,0,0,0,0,0,0,-0.226211886481238,1.51549720874104e-06
260,"151970",0,0,0,0,0,0,0,0,-0.225218588872851,1.52527546655936e-06
261,"153203",0,0,0,0,0,0,0,0,-0.224223765988997,1.53505372437767e-06
262,"153414",0,0,0,0,0,0,0,0,-0.223227408051419,1.54483198219599e-06
263,"153852",0,0,0,0,0,0,0,0,-0.222229505281859,1.55461024001431e-06
264,"154407",0,0,0,0,0,0,0,0,-0.221230047902059,1.56438849783263e-06
265,"154567",0,0,0,0,0,0,0,0,-0.220229026133761,1.57416675565095e-06
266,"154619",0,0,0,0,0,0,0,0,-0.219226430198707,1.58394501346927e-06
267,"155235",0,0,0,0,0,0,0,0,-0.21822225031864,1.59372327128759e-06
268,"155812",0,0,0,0,0,0,0,0,-0.217216476715301,1.60350152910591e-06
269,"156327",0,0,0,0,0,0,0,0,-0.216209099610434,1.61327978692422e-06
270,"156551",0,0,0,0,0,0,0,0,-0.215200109225779,1.62305804474254e-06
271,"157264",0,0,0,0,0,0,0,0,-0.21418949578308,1.63283630256086e-06
272,"157269",0,0,0,0,0,0,0,0,-0.213177249504078,1.64261456037918e-06
273,"157325",0,0,0,0,0,0,0,0,-0.212163360610516,1.6523928181975e-06
274,"157836",0,0,0,0,0,0,0,0,-0.211147819324136,1.66217107601582e-06
275,"157857",0,0,0,0,0,0,0,0,-0.210130615866679,1.67194933383414e-06
276,"157972",0,0,0,0,0,0,0,0,-0.209111740459889,1.68172759165245e-06
277,"157973",0,0,0,0,0,0,0,0,-0.208091183325507,1.69150584947077e-06
278,"158203",0,0,0,0,0,0,0,0,-0.207068934685276,1.70128410728909e-06
279,"158393",0,0,0,0,0,0,0,0,-0.206044984760938,1.71106236510741e-06
280,"159752",0,0,0,0,0,0,0,0,-0.205019323774234,1.72084062292573e-06
281,"160652",0,0,0,0,0,0,0,0,-0.203991941946907,1.73061888074405e-06
282,"160696",0,0,0,0,0,0,0,0,-0.2029628295007,1.74039713856237e-06
283,"160825",0,0,0,0,0,0,0,0,-0.201931976657354,1.75017539638069e-06
284,"160883",0,0,0,0,0,0,0,0,-0.200899373638611,1.759953654199e-06
285,"160887",0,0,0,0,0,0,0,0,-0.199865010666215,1.76973191201732e-06
286,"160920",0,0,0,0,0,0,0,0,-0.198828877961906,1.77951016983564e-06
287,"161185",0,0,0,0,0,0,0,0,-0.197790965747428,1.78928842765396e-06
288,"161556",0,0,0,0,0,0,0,0,-0.196751264244522,1.79906668547228e-06
289,"162604",0,0,0,0,0,0,0,0,-0.195709763674931,1.8088449432906e-06
290,"163327",0,0,0,0,0,0,0,0,-0.194666454260396,1.81862320110892e-06
291,"163644",0,0,0,0,0,0,0,0,-0.19362132622266,1.82840145892723e-06
292,"163857",0,0,0,0,0,0,0,0,-0.192574369783465,1.83817971674555e-06
293,"164178",0,0,0,0,0,0,0,0,-0.191525575164553,1.84795797456387e-06
294,"164273",0,0,0,0,0,0,0,0,-0.190474932587667,1.85773623238219e-06
295,"164871",0,0,0,0,0,0,0,0,-0.189422432274549,1.86751449020051e-06
296,"165045",0,0,0,0,0,0,0,0,-0.18836806444694,1.87729274801883e-06
297,"165267",0,0,0,0,0,0,0,0,-0.187311819326583,1.88707100583715e-06
298,"165513",0,0,0,0,0,0,0,0,-0.186253687135221,1.89684926365546e-06
299,"165571",0,0,0,0,0,0,0,0,-0.185193658094594,1.90662752147378e-06
300,"165674",0,0,0,0,0,0,0,0,-0.184131722426447,1.9164057792921e-06
301,"165679",0,0,0,0,0,0,0,0,-0.18306787035252,1.92618403711042e-06
302,"166442",0,0,0,0,0,0,0,0,-0.182002092094556,1.93596229492874e-06
303,"168015",0,0,0,0,0,0,0,0,-0.180934377874297,1.94574055274706e-06
304,"168269",0,0,0,0,0,0,0,0,-0.179864717913485,1.95551881056538e-06
305,"169062",0,0,0,0,0,0,0,0,-0.178793102433862,1.96529706838369e-06
306,"169875",0,0,0,0,0,0,0,0,-0.177719521657172,1.97507532620201e-06
307,"170516",0,0,0,0,0,0,0,0,-0.176643965805155,1.98485358402033e-06
308,"170653",0,0,0,0,0,0,0,0,-0.175566425099554,1.99463184183865e-06
309,"170841",0,0,0,0,0,0,0,0,-0.174486889762111,2.00441009965697e-06
310,"171699",0,0,0,0,0,0,0,0,-0.173405349497873,2.01728853229387e-06
311,"171700",0,0,0,0,0,0,0,0,-0.172321791945102,2.03016696493076e-06
312,"171901",0,0,0,0,0,0,0,0,-0.171236204225367,2.04304539756766e-06
313,"172009",0,0,0,0,0,0,0,0,-0.170148573460234,2.05592383020456e-06
314,"172218",0,0,0,0,0,0,0,0,-0.16905888677127,2.06880226284146e-06
315,"172373",0,0,0,0,0,0,0,0,-0.167967131280044,2.08168069547835e-06
316,"172858",0,0,0,0,0,0,0,0,-0.166873294108123,2.09455912811525e-06
317,"172915",0,0,0,0,0,0,0,0,-0.165777362377073,2.10743756075215e-06
318,"172924",0,0,0,0,0,0,0,0,-0.164679323208463,2.12031599338905e-06
319,"172958",0,0,0,0,0,0,0,0,-0.163579163723859,2.13319442602595e-06
320,"173110",0,0,0,0,0,0,0,0,-0.162476871044829,2.14607285866284e-06
321,"173973",0,0,0,0,0,0,0,0,-0.16137243229294,2.15895129129974e-06
322,"175133",0,0,0,0,0,0,0,0,-0.160265834589761,2.17182972393664e-06
323,"175547",0,0,0,0,0,0,0,0,-0.159157065056857,2.18470815657353e-06
324,"175584",0,0,0,0,0,0,0,0,-0.158046110815796,2.19758658921043e-06
325,"176799",0,0,0,0,0,0,0,0,-0.156932958988147,2.21046502184733e-06
326,"177113",0,0,0,0,0,0,0,0,-0.155817596695476,2.22334345448423e-06
327,"177375",0,0,0,0,0,0,0,0,-0.15470001105935,2.23622188712113e-06
328,"177771",0,0,0,0,0,0,0,0,-0.153580189201337,2.24910031975802e-06
