"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","combined_rank","alpha","mu_ctrl","mu_trt","var_ctrl","var_trt","iod_emp_ctrl","iod_emp_trt","cv2_emp_ctrl","cv2_emp_trt","iod_nb_ctrl","iod_nb_trt","cv2_nb_ctrl","cv2_nb_trt"
"157795",0.0287773883521533,0.021671733352796,1,15,1,8.0131098516484,56.3312594113166,54.5967558563959,5791.22921369433,13896.6824988677,102.806670296651,254.533117964367,1.82503766773582,4.66205572056071,452.388569744582,438.489802220928,8.03086198448637,8.03142595824327
"112224",0.0165162518828097,0.0263682959273759,196,1,1,5.84851752105744,15.6802861020593,35.7076235529934,669.111199040999,2723.03378418247,42.6721294934233,76.2591713823027,2.72138717467783,2.13565518492506,92.7064280030873,209.836661985005,5.91229186761536,5.8765227451664
"572970",0.0283937553834956,0.0110984059577899,2,1766,2,2.55202643269881,93.6061419846466,79.3896711407797,10170.9489575662,17655.9028274372,108.656854581556,222.395464973377,1.16078766070049,2.80131485340214,239.885348607776,203.604539234536,2.5627094923656,2.56462252971786
"37170",0.00218079627970677,0.0261042448722469,18900,2,2,1.4078683859491,352.294735067073,315.252900791248,11134.592566228,144958.718423917,31.6059011330614,459.817238985233,0.0897143726177002,1.45856624262979,496.984620037246,444.834592602745,1.41070691829279,1.41104044240755
"56517",0.0263850379104913,0.0102434439123612,3,2494,3,2.44540673731166,38.5938109290739,27.5095832856288,2253.48456715169,604.184670129209,58.38979133968,21.9626980116721,1.51293147616301,0.798365347218676,95.3775652644895,68.2721203073128,2.47131762757947,2.48175770597654
"217083",0.000140579122753064,0.0253349264224133,30092,3,3,1.763103701365,69.5433081311783,74.8987472067909,519.041524871696,13714.5081034753,7.46357253946904,183.107309733905,0.107322656054708,2.44473127472155,123.612063971247,133.054258427894,1.77748323013452,1.77645505952909
"435225",0.024428865239502,0.00100686477459928,4,25721,4,5.34746125933431,28.5119466730558,19.4303291183954,1230.28089236124,1075.67735795843,43.149663068214,55.3607379166855,1.51338888091394,2.84919198122452,153.466530262372,104.902932216735,5.38253427667217,5.39892719148125
"312769",0.000254566036256595,0.0251872593350534,29420,4,4,3.22923564486167,34.41435392924,28.0497140621767,305.662049816161,1836.46962645795,8.88181862848968,65.471955342829,0.258084712174221,2.33413984890184,112.132058403187,91.5791364777584,3.25829328755506,3.26488663216882
"221935",0.0241027530010724,0.00577254267305345,5,9126,5,2.44058276242795,25.5712811159385,16.5046634974338,867.272048640335,448.993980192387,33.9158622795699,27.204067520807,1.32632628478009,1.648265505385,63.4088279047588,41.2809972315107,2.47968913318294,2.50117169840689
"379434",0.0060316876509527,0.0239801373773602,8152,5,5,1.81704768332217,128.675999805484,95.3609522662261,5130.85092548664,14239.2742322825,39.8741873639436,149.31975713214,0.30988053268846,1.56583752137115,234.810427345719,174.275397394742,1.82481914032668,1.82753415578533
"513909",0.023948186060574,0.00485903401355965,6,11460,6,1.82065621474939,24.6722988152746,23.0878994377827,810.732568781902,141.099948559556,32.8600336292935,6.11142425233585,1.33185942158539,0.264702480570176,45.9197741701838,43.035127596908,1.86118750076725,1.8639689467151
"299528",0.00409669015764872,0.0239168637572812,12158,6,6,9.26200433888055,22.059017847136,54.2380141694945,813.005135857229,13370.4547779669,36.8559081592467,246.51446006456,1.67078645181076,4.54504951627098,205.310719011617,503.352722570123,9.30733727287289,9.28044159207487
