"feature_id","mu","alpha","stat","rank","x","iod","cv2","iod_fit","cv2_fit","delta_fit"
"534198",24.9711432594715,10,-2.35879392017238,1,0,250.711432594715,10.04004622414,130.191470095762,2.64640785129722,127.545062244465
"18321",73.5449712408496,1.73384637544896,0.675846818115995,2,3.15885902012193e-05,128.515681818445,1.7474434981771,129.047218067075,2.64536683460604,126.401851232469
"35860",21.7901940493039,2.7981417184327,-1.43142734810731,3,6.31771804024386e-05,61.9720510221011,2.84403392103251,127.913774800544,2.64432828841657,125.269446512127
"208999",29.6472497915503,1.85964277812322,-0.390034269083507,4,9.4765770603658e-05,56.1332939660716,1.89337271958595,126.791049682977,2.64329223588924,124.147757447088
"354681",23.7708033210792,1.75282835403454,-1.06751079893265,5,0.000126354360804877,42.666138059366,1.79489676823547,125.67895266577,2.64225870011517,123.036693965655
"433098",284.338465155112,2.1697721298551,-2.63487305265597,6,0.000157942951006097,617.949677139338,2.17328906520697,124.577394265097,2.6412277041156,121.936166560981
"270602",25.2744242854891,1.5101079573143,-0.56223273558127,7,0.000189531541207316,39.1671092300548,1.5496736458817,123.48628556201,2.64019927084127,120.846086291169
"494843",16.9550600368616,1.82257965867204,-1.85553894587142,8,0.000221120131408535,31.9019475347473,1.88155910184865,122.405538202449,2.63917342317181,119.766364779278
"284696",61.2765077842084,4.21445225269427,-3.00131957663219,9,0.000252708721609755,259.246916268395,4.23077172056475,121.335064397157,2.63815018391515,118.696914213242
"299208",24.7004377850462,1.80089899985303,-0.0863151595452118,10,0.000284297311810974,45.4829937030217,1.84138411225073,120.274776921504,2.63712957580694,117.637647345698
"377956",139.179089532865,1.45465224238371,0.409059845271271,11,0.000315885902012193,203.457174681906,1.4618372297504,119.224589115238,2.63611162150992,116.588477493729
"465508",21.9506469591857,1.55141660434659,-0.692707570973795,12,0.000347474492213413,35.0545981686306,1.59697334815734,118.184414882138,2.63509634361335,115.549318538524
"73573",29.9318140030379,2.95538181188801,0.305573567743895,13,0.000379063082414632,89.459938701393,2.98879108002988,117.154168689591,2.63408376463244,114.520084924959
